,graph_size,backend_mode,param_initialization,qaoa_variant,optimizer,warm_start,depth,problem_type,amount_shots,max_tol,lagrangian_multiplier,time_elapsed,quantum_func_evals,ratio,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal,hamming_dist,hamming_string,hamming_obj_func,graph_name
0,6,noisy_sampling,gaussian,vanilla,COBYLA,True,4,minvertexcover,5000,1e-08,2,1650.3019635677338,149,1.304244567027628,"[1, 1, 1, 0, 1, 0]",3.2918165800201256,"[1.0, 1.0, 1.0, 0, 0, 0]",2.5239258519758856,"[2.86823811 1.82622575 3.88970107 1.51095378 3.26485543 1.68983392
 2.86274826 2.61091635]",0.1123046875,1,[1 1 1 0 1 0],3.2918165800201256,>>graph6<<Emz_
1,9,noisy_sampling,gaussian,vanilla,COBYLA,True,4,minvertexcover,5000,1e-08,2,1627.8936755657196,128,1.2905948562321778,"[0, 1, 1, 1, 1, 1, 1, 1, 1]",3.9643216436391087,"[1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0]",3.0717011031740293,"[3.19122893 1.54689122 3.16958069 1.59304962 4.03863613 2.57962079
 4.25614062 1.68690838]",0.0,1,[1 1 0 1 1 1 1 1 1],3.869671922827154,>>graph6<<HmzffJz
2,9,noisy_sampling,gaussian,vanilla,COBYLA,True,4,minvertexcover,5000,1e-08,2,1344.0610926151276,146,1.9321748104335792,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",4.680535159963345,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",2.4224180621178033,"[2.4439476  1.50451101 3.22549238 1.37986743 3.10059139 1.37124756
 3.67710821 1.83745612]",0.0,1,[1 0 1 1 1 0 0 1 1],2.9863808601695845,>>graph6<<Hh_iS_u
3,6,noisy_sampling,gaussian,vanilla,COBYLA,True,4,minvertexcover,5000,1e-08,2,1241.0800619125366,147,1.2984430401505362,"[1, 1, 0, 0, 1, 1]",3.277173956354101,"[1.0, 1.0, 1.0, 0, 0, 0]",2.5239258519758856,"[3.78020223 1.35196766 3.08767032 1.53787825 2.92344347 2.62774075
 4.22952465 1.83065076]",0.03515625,3,[1 1 0 0 1 1],3.277173956354101,>>graph6<<Emz_
4,9,noisy_sampling,gaussian,vanilla,COBYLA,True,4,minvertexcover,5000,1e-08,2,1419.2883698940277,145,1.2905948562321778,"[0, 1, 1, 1, 1, 1, 1, 1, 1]",3.9643216436391087,"[1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0]",3.0717011031740293,"[3.16125295 1.59328334 2.80579976 1.72145477 3.77278194 2.64450703
 3.17494014 2.67717077]",0.0,3,[1 0 1 1 1 1 1 1 1],4.067291008540248,>>graph6<<HmzffJz
5,6,noisy_sampling,gaussian,vanilla,COBYLA,True,4,minvertexcover,5000,1e-08,2,1644.127029657364,148,1.1101165201001477,"[1, 0, 0, 1, 1, 1]",2.8018517837862706,"[1.0, 1.0, 1.0, 0, 0, 0]",2.5239258519758856,"[3.06187541 1.18238387 3.01407247 1.47630962 4.13497025 1.75571167
 2.16715932 1.26783328]",0.00390625,5,[1 0 0 1 1 1],2.8018517837862706,>>graph6<<Emz_
6,6,noisy_sampling,gaussian,vanilla,COBYLA,True,4,minvertexcover,5000,1e-08,2,1615.9346523284912,146,1.7941706808734268,"[1, 1, 1, 1, 1, 1]",4.528353764313619,"[1.0, 1.0, 1.0, 0, 0, 0]",2.5239258519758856,"[4.23756901 2.92074301 3.27749745 1.69286646 3.48521513 1.9948684
 4.13121238 2.72993773]",0.046875,1,[1 1 1 1 0 0],2.8186648970094663,>>graph6<<Emz_
7,6,noisy_sampling,gaussian,vanilla,COBYLA,True,4,minvertexcover,5000,1e-08,2,1601.8437213897705,144,1.6773926682377382,"[1, 1, 1, 0, 1, 1]",4.2336147192800375,"[1.0, 1.0, 1.0, 0, 0, 0]",2.5239258519758856,"[3.70518091 1.66247414 3.54990886 1.63748319 2.81854917 2.80745269
 3.1445559  2.5424897 ]",0.0087890625,3,[1 1 1 1 1 1],4.528353764313619,>>graph6<<Emz_
8,9,noisy_sampling,gaussian,vanilla,COBYLA,True,4,minvertexcover,5000,1e-08,2,1509.9840905666351,147,1.2905948562321778,"[0, 1, 1, 1, 1, 1, 1, 1, 1]",3.9643216436391087,"[1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0]",3.0717011031740293,"[3.1417156  1.51053085 2.64485488 1.63851383 3.73609278 2.5152502
 3.05524694 2.70297533]",0.0,3,[1 1 1 1 1 1 1 1 0],4.285298987614783,>>graph6<<HmzffJz
9,9,noisy_sampling,gaussian,vanilla,COBYLA,True,4,minvertexcover,5000,1e-08,2,1293.446193933487,145,1.6368006941170803,"[1, 0, 1, 1, 1, 1, 1, 1, 1]",3.9650155655161727,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",2.4224180621178033,"[3.88700514 2.96956586 3.05636654 1.66447254 3.21110294 1.36648581
 2.82868911 1.22832221]",0.0009765625,3,[0 1 1 0 1 0 1 1 1],3.1827342725251655,>>graph6<<Hh_iS_u
