,backend_mode,qaoa_variant,param_initialization,depth,warm_start,vertexcover,graph_size,graph_name,time_elapsed,quantum_func_evals,ratio,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal
1031,noisy_sampling,multiangle,gaussian,2,True,True,7,>>graph6<<Fm~]w,3381.312649488449,988,1.4,"[1, 1, 1, 1, 1, 1, 1]",7,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[3.17856204 4.43778235 4.32245102 3.22978047 3.60570642 2.85869962
 3.04411245 3.48525492 3.12946055 3.26676423 3.83957817 2.99130592
 2.91571573 3.20594919 2.62747826 3.15271043 2.78618326 3.35758889
 4.47323084 3.08332887 3.82437021 3.17668256 2.92703316 3.12307281
 1.5826575  1.6101459  1.39276569 1.56877291 1.72832526 1.62105316
 1.62132962 3.56030009 3.36403561 2.75696815 3.1438336  2.85906727
 3.11865101 2.80087171 3.22470257 3.0647777  3.13730497 3.05892222
 3.07974885 3.1597228  3.16513329 2.79049924 3.16884131 3.93529983
 3.23974389 3.34927168 3.13873751 3.1973429  3.11330211 3.09374613
 3.38837032 1.50835414 1.56924088 1.09732742 2.02328925 1.54949165
 1.58381432 2.0240648 ]",0.11779999999999999
1032,noisy_sampling,multiangle,gaussian,2,True,True,9,>>graph6<<HkPsgZ@,4206.878165721893,1223,1.4,"[1, 1, 0, 1, 0, 1, 1, 1, 1]",7,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[3.7537898  3.38481656 4.8225403  3.501385   4.84216716 2.5438564
 3.35987091 3.68285318 3.99508196 3.07199785 2.79940098 5.21622868
 3.14558413 4.56589504 3.01777479 4.40817945 1.97713472 4.95937393
 3.6676181  3.84725788 3.53429595 2.82963424 3.23641981 3.11960678
 1.52767516 1.59838564 3.15565413 1.82183982 1.51174143 1.77974587
 2.14295397 1.15192457 1.71659449 3.09126891 3.13824545 3.84399595
 2.89280279 3.0029439  3.75513602 2.81882118 3.95118645 3.02593088
 3.63130596 3.19921793 3.51067694 2.54837154 3.64590325 2.76460486
 3.21525188 3.31925026 3.78322579 2.56793712 3.15943376 2.56507918
 2.77475682 2.59575663 3.07771992 1.58586435 1.84550611 1.68784915
 2.21424711 1.74047648 1.8763111  1.30218953 1.84024873 1.65411819]",0.0874
1033,noisy_sampling,multiangle,gaussian,1,False,True,7,>>graph6<<Fm~]w,1794.642570257187,532,1.2,"[1, 1, 1, 1, 1, 0, 1]",6,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[3.86659102 4.17188681 2.62026764 2.89040784 2.65729927 3.76382461
 4.01885508 3.20374931 4.18205386 3.21495388 3.26504425 3.14054743
 3.60654477 3.1166437  3.24355533 3.1299681  3.32925117 3.08451299
 3.14353056 4.18860526 3.10042472 3.27520226 3.1209268  3.12055397
 1.31150113 2.54887272 1.18421258 2.72256922 1.49251104 1.56347006
 1.51717432]",0.17839999999999998
1034,noisy_sampling,multiangle,gaussian,1,False,True,9,>>graph6<<HkPsgZ@,2014.8983328342438,615,1.2,"[1, 1, 0, 0, 1, 1, 1, 1, 0]",6,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[3.87387284 3.9350939  3.13901566 2.93561864 2.79126782 3.98395907
 4.10123305 3.7591637  3.53954201 4.8334767  4.44716875 3.15493137
 3.89941108 2.96606121 3.08885642 3.10490728 3.08285517 3.24879261
 4.10649681 3.14976529 2.9943305  2.48459356 3.10534678 2.76224159
 3.00728926 1.55632016 2.36938787 1.57044283 0.8318994  3.17542132
 0.80014804 0.88945411 1.33639118]",0.035199999999999995
1035,noisy_sampling,multiangle,gaussian,1,False,True,9,>>graph6<<Hm~]x^^,2579.607805252075,720,1.1428571428571428,"[1, 0, 0, 0, 1, 1, 1, 1, 1]",8,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[3.39331382 3.12117727 2.94588757 3.05777167 4.00674591 4.05757206
 2.8399665  4.08681483 4.10627925 2.74673821 2.89355479 4.48636064
 3.09612862 3.15041756 2.97964543 3.02169951 3.39867692 3.26836788
 3.20157531 3.10459134 3.14633121 3.35110134 3.38078145 3.17268546
 4.69913427 3.1667137  3.09934808 3.02013756 3.07999812 3.09151384
 3.27648954 2.94704215 3.49278005 3.17153857 3.4857324  3.26002956
 3.88480145 1.40507431 1.51890675 1.58958103 1.57494376 1.33093194
 2.66005956 1.55856697 1.72820078 1.57349108]",0.07280000000000002
1036,noisy_sampling,multiangle,gaussian,1,True,True,5,>>graph6<<DkO,592.3649535179138,196,1.0,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[3.71686273 2.99548884 3.78106545 2.59421441 4.00969281 3.63893158
 1.79725117 1.47840889 2.42443568 0.88392615 2.52555349]",0.5242
1037,noisy_sampling,multiangle,gaussian,1,True,True,5,>>graph6<<Dm{,1083.3289413452148,343,1.0,"[1, 1, 0, 0, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[2.63836095 4.08691056 3.74976895 4.05879295 2.90957296 3.49453203
 2.62088626 3.21224288 3.02332737 3.14389261 2.7882247  4.03590044
 2.70086725 2.54036722 2.51021664 1.39771911 1.65627188 1.61643683]",0.4618
1038,noisy_sampling,multiangle,gaussian,1,True,True,7,>>graph6<<FkPsg,1022.5585062503815,328,1.25,"[1, 1, 1, 0, 0, 1, 1]",5,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[2.98251466 4.26969396 4.34254229 4.05657817 3.36090557 3.14152156
 3.86340747 3.21935063 3.19872484 3.17606677 3.75471774 3.44901552
 3.2448837  2.93430816 3.10336225 3.07072309 1.51786199 1.53054441
 1.55376052 2.63531571 1.59829433 1.55325222 1.66708082]",0.0488
1039,noisy_sampling,multiangle,gaussian,1,True,True,7,>>graph6<<Fm~]w,1722.5123331546783,527,1.2,"[1, 1, 0, 1, 1, 1, 1]",6,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[3.77407512 4.11916608 3.2412556  2.96248242 3.70496748 3.58263163
 2.74651927 4.29492184 4.8252047  2.65306508 4.52570816 2.98040296
 2.99488456 2.96228672 3.1475995  3.09831939 3.7867427  2.79018791
 3.08924181 3.2712818  3.13667983 3.17467771 3.21554989 3.12553121
 2.42879306 1.58605458 1.15971686 1.93052919 1.6395346  1.56795125
 2.81353692]",0.208
1040,noisy_sampling,multiangle,gaussian,2,True,True,9,>>graph6<<Hm~]x^^,5489.872625827789,1465,1.2857142857142858,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",9,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[4.28004047 3.55829048 3.56914847 3.73642736 3.34383979 3.23929398
 3.59598495 4.06951001 3.74946786 3.14435929 3.14646786 3.72750805
 3.07819894 3.29118545 3.22589432 3.71853341 4.55526808 4.43307569
 3.49152549 3.21457089 3.311265   3.40273683 3.19555138 3.14186309
 2.8922479  3.05655915 3.10234253 3.13255543 3.16925887 3.2520971
 3.2861868  3.15926352 3.06758687 3.24597028 2.56265507 3.10391195
 3.68755329 1.48239499 1.65247164 1.63964056 2.78295938 2.00270614
 1.7106136  1.52140708 1.57980411 1.52202373 3.15206643 3.04899163
 3.01766083 3.08206302 4.48794547 3.16973577 2.66298325 3.89896173
 3.10799242 3.14895217 4.27568324 3.18910977 4.45951208 3.10701571
 2.65167842 3.20043631 3.35378866 2.78136151 3.1157856  3.6736461
 3.48551078 4.0971418  3.14062383 3.15226673 3.06438543 4.34321878
 3.67563772 3.38683737 3.30427815 3.02419216 3.08251799 4.44416737
 3.01683173 4.77320677 3.18888122 3.31246673 3.52893193 1.39326317
 1.43163101 1.98856308 1.60362802 1.64714422 2.50979974 1.81602949
 1.41127085 1.39277745]",0.05760000000000001
