,param_initialization,optimizer,qaoa_variant,warm_start,errors,depth,lagrangian_multiplier,amount_shots,max_tol,error_mitigation,vertexcover,graph_size,graph_name,time_elapsed,quantum_func_evals,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal
10,gaussian,COBYLA,vanilla,False,True,10,2,5000,1e-08,True,True,5,>>graph6<<DxK,989.948644399643,331,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[4.74659142 1.46381136 3.59232038 2.19950619 3.84644496 1.22669613
 3.43716678 1.12126392 3.44179785 1.31165269 4.46244281 1.39320691
 3.35665137 1.28321622 3.14294689 1.15751698 3.25587415 2.46172575
 4.30935279 1.54932593]",0.32899999999999996
11,gaussian,COBYLA,vanilla,False,True,10,2,5000,1e-08,True,True,5,>>graph6<<Dv[,875.0729241371155,285,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[4.62145599 1.4163196  3.06670323 1.53425377 3.20873825 1.37990945
 4.4339942  1.65567861 4.43304469 1.48103772 2.85875505 2.6217762
 3.20744076 1.51191284 3.04887916 1.58232827 3.855015   1.50489861
 4.3027944  1.64777231]",0.1462
12,gaussian,COBYLA,vanilla,False,True,8,2,5000,1e-08,True,True,5,>>graph6<<DbS,748.3595657348633,250,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[2.59339733 1.62128941 4.38136258 1.75670806 2.99369696 1.49756249
 3.35642952 1.56483144 3.36269822 1.52830329 4.30732704 1.56468512
 3.18519464 1.72753865 4.32162494 2.77168239]",0.1914
13,gaussian,COBYLA,vanilla,False,True,8,2,5000,1e-08,True,True,5,>>graph6<<DxK,783.3242225646973,262,"[0, 1, 0, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[4.36060579 1.3017916  2.86085551 1.78423031 4.33533945 1.88118556
 3.3186485  1.42301838 3.21401689 1.66423236 3.176177   1.19541209
 3.09362637 2.56541284 3.32541989 1.26882475]",0.5521
14,gaussian,COBYLA,vanilla,False,True,8,2,5000,1e-08,True,True,5,>>graph6<<Dv[,844.2094969749451,281,"[1, 1, 0, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.31169751 1.76612381 3.01707155 1.66606694 3.04786677 1.57565571
 3.12888766 1.42376094 3.41217951 2.49915437 3.23511927 1.39191073
 4.13210416 1.47390956 3.03075232 1.68527106]",0.3901
15,gaussian,COBYLA,vanilla,False,True,10,2,5000,1e-08,True,True,5,>>graph6<<DbS,1087.9191193580627,355,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[2.58974571 1.34526004 4.46388254 2.44082761 2.66251651 1.54890064
 3.05059864 1.08659271 3.04432052 1.0990772  2.82328779 1.33798872
 2.92801408 1.14203483 2.81921923 1.35422993 3.52107727 1.41137412
 3.44356661 2.6289375 ]",0.1983
16,gaussian,COBYLA,vanilla,False,True,10,2,5000,1e-08,True,True,5,>>graph6<<DxK,950.6367440223694,308,"[0, 0, 0, 0, 1]",5,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.96551585 2.71153725 3.18223093 2.6334725  2.94290071 1.74469992
 2.99089321 1.55208617 3.07561514 1.56329411 4.11374463 1.5753704
 3.33206385 1.59805333 3.14186795 1.40862688 4.12109747 2.44550154
 2.87514913 2.50359965]",0.38020000000000004
17,gaussian,COBYLA,vanilla,False,True,10,2,5000,1e-08,True,True,5,>>graph6<<Dv[,1002.1149225234985,332,"[0, 0, 1, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.81142603 1.62747956 2.73638666 1.56950492 3.29817933 1.46694176
 3.2960481  1.63998907 3.39056047 1.49906828 3.08912203 2.5187161
 3.95885594 2.66962764 3.09153217 1.44751799 4.35419253 1.45976363
 2.9637676  1.53416429]",0.2577
18,gaussian,COBYLA,vanilla,False,True,8,2,5000,1e-08,True,True,5,>>graph6<<DbS,789.8522183895111,271,"[0, 0, 1, 1, 1]",3,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.17244232 1.04211826 4.58867215 1.47784509 2.89300494 1.18119021
 2.97850964 1.34690845 2.46941285 1.11785772 3.9975806  2.83865256
 2.9858612  1.37615588 3.33416566 1.40471599]",0.1834
19,gaussian,COBYLA,vanilla,False,True,8,2,5000,1e-08,True,True,5,>>graph6<<DxK,880.4986562728882,291,"[0, 1, 0, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.11120477 1.55627137 3.89949427 1.56273138 3.1258853  2.5849502
 2.91394756 1.39914705 4.31234811 1.52341493 3.46999714 1.61485352
 3.00455539 1.88618746 2.80590974 1.61562408]",0.6508999999999999
20,gaussian,COBYLA,vanilla,False,True,8,2,5000,1e-08,True,True,5,>>graph6<<Dv[,836.3207440376282,279,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.05005372 1.75998682 4.32331428 1.42025009 3.32905174 1.67420635
 4.54444583 1.68302464 3.23779083 2.78116216 3.6492527  1.82437459
 3.0860558  2.99032005 3.15086709 1.59235418]",0.22870000000000001
21,gaussian,COBYLA,vanilla,False,True,10,2,5000,1e-08,True,True,5,>>graph6<<DbS,947.8149223327637,317,"[0, 0, 1, 1, 1]",3,"[0, 0, 0, 1.0, 1.0]",2.0,"[4.38110664 1.58693153 3.22977348 1.75967561 3.36613391 1.55035333
 3.11045764 1.37881391 2.95822085 1.58202278 2.86681906 2.53883633
 3.82712094 1.46566527 2.83408621 1.0212605  4.04615576 2.58758021
 4.2597     2.37749911]",0.1422
22,gaussian,COBYLA,vanilla,False,True,10,2,5000,1e-08,True,True,5,>>graph6<<DxK,975.8867952823639,318,"[0, 1, 0, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.77077207 2.45954287 3.81138635 1.1805723  2.88255181 1.55395644
 3.55543281 1.63178595 3.30169921 1.79525573 2.95556202 1.50013204
 3.04067216 2.38290912 3.18224785 1.62087118 3.12329985 3.05631835
 3.09687813 1.50437445]",0.454
23,gaussian,COBYLA,vanilla,False,True,10,2,5000,1e-08,True,True,5,>>graph6<<Dv[,926.3993563652039,306,"[1, 1, 0, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.66502715 1.51038876 3.09577917 1.59337603 3.18840279 1.48588753
 3.07311401 2.75822623 2.92085088 1.4796022  3.30756772 1.557498
 3.00681147 1.63743122 3.75810854 1.55003917 3.19436017 1.50275566
 4.19824438 2.53480474]",0.2584
24,gaussian,COBYLA,vanilla,False,True,8,2,5000,1e-08,True,True,5,>>graph6<<DbS,831.3086066246033,290,"[1, 1, 0, 1, 1]",4,"[0, 0, 0, 1.0, 1.0]",2.0,"[2.66322879 2.71575985 2.66893056 1.54369877 3.44347258 3.1123341
 3.98242338 1.96601588 2.99508798 1.64667203 3.840414   1.43016038
 3.21805257 1.06570312 3.63213115 2.63499201]",0.103
25,gaussian,COBYLA,vanilla,False,True,8,2,5000,1e-08,True,True,5,>>graph6<<DxK,857.791009426117,286,"[0, 1, 0, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.77058184 1.65406846 3.20547885 2.64582617 3.14634336 1.57652102
 2.94723956 1.64436057 2.68962809 1.65080744 3.36202003 1.49031367
 2.98185729 1.651043   2.79701801 1.53448365]",0.5863
26,gaussian,COBYLA,vanilla,False,True,8,2,5000,1e-08,True,True,5,>>graph6<<Dv[,875.0466752052307,283,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.76118676 1.46812202 3.06884093 1.47401759 2.64704246 1.69193488
 3.02198114 1.37789544 3.30002152 2.42796112 2.9704257  1.42546575
 2.83305641 1.55397662 4.29751351 2.65338928]",0.023
27,gaussian,COBYLA,vanilla,False,True,10,2,5000,1e-08,True,True,5,>>graph6<<DbS,958.9891541004181,317,"[0, 0, 1, 1, 1]",3,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.27945576 2.66764238 4.05294557 1.75549689 4.30253646 1.58967179
 2.81134771 1.36428848 3.29334617 2.4621304  2.90121354 1.43163888
 4.72185678 1.52483297 3.21984263 1.42556977 2.77034567 1.56019198
 3.11002681 1.8702583 ]",0.0705
28,gaussian,COBYLA,vanilla,False,True,10,2,5000,1e-08,True,True,5,>>graph6<<DxK,938.1995224952698,307,"[0, 0, 1, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.02803636 2.6897759  3.39073011 1.16415179 3.89388561 1.64779736
 3.37193476 2.75793773 3.1236785  1.72214311 3.27834722 1.6163088
 3.26225315 1.76364065 3.04301954 2.60025638 3.36848031 1.73428719
 3.94639878 2.77824254]",0.4014
29,gaussian,COBYLA,vanilla,False,True,10,2,5000,1e-08,True,True,5,>>graph6<<Dv[,1037.7653586864471,342,"[0, 0, 1, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[4.14754197 1.34003391 4.33329364 1.22958832 4.13508467 1.82721624
 3.38243153 1.67997054 2.9988551  1.6692803  2.79425406 1.38109649
 3.9888849  1.5356854  2.98408498 1.51193858 3.02877485 1.5277785
 3.23595769 1.54895014]",0.3449
30,gaussian,COBYLA,vanilla,False,True,8,2,5000,1e-08,True,True,5,>>graph6<<DbS,834.1627681255341,279,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[2.50942828 1.9866137  3.3596665  2.48901343 3.92854449 1.62587613
 3.57336073 1.90457621 2.74543172 1.70345781 3.61917259 1.6349402
 2.98611957 2.43750564 3.21026533 3.42571689]",0.3288
31,gaussian,COBYLA,vanilla,False,True,8,2,5000,1e-08,True,True,5,>>graph6<<DxK,781.5690495967865,267,"[0, 0, 1, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.90834018 1.433395   4.19102624 1.37733958 3.39603409 1.44664454
 3.19647402 1.13184112 2.97958907 1.66844958 2.80605794 1.51241235
 2.7413916  1.84106937 3.12063346 1.42804449]",0.5042
32,gaussian,COBYLA,vanilla,False,True,8,2,5000,1e-08,True,True,5,>>graph6<<Dv[,827.5999953746796,281,"[0, 0, 1, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[4.30950142 1.63251786 4.57033257 1.63133553 3.14066469 2.6461614
 2.90493745 1.37353522 3.16296043 2.69240612 4.10976145 1.55943859
 3.11120232 1.4321986  4.0575125  1.30501038]",0.3799
33,gaussian,COBYLA,vanilla,False,True,10,2,5000,1e-08,True,True,5,>>graph6<<DbS,1010.7325036525726,334,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.22860091 1.51446432 3.06724921 1.31998357 3.54416278 1.34477435
 3.17030725 1.88042185 3.18609046 1.72546722 3.52366704 1.7630163
 2.81943948 1.52146319 2.94862506 1.3065487  2.86418385 1.12527537
 3.05537027 1.32320233]",0.5311
34,gaussian,COBYLA,vanilla,False,True,10,2,5000,1e-08,True,True,5,>>graph6<<DxK,984.4633617401123,340,"[1, 0, 1, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[4.67064526 2.64701119 4.25163764 1.45325505 3.06880548 1.50033781
 3.43487975 1.47632072 2.98165726 1.39394681 4.17206958 1.79483156
 3.35578823 1.53547583 3.15883284 1.47231832 3.47883814 1.19931947
 3.63628598 2.50566438]",0.5705
35,gaussian,COBYLA,vanilla,False,True,10,2,5000,1e-08,True,True,5,>>graph6<<Dv[,1051.6619067192078,341,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[4.20651441 1.56227449 3.30062126 1.57313209 3.02531026 1.85567982
 3.33944757 1.50817509 3.02726137 1.73424619 2.91936451 2.89420296
 3.29285794 2.47812278 3.26654743 1.44754535 3.07386642 1.54900081
 4.13763289 1.46254417]",0.2721
36,gaussian,COBYLA,vanilla,False,True,8,2,5000,1e-08,True,True,5,>>graph6<<DbS,856.6477956771851,281,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.57635256 1.35374341 2.55975547 1.28213254 3.00809418 1.96628801
 3.49390854 1.36430074 3.53583201 1.01467664 3.06475944 2.42229596
 3.46992302 2.10907177 3.09950493 1.54117585]",0.3077
37,gaussian,COBYLA,vanilla,False,True,8,2,5000,1e-08,True,True,5,>>graph6<<DxK,775.791342496872,256,"[1, 1, 0, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[2.97667576 1.59535905 3.14379616 1.70526327 4.23832488 1.76854138
 3.11743514 1.57314275 3.22390976 1.78930219 2.93966664 1.52516167
 2.92371323 2.45172329 4.26898404 2.42161511]",0.4362
38,gaussian,COBYLA,vanilla,False,True,8,2,5000,1e-08,True,True,5,>>graph6<<Dv[,863.3477339744568,278,"[0, 0, 1, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.38729654 1.80729566 3.83476377 1.48797182 3.08772008 1.48731702
 3.39522653 1.46371408 3.39138498 1.29139047 3.25892881 1.33383067
 3.28757739 1.57624452 2.69696585 1.54690234]",0.2237
39,gaussian,COBYLA,vanilla,False,True,10,2,5000,1e-08,True,True,5,>>graph6<<DbS,956.4223785400391,317,"[0, 0, 1, 1, 1]",3,"[0, 0, 0, 1.0, 1.0]",2.0,"[4.46734922 1.50354502 4.65077216 2.76531049 3.12029549 1.38112659
 3.18117842 1.68017563 3.40139925 1.36807081 3.06420425 1.83455973
 2.76985851 1.66267983 3.398541   1.59609119 2.63129442 2.8498468
 4.05292613 1.61748037]",0.2316
40,gaussian,COBYLA,vanilla,False,True,10,2,5000,1e-08,True,True,5,>>graph6<<DxK,993.4501459598541,319,"[0, 1, 0, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[4.14804521 1.49738125 3.56195479 2.04932773 3.13561736 1.47015462
 2.99041206 1.66919837 3.42660093 1.45599151 2.82869717 2.50999542
 3.1822959  1.70029533 2.97445884 1.6660855  2.93203392 1.39523916
 2.89063602 2.56776414]",0.5307
41,gaussian,COBYLA,vanilla,False,True,10,2,5000,1e-08,True,True,5,>>graph6<<Dv[,920.8996994495392,317,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[2.94482622 1.52934527 2.71145345 1.80524298 3.5717826  1.68736691
 3.15168844 1.27271503 3.02363698 1.43769107 3.43877103 1.3962654
 4.21884582 2.49209016 2.85592556 1.51070402 3.14831684 1.46940628
 3.16553344 1.24219466]",0.0246
42,gaussian,COBYLA,vanilla,False,True,8,2,5000,1e-08,True,True,5,>>graph6<<DbS,852.2188820838928,293,"[0, 0, 1, 1, 1]",3,"[0, 0, 0, 1.0, 1.0]",2.0,"[4.58781179 2.58346675 2.64003472 0.99871752 3.2052607  2.72276349
 3.0680026  1.72794715 3.37097755 1.6109414  3.10836606 0.99256628
 2.55522464 1.43366216 3.28465865 1.19050428]",0.2351
43,gaussian,COBYLA,vanilla,False,True,8,2,5000,1e-08,True,True,5,>>graph6<<DxK,777.2588312625885,247,"[1, 1, 0, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.39565121 2.88456758 3.36533282 2.55540613 3.35150332 1.43482091
 2.88319456 1.53961638 2.8273358  1.63222014 2.70770527 1.54075544
 4.01706703 1.77890787 2.63869083 1.48406325]",0.37429999999999997
44,gaussian,COBYLA,vanilla,False,True,8,2,5000,1e-08,True,True,5,>>graph6<<Dv[,860.511661529541,295,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[2.63447768 1.44556406 3.0569771  2.58673379 3.10192066 1.21317225
 4.11918917 1.47503377 2.81280758 1.23356755 4.23584127 1.00755554
 3.23839952 1.44646387 2.63276122 1.52166081]",0.1923
45,gaussian,COBYLA,vanilla,False,True,10,2,5000,1e-08,True,True,5,>>graph6<<DbS,1080.8748428821564,355,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.45969034 3.04015506 2.89159795 2.48641105 3.7429463  2.39556847
 3.98318258 1.59905686 3.02828447 1.38387875 3.27517067 1.55349482
 4.05958656 1.58875949 2.83012143 2.02350192 2.93254938 1.61890281
 2.98884483 2.56516361]",0.2615
46,gaussian,COBYLA,vanilla,False,True,10,2,5000,1e-08,True,True,5,>>graph6<<DxK,994.0530467033386,325,"[1, 1, 0, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[4.77360452 1.58935105 3.2656929  2.51430064 3.06627317 1.67349533
 3.09255882 1.43750209 2.91617033 1.56135448 2.78129239 1.84015867
 3.44609303 1.47747078 4.45194806 1.51080158 2.90592586 1.67094302
 3.4028412  1.52984714]",0.5962000000000001
47,gaussian,COBYLA,vanilla,False,True,10,2,5000,1e-08,True,True,5,>>graph6<<Dv[,1057.3509230613708,359,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.02357295 2.86299401 3.13112636 1.70564146 3.10183304 1.63482307
 4.16428982 2.05461325 4.07451695 1.56801036 2.92174711 1.11806405
 3.15834838 1.58695101 3.27461515 1.50229587 2.85202543 2.64823938
 2.81338843 2.32017702]",0.3065
48,gaussian,COBYLA,vanilla,False,True,8,2,5000,1e-08,True,True,5,>>graph6<<DbS,909.6263203620911,300,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.71150009 1.56895964 4.27546599 1.48431923 3.35931587 1.48280949
 3.02156398 1.89876035 3.0630646  1.72179433 4.02758012 2.54645687
 4.26459684 1.64540159 3.15954192 1.76085595]",0.3023
49,gaussian,COBYLA,vanilla,False,True,8,2,5000,1e-08,True,True,5,>>graph6<<DxK,764.5481722354889,260,"[1, 0, 1, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.83395996 2.0027821  2.9876106  1.31707526 2.9085477  1.36908388
 3.223499   1.5854396  4.23872457 1.70286481 3.02801964 2.55525333
 3.1744508  1.71267988 2.57827136 2.83620316]",0.386
50,gaussian,COBYLA,vanilla,False,True,8,2,5000,1e-08,True,True,5,>>graph6<<Dv[,740.6596713066101,252,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[4.4668731  2.51970745 3.09138787 1.43094095 3.18016267 2.70664695
 3.01253364 1.54086614 4.03800771 1.41581636 3.30886388 1.5703219
 3.91216001 1.89254707 3.13815941 1.60852056]",0.1651
51,gaussian,COBYLA,vanilla,False,True,10,2,5000,1e-08,True,True,5,>>graph6<<DbS,883.5149080753326,305,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.83502364 1.76199897 2.9773236  1.5381272  2.87996275 1.46459813
 2.77854846 1.55506742 2.9234908  1.54313469 2.90127451 2.63772457
 4.31573764 1.34349133 3.79496439 2.97677183 2.97900839 1.60388305
 3.14564464 1.23710823]",0.3473
52,gaussian,COBYLA,vanilla,False,True,10,2,5000,1e-08,True,True,5,>>graph6<<DxK,934.4010558128357,322,"[0, 0, 1, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[2.98555452 1.53281116 4.5424273  2.67296747 3.28458578 1.50246802
 2.77403038 1.2990912  3.08680292 1.52407925 3.23520716 1.5688615
 2.87257832 1.67458985 3.04117834 1.27911462 3.08584421 1.72496376
 3.16521451 1.51279588]",0.47109999999999996
53,gaussian,COBYLA,vanilla,False,True,10,2,5000,1e-08,True,True,5,>>graph6<<Dv[,1091.8407220840454,346,"[1, 1, 0, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[4.45367384 2.68481291 4.18891549 1.6659698  3.04026806 1.64416474
 3.16201418 1.69324212 3.49691233 1.63510885 2.81018215 1.6003514
 2.96035335 2.75207084 3.56263393 1.4929545  2.92348143 1.44481281
 3.05537775 1.65992671]",0.2966
54,gaussian,COBYLA,vanilla,False,True,8,2,5000,1e-08,True,True,5,>>graph6<<DbS,808.0667629241943,281,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[2.93529979 1.84721567 3.44816509 1.61188547 4.09202388 1.73537258
 3.50206013 1.4587945  3.18387067 1.4784337  3.24212321 1.96611655
 2.75578563 1.71299795 3.23910971 1.55737811]",0.2894
55,gaussian,COBYLA,vanilla,False,True,8,2,5000,1e-08,True,True,5,>>graph6<<DxK,732.3305027484894,241,"[0, 1, 0, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.11995989 1.5182292  3.08575462 1.62224835 3.71810898 1.62860227
 2.9539622  1.57646017 3.17332708 1.65290303 3.03002243 1.59381425
 3.34061424 1.64667043 3.22967767 2.63236162]",0.5307999999999999
56,gaussian,COBYLA,vanilla,False,True,8,2,5000,1e-08,True,True,5,>>graph6<<Dv[,805.4616804122925,260,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[4.70461378 1.2256931  3.38633761 1.37355076 2.95730528 1.75232202
 3.16903389 1.68431771 4.43761992 1.87285063 3.15688394 1.45971468
 3.22211267 1.63350554 2.86197381 1.06103359]",0.009600000000000001
57,gaussian,COBYLA,vanilla,False,True,10,2,5000,1e-08,True,True,5,>>graph6<<DxK,978.2300190925598,332,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.13341184 1.56241103 4.30349873 1.62255036 4.42979357 2.63544208
 3.16961222 1.74395316 3.01140173 1.51429272 3.32677496 1.80548511
 3.55886806 1.53382772 2.83331197 1.47332935 3.36131404 1.7183144
 3.23583631 2.42202731]",0.224
58,gaussian,COBYLA,vanilla,False,True,10,2,5000,1e-08,True,True,5,>>graph6<<Dv[,800.7295022010803,272,"[1, 1, 0, 1, 1]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[4.69956877 2.57020173 3.34510694 2.51936498 3.2060966  2.56089585
 3.91750938 1.50725138 2.60701939 1.39566431 3.09681892 1.39949238
 2.82456112 1.66508151 2.92047448 1.61008657 3.37287213 1.75362823
 3.14214769 1.52714985]",0.0721
59,gaussian,COBYLA,vanilla,False,True,8,2,5000,1e-08,True,True,5,>>graph6<<DbS,779.9600298404694,260,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.73136249 1.99478217 3.35912802 1.57328415 3.16918294 1.38903481
 3.2442055  1.30927864 3.47813274 1.34528721 4.19025186 1.56488413
 3.40194361 2.6435466  3.00091539 1.46635924]",0.2861
60,gaussian,COBYLA,vanilla,False,True,10,2,5000,1e-08,True,True,5,>>graph6<<DbS,1102.6443576812744,363,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[3.66735223 1.47249441 3.07647919 1.70903349 2.73530118 1.72766257
 3.42802033 1.42405737 3.55608374 1.70266229 2.74355521 1.12164638
 3.55712303 1.54458973 3.3028639  1.76202495 2.96530286 1.58802226
 3.98986554 2.55280037]",0.4394
61,gaussian,COBYLA,vanilla,False,True,8,2,5000,1e-08,True,True,5,>>graph6<<DxK,837.8949179649353,291,"[1, 0, 1, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.65607408 2.40965502 3.77581434 1.25276182 2.70345757 1.59668273
 3.07215265 1.42340431 3.48514951 1.48312617 3.08680359 2.82902489
 3.27330083 1.34137961 4.09234378 2.62620177]",0.5569000000000001
62,gaussian,COBYLA,vanilla,False,True,8,2,5000,1e-08,True,True,5,>>graph6<<Dv[,835.0847415924072,293,"[0, 0, 1, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.16799718 1.11175786 3.23887263 1.76422078 4.09115982 1.60553229
 2.86510238 2.10519459 3.06668778 1.61899351 3.30419322 1.47604801
 3.23074301 1.35845272 3.31757504 1.34186649]",0.3517
63,gaussian,COBYLA,vanilla,False,True,10,2,5000,1e-08,True,True,5,>>graph6<<DbS,869.8954391479492,301,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[2.95103461 2.48894347 3.25860351 2.45075563 3.01632821 1.75401806
 2.91981938 1.65056944 2.73803739 1.84473513 3.08734803 1.416901
 3.15109803 1.4989301  2.93351909 1.57846242 3.30302051 1.6776588
 3.19236787 2.54511308]",0.1768
64,gaussian,COBYLA,vanilla,False,True,10,2,5000,1e-08,True,True,5,>>graph6<<DxK,903.0481977462769,307,"[0, 1, 0, 1, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[2.53908074 1.71608005 3.12194697 2.65688886 2.91438589 1.59976757
 2.9358376  2.75968901 3.13679781 1.55766841 3.38745036 1.41309135
 4.28383326 2.62915471 3.03570802 1.2962405  3.40851994 1.52385845
 4.05887684 2.42485709]",0.5292999999999999
65,gaussian,COBYLA,vanilla,False,True,10,2,5000,1e-08,True,True,5,>>graph6<<Dv[,913.7336194515228,297,"[1, 1, 1, 1, 1]",5,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.54839931 2.79297964 3.06477558 1.85366491 3.40141476 2.71266257
 4.47826993 1.50351048 3.30682403 1.98504357 3.56462443 1.83656349
 3.28477027 1.35155729 3.30491034 1.17230976 3.311464   1.33963605
 3.12311588 2.50052829]",0.1175
66,gaussian,COBYLA,vanilla,False,True,8,2,5000,1e-08,True,True,5,>>graph6<<DbS,856.4992837905884,291,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[4.02600275 2.44897528 3.40225734 1.49509268 2.94787732 1.44033133
 2.5109565  1.20477681 3.37843591 2.76057978 3.15329    1.20283144
 3.23175748 1.61608983 2.99819813 2.4624956 ]",0.2996
67,gaussian,COBYLA,vanilla,False,True,8,2,5000,1e-08,True,True,5,>>graph6<<DxK,751.1812555789948,257,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.40878222 1.6515447  3.03595862 1.64512512 3.25572356 1.69952868
 3.15813369 1.6660337  3.597149   1.94384504 3.79642845 2.62540439
 4.33162387 1.13684731 3.24982149 1.37978179]",0.5006
68,gaussian,COBYLA,vanilla,False,True,8,2,5000,1e-08,True,True,5,>>graph6<<Dv[,829.2451910972595,282,"[1, 1, 1, 1, 0]",4,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.57110538 1.66034936 2.7940969  1.6555466  3.21303916 1.74423542
 3.33818783 1.67857286 3.22473058 2.73897596 3.3987049  1.60520918
 4.12893885 2.76730183 3.33091221 2.71141556]",0.252
69,gaussian,COBYLA,vanilla,False,True,10,2,5000,1e-08,True,True,5,>>graph6<<DbS,976.870265007019,322,"[0, 0, 0, 1, 1]",2,"[0, 0, 0, 1.0, 1.0]",2.0,"[4.17210547 1.50715996 2.73024618 1.49085378 2.73626468 1.59322535
 2.95786257 1.59281728 3.09813605 1.62045701 2.64474388 1.58282284
 4.4605212  2.21767829 3.34219093 1.58979631 3.26070083 2.75756258
 4.38951236 2.59028031]",0.382
70,gaussian,COBYLA,vanilla,False,True,10,2,5000,1e-08,True,True,5,>>graph6<<DxK,995.4527082443237,334,"[1, 0, 1, 0, 1]",3,"[0, 0, 1.0, 1.0, 1.0]",3.0,"[3.20886045 1.57596294 4.24115209 1.62876351 3.10622744 1.68865344
 3.48284653 2.59611178 4.28695135 1.64371474 4.16672568 1.67086353
 3.17942542 2.46678279 3.06309963 1.65791433 4.1557607  2.66450775
 3.31576003 1.58976584]",0.5005999999999999
