,graph_size,backend_mode,param_initialization,qaoa_variant,optimizer,warm_start,depth,vertexcover,amount_shots,max_tol,lagrangian_multiplier,time_elapsed,quantum_func_evals,ratio,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal,hamming_dist,graph_name
10,12,statevector,gaussian,multiangle,COBYLA,True,1,True,5000,1e-08,2,159.02391123771667,5000,1.1111111111111112,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0]",10,"[1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0]",9.0,"[4.70543092 1.57326129 4.55078464 1.7973387  4.56042691 4.69572041
 4.6533471  1.66359364 4.69999366 4.6499692  4.71369777 1.60692556
 3.9550874  3.3493688  4.23584747 4.81085825 3.15088948 4.61028245
 3.08337517 3.18069335 4.64027275 3.14331128 4.61405228 3.1488643
 3.62348425 2.94550223 3.13915045 3.16033996 3.12865579 3.12032228
 3.12236552 3.05351764 3.10663248 3.07989736 3.14278703 3.78699544
 3.13747113 4.71024039 3.13896243 3.12254409 4.69874157 4.69361698
 3.14172    3.12969752 3.13010991 3.13465106 3.79723347 3.15013841
 3.04618759 2.95058562 3.03927543 3.14312787 3.13401425 3.12899483
 3.14683421 4.70113062 1.55921412 1.90022707 1.56040889 1.57033067
 1.57198766 1.52289486 1.58248592 1.54315186 1.81185238 1.58416834
 1.58895394 1.18848167]",0.0665817018850638,2,>>graph6<<KmzffJznl{hU
11,12,statevector,gaussian,multiangle,COBYLA,True,1,True,5000,1e-08,2,158.9144790172577,5000,1.1111111111111112,"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0]",10,"[1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0]",9.0,"[4.71007763 4.66858901 4.62724499 1.74379567 4.69616292 4.47442887
 4.70372985 1.91989381 1.59130098 4.69486254 4.67313327 1.60561389
 3.25839394 4.10801644 4.18348161 4.90642737 3.117011   4.64326178
 3.06298598 3.14595209 3.07761768 3.2777292  4.63407935 4.7891227
 2.27035122 2.83531617 3.14264907 3.13812866 3.10561479 2.78177154
 3.10252685 2.98992291 3.10965497 3.1073688  3.14301146 3.78099773
 3.14133981 3.09535717 3.14011834 3.1031439  3.14103629 3.13790125
 3.1421415  3.09753008 3.13622061 3.13988822 4.18945862 3.14556625
 3.1359524  3.14028162 3.12127713 3.14088022 3.13810627 3.13970082
 3.28275091 3.09697268 1.53080808 2.53212081 1.31843544 1.56836058
 1.58142915 1.42924537 1.56912419 1.55398944 1.52671616 1.59249441
 1.61720522 1.97048107]",0.08316440975116844,4,>>graph6<<KmzffJznl{hU
12,12,statevector,gaussian,multiangle,COBYLA,True,1,True,5000,1e-08,2,155.98401832580566,5000,1.1111111111111112,"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",10,"[1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0]",9.0,"[4.73139659 4.56813463 4.65227809 4.71271067 4.69281761 4.6536929
 1.59512076 4.59640453 4.63891922 4.19009834 4.70172189 4.4886498
 4.16060214 3.12245729 5.18732233 3.90435399 3.12405246 3.1461234
 3.15328412 3.12649842 3.17838935 3.13930476 3.17919983 3.14710056
 4.44453609 3.14765581 3.13389873 3.11927114 3.42621362 3.17967199
 3.43102141 3.17014162 3.16445794 3.16768833 3.14085075 3.14751184
 3.16596785 3.14907093 3.17275704 3.1449119  3.14209092 3.14538001
 3.14855375 3.14370253 3.14403927 3.1533561  3.31336974 3.14491165
 3.20832664 3.20949973 3.22857935 3.07689423 3.16126964 3.15163314
 3.14812624 3.14935785 1.56748245 1.76549969 1.57853414 1.57413014
 1.56457342 1.57869159 1.57251785 1.57544365 2.66480036 1.4424663
 1.95024243 2.73369005]",0.06270181361419176,6,>>graph6<<KmzffJznl{hU
13,9,statevector,gaussian,multiangle,COBYLA,True,4,True,5000,1e-08,2,286.6288363933563,5000,1.0,"[1, 1, 1, 0, 0, 0, 1, 1, 1]",6,"[1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0]",6.0,"[3.96492508 4.44029489 4.31533504 2.93684947 3.23997835 3.8379697
 3.90482882 3.13520411 4.5842621  2.43597764 2.85753447 2.77044446
 3.20303318 2.94264457 2.76781817 3.15159564 2.9580794  3.33744214
 3.41490685 3.05840944 2.09833955 2.70221852 2.12888222 4.63587256
 4.03153264 3.86489057 4.27397953 3.33099205 2.52647442 5.16326132
 3.93753881 4.12030228 4.43457208 3.52873538 2.63751237 2.53778116
 1.44772996 2.6796225  1.57887926 1.52617411 1.5499829  1.48552537
 1.57884219 3.2162713  3.06441821 3.95962753 3.54281376 2.54538617
 2.96431293 2.81684591 3.18923581 3.15140105 3.08160413 3.48915341
 3.15953167 3.10450608 3.08524786 3.12182089 3.17651188 3.28785119
 3.1245373  3.15070225 3.14761488 3.13382237 3.09242639 3.34100931
 3.08713722 3.01183771 3.02616502 3.10388582 4.18569656 3.02786117
 3.05080941 3.17565146 3.16850882 3.30953396 3.43072317 1.4304228
 1.70951464 1.62261513 1.35406554 1.2544007  1.46566722 1.91633916
 1.51802706 3.08594349 3.29362902 3.05496631 3.1116945  3.27409763
 3.24304044 3.01661622 3.3081353  2.6284534  3.17176204 3.1589853
 3.1518561  3.1747015  3.00910407 4.11987115 4.81961078 2.982912
 5.28216066 3.19576245 4.16204941 3.58972721 3.31198314 3.1961681
 3.09100838 3.03513115 2.79223383 3.09904169 3.03605765 3.80958166
 3.04624175 2.52673345 3.21661456 3.1747077  3.05318667 3.08485876
 1.49869954 1.36047014 1.57725291 1.55780527 1.53585079 1.72638165
 2.17016426 2.53258006 1.67295886 3.00934707 3.14043096 3.09351315
 2.70058302 3.50422379 2.93704529 3.14634363 2.65273739 3.20275382
 4.15973693 3.05483651 3.94167439 4.53751964 4.96104636 3.29240431
 3.2347486  3.2436193  3.32938574 2.99836284 4.51042528 4.72926381
 3.18680054 2.99604542 3.16342697 3.2480139  3.17962604 3.32899109
 3.13149051 2.98041856 3.30121689 3.10211006 3.28407668 3.23870547
 3.09043721 1.67078578 1.70703023 1.63890715 2.89878532 1.02646105
 1.74712962 1.70527666 1.04631226 1.45761994]",0.9184880506177459,2,>>graph6<<HmzffJz
14,9,statevector,gaussian,multiangle,COBYLA,True,4,True,5000,1e-08,2,188.80185961723328,5000,1.0,"[1, 0, 1, 0, 1, 0, 0, 1, 1]",5,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",5.0,"[2.73686371 2.90077039 4.14702576 3.00866772 3.04216669 2.93085994
 4.58079052 3.97420818 3.12108106 4.1368037  2.68358701 4.38456481
 2.23204517 3.60958625 2.56873239 3.99484179 4.03153946 3.74723761
 2.45443813 3.7341399  2.71318642 4.43287419 3.41638468 2.91702747
 2.01273818 1.75048754 1.84192678 1.47552262 0.86917607 1.95262364
 2.27930191 1.57230619 4.11995244 4.27576097 2.89290722 4.28741979
 3.03649049 3.30371985 3.19236432 3.13386676 3.24500732 3.0989515
 3.35513551 2.83371399 3.15861986 3.54796699 3.4650587  3.05922489
 3.25580897 3.12945206 3.20377871 3.14734524 3.10494765 3.15759637
 4.20874304 2.53039443 2.81096982 1.56985975 1.66926619 1.97933802
 1.52673822 1.49559554 1.22643593 1.4868905  3.17668185 3.11214231
 3.38693142 3.21163747 2.6722766  2.94541686 3.28579561 2.80129051
 3.14460043 3.04839797 3.14688465 3.42741051 3.94031957 2.43019696
 3.09610394 4.4202021  3.13299915 2.89864708 3.03899547 4.17146441
 3.21583264 3.83459389 3.13354177 1.60102219 1.44509667 1.37350573
 1.41397236 1.58336151 1.46483065 1.42689382 2.07293231 1.46896988
 3.17985302 3.191949   3.64085843 3.05771141 4.64053086 4.9226382
 3.32565094 3.31619279 3.35759096 3.83311809 3.11019584 3.01744468
 3.4364242  3.083015   2.96002224 2.97496734 2.61190233 3.33188464
 3.24456316 3.03732222 3.18429854 3.44368713 3.2338142  1.55126443
 1.51524248 2.57462192 1.47199237 1.90884121 2.8038863  0.52635791
 1.41749812 1.35799823]",0.991024189592652,2,>>graph6<<Hh_iS_u
15,6,statevector,gaussian,multiangle,COBYLA,True,4,True,5000,1e-08,2,114.35298657417297,5000,1.3333333333333333,"[1, 0, 0, 1, 1, 1]",4,"[1.0, 1.0, 1.0, 0, 0, 0]",3.0,"[2.56399751 2.99313851 3.6072694  3.58000174 2.98240938 3.0390366
 3.33573328 3.93822608 2.56212277 3.77885776 4.30951915 3.15062002
 3.19761679 4.18558809 4.36156699 3.09329651 1.30322158 3.1583212
 1.72112623 1.41031854 2.27809841 1.75816003 3.3074238  3.14818716
 3.33788448 4.24832556 3.13113077 3.00874042 3.38494327 3.14403882
 3.20000016 3.08411028 3.37101409 3.50037537 3.1638677  3.43622656
 3.64806991 3.73365228 1.23035062 1.96856365 2.07666251 1.1996328
 1.01552979 1.6598186  2.90633815 3.1469936  3.21544829 3.20914784
 3.79350373 3.27755524 2.34558586 3.21234958 3.56417833 3.10728264
 4.23746625 3.14165468 3.03091717 3.43124023 3.79497218 3.20990794
 1.57030048 1.56905282 1.55528687 1.76049017 1.52989313 3.02480476
 3.55867376 2.79188629 2.95917226 3.03528451 2.81276833 3.42548426
 4.17620124 4.0239052  3.08028844 4.84606644 3.16407096 3.16423336
 2.97823568 2.96484276 4.02614518 4.45002817 2.60773259 1.40432803
 2.93864392 1.92346335 2.01227552 1.88537357]",0.29209984994243104,4,>>graph6<<Emz_
16,9,statevector,gaussian,multiangle,COBYLA,True,4,True,5000,1e-08,2,197.97076749801636,5000,1.2,"[1, 0, 0, 1, 1, 1, 0, 1, 1]",6,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",5.0,"[4.51396547 3.79456803 3.24841919 2.39340762 4.00815351 3.02081285
 3.20019863 4.38132148 3.32140112 3.38008923 4.2456569  3.22053064
 4.46110799 4.40423091 2.9679781  3.76632294 3.36912745 3.6032414
 3.77395012 4.27735774 3.82744786 2.55742571 3.09649767 1.36039523
 1.80794302 1.58594971 1.37922405 1.35725078 1.61228262 1.64260765
 1.65629573 3.11997239 2.62511043 4.56339601 3.05824889 2.72637283
 3.14760932 3.21845268 2.98998103 3.48059219 3.12692274 3.04256473
 3.09180401 3.11491205 2.96029328 3.17749658 3.13270758 2.88731762
 2.73225099 3.14302348 3.15523347 3.12957628 4.38596443 2.86567132
 1.96570097 1.4316161  2.6846912  1.95584353 1.54311225 2.10203597
 1.54286396 1.78757557 1.45504653 1.58969408 3.12458294 3.22845412
 3.3771004  2.17576386 3.12886999 3.22208371 3.49309418 2.66323421
 3.14576494 3.55134675 3.30858676 3.20393157 2.67034155 2.78666795
 3.83930547 3.039714   3.03694946 3.15291172 2.79615347 3.5499282
 3.05692057 2.80492434 3.33700814 1.42278352 1.55809986 1.39895344
 1.46533705 1.59327862 1.51141765 0.58226694 1.55481671 1.61177847
 3.33587179 2.91919854 2.85744295 3.26449937 3.55707635 3.53607206
 3.31120743 2.82856319 3.18934618 3.40722495 3.16970095 3.22991264
 3.61315113 3.21697627 2.73691908 3.01545262 2.94861634 3.14591931
 3.02465302 3.15918294 2.89376435 3.14295826 3.92268729 2.24486239
 1.69214723 2.53505034 1.50460444 1.73062772 1.21895667 1.8761243
 1.84431193 1.27100584]",1.8208635021221673e-07,4,>>graph6<<Hh_iS_u
17,6,statevector,gaussian,multiangle,COBYLA,True,4,True,5000,1e-08,2,115.23970103263855,5000,1.3333333333333333,"[1, 0, 0, 1, 1, 1]",4,"[1.0, 1.0, 1.0, 0, 0, 0]",3.0,"[5.0635681  3.26260639 3.46051687 3.40074191 3.9477319  4.60160998
 2.57534219 3.13670114 2.4946647  3.37070565 3.50192537 3.73754518
 2.49636383 3.8729035  3.54505154 3.30010879 2.0336853  2.87244699
 1.68609075 1.05307778 1.71155373 2.05181143 3.16584742 2.64252009
 3.67360078 3.10367613 3.14514506 3.15564    3.26684502 3.16187053
 3.16299196 3.04343121 3.10548307 2.82337668 3.7953761  2.10101806
 3.13022661 3.15844567 1.36480427 1.47672779 1.53971    2.80187512
 1.57551472 1.51968547 2.75299855 3.11932467 3.15748513 3.2637932
 2.99092065 4.6739299  2.39479436 3.1328142  3.16080253 3.21773952
 3.40102659 3.12168441 3.13261802 3.28423275 3.15336074 3.18690119
 1.87371858 1.56509693 1.39248394 1.78358883 1.36805915 1.62523995
 3.62931091 3.22433428 3.10670409 3.1543192  2.85020941 3.05776983
 2.94481329 4.34670817 3.11023256 3.78763756 3.30529818 3.08908426
 4.07409759 2.81535775 3.30819606 2.88877155 1.47008923 1.78067063
 2.78379682 1.41362569 2.0122474  1.89238613]",1.2406012108027759e-05,6,>>graph6<<Emz_
18,6,statevector,gaussian,multiangle,COBYLA,True,1,True,5000,1e-08,2,33.86591672897339,5000,1.0,"[1, 1, 1, 0, 0, 0]",3,"[1.0, 1.0, 1.0, 0, 0, 0]",3.0,"[1.57100587 4.71254029 4.71323278 4.67906483 1.57073605 1.57129885
 3.82847824 3.65869495 3.15876019 5.15846286 4.78382763 3.15918235
 2.94287874 3.08957397 4.26005707 1.53336147 1.58675315 0.0083302
 1.37810841 1.56355386 2.01669148 1.64177754]",0.17799974089326262,2,>>graph6<<Emz_
19,9,statevector,gaussian,multiangle,COBYLA,True,1,True,5000,1e-08,2,71.74145197868347,5000,1.0,"[1, 1, 1, 1, 0, 0, 0, 1, 1]",6,"[1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0]",6.0,"[1.56865356 4.70704723 4.70976911 4.64663057 2.11696742 4.49045412
 4.60284061 4.73006031 4.71290798 3.93935695 4.0392043  3.13924682
 3.14170522 3.14836708 3.14397827 3.14196974 3.14397299 3.14031451
 3.92404138 3.13714564 3.14284182 4.05674409 3.14005183 3.14068344
 3.14404285 3.1363517  3.93210171 3.14149534 3.14055267 3.14061092
 3.14114398 3.14231285 4.61948349 3.14597325 1.56969808 1.57174842
 1.57040975 0.2103152  1.55224706 2.35538172 1.5715645  2.09351967
 1.5701049 ]",0.6614463606373672,2,>>graph6<<HmzffJz
