,Unnamed: 0,param_initialization,optimizer,qaoa_variant,warm_start,errors,depth,graph_size,graph_name,time_elapsed,quantum_func_evals,obj_func_evolution,quantum_solution,quantum_obj_value,classic_solution,classic_value
0,0,gaussian,COBYLA,multiangle,False,False,1,7,F?~vw,15.955350637435911,155,"[array(0.16403546), array(0.09454393), array(-0.02053029), array(-0.30097856), array(0.0264581), array(-0.17325049), array(-0.11361306), array(-0.07799135), array(-0.39498774), array(-0.33141288), array(-0.34930892), array(-0.31538677), array(-0.3289931), array(-0.28650526), array(-0.28079715), array(-0.23205804), array(-0.25654675), array(-0.46561432), array(-0.48168684), array(-0.25028169), array(-0.3848432), array(-0.4495434), array(-0.83559857), array(-0.56241168), array(-0.64381943), array(-0.4034246), array(-0.65725494), array(-0.49598155), array(-0.66571986), array(-0.86694259), array(-0.89509992), array(-0.46125548), array(-0.81624322), array(-0.47605442), array(-0.70071949), array(-0.81932865), array(-0.82946661), array(-0.80378344), array(-0.87865843), array(-0.62740257), array(-0.78578172), array(-0.78406362), array(-0.78425988), array(-0.84412408), array(-0.89484043), array(-0.86453913), array(-0.74430894), array(-0.90833243), array(-0.78909516), array(-0.81758275), array(-0.66794062), array(-1.03800057), array(-1.15822999), array(-0.92145086), array(-1.13893858), array(-1.23823399), array(-1.17979686), array(-1.20412862), array(-1.13483676), array(-1.03191881), array(-1.11908363), array(-1.20607602), array(-1.2352025), array(-1.13855153), array(-1.11389972), array(-1.0936704), array(-1.1764693), array(-0.98621914), array(-1.17873878), array(-1.16009148), array(-1.11991331), array(-1.22831167), array(-1.04618936), array(-1.14615226), array(-1.28820755), array(-1.27762284), array(-1.22364775), array(-1.27291858), array(-1.23124428), array(-1.20509221), array(-1.26822693), array(-1.24773836), array(-1.25893571), array(-1.3015539), array(-1.29190605), array(-1.333064), array(-1.22458299), array(-1.27467856), array(-1.30897796), array(-1.28599092), array(-1.28552662), array(-1.24675798), array(-1.31150525), array(-1.24551932), array(-1.30115438), array(-1.29479641), array(-1.24334313), array(-1.2839663), array(-1.30459915), array(-1.25539635), array(-1.29018503), array(-1.3305875), array(-1.30499566), array(-1.20290158), array(-1.33975208), array(-1.30724109), array(-1.32100587), array(-1.28028772), array(-1.33309083), array(-1.29778726), array(-1.28365535), array(-1.29517313), array(-1.29837033), array(-1.23017329), array(-1.30465687), array(-1.28407384), array(-1.33147854), array(-1.22970404), array(-1.31520072), array(-1.33894769), array(-1.32163603), array(-1.35809651), array(-1.25842191), array(-1.27449898), array(-1.22985714), array(-1.27718282), array(-1.31669791), array(-1.25007864), array(-1.27244698), array(-1.2470348), array(-1.25986893), array(-1.24222485), array(-1.26958596), array(-1.26499613), array(-1.2660614), array(-1.27702492), array(-1.30014037), array(-1.33648432), array(-1.27896823), array(-1.32407646), array(-1.3191706), array(-1.2936221), array(-1.30640101), array(-1.2869456), array(-1.30844249), array(-1.26793833), array(-1.30783503), array(-1.27742141), array(-1.30523858), array(-1.32969408), array(-1.28963417), array(-1.28381546), array(-1.25192611), array(-1.3167868), array(-1.2608002)]","[1, 1, 0, 1, 0, 0, 1]",5.442387316639132,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
1,1,gaussian,COBYLA,multiangle,True,False,1,7,F?~vw,12.627668380737305,121,"[array(0.02970452), array(0.20433072), array(0.07185494), array(0.08277876), array(0.10758698), array(-0.00590771), array(0.01919049), array(0.08283899), array(0.11523338), array(0.06333156), array(-0.02120192), array(-0.02590016), array(0.03397658), array(-0.02371913), array(0.02529177), array(-0.05919764), array(-0.14815181), array(-0.19259819), array(-0.02992874), array(-0.19125267), array(-0.16255518), array(-0.19948524), array(-0.15670371), array(-0.23389467), array(-0.06749094), array(-0.16229028), array(-0.42693633), array(-0.17326124), array(-0.46951248), array(-0.01980478), array(-0.4276863), array(-0.44706082), array(-0.36248326), array(-0.38664357), array(-0.22533648), array(-0.46657489), array(-0.41044816), array(-0.22775259), array(-0.45790105), array(-0.55048375), array(-0.56254188), array(-0.49749029), array(-0.43886136), array(-0.60507976), array(-0.6402968), array(-0.73696296), array(-0.82882184), array(-0.83018143), array(-0.78909618), array(-0.79161732), array(-0.93731291), array(-0.81996431), array(-0.80401001), array(-0.83336887), array(-0.89516188), array(-0.89252837), array(-0.91271089), array(-0.89319511), array(-0.80457753), array(-0.92254019), array(-0.88063312), array(-0.7791444), array(-0.85777258), array(-0.74939608), array(-0.84352148), array(-0.81264875), array(-0.88559892), array(-0.89573893), array(-0.87675218), array(-0.88115184), array(-0.77567668), array(-0.90490507), array(-0.90566013), array(-0.8684506), array(-0.89346823), array(-0.84993595), array(-0.87083591), array(-0.82625967), array(-0.81114594), array(-0.83298029), array(-0.92533095), array(-0.87537078), array(-0.81262473), array(-0.89443997), array(-0.8663192), array(-0.85003308), array(-0.83219999), array(-0.83476131), array(-0.86937137), array(-0.81283082), array(-0.86342678), array(-0.79150146), array(-0.85166035), array(-0.85483228), array(-0.89567657), array(-0.87246684), array(-0.92958991), array(-0.86586701), array(-0.89140377), array(-0.90167839), array(-0.87955547), array(-0.87648464), array(-0.8645294), array(-0.87327967), array(-0.9158078), array(-0.84515539), array(-0.85410633), array(-0.88944166), array(-0.86778768), array(-0.85240533), array(-0.90553135), array(-0.89276762), array(-0.85685825), array(-0.85457116), array(-0.83452461), array(-0.86133397), array(-0.85437449), array(-0.84579536), array(-0.88873641), array(-0.87807222), array(-0.88890023)]","[1, 1, 0, 1, 1, 0, 0]",4.293019876064114,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
2,2,gaussian,COBYLA,multiangle,False,False,1,7,F?~vw,15.367193937301636,148,"[array(-0.15251974), array(-0.05815718), array(0.08367025), array(-0.18211255), array(0.11627872), array(0.00721298), array(-0.19046609), array(-0.17915651), array(-0.12542644), array(-0.11180067), array(-0.16195591), array(-0.14923527), array(-0.18921964), array(-0.16143007), array(-0.17819316), array(-0.13174088), array(-0.24025963), array(-0.17590921), array(-0.27010551), array(-0.00023184), array(-0.50786266), array(-0.41773753), array(-0.48317167), array(-0.52365869), array(-0.1684277), array(-0.48732103), array(-0.19769485), array(-0.56029027), array(-0.40471641), array(-0.51941407), array(-0.53280357), array(-0.39918196), array(-0.46615625), array(-0.48148066), array(-0.40221867), array(-0.47136829), array(-0.37288184), array(-0.5250707), array(-0.33626561), array(-0.48867603), array(-0.52483106), array(-0.54631542), array(-0.57345317), array(-0.51089995), array(-0.58684169), array(-0.45719484), array(-0.46441349), array(-0.50451098), array(-0.56534906), array(-0.61274864), array(-0.58713439), array(-0.56746328), array(-0.49661731), array(-0.53766453), array(-0.52232179), array(-0.52961199), array(-0.68465792), array(-0.46636446), array(-0.72042304), array(-0.64303021), array(-0.76184632), array(-0.71223911), array(-0.69463232), array(-0.68682213), array(-0.75143588), array(-0.74021261), array(-0.65439581), array(-0.71755171), array(-0.75768148), array(-0.76803735), array(-0.83064216), array(-0.75513657), array(-0.70808984), array(-0.70986119), array(-0.8461919), array(-0.69491048), array(-0.80558164), array(-0.79185671), array(-0.76830976), array(-0.80536591), array(-0.67997622), array(-0.7552275), array(-0.80328513), array(-0.80182187), array(-0.84544379), array(-0.88297683), array(-0.80614749), array(-0.7259233), array(-0.75575815), array(-0.72864894), array(-0.83505433), array(-0.77633144), array(-0.8431151), array(-0.74787901), array(-0.80506725), array(-0.82009507), array(-0.77502169), array(-0.79543971), array(-0.88481779), array(-0.91311311), array(-0.89083517), array(-0.79803481), array(-0.84816506), array(-0.81646969), array(-0.82253304), array(-0.84058671), array(-0.85818617), array(-0.81716795), array(-0.81193704), array(-0.7561368), array(-0.76085789), array(-0.79408447), array(-0.90526078), array(-0.77637597), array(-0.84455956), array(-0.79301121), array(-0.81631227), array(-0.81456149), array(-0.81237838), array(-0.79943038), array(-0.80257575), array(-0.74389212), array(-0.7638607), array(-0.79064918), array(-0.78205794), array(-0.87586291), array(-0.77519936), array(-0.89892736), array(-0.84127116), array(-0.85736138), array(-0.76433404), array(-0.77760044), array(-0.78942454), array(-0.81317224), array(-0.79946194), array(-0.76414747), array(-0.82182448), array(-0.81654452), array(-0.79063523), array(-0.7955757), array(-0.81612785), array(-0.80976098), array(-0.83771644), array(-0.87990894), array(-0.7900615), array(-0.80467185), array(-0.8511435), array(-0.7780206)]","[1, 1, 1, 1, 0, 0, 0]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
3,3,gaussian,COBYLA,multiangle,True,False,1,7,F?~vw,15.906112432479858,155,"[array(-0.15542798), array(-0.17905445), array(-0.15487391), array(-0.13397426), array(0.14817864), array(0.09254435), array(-0.14681422), array(-0.10672414), array(-0.26735377), array(-0.19363742), array(-0.2957214), array(-0.13446932), array(-0.21755081), array(-0.19255635), array(-0.21174404), array(-0.20107275), array(-0.2733643), array(-0.12244257), array(-0.19187925), array(-0.07887834), array(-0.18767635), array(-0.11260952), array(-0.51576289), array(-0.44411994), array(-0.65229387), array(-0.34437464), array(-0.51405134), array(-0.57507255), array(-0.56278803), array(-0.60619523), array(-0.6322658), array(-0.32472644), array(-0.57978415), array(-0.60619829), array(-0.50043558), array(-0.58455924), array(-0.57152594), array(-0.63098806), array(-0.52961463), array(-0.65717666), array(-0.62000115), array(-0.62872726), array(-0.55448396), array(-0.627098), array(-0.54343052), array(-0.70575138), array(-0.62631412), array(-0.60469931), array(-0.72670818), array(-0.7043288), array(-0.80292554), array(-0.71604949), array(-0.72985714), array(-0.80658307), array(-0.78195283), array(-0.70697487), array(-0.78465092), array(-0.90880944), array(-0.80382555), array(-0.86986799), array(-0.78172435), array(-0.88191564), array(-0.77724405), array(-0.87281859), array(-0.83435696), array(-0.82694395), array(-0.93490275), array(-0.85652641), array(-0.82175434), array(-0.97537994), array(-0.81377807), array(-0.9203509), array(-1.01500352), array(-0.94906376), array(-0.96163039), array(-0.96779276), array(-0.92210162), array(-0.93965534), array(-0.993567), array(-0.98927227), array(-1.02137033), array(-0.91201481), array(-0.98482108), array(-0.97400093), array(-1.0384532), array(-0.88424827), array(-1.03133794), array(-0.9655587), array(-1.04487441), array(-0.98980293), array(-0.89506083), array(-0.95604214), array(-0.95137662), array(-0.94886737), array(-0.95024618), array(-0.97658071), array(-0.95417368), array(-0.94744492), array(-0.93544268), array(-0.96146727), array(-0.92452251), array(-0.94979415), array(-0.94845525), array(-0.97661183), array(-0.89863964), array(-0.9458183), array(-0.97508432), array(-1.01347899), array(-0.94170283), array(-0.9385728), array(-0.98626402), array(-0.98659056), array(-0.93560309), array(-0.95115243), array(-1.00984788), array(-1.02118064), array(-1.01810231), array(-0.99406075), array(-1.07718546), array(-0.9295589), array(-0.99292799), array(-0.94310164), array(-0.87790381), array(-0.99845941), array(-0.97172591), array(-1.01702149), array(-0.89630894), array(-0.97555767), array(-0.98147592), array(-0.98043591), array(-1.00221089), array(-0.95361964), array(-1.01964329), array(-0.89830874), array(-1.02333263), array(-1.04876528), array(-0.97997827), array(-1.01010901), array(-0.98191351), array(-1.00361965), array(-0.9535883), array(-0.96889031), array(-0.93532064), array(-0.94866263), array(-0.9904506), array(-0.95096372), array(-0.98108487), array(-0.92692038), array(-0.96047949), array(-0.99902853), array(-1.00624637), array(-0.91941088), array(-0.98918191), array(-1.00401472), array(-1.03789003)]","[1, 1, 1, 1, 0, 0, 0]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
4,4,gaussian,COBYLA,multiangle,False,False,1,7,F?~vw,18.153774738311768,177,"[array(-0.01093279), array(-0.18794926), array(-0.0219794), array(-0.08779979), array(0.09032079), array(-0.16809591), array(-0.02750595), array(-0.03126237), array(-0.20530298), array(-0.1920518), array(-0.22461391), array(-0.10941998), array(-0.19925427), array(-0.18546083), array(-0.2292433), array(-0.27110417), array(-0.28197399), array(-0.29697898), array(-0.27493905), array(-0.1550099), array(-0.30633846), array(-0.24965894), array(-0.25663804), array(-0.40273984), array(0.00062293), array(-0.49242806), array(-0.35394297), array(-0.29791465), array(-0.55534984), array(-0.36959759), array(-0.30489131), array(-0.50043336), array(-0.50216828), array(-0.4990623), array(-0.45867378), array(-0.38858185), array(-0.52297237), array(-0.54894962), array(-0.57288861), array(-0.59342242), array(-0.655298), array(-0.66641231), array(-0.34913945), array(-0.71800953), array(-0.26399587), array(-0.71177679), array(-0.08078426), array(-0.66317634), array(-0.03856297), array(-0.55776379), array(-0.6955008), array(-0.82554062), array(-0.68264477), array(-0.57555054), array(-0.54472123), array(-0.64594645), array(-0.70394049), array(-0.69273522), array(-0.67040735), array(-0.76843049), array(-0.78779223), array(-0.68788656), array(-0.73231184), array(-0.70219304), array(-0.75155025), array(-0.9572364), array(-0.81172829), array(-0.75826227), array(-0.92402133), array(-0.94743554), array(-1.08827382), array(-0.91888867), array(-1.02638844), array(-1.08846564), array(-1.03279303), array(-0.94836564), array(-1.01647009), array(-1.0103703), array(-0.97795364), array(-1.01253501), array(-1.12741184), array(-1.07432056), array(-1.06034757), array(-1.06359084), array(-1.00954827), array(-0.96138114), array(-0.89874403), array(-1.15613294), array(-1.19647125), array(-1.04907727), array(-1.0387769), array(-0.99130209), array(-1.20911724), array(-1.22885944), array(-1.24903996), array(-1.06563423), array(-1.17182701), array(-1.19469248), array(-1.30125281), array(-1.11132684), array(-1.29562516), array(-1.24411025), array(-1.23292439), array(-1.18217288), array(-1.23714817), array(-1.19771966), array(-1.30036087), array(-1.14237979), array(-1.26516421), array(-1.26762913), array(-1.28868625), array(-1.20956494), array(-1.2668351), array(-1.26243658), array(-1.25121163), array(-1.20167848), array(-1.36703579), array(-1.30976425), array(-1.29069979), array(-1.28557885), array(-1.40398758), array(-1.307345), array(-1.26668164), array(-1.24059085), array(-1.28380735), array(-1.31033195), array(-1.25614123), array(-1.28373841), array(-1.27876544), array(-1.29003617), array(-1.1960546), array(-1.23387885), array(-1.29801101), array(-1.27479432), array(-1.25962209), array(-1.30656261), array(-1.24865834), array(-1.36472106), array(-1.2784744), array(-1.24197837), array(-1.27898171), array(-1.31296134), array(-1.32280845), array(-1.29241965), array(-1.29644602), array(-1.28121084), array(-1.28350243), array(-1.29391895), array(-1.33089245), array(-1.31604805), array(-1.30048804), array(-1.27547793), array(-1.3034296), array(-1.25590225), array(-1.30348175), array(-1.27694049), array(-1.31783574), array(-1.3435412), array(-1.28812309), array(-1.29964521), array(-1.21406472), array(-1.31019912), array(-1.28845604), array(-1.31161774), array(-1.30014979), array(-1.26262113), array(-1.33906278), array(-1.33874317), array(-1.27233686), array(-1.31609227), array(-1.24624518), array(-1.19604185), array(-1.19136644), array(-1.28478428), array(-1.28145894), array(-1.29750401), array(-1.27260899)]","[0, 0, 0, 0, 1, 1, 1]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
5,5,gaussian,COBYLA,multiangle,True,False,1,7,F?~vw,12.619335412979126,121,"[array(0.04340817), array(0.10598732), array(0.09379992), array(0.00280238), array(0.19067905), array(-0.01397554), array(0.00249832), array(0.05017152), array(0.05437193), array(-0.05833768), array(-0.01809957), array(-0.11498215), array(-0.05831381), array(-0.05391751), array(-0.17501119), array(-0.06877735), array(-0.18344121), array(-0.27174661), array(-0.29893932), array(-0.10027585), array(-0.29403745), array(-0.08288674), array(-0.53018689), array(-0.40098137), array(-0.51921038), array(-0.65776631), array(-0.66840736), array(-0.56486012), array(-0.8612865), array(-0.47783763), array(-0.95119769), array(-0.83965519), array(-0.93483638), array(-0.79763824), array(-1.03794645), array(-0.83708365), array(-0.93525137), array(-0.68943525), array(-0.99185689), array(-0.95207106), array(-1.06638314), array(-0.68418044), array(-1.09767843), array(-0.98227317), array(-1.03214758), array(-0.87025887), array(-0.96852836), array(-0.81487081), array(-1.05423578), array(-1.01084907), array(-1.14001942), array(-0.98608689), array(-1.060837), array(-1.03785491), array(-0.95872683), array(-1.00971882), array(-1.01317609), array(-0.99645812), array(-1.11527785), array(-1.08280624), array(-0.98680832), array(-1.07159792), array(-1.00107719), array(-1.07731121), array(-1.04307075), array(-1.05376056), array(-0.95185535), array(-1.01021143), array(-1.00845081), array(-1.08279133), array(-1.08550152), array(-1.03527089), array(-1.00108495), array(-1.05898431), array(-1.04248519), array(-1.07786992), array(-1.06470297), array(-1.07447196), array(-1.05735574), array(-1.12684097), array(-1.06749068), array(-1.09313733), array(-1.05071588), array(-1.09705578), array(-1.08782013), array(-1.09864757), array(-1.05858587), array(-1.03909682), array(-1.03321602), array(-1.05791825), array(-1.00596619), array(-1.04467722), array(-1.06529798), array(-1.03953544), array(-0.97592751), array(-1.10568656), array(-1.0163252), array(-1.04759314), array(-1.11235544), array(-1.00144675), array(-1.06496103), array(-1.0739188), array(-1.0539778), array(-1.00492407), array(-1.05615663), array(-1.04997045), array(-1.07484803), array(-1.09963825), array(-1.06142498), array(-1.04505183), array(-1.06803097), array(-1.0701198), array(-1.03642706), array(-1.04713497), array(-1.05122946), array(-1.04246781), array(-1.02236423), array(-1.06081271), array(-1.06466867), array(-1.05477515), array(-1.07039504)]","[0, 0, 0, 0, 1, 1, 1]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
6,6,gaussian,COBYLA,multiangle,False,False,1,7,F?~vw,15.894867420196531,153,"[array(-0.13857319), array(-0.23171029), array(-0.06574398), array(-0.21606777), array(0.11885734), array(0.02367216), array(-0.40269963), array(-0.30080563), array(-0.40142433), array(-0.13707304), array(-0.2845213), array(-0.21926079), array(-0.30474222), array(-0.27290178), array(-0.46554024), array(-0.48856491), array(-0.3554845), array(-0.46155547), array(-0.56851901), array(-0.15461346), array(-0.50844567), array(-0.51435721), array(-0.63910188), array(-0.57893627), array(-0.16377745), array(-0.47907742), array(-0.58371185), array(-0.42119188), array(-0.52374514), array(-0.45164625), array(-0.72663777), array(-0.67839117), array(-0.67467339), array(-0.85594054), array(-0.40290277), array(-0.80444158), array(-0.64681242), array(-0.921809), array(-0.63028865), array(-0.9598104), array(-0.74260957), array(-0.91684338), array(-0.89146751), array(-0.82286356), array(-0.75276053), array(-0.62393142), array(-0.62762025), array(-0.83449835), array(-0.91586003), array(-0.73868295), array(-0.78180273), array(-1.05918609), array(-1.00151264), array(-1.02523088), array(-1.00609955), array(-0.96036037), array(-1.04456127), array(-0.93015892), array(-1.04259244), array(-1.01211599), array(-1.10862492), array(-1.04055829), array(-0.97493868), array(-0.96680563), array(-1.09666517), array(-0.99132073), array(-0.97178222), array(-1.01819768), array(-1.02511342), array(-1.03932691), array(-1.05327708), array(-1.05851416), array(-1.05744509), array(-1.0503222), array(-1.13762192), array(-1.04986769), array(-1.13638545), array(-1.05306445), array(-1.14796774), array(-1.01190423), array(-1.11607606), array(-1.05684848), array(-1.20052937), array(-1.17346004), array(-1.15072029), array(-1.15623838), array(-1.19259739), array(-1.13146973), array(-1.15161745), array(-1.19612149), array(-1.21064709), array(-1.25512112), array(-1.15159485), array(-1.17139605), array(-1.23324947), array(-1.22210708), array(-1.2036313), array(-1.22062457), array(-1.18341275), array(-1.14772888), array(-1.1752437), array(-1.25261831), array(-1.18865943), array(-1.19991423), array(-1.19249301), array(-1.12281432), array(-1.19360446), array(-1.16809648), array(-1.18266076), array(-1.19649401), array(-1.23166944), array(-1.17209557), array(-1.21378942), array(-1.17875883), array(-1.19311191), array(-1.1743526), array(-1.24552679), array(-1.23004092), array(-1.18414707), array(-1.16901445), array(-1.11330155), array(-1.2177604), array(-1.18487003), array(-1.19963653), array(-1.15132749), array(-1.18136908), array(-1.22715766), array(-1.19520317), array(-1.1448946), array(-1.21624369), array(-1.15758705), array(-1.13616532), array(-1.1714179), array(-1.17893201), array(-1.16951831), array(-1.1981284), array(-1.23824394), array(-1.22073713), array(-1.26416846), array(-1.16041941), array(-1.18398968), array(-1.15043999), array(-1.14758863), array(-1.18512436), array(-1.1858808), array(-1.15286032), array(-1.17507758), array(-1.15453088), array(-1.16011113), array(-1.18349166), array(-1.1610792), array(-1.19846924), array(-1.2294441)]","[1, 0, 1, 1, 0, 1, 0]",4.457912591837983,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
7,7,gaussian,COBYLA,multiangle,True,False,1,7,F?~vw,13.679213523864746,130,"[array(-0.1182766), array(-0.1157853), array(-0.10397761), array(-0.09481054), array(0.11243574), array(0.11758027), array(-0.1194196), array(-0.12175406), array(-0.17739905), array(-0.12332977), array(-0.17865429), array(-0.19343119), array(-0.17458408), array(-0.21851056), array(-0.08521169), array(-0.22152444), array(-0.0846984), array(-0.22842252), array(-0.16501619), array(-0.11905592), array(-0.10046253), array(-0.31986535), array(-0.41077263), array(-0.02800479), array(-0.32208039), array(-0.3230391), array(-0.27917209), array(-0.32624661), array(-0.22708764), array(-0.33748581), array(-0.16711098), array(-0.24816459), array(-0.31417461), array(-0.13085129), array(-0.46489922), array(-0.37230362), array(-0.39122703), array(-0.48509217), array(-0.47545092), array(-0.43250634), array(-0.44858919), array(-0.28048138), array(-0.49402733), array(-0.40042737), array(-0.38891363), array(-0.42224224), array(-0.40888421), array(-0.48985581), array(-0.49237017), array(-0.39194721), array(-0.51234091), array(-0.5122878), array(-0.60238925), array(-0.52234127), array(-0.50047948), array(-0.52909789), array(-0.49891084), array(-0.50108059), array(-0.37918273), array(-0.51712425), array(-0.43377376), array(-0.58396866), array(-0.6227669), array(-0.55042098), array(-0.59906358), array(-0.44259776), array(-0.50707916), array(-0.6799467), array(-0.56556044), array(-0.52103081), array(-0.67724888), array(-0.54691278), array(-0.62634543), array(-0.55925134), array(-0.61722619), array(-0.60412305), array(-0.57142158), array(-0.64273373), array(-0.56184818), array(-0.54336644), array(-0.61381206), array(-0.62658282), array(-0.60906644), array(-0.58261416), array(-0.61542164), array(-0.563786), array(-0.56286776), array(-0.57992836), array(-0.65077628), array(-0.6502256), array(-0.61478581), array(-0.63390276), array(-0.58181844), array(-0.60633067), array(-0.60988565), array(-0.62113572), array(-0.56048508), array(-0.61139306), array(-0.6369801), array(-0.67341412), array(-0.58555023), array(-0.59015929), array(-0.62425822), array(-0.65801327), array(-0.55626797), array(-0.58633924), array(-0.58436678), array(-0.62868116), array(-0.64049394), array(-0.57899057), array(-0.55837354), array(-0.65101888), array(-0.63071052), array(-0.60461248), array(-0.6571725), array(-0.62868367), array(-0.58890454), array(-0.57964063), array(-0.58697635), array(-0.63023198), array(-0.58178577), array(-0.61080613), array(-0.6342646), array(-0.64755442), array(-0.61362192), array(-0.58918964), array(-0.61529087), array(-0.59192943), array(-0.60019172), array(-0.63556851)]","[0, 1, 1, 0, 1, 1, 0]",4.720190965244353,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
8,8,gaussian,COBYLA,multiangle,False,False,1,7,F?~vw,14.050735473632812,135,"[array(0.03404609), array(0.02486896), array(0.02113831), array(0.07981299), array(0.08600889), array(-0.05217907), array(-0.07616348), array(0.12837692), array(-0.02106025), array(-0.07045703), array(0.02543295), array(0.00027687), array(0.01871852), array(0.00368267), array(-0.14397286), array(-0.06921093), array(-0.19198771), array(0.10683842), array(-0.28648818), array(-0.21508499), array(-0.33481241), array(-0.33476399), array(-0.20238393), array(-0.11152405), array(0.06355963), array(-0.3360318), array(-0.43962041), array(-0.53910872), array(-0.22651226), array(-0.49040114), array(-0.33114182), array(-0.48906492), array(-0.37384696), array(-0.47842972), array(-0.31534462), array(-0.48022331), array(-0.2776628), array(-0.53588007), array(-0.55104921), array(-0.64332544), array(-0.52477914), array(-0.69335895), array(-0.56013876), array(-0.43648956), array(-0.48850845), array(-0.68309963), array(-0.69482926), array(-0.64731037), array(-0.61917312), array(-0.68626949), array(-0.62471586), array(-0.56816027), array(-0.60995688), array(-0.59875778), array(-0.68913896), array(-0.68326107), array(-0.62556768), array(-0.6222088), array(-0.7337639), array(-0.61652189), array(-0.7080348), array(-0.77354265), array(-0.8092882), array(-0.74088671), array(-0.76776203), array(-0.64428143), array(-0.84487101), array(-0.73076201), array(-0.81931675), array(-0.83359041), array(-0.78657032), array(-0.8702344), array(-0.74956124), array(-0.82215234), array(-0.86887043), array(-0.83164607), array(-0.85924653), array(-0.91233001), array(-0.81962012), array(-0.75792921), array(-0.8659553), array(-0.88440387), array(-0.77638766), array(-0.77530125), array(-0.85866227), array(-0.87537971), array(-0.81179633), array(-0.83258252), array(-0.80869594), array(-0.8136147), array(-0.89119623), array(-0.82939838), array(-0.78302354), array(-0.7869933), array(-0.76804804), array(-0.84400651), array(-0.85991902), array(-0.84288423), array(-0.82205414), array(-0.84360091), array(-0.81566986), array(-0.83050151), array(-0.834651), array(-0.8303292), array(-0.83102303), array(-0.76200141), array(-0.84749755), array(-0.86806019), array(-0.75955408), array(-0.82664026), array(-0.81469532), array(-0.83735959), array(-0.85641765), array(-0.83919039), array(-0.84306704), array(-0.77222163), array(-0.83349924), array(-0.8312693), array(-0.81412842), array(-0.84375031), array(-0.84841508), array(-0.80866149), array(-0.80176651), array(-0.8429221), array(-0.81529637), array(-0.85136918), array(-0.81725092), array(-0.88158784), array(-0.86525574), array(-0.86289759), array(-0.85538755), array(-0.81796368), array(-0.88082133), array(-0.83935997), array(-0.85720489)]","[1, 1, 0, 1, 0, 1, 0]",4.269199017445533,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
