,graph_size,backend_mode,param_initialization,qaoa_variant,optimizer,warm_start,depth,problem_type,amount_shots,max_tol,lagrangian_multiplier,time_elapsed,quantum_func_evals,ratio,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal,hamming_dist,hamming_string,hamming_obj_func,graph_name
0,6,noisy_sampling,gaussian,vanilla,COBYLA,False,7,minvertexcover,5000,1e-08,2,2662.336191892624,242,1.4890661481873502,"[1, 0, 1, 1, 1, 1]",3.758292546712208,"[1.0, 1.0, 1.0, 0, 0, 0]",2.5239258519758856,"[3.10514537 1.53848148 4.26519658 2.17814267 2.97546375 1.3837483
 2.96728144 1.66792433 3.04350281 1.34986886 3.15153089 1.62943904
 2.97414686 1.97675381]",0.0048828125,0,,,>>graph6<<Emz_
1,6,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,2412.75448846817,222,1.7941706808734268,"[1, 1, 1, 1, 1, 1]",4.528353764313619,"[1.0, 1.0, 1.0, 0, 0, 0]",2.5239258519758856,"[4.14603479 2.39260134 2.63594668 1.98564548 4.07628806 1.46472725
 3.24074653 1.47811284 3.04437359 1.5176744  3.07318764 2.61525035
 3.02539208 1.77747547]",0.005859375,0,[1 1 1 0 0 0],2.5239258519758856,>>graph6<<Emz_
2,9,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,2949.42667388916,234,1.30695123302909,"[1, 1, 1, 1, 0, 1, 1, 0, 0]",3.1659822731968017,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",2.4224180621178033,"[4.18001436 1.45649433 3.51238649 1.40796989 3.70519379 1.5207796
 3.07976789 3.05117242 3.12449095 2.43057551 3.09069596 1.64407321
 3.22532865 1.33953696]",0.0,0,[1 0 1 0 1 0 0 1 1],2.4224180621178033,>>graph6<<Hh_iS_u
3,6,noisy_sampling,gaussian,vanilla,COBYLA,False,7,minvertexcover,5000,1e-08,2,2045.2349989414215,220,1.786614779027567,"[1, 1, 0, 0, 0, 1]",4.509283228309861,"[1.0, 1.0, 1.0, 0, 0, 0]",2.5239258519758856,"[3.8404629  1.45523267 4.07604148 1.57767169 4.56879506 1.47419062
 3.46025516 1.70109399 3.39946063 1.49420207 2.68494869 1.90760793
 4.4722703  1.52813456]",0.037109375,0,,,>>graph6<<Emz_
4,9,noisy_sampling,gaussian,vanilla,COBYLA,False,7,minvertexcover,5000,1e-08,2,2354.424196958542,230,1.7538356253760075,"[1, 1, 1, 1, 1, 1, 1, 0, 1]",4.2485230968965135,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",2.4224180621178033,"[4.05240199 1.86501349 2.89770928 1.56665591 3.32531051 1.35063668
 3.13559558 2.71686744 3.12020941 2.60965168 4.00686506 2.67608282
 3.15366679 2.58056104]",0.005859375,0,,,>>graph6<<Hh_iS_u
5,6,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,2698.9637656211853,243,1.4782248416467056,"[0, 1, 1, 1, 1, 1]",3.7309298928650803,"[1.0, 1.0, 1.0, 0, 0, 0]",2.5239258519758856,"[4.40708837 1.36668207 4.17921241 1.46235522 2.67623407 1.98451289
 3.11434147 1.66975758 2.76155877 1.72943352 3.4227842  2.72520106
 3.32863202 1.79070636]",0.0322265625,0,[1 1 1 0 0 0],2.5239258519758856,>>graph6<<Emz_
6,9,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,2742.5142982006073,236,1.4881278722257445,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",4.5710840267798405,"[1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0]",3.0717011031740293,"[3.63411776 1.2591685  3.13418057 1.66578337 3.48505949 1.47801486
 3.00134802 3.0150032  3.13815917 2.25291885 4.01792966 2.06903298
 3.42825212 1.1873351 ]",0.0,0,[1 1 0 0 1 1 1 1 1],3.071701103174029,>>graph6<<HmzffJz
7,9,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,2763.9986102581024,271,1.0,"[1, 0, 1, 0, 1, 0, 0, 1, 1]",2.4224180621178033,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",2.4224180621178033,"[3.86620163 1.64781573 3.11138623 1.45695633 3.25056318 1.49024869
 2.79990453 2.93493498 3.40793183 1.74408567 3.93879244 1.50570703
 3.68330112 3.07824067]",0.1962890625,0,[1 0 1 0 1 0 0 1 1],2.4224180621178033,>>graph6<<Hh_iS_u
8,6,noisy_sampling,gaussian,vanilla,COBYLA,False,7,minvertexcover,5000,1e-08,2,2397.0179495811462,219,1.0,"[1, 1, 1, 0, 0, 0]",2.5239258519758856,"[1.0, 1.0, 1.0, 0, 0, 0]",2.5239258519758856,"[4.26306282 1.66729646 2.79815202 1.70744732 3.36100632 1.38222597
 2.94285377 2.66221202 3.04867125 1.31551381 3.24767092 2.80852346
 3.81280738 2.44019788]",0.12890625,0,,,>>graph6<<Emz_
9,9,noisy_sampling,gaussian,vanilla,COBYLA,False,7,minvertexcover,5000,1e-08,2,2490.1500482559204,210,1.1366231767968389,"[1, 1, 1, 0, 1, 1, 1, 0, 1]",3.4913666660600198,"[1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0]",3.0717011031740293,"[3.04559771 1.75281051 3.15524802 2.62961348 2.85256903 1.52473152
 3.20937471 1.47620055 3.61438702 1.39799169 3.82843078 2.39963148
 3.54703233 1.67376117]",0.0,0,,,>>graph6<<HmzffJz
