,backend_mode,qaoa_variant,param_initialization,depth,warm_start,graph_size,graph_name,time_elapsed,quantum_func_evals,ratio,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal
68,noisy_sampling,multiangle,gaussian,10,True,5,>>graph6<<DkO,5821.11631155014,1788,1.0,"[0, 1, 1, 0, 1]",2.5,"[1.0, 0, 0, 1.0, 0]",2.5,"[4.21919987 4.40454231 3.1777321  3.69200213 2.39261189 1.48654585
 3.02888401 2.58602741 1.8093008  3.21463787 3.47197666 2.83579458
 3.22216842 2.49331478 1.4193489  1.45158668 1.50945569 1.47579004
 5.16915653 2.94747658 2.8049246  3.32435045 1.56858252 1.49083903
 1.528074   1.32809003 1.70965302 3.06539108 2.84238154 2.93248832
 2.7304007  1.32609549 1.28468657 1.6801134  1.66847343 1.76092552
 2.83261122 3.32000411 3.52542761 4.3284797  1.16323093 1.45722075
 1.63054492 1.56522878 1.32358275 3.15986199 2.94331434 4.01213038
 2.94696971 1.00233658 1.49271017 2.47489977 1.08772677 1.46310384
 2.86120861 2.86537403 3.18399142 2.7497895  1.92954293 1.60265768
 1.37445922 1.47933307 1.38776022 3.10713851 3.02328678 2.5166994
 3.07753034 1.52480612 1.45439261 1.45482614 1.52537263 1.55240042
 2.55770469 3.1747801  2.87897687 3.15301417 1.23651978 1.53800534
 1.27228085 1.45763088 1.60965211 3.11523673 3.13704673 3.02674015
 3.04009253 2.51158356 1.42779007 1.23760443 1.55246631 2.4404166 ]",0.414
69,noisy_sampling,multiangle,gaussian,10,True,5,>>graph6<<Dm{,5322.232615232468,1627,0.8666666666666667,"[0, 1, 1, 0, 1]",3.25,"[1.0, 0, 0, 0, 1.0]",3.75,"[3.23732841 4.25390934 3.22250802 4.19122111 3.09711589 4.0910648
 3.05752098 3.307463   2.55973919 2.63832675 1.57688479 1.39631771
 1.63502057 3.78073683 3.12857055 4.13125862 4.02834214 4.0890474
 4.2510837  3.0872259  4.54528454 1.67388928 1.70920664 1.55233484
 1.48974429 1.52277233 4.0655736  3.09910748 3.14719841 3.23280331
 3.42894925 3.18353916 3.3723186  3.07623637 1.5049824  1.65614813
 1.41063052 1.69113541 1.54186971 3.55952224 3.89411214 3.03017818
 3.21084041 3.04066224 2.83052041 3.33623721 2.94249627 1.71534862
 1.67688898 1.63070908 1.45709033 1.66356937 3.12113714 3.24399348
 3.28234036 2.93518526 3.21929884 3.19167664 2.91750813 3.01368395
 1.60167234 1.49780379 1.39078462 2.58681688 1.71238384 3.22071291
 4.25042813 3.80075659 3.20789055 3.00296109 3.15665659 3.48799312
 3.1150517  1.64168962 1.59446319 1.59912601 1.70119887 1.52534788
 3.25404417 3.33094172 3.37260581 2.91070877 3.29161612 2.92069283
 3.09806092 2.41761253 1.45557306 1.57222783 1.47814855 1.74575597
 1.66103959 3.22689741 2.96522217 3.04787238 3.08642902 2.98779688
 3.35181624 3.08859403 3.2964572  1.58400627 2.46530371 1.54174731
 1.64765459 1.62779635 2.99256087 3.17946572 3.27474453 3.37734498
 3.07615972 3.21473695 3.02571082 3.56471726 1.57776695 1.57002716
 1.67232189 1.612003   1.68777435 3.54379574 3.17156708 3.20945507
 3.0753234  3.48604942 3.38711768 2.97654176 3.01627537 1.58921747
 1.57845019 1.43788963 1.54531261 1.55254445]",0.06319999999999999
70,noisy_sampling,multiangle,gaussian,10,True,9,>>graph6<<Hm~]x^^,27346.559145212173,5000,0.6938775510204082,"[0, 0, 0, 1, 0, 0, 0, 1, 1]",8.5,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1.0, 0]",12.25,"[3.82239929 2.79335794 3.05318682 3.29739032 3.05294793 3.55663066
 2.98115929 2.92853449 3.34086883 4.28466427 4.23598424 3.07565503
 3.02909717 3.03958029 3.086419   2.93199533 3.51784614 3.84997652
 3.1166271  2.75791658 3.26193573 2.94665305 3.01167979 3.08981005
 3.37835714 3.19475875 2.89605533 2.98437938 1.5221222  1.28734922
 1.74705339 1.6802966  1.70363763 1.51341088 1.61680072 1.65648248
 1.64275492 2.96728365 3.16891445 2.68319542 3.04316339 3.39872571
 3.14435084 3.10940054 3.0964592  3.10557177 3.20056332 3.08463295
 3.25428115 3.1689787  3.35117478 3.2824556  2.9656174  2.99862404
 3.39693263 2.98793329 3.11757108 3.43014471 3.36856158 3.02584834
 2.95263226 3.0489555  3.02208574 3.15279493 3.20148838 1.33288332
 1.62331229 1.54390686 1.84921868 1.39611727 1.74181631 1.42098562
 1.57716452 1.45705366 3.28651446 3.02941875 3.10153056 3.38523254
 3.31246946 3.04381668 3.08424566 3.03512411 3.24022899 3.29839368
 3.11118453 3.27891987 3.41522316 3.13247135 3.31746164 3.46459099
 3.52680183 2.92401819 3.01600191 2.94059261 3.27241485 2.5591646
 3.12137905 3.24867048 3.22440226 3.18385821 3.39798188 3.250381
 1.4968601  1.58600818 1.49215522 1.60716791 1.44035718 1.63434945
 1.53177437 1.44287307 1.42882098 3.14350407 2.85815892 3.12109858
 3.14248524 3.38097144 2.99190814 3.29297499 3.05655785 3.40932833
 2.79295913 3.07099894 3.11074449 2.8555695  3.1080512  3.48035755
 3.13090583 3.175714   3.21257957 3.23043795 3.22423341 3.27808915
 3.43956946 3.21775587 3.16222764 2.88734297 3.11085245 3.82696565
 2.93264619 1.62139792 1.42444952 1.65067799 1.52146793 1.55880232
 1.7283032  1.42700384 1.76114136 1.29953652 2.67603631 3.12019845
 3.01504646 3.45451022 3.29611643 3.06075404 3.37435015 3.02811903
 3.14518458 2.87162933 3.34990978 2.8971609  3.4651534  3.16133773
 2.82152185 3.26960996 3.15771361 2.93309376 3.07189713 2.94743762
 2.88330844 3.17343318 3.44058788 2.84518906 3.35588472 3.10629488
 3.29799835 3.01756551 1.39651689 1.366739   1.50350769 1.68352457
 1.36197548 1.49248926 1.75443378 1.70874735 1.64843131 3.24371703
 2.83068559 2.94982037 3.22103132 2.97452464 3.06399644 3.06198915
 2.89956832 3.19728629 2.90703673 2.78222034 3.02396361 3.03830974
 3.11094511 4.09839127 3.38421903 3.49612191 3.57643296 3.05789425
 3.13491214 3.17548365 3.11388746 2.98622729 3.20802182 3.25295425
 2.93051474 3.27862857 3.24308744 1.69464337 1.83256624 1.64286812
 1.56648366 1.57216979 1.64844898 1.60842017 1.64272741 1.6741431
 2.99269242 3.29620834 3.24121725 2.72239263 3.04819008 3.10024298
 3.04741781 2.90623506 2.92491491 3.30822097 2.77955435 3.04234616
 3.15123324 2.7217666  3.01782129 3.02049273 3.25213402 3.31061447
 3.55330153 2.81930918 3.33992343 3.3104345  3.37486179 3.02932929
 3.07245048 3.0024333  3.05548174 3.05625732 1.60587832 1.48348411
 1.60820017 1.67959395 1.45142989 1.62801702 1.75045635 1.6815731
 1.50860044 3.24153076 3.13635964 3.21952587 3.31597824 2.94674267
 3.04292069 3.22714134 2.93508225 2.95051931 3.00506136 3.18660361
 3.15257694 2.94267417 3.33002292 3.31204209 3.1456319  3.11961824
 3.28106504 3.34733562 3.41108671 2.8224821  3.04660813 2.76313356
 2.92567896 2.87746943 2.92108537 3.31040375 2.85456387 1.57376749
 1.67927616 1.58172531 1.59923821 1.55119097 1.65243333 1.66840578
 1.65165947 1.48376914 2.86294489 3.15458885 3.25439544 3.15411234
 2.62780949 3.07817084 2.6042055  2.71034001 3.02557972 2.74892839
 3.37708216 3.08542163 3.14397952 3.42595951 3.19033664 2.90963302
 3.21431675 3.31194557 3.32656117 3.05956234 3.29964861 3.71653697
 3.19745147 3.16326155 2.98855178 3.13237231 3.46050708 3.33376779
 1.74068675 1.54493524 1.55103679 1.55539515 1.5027459  1.55572373
 1.66071621 1.47435091 1.55126262 2.83615133 2.67876073 3.23712095
 3.06068671 3.36807476 3.22990022 3.18910086 2.76443058 2.97371345
 3.36981265 2.93685632 3.47231655 2.95193397 3.20198061 3.50516913
 3.43139068 3.28191318 3.46687711 3.24894317 3.13788688 2.830701
 3.19403143 3.58937981 3.11502549 2.73399209 3.00428309 2.89486622
 3.05223847 1.5774518  1.67612855 1.6500294  1.59773963 1.59907005
 1.57643048 1.41376488 1.76573365 1.5298169 ]",0.004200000000000001
71,noisy_sampling,multiangle,gaussian,10,True,7,>>graph6<<Fm~]w,15563.196739673615,3074,1.0,"[0, 1, 0, 0, 1, 1, 0]",7.0,"[1.0, 0, 1.0, 1.0, 0, 0, 1.0]",7.0,"[3.12711681 2.98143858 2.89613062 3.24325579 3.36017779 2.94325101
 3.17512081 3.54154788 3.16307607 3.05772554 3.11044289 3.52009445
 3.31573236 3.0184698  3.02786558 2.91165064 3.26725842 1.78699064
 1.65995065 1.59885979 1.66118858 1.55939602 1.45248393 1.56407919
 3.09535605 3.29533497 2.89950505 3.17845272 3.07147761 3.04017285
 2.81276883 3.16235201 3.06925107 2.97741141 3.50413733 3.54787765
 3.43136056 3.38886325 2.96171558 3.1812074  2.96420706 1.45388684
 1.47223908 1.63877969 1.58681342 1.59161417 1.61089843 1.46923378
 3.07682769 2.98267727 3.42496818 2.93047372 3.47563098 2.76316836
 3.20876807 3.08623028 3.06467475 2.87872616 2.74785892 3.26748954
 3.3183776  3.36360457 3.26361529 3.12239827 2.7244405  1.62575781
 1.54916012 1.71107155 1.50573621 1.39825383 1.62106743 2.69441723
 2.83026844 3.16157427 3.34139587 2.89097815 4.38492271 3.20569427
 4.55052148 3.12833585 3.09575937 2.96590214 3.06558908 3.15367904
 3.3685138  2.96560777 3.50717329 2.87447104 3.13700152 1.81390523
 1.65189826 1.62770415 1.40848118 1.6428203  1.57540158 2.50064875
 2.98180639 3.19394284 3.29705054 3.24099272 3.23585169 2.92857644
 3.39445778 2.98621446 2.75656911 3.32227931 3.06103482 3.03756884
 2.93763528 3.04659128 3.08882182 3.29101734 3.1492538  1.48759417
 1.61778116 1.55370343 1.62264514 1.5463338  1.5653112  1.53351337
 2.80467402 2.96805455 3.27437489 2.87481327 2.86494496 3.15746281
 3.26694878 2.47134367 2.73427035 3.33339027 2.89310917 3.37584327
 3.06039088 3.13813751 2.95854769 2.80651877 3.14825746 1.51424616
 1.55698152 1.78771625 1.50208539 1.59534959 1.47198353 1.71465949
 3.17893537 3.26416889 3.03457791 3.35450288 3.53375287 3.2324717
 2.94853075 3.23172057 2.90411322 3.18425796 2.90700365 3.06413478
 3.25134974 3.00238779 3.35241402 3.19800026 3.09845268 1.49566628
 1.68598196 1.52505247 1.53314676 1.51533163 1.54987223 1.58483766
 2.8095293  3.06598359 3.13370414 3.05898395 3.46053411 3.15478138
 2.99866342 3.07151963 3.05800552 3.23908069 3.57216661 3.50667039
 3.40538885 3.13624938 3.08042529 3.29021056 3.04042421 1.55709654
 1.80227252 1.50774427 1.59214576 1.4967774  1.46698242 1.53370185
 2.8544234  2.7202542  3.5060392  3.09518449 3.10452716 3.0679716
 3.07326002 3.41325386 3.30989107 3.39233322 3.35382828 2.85000819
 3.08499983 3.22456515 3.15673742 3.34149371 2.49905168 1.45187827
 1.57804179 1.56433992 1.46331339 1.48467893 1.61348916 1.52768403
 3.27013483 3.01212057 3.23598848 2.97830267 3.21750891 3.37172097
 3.07515911 2.97395408 3.09319785 3.49133946 2.96805725 3.368224
 2.83100439 2.92702282 3.41050283 3.16682168 2.97633719 1.47351316
 1.39146383 1.71925309 1.47496674 1.69206507 1.57825791 1.53055887]",0.0138
72,noisy_sampling,multiangle,gaussian,10,True,9,>>graph6<<HkPsgZ@,20654.03116774559,4767,0.7666666666666667,"[1, 0, 1, 1, 1, 0, 1, 1, 0]",5.75,"[1.0, 1.0, 0, 0, 0, 0, 1.0, 1.0, 0]",7.5,"[3.39409879 3.10060906 2.83370974 4.13680428 3.24174053 4.24058988
 3.03077633 3.11555852 2.72165061 3.36756211 2.91456886 2.98322585
 3.0274475  3.09602988 3.34406106 1.52697593 1.42594529 1.6209353
 1.61081412 1.62307629 1.52409072 1.60880001 1.56377345 1.40133119
 3.10647906 3.18647674 3.09968215 2.97408029 3.27614836 3.35970924
 3.31319661 3.58670958 4.04304807 3.47611429 3.17070987 2.84850043
 2.82419555 2.86475614 3.22629241 1.481845   1.61996903 1.69444253
 1.55777059 1.63557359 1.66021791 1.53979863 1.6541346  1.47884759
 3.24205982 3.09580003 4.1250497  3.07046007 2.80059491 2.99083366
 3.02016376 3.41703395 3.75654109 2.93053834 2.92992703 3.42482607
 3.21555102 3.28576308 3.41333697 1.41446412 1.71373202 1.58491251
 1.50301642 1.5369965  1.57296691 1.57993659 1.64305303 1.7515775
 2.99442688 3.05745575 3.0336591  2.82750666 2.87620119 3.15601303
 3.24583182 3.21543582 3.10197813 3.29925008 3.32380409 2.88454391
 2.83871514 3.23018783 2.9957737  1.56713584 2.8652303  1.62235655
 1.63607314 1.67527522 1.7091582  1.46157091 1.41617027 1.49313647
 2.83126809 3.06180529 2.86183285 3.23963308 3.12574787 2.94515334
 3.08869023 2.80656651 3.20522263 3.03368373 2.964115   3.29114685
 3.24742894 2.56843541 3.45363993 1.44452534 1.50649563 1.35443472
 1.41648732 1.52355542 1.6558258  1.55025795 1.44311109 1.6827909
 3.20599177 2.90048756 3.14899885 2.78504009 3.23634614 3.18423334
 3.20264832 3.13500054 3.31270991 3.01423176 3.379247   2.84093071
 3.17731413 3.26151987 3.41921788 1.43683679 1.4511161  1.51243616
 1.51671031 1.57551245 1.58459579 1.50201382 1.58754774 1.62300334
 2.74260886 2.93138269 3.2172887  3.12960334 3.23015822 3.51891785
 3.25253278 2.94718414 3.09577926 3.46354746 3.45676168 2.79929315
 2.91326049 3.11102941 3.35646529 1.36885029 1.57579614 1.43560368
 1.47026065 1.55413939 1.45730271 1.50153234 1.57649271 1.37869307
 3.21724275 3.03148493 3.36601048 3.46999385 3.06103554 3.02514137
 3.01633706 3.16064125 3.02456078 3.32813733 3.46999478 2.77159888
 2.8246532  2.94491939 2.89016946 1.63825196 1.61578033 1.60986189
 1.52864966 1.56699704 1.57807947 1.54929629 1.56360239 1.57829402
 3.22304477 3.1953107  2.83141928 3.16139627 3.3726059  3.19738393
 3.34130742 3.07934193 3.00128451 3.1426598  2.86990634 3.19562033
 3.35853102 2.86704941 3.0686117  1.46931528 1.68730351 1.47187864
 1.76664421 1.59740268 1.50220809 1.4433369  1.57493338 1.49369842
 3.04568929 2.87473616 3.25276037 3.03310451 3.07249641 3.03916773
 3.12978442 3.02089324 3.24905108 3.19606042 3.01737982 3.19721365
 2.619751   3.00245653 2.98024733 1.56326067 1.51623698 1.89193263
 1.70086972 1.69219303 1.63344202 1.49165476 1.45724461 1.48087922]",0.0063999999999999994
73,noisy_sampling,multiangle,gaussian,10,True,7,>>graph6<<FkPsg,10270.652628660202,2554,0.7619047619047619,"[1, 1, 0, 1, 1, 0, 0]",4.0,"[0, 1.0, 1.0, 1.0, 1.0, 0, 0]",5.25,"[4.23062127 3.26529796 3.09827628 3.15432145 3.19604953 4.26569956
 3.16338432 2.89824286 3.06078937 3.16920728 1.4288804  1.609766
 2.52163201 2.492533   1.68631403 1.67175444 1.57188088 3.05091369
 3.19611496 3.33023323 3.15988567 3.42771115 3.22337076 3.04960333
 3.03214659 4.41542001 3.40624441 1.551292   1.4187854  1.40731512
 1.5326764  1.46051417 2.59134741 1.58005207 3.12712946 3.0545634
 3.10615658 3.16219426 3.08343564 3.0514657  3.15128404 3.18900169
 3.23411877 3.12726429 1.47727087 1.66194322 1.65576909 1.5252578
 1.41251979 1.34588804 1.62688786 2.90483822 2.92451735 3.09040759
 3.05180231 3.17932302 3.02660145 3.23874757 4.49669649 2.721476
 3.26529154 1.67279867 1.56741946 1.64364249 1.50969827 1.59261359
 1.41082259 1.6832843  3.341566   3.09767665 3.33724703 3.3629792
 2.90948274 3.34760575 3.16393845 3.20214487 2.97165505 3.27362116
 1.47668951 1.57467272 1.64460511 1.65571472 1.60229607 1.56078085
 1.70776902 3.36925141 3.51888101 3.63465581 3.11476855 3.12278313
 3.10368384 2.87946587 3.19114403 2.68300836 3.3820822  1.59807193
 1.6157546  1.48088162 1.56270345 1.69475102 1.71475819 1.63268985
 3.28776616 3.2692102  2.89687543 3.26141992 3.37245398 2.73408549
 3.01214406 3.13714698 2.88043822 3.04579606 1.47734212 1.5363633
 1.70125987 1.43874249 1.45391121 1.46120923 1.60936801 2.93105538
 3.49734916 3.10143966 3.40860135 2.81491573 3.13128111 3.16564189
 2.72829442 3.31441647 3.53020436 1.49069574 1.68007221 1.56080084
 1.6024933  1.52790623 1.49729987 1.66163182 2.9701636  3.06305382
 3.29367497 3.14835053 3.220321   3.05952412 3.12402789 3.26993385
 3.08582501 3.1794868  1.61810471 1.3144587  1.55988004 1.68036334
 1.70952372 1.49674979 1.63879432 3.34277151 3.36929521 3.27001402
 3.50795662 2.9621765  3.44903949 3.23650389 3.294632   3.44115183
 2.93558881 1.59660795 1.54362262 1.56444148 1.52997508 1.48768115
 1.5852925  1.47110633]",0.0144
74,noisy_sampling,multiangle,gaussian,10,True,9,>>graph6<<HkPsgZ@,17406.02234172821,4056,0.8666666666666667,"[0, 1, 1, 1, 1, 0, 1, 1, 0]",6.5,"[1.0, 1.0, 0, 0, 0, 0, 1.0, 1.0, 0]",7.5,"[3.30474589 3.66643414 4.42142989 4.37230355 3.04134737 3.84891783
 2.97928959 3.86287463 3.50750017 3.13144982 3.22681605 3.16513921
 3.29594687 2.62466164 3.28168288 2.40243349 1.89054363 1.48754412
 1.58996111 1.55457076 2.56278902 1.42483479 1.56655864 1.67202873
 3.16697753 3.15337569 3.61153514 3.28431533 3.12266958 3.10796752
 2.86921429 3.17771513 2.77908264 3.06513101 3.15045836 3.1645675
 3.29494416 2.98624847 3.46467799 1.60393789 1.51977228 1.61944438
 1.5252552  1.53919905 1.5339797  1.67255947 1.58561995 1.70608963
 3.39766448 3.06491379 3.35064397 3.06787847 3.18041386 3.2840121
 3.13468936 2.79051261 2.90982645 3.1409127  3.04984681 3.19933759
 4.27095129 2.97648202 3.13752461 1.6319301  1.67543916 1.56603522
 1.65729895 1.63069556 1.71357672 1.59948931 2.50494975 1.55693968
 3.29136816 3.1910997  3.1490372  4.55899539 3.30494139 2.94281304
 2.64364002 2.93214158 3.15822505 2.90868373 3.18720353 3.28318229
 2.98689901 3.15970751 3.27971671 1.73291115 2.67633289 1.54328507
 2.66344083 1.44512322 1.545821   1.63631059 1.50478031 1.44171664
 3.39564502 3.54237922 3.18765596 3.04705737 3.09993084 3.61486342
 2.76482327 3.32045416 3.07585986 3.38907091 3.06651583 3.47391981
 3.26713327 2.97046857 3.8606443  1.54161726 1.41642582 1.63354762
 1.60778557 1.55440261 1.51673814 1.53880855 1.5571451  1.70778462
 3.06055167 3.35167032 2.77903035 3.55616575 3.13119838 3.25043909
 3.2061513  3.33627687 3.23903237 3.03125032 2.84719826 3.03038407
 3.10401522 3.43267197 2.94025615 1.5296387  1.72256442 1.52811545
 1.51708175 1.7463572  1.78024017 1.66072223 1.3840633  1.35995702
 3.1683718  3.1302685  3.07612114 3.26732229 3.42527312 3.25356023
 3.15018317 3.09357942 2.93757665 2.87120963 3.16745678 3.19048177
 3.5340924  2.82762499 2.86603006 1.65784495 1.44219797 1.34411203
 1.56252052 1.69413596 1.50920594 1.59587882 1.44884626 1.47339686
 3.19422678 2.82062095 3.11941409 3.1480745  3.49741704 3.27682665
 3.48674041 2.90689897 3.47963972 2.93205064 3.1335011  3.50267828
 3.2598689  2.98591555 3.29569878 1.49999571 1.39652107 1.64118316
 1.44717329 1.45915808 1.46031517 1.59295686 1.55640672 1.62492009
 3.03873512 3.27981462 2.92572661 3.01886248 3.13404247 3.16399836
 2.84793646 2.72606711 2.93897362 3.18911064 2.92739089 3.12810667
 2.87028713 2.94693234 3.41775271 1.54235076 1.45496197 1.79191349
 1.46636418 1.5706777  1.55921061 1.64182227 1.61723518 1.77599692
 2.88645348 3.42715159 3.09872817 3.11156085 3.19712101 3.45230129
 3.05956768 3.16956307 3.32749247 2.8263531  3.22618503 3.18968705
 2.76257189 2.9698357  3.57802875 1.57073178 1.63758634 1.76397721
 1.56610165 1.68703746 1.63290574 1.58294232 1.5529281  1.50456629]",0.0062
75,noisy_sampling,multiangle,gaussian,10,True,5,>>graph6<<DkO,4634.237848520279,1428,1.0,"[1, 0, 0, 1, 0]",2.5,"[1.0, 0, 0, 1.0, 0]",2.5,"[4.51042064 4.06452527 3.06347307 4.63519996 2.07737098 1.87149938
 2.69716459 1.52930294 1.54620072 3.33060746 3.56880474 3.42876433
 3.24200568 1.59415776 1.5993453  1.42195426 1.62130011 1.56192445
 2.89827348 3.24273643 2.58372323 3.28901282 3.02247006 1.56629906
 1.67492754 1.58087592 1.34298603 3.50136632 3.33239793 3.08920365
 2.79755623 1.5690257  1.54333567 1.40733905 1.56469611 1.49468003
 3.31553657 3.82893374 2.85409771 3.14588262 1.74830366 1.81229335
 1.52515751 1.55694843 1.48361143 3.04487786 3.33154346 3.87042419
 3.1855629  0.97510389 1.58399571 1.5900523  1.38784085 1.36508388
 3.06222549 2.58324142 3.40615834 2.87173799 1.52693274 1.72904136
 1.45328679 1.58918875 1.74144887 2.94068508 4.16233314 2.20676015
 3.26210983 2.61869539 1.54720557 1.74213525 1.65197409 1.40746872
 2.83718656 2.86410502 3.38128833 3.01778524 1.66984281 1.45437366
 1.63183664 1.42271049 1.60718187 3.31655056 3.27247072 3.21473245
 3.25383415 1.52232528 1.4026752  1.54596906 2.52219241 1.07369299]",0.318
76,noisy_sampling,multiangle,gaussian,10,True,5,>>graph6<<Dm{,5656.593401432037,1758,0.7333333333333333,"[1, 0, 0, 1, 1]",2.75,"[1.0, 0, 0, 0, 1.0]",3.75,"[3.76456453 3.16978517 3.09229602 4.221311   3.37432838 3.360189
 4.22720981 3.1340842  2.4957339  1.70039287 1.66547194 2.00364591
 1.10826165 3.37790762 2.90195148 3.21301202 3.16257956 2.88406219
 3.11096621 2.85340464 3.05261606 2.16974009 1.27167968 1.68247984
 2.48737321 1.46638545 3.23484672 3.1696909  2.1727507  2.68111973
 3.20102504 2.78069954 3.15803879 2.55237083 1.85272977 1.46538527
 1.5944123  1.60471305 2.33502563 4.21034954 3.28707968 3.30289115
 2.70150597 3.21193306 3.27777044 3.28560159 3.22277896 1.6076341
 1.54552044 1.71526765 1.67171659 1.57555692 3.01346785 4.28089034
 3.10777787 3.46882501 2.94529501 3.15023213 3.34426841 3.08214695
 1.78340913 2.61513471 1.62128621 1.59544661 1.55538353 3.17879898
 3.22371511 3.38727967 2.9763345  2.89096888 2.98884214 3.14196585
 3.52860506 1.60882635 1.38665572 1.65409921 2.61217279 1.78649445
 3.16325249 3.21098961 2.98665915 3.24781077 2.95996733 3.03243194
 3.02963986 4.45352475 1.46331596 1.6088121  1.61215241 1.48100826
 1.55141825 2.99134506 2.96996112 3.32561418 3.1908015  3.19967781
 3.48592824 3.30604261 3.03196505 1.64403301 1.492709   1.52075387
 1.48057478 1.67274072 3.1864112  3.26128882 2.93936613 3.18526056
 3.03352482 2.51752006 3.29222163 3.13938718 1.51154306 1.60494983
 1.49807073 1.53138697 1.47026827 3.00926499 3.18197871 2.97905442
 2.91987747 3.23039071 3.07780482 3.14166267 2.93232074 1.6976557
 1.64538798 1.54913858 1.42457432 1.55960528]",0.11019999999999999
77,noisy_sampling,multiangle,gaussian,10,True,7,>>graph6<<FkPsg,12614.155584812164,3098,1.0,"[0, 1, 1, 1, 1, 0, 0]",5.25,"[0, 1.0, 1.0, 1.0, 1.0, 0, 0]",5.25,"[3.58955994 3.27677685 4.19261793 3.25711482 4.1737472  3.30552098
 3.59761013 3.30435539 3.34000922 3.54816805 1.49661045 3.23413859
 1.59399162 2.36557956 1.70075594 1.46826466 1.65927921 3.51224701
 3.0510695  3.09093711 2.79081872 2.98327556 3.73740427 3.18439659
 3.09611498 2.99473452 2.81388441 1.70330985 1.83288747 1.54276995
 1.44745042 1.59243087 1.63685263 1.76340133 3.17050631 3.14252058
 3.17879627 2.99971332 3.19042095 3.07761273 2.93094658 2.96951044
 2.88666222 3.49474035 1.60530448 1.54675829 1.51124458 1.48517994
 1.65565449 1.4973323  1.70571407 3.45411834 3.01722151 3.33423593
 3.29621054 3.25629487 3.49373456 3.01406754 3.34407205 3.22249003
 3.37192726 1.46624395 1.57915749 1.73409577 1.43214515 1.44747594
 1.46074341 1.64372919 3.33154551 2.98265148 3.50377179 3.069866
 2.67953601 3.37752894 3.15061728 3.30593327 3.2227002  3.30345214
 1.46020013 1.60471495 1.34810875 1.50685759 1.53590874 1.58234821
 1.47906681 3.09848362 3.10873583 3.3768979  3.32845647 3.13293277
 2.96399917 2.89327561 3.09895895 3.35007784 3.39515758 1.6889579
 1.38999731 1.58693035 1.73179356 1.31496801 1.51358342 1.5788264
 3.22225487 3.22729087 2.98558642 3.23477334 3.08946319 3.61157501
 3.12161009 3.11315967 3.93253251 2.89697063 1.59975739 1.7153494
 2.5907815  1.57511934 1.53581659 1.69784028 1.60455591 3.22218009
 2.94782052 3.32385393 3.18758404 3.3944667  3.25199039 3.28760438
 2.96606395 3.47090251 3.51319902 1.66772495 1.53577514 1.54394771
 1.57620503 2.57387138 1.51993708 1.61084725 2.85608517 3.23493845
 2.95761168 3.30622878 3.11735368 2.8410997  3.28856172 3.50201928
 3.87549913 2.96660126 1.58818454 1.3722942  1.39098631 1.58615451
 1.60314666 1.53729985 1.68773789 2.79663625 2.72837221 2.80347781
 3.1753946  2.73846109 2.9597226  2.97534874 3.9487233  3.02586236
 2.98023002 2.59309555 1.67048282 1.69939919 1.44152234 2.51452099
 1.48959716 1.56414595]",0.0284
78,noisy_sampling,multiangle,gaussian,10,True,5,>>graph6<<DkO,4582.261871814728,1443,1.0,"[0, 1, 1, 0, 1]",2.5,"[1.0, 0, 0, 1.0, 0]",2.5,"[3.34304867 3.01618006 3.56412402 3.20168946 1.38811005 0.70194584
 1.82660073 1.49082653 1.77508364 3.77062516 2.79424322 2.96294003
 3.16116517 1.76641739 1.65197337 1.40197136 1.74208491 1.4885893
 3.93709565 3.57531716 3.18645406 3.32656665 1.34452207 1.36015988
 1.47259564 1.25627364 1.73324904 3.90788876 3.25425768 3.14027932
 2.87575682 1.64112877 1.36793307 1.66019821 1.47972182 1.53330721
 2.90886405 3.09456102 2.90124883 4.27453358 1.3848083  1.45407133
 1.56139934 1.61867002 2.66822618 3.07255733 3.03363454 3.03433055
 2.97994336 1.61553593 1.56851936 1.5597831  1.431843   1.28048048
 3.00237491 2.84901834 2.68140418 3.04918653 1.52885469 1.53372584
 1.51737566 1.50899599 1.33671913 2.98995595 3.49240265 3.91856343
 4.34871624 2.48384696 1.48339576 1.73003294 1.64584021 1.64640623
 2.98833434 3.15455853 3.44562606 3.03399465 1.85307056 1.93255272
 1.65269397 1.70863305 1.72353986 3.23395893 3.47677691 3.2167751
 3.09413258 1.62695569 1.64791684 1.71869437 1.76056347 1.61591007]",0.2744
