,backend_mode,qaoa_variant,param_initialization,depth,warm_start,vertexcover,graph_size,graph_name,time_elapsed,quantum_func_evals,ratio,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal
383,noisy_sampling,vanilla,gaussian,2,True,True,9,>>graph6<<Hm~]x^^,315.3475716114044,88,1.1428571428571428,"[1, 1, 1, 1, 1, 1, 1, 0, 1]",8,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,[2.64708771 3.15969474 3.36322238 1.02497339],0.08700000000000001
384,noisy_sampling,vanilla,gaussian,4,False,True,5,>>graph6<<DkO,458.0935673713684,150,1.0,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[4.23340518 1.80615367 4.42415684 1.51533737 2.77552889 1.7424514
 2.51628379 2.81793948]",0.3406
385,noisy_sampling,vanilla,gaussian,4,False,True,5,>>graph6<<Dm{,456.41642236709595,148,1.6666666666666667,"[1, 1, 1, 1, 1]",5,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[3.5544812  1.95468696 2.93409688 1.80913639 3.04831817 2.87520077
 3.61719995 2.7163845 ]",0.0582
386,noisy_sampling,vanilla,gaussian,4,False,True,7,>>graph6<<FkPsg,521.937020778656,148,1.5,"[1, 1, 1, 1, 0, 1, 1]",6,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[3.09650952 1.66684126 4.10377408 3.34028282 4.0710918  1.93512339
 3.49302493 1.29467985]",0.060599999999999994
387,noisy_sampling,vanilla,gaussian,4,False,True,7,>>graph6<<Fm~]w,541.53959441185,145,1.2,"[1, 1, 1, 1, 1, 1, 0]",6,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[3.62478522 1.59726343 3.25082938 1.54487051 3.4045149  2.13414721
 2.85587199 2.90083305]",0.0776
388,noisy_sampling,vanilla,gaussian,4,False,True,9,>>graph6<<HkPsgZ@,521.8732964992523,146,1.8,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",9,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,"[3.9718047  2.88312676 3.06078416 1.47699594 2.90023333 2.86090273
 4.78223571 1.11943693]",0.0014
389,noisy_sampling,vanilla,gaussian,4,True,True,5,>>graph6<<Dm{,415.4759659767151,134,1.0,"[1, 0, 0, 1, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,"[3.12667221 1.51800579 3.07297438 1.54165333 4.41076352 1.80747835
 3.20040085 1.7260126 ]",0.2998
390,noisy_sampling,vanilla,gaussian,4,False,True,9,>>graph6<<Hm~]x^^,632.4242191314697,154,1.2857142857142858,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",9,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,"[4.10594491 1.5258809  3.31302912 1.59491405 3.43416379 1.39089391
 3.93474454 1.61973234]",0.027999999999999997
391,noisy_sampling,vanilla,gaussian,4,True,True,5,>>graph6<<DkO,497.2714490890503,150,1.0,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,"[3.53531327 1.27033638 3.15824618 1.53756879 2.74612174 1.53422453
 4.21107024 1.73922824]",0.604
392,noisy_sampling,vanilla,gaussian,4,True,True,7,>>graph6<<FkPsg,547.767040014267,155,1.0,"[1, 0, 0, 1, 0, 1, 1]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,"[2.62873165 1.35609036 3.11715167 1.56084192 3.4699201  1.8977957
 4.29905604 1.80467367]",0.287
393,noisy_sampling,vanilla,gaussian,4,True,True,7,>>graph6<<Fm~]w,488.87596464157104,127,1.2,"[1, 0, 1, 1, 1, 1, 1]",6,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,"[2.82650246 1.63176758 3.43408421 1.46791119 3.43700677 1.38096712
 2.85355705 1.75996643]",0.061000000000000006
394,noisy_sampling,vanilla,gaussian,1,False,True,5,>>graph6<<DkO,153.2972252368927,50,1.0,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,[2.67356203 2.58332342],0.196
