,graph_size,backend_mode,param_initialization,qaoa_variant,optimizer,warm_start,depth,problem_type,amount_shots,max_tol,lagrangian_multiplier,time_elapsed,quantum_func_evals,ratio,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal,hamming_dist,hamming_string,hamming_obj_func,graph_name
0,6,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,2792.754559993744,253,1.6773926682377382,"[1, 1, 1, 0, 1, 1]",4.2336147192800375,"[1.0, 1.0, 1.0, 0, 0, 0]",2.5239258519758856,"[3.87417943 1.47536901 4.15941234 1.04277514 4.07160366 2.43590607
 3.15187985 2.91916821 2.93606127 1.60771023 3.26035012 1.54330435
 3.03708213 1.51755261]",0.02734375,1,[1 1 1 0 0 1],3.465723991235798,>>graph6<<Emz_
1,6,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,2088.0373935699463,232,1.4782248416467056,"[0, 1, 1, 1, 1, 1]",3.7309298928650803,"[1.0, 1.0, 1.0, 0, 0, 0]",2.5239258519758856,"[4.31201429 2.67016752 2.35269511 2.57705411 2.72054046 1.09850172
 3.2012216  1.62305184 3.89815778 1.19855851 2.8602533  1.35769475
 3.38124289 1.35150701]",0.03515625,3,[1 1 1 1 1 1],4.528353764313619,>>graph6<<Emz_
2,9,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,3113.9826843738556,221,1.143231952952182,"[1, 1, 1, 1, 1, 0, 0, 1, 1]",3.5116668510670173,"[1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0]",3.0717011031740293,"[4.48852975 1.43820655 2.87874347 1.60575716 2.95707112 1.35368124
 3.09834154 2.01765954 4.00063314 1.61836995 3.33718219 1.60956315
 3.00893447 1.69060869]",0.0,3,[1 1 1 1 0 1 1 1 1],4.236887080930709,>>graph6<<HmzffJz
3,9,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,2450.2011227607727,239,1.30695123302909,"[1, 1, 1, 1, 0, 1, 1, 0, 0]",3.1659822731968017,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",2.4224180621178033,"[3.97417948 1.69944508 3.39144212 1.76461479 2.87222158 1.44940867
 3.50053079 1.87753297 3.15221514 2.88162076 3.67761192 1.37711607
 2.92406972 2.4388926 ]",0.0,3,[1 1 1 1 1 0 1 1 1],4.202584935224785,>>graph6<<Hh_iS_u
4,6,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,2553.432236433029,233,1.4890661481873502,"[1, 0, 1, 1, 1, 1]",3.758292546712208,"[1.0, 1.0, 1.0, 0, 0, 0]",2.5239258519758856,"[4.14923827 2.4990426  3.27195715 1.71341461 4.21470191 1.32947979
 3.42027614 1.57253551 3.0448654  1.55456094 2.87133005 2.02056096
 3.3561828  2.64528653]",0.0146484375,5,[1 0 0 1 1 1],2.8018517837862706,>>graph6<<Emz_
5,9,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,2863.4174168109894,202,3.371482461924934,"[1, 0, 0, 1, 1, 1, 0, 0, 1]",10.356186397626713,"[1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0]",3.0717011031740293,"[4.04683988 1.63148482 4.13578028 1.54946236 3.94917765 1.54837494
 4.27210629 1.293354   3.81039431 1.5128488  2.89532694 1.54160828
 4.14437853 1.6143551 ]",0.0,5,[1 1 1 1 0 0 0 1 1],3.1774699052178863,>>graph6<<HmzffJz
6,6,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,2301.7453167438507,208,1.4782248416467056,"[0, 1, 1, 1, 1, 1]",3.7309298928650803,"[1.0, 1.0, 1.0, 0, 0, 0]",2.5239258519758856,"[4.31008761 1.38431038 3.50972258 1.4657008  3.11103338 1.51763008
 3.20304688 1.51136508 3.14644636 2.43340064 4.04559045 1.53909968
 2.83509219 1.28854555]",0.021484375,1,[1 1 1 1 0 0],2.8186648970094663,>>graph6<<Emz_
7,9,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,3080.182938814163,218,1.6819184713797597,"[0, 1, 1, 0, 1, 1, 1, 1, 1]",5.166350823985985,"[1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0]",3.0717011031740293,"[4.02351917 1.75953882 3.22816351 1.64778017 2.98516583 1.54551482
 2.86107042 1.45314601 3.23933913 1.53051082 2.90161719 1.4305437
 3.19318908 2.66900348]",0.0,1,[1 1 0 1 1 1 1 1 1],3.869671922827154,>>graph6<<HmzffJz
8,6,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,2389.038136959076,216,1.1101165201001477,"[1, 0, 0, 1, 1, 1]",2.8018517837862706,"[1.0, 1.0, 1.0, 0, 0, 0]",2.5239258519758856,"[4.05577066 2.6456332  2.86086565 2.58767401 2.87998129 1.56214359
 3.33298572 1.55334433 3.16035105 2.68890266 2.81721634 2.54281406
 3.08846667 2.7288781 ]",0.005859375,3,[1 1 0 0 1 1],3.277173956354101,>>graph6<<Emz_
9,9,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,3055.3822276592255,238,1.7455937583139955,"[1, 1, 0, 1, 1, 1, 1, 1, 1]",4.228557849259922,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",2.4224180621178033,"[4.27349991 1.56084514 3.16897811 1.74677245 3.34656091 1.56520898
 2.9740938  2.94457605 3.38262834 1.71363037 4.12749396 2.9525758
 4.11733904 2.56889014]",0.0,3,[1 0 0 1 1 1 0 1 1],3.0123537742047217,>>graph6<<Hh_iS_u
10,9,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,3253.6395552158356,227,3.042073217660824,"[0, 1, 1, 1, 0, 1, 1, 1, 0]",9.344339658624921,"[1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0]",3.0717011031740293,"[4.14991212 1.59761694 3.42372035 1.47874755 3.27870355 1.45120335
 3.01026054 1.34756351 3.21793318 1.48401891 3.42679991 2.37620513
 3.43392361 1.34098422]",0.0,1,[1 1 0 1 1 1 1 1 1],3.869671922827154,>>graph6<<HmzffJz
11,9,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,3177.8153128623962,252,1.6368006941170803,"[1, 0, 1, 1, 1, 1, 1, 1, 1]",3.9650155655161727,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",2.4224180621178033,"[4.01215842 1.52665256 3.64114981 1.45698165 3.18930254 1.66981535
 3.68293724 2.85176434 3.32219373 2.84985061 4.32955221 2.54140269
 3.97830873 2.88711143]",0.0009765625,1,[1 1 1 0 1 0 0 1 1],3.1379376565649753,>>graph6<<Hh_iS_u
12,9,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,3148.59347820282,250,1.7455937583139955,"[1, 1, 0, 1, 1, 1, 1, 1, 1]",4.228557849259922,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",2.4224180621178033,"[4.60252758 1.45756098 2.56418502 1.64604825 3.3527645  1.51558637
 3.10756637 1.81365517 3.3871389  1.64639265 3.09628975 2.56255529
 3.74097468 1.65782654]",0.0048828125,5,[0 1 1 1 1 0 1 0 1],3.3146850075101155,>>graph6<<Hh_iS_u
13,9,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,3221.1094465255737,258,1.9321748104335792,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",4.680535159963345,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",2.4224180621178033,"[4.46677332 0.92787041 2.84469295 1.62370144 2.77545552 1.60208999
 3.15631496 0.78141549 2.73584402 2.84036466 2.81030084 0.80709216
 3.03983954 1.44375378]",0.0029296875,1,[1 1 1 0 1 0 0 1 1],3.1379376565649753,>>graph6<<Hh_iS_u
14,9,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,3166.8964881896973,274,1.4881278722257445,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",4.5710840267798405,"[1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0]",3.0717011031740293,"[5.2096797  1.82281459 3.11580873 2.8605904  2.51831617 1.29575345
 3.06273695 2.99823921 3.18679629 1.15667218 2.19066978 2.8604101
 2.96446954 1.48204863]",0.0,3,[0 1 1 1 1 1 1 1 1],3.9643216436391087,>>graph6<<HmzffJz
15,6,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,2332.913395881653,243,1.6773926682377382,"[1, 1, 1, 0, 1, 1]",4.2336147192800375,"[1.0, 1.0, 1.0, 0, 0, 0]",2.5239258519758856,"[3.02459299 1.59895371 4.03537846 1.38102716 3.45661447 1.64965646
 3.40320122 1.47396355 4.49898113 1.67634014 3.31426412 1.50535598
 2.95677622 2.39172837]",0.0166015625,5,[1 0 0 1 1 1],2.8018517837862706,>>graph6<<Emz_
16,9,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,3026.298928260803,208,1.0344332988436162,"[1, 1, 1, 1, 0, 0, 0, 1, 1]",3.1774699052178863,"[1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0]",3.0717011031740293,"[3.91397796 2.64238177 3.44157909 1.53615899 2.96180927 1.63756109
 3.36773449 2.68204986 3.36042635 1.98568773 3.52862343 2.80949572
 3.1451817  1.69791809]",0.0,5,[1 1 1 1 0 1 0 0 1],3.2271945739698595,>>graph6<<HmzffJz
17,9,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,3015.8034937381744,259,1.313866636934937,"[0, 1, 1, 0, 1, 0, 1, 1, 1]",3.1827342725251655,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",2.4224180621178033,"[2.75825817 1.6776225  4.27742132 1.07070201 3.0375526  1.52949183
 3.35113628 1.51262272 3.29208866 1.41801892 3.0960472  1.51590735
 3.18338961 2.42622001]",0.017578125,5,[1 1 1 1 0 1 1 1 1],4.046084796912234,>>graph6<<Hh_iS_u
18,6,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,3090.3152759075165,274,1.7941706808734268,"[1, 1, 1, 1, 1, 1]",4.528353764313619,"[1.0, 1.0, 1.0, 0, 0, 0]",2.5239258519758856,"[3.10686267 3.0945738  3.92929702 1.54892584 4.24743183 1.79521138
 3.35813558 1.48644689 2.91379273 1.8871359  3.3044132  2.821687
 3.10850139 2.32496052]",0.0048828125,1,[1 1 1 1 0 0],2.8186648970094663,>>graph6<<Emz_
19,6,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,2595.241398334503,222,1.0,"[1, 1, 1, 0, 0, 0]",2.5239258519758856,"[1.0, 1.0, 1.0, 0, 0, 0]",2.5239258519758856,"[3.95081187 2.50340371 3.68847621 1.97555313 3.32160055 1.42842858
 2.97138267 1.575492   3.41084936 1.48588706 2.62702264 1.55276187
 3.17043515 1.57036931]",0.0576171875,3,[1 1 1 1 1 1],4.528353764313619,>>graph6<<Emz_
20,9,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,3475.421818971634,243,1.0957703212430256,"[1, 0, 0, 1, 1, 1, 1, 1, 1]",3.365878904587562,"[1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0]",3.0717011031740293,"[3.81453203 1.64200824 2.76823591 2.90207672 3.02049686 1.81939203
 3.33867479 2.48198677 2.62949081 1.54960854 2.94642159 2.65222245
 3.96219439 1.66784602]",0.0,1,[1 1 0 1 1 1 1 1 1],3.869671922827154,>>graph6<<HmzffJz
21,9,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,3585.808283805847,271,1.6368006941170803,"[1, 0, 1, 1, 1, 1, 1, 1, 1]",3.9650155655161727,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",2.4224180621178033,"[3.87027092 1.71364184 3.81930636 1.66143335 2.87378552 1.48505353
 3.23551848 2.75568995 3.0159608  2.76190599 3.07885438 1.67252711
 2.845372   1.52218241]",0.00390625,1,[1 1 1 0 1 0 0 1 1],3.1379376565649753,>>graph6<<Hh_iS_u
22,9,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,3375.981043100357,230,1.7026136770261195,"[1, 1, 1, 1, 1, 0, 0, 0, 1]",5.229920310000322,"[1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0]",3.0717011031740293,"[4.2150477  1.51707782 3.27187904 1.74314067 3.14286408 1.58745266
 3.116106   1.49401579 3.18066697 1.49349979 3.50328114 2.58087557
 3.32705882 1.6443977 ]",0.0,3,[1 1 1 1 1 0 1 1 1],4.239612816961172,>>graph6<<HmzffJz
23,9,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,2805.199112176895,237,1.6702669370682193,"[1, 1, 1, 1, 0, 1, 1, 1, 1]",4.046084796912234,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",2.4224180621178033,"[3.7571051  1.65090905 3.08931883 2.06270718 2.87348536 1.46012229
 3.07099776 1.64674091 3.07597236 2.43417871 3.99184422 1.45226981
 3.20783499 1.60571152]",0.0,3,[1 1 1 1 1 0 1 1 1],4.202584935224785,>>graph6<<Hh_iS_u
24,6,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,2616.03892326355,225,1.6773926682377382,"[1, 1, 1, 0, 1, 1]",4.2336147192800375,"[1.0, 1.0, 1.0, 0, 0, 0]",2.5239258519758856,"[4.34592351 2.53122191 2.80503134 2.71362418 3.05503859 1.6415812
 3.58980819 1.66129472 3.09695438 1.93309759 2.81519763 2.52179755
 3.02877199 2.67715345]",0.0126953125,5,[1 0 0 1 1 1],2.8018517837862706,>>graph6<<Emz_
25,9,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,3271.1374065876007,228,3.242875972372677,"[0, 0, 0, 0, 1, 1, 1, 1, 1]",9.961145701793706,"[1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0]",3.0717011031740293,"[3.31592605 1.70454174 4.03987536 1.59788042 3.39214579 1.70751012
 3.1279132  1.79713323 3.89720334 1.68794332 3.17858414 1.64790656
 3.66316603 2.6710902 ]",0.0,5,[1 1 1 1 0 0 0 1 1],3.1774699052178863,>>graph6<<HmzffJz
26,9,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,3340.7921431064606,286,1.5590029209760938,"[0, 1, 1, 1, 1, 1, 1, 1, 0]",3.7765568346669043,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",2.4224180621178033,"[3.92193958 1.5197952  3.34061967 1.91135764 2.79850758 1.34174087
 3.21374951 2.82066986 3.19210611 2.79558852 3.20837343 0.79449288
 2.88719205 1.76475162]",0.0068359375,5,[0 1 1 0 0 1 1 1 1],3.0262341342126162,>>graph6<<Hh_iS_u
27,6,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,2962.414300918579,262,1.3731481012101105,"[1, 1, 1, 0, 0, 1]",3.465723991235798,"[1.0, 1.0, 1.0, 0, 0, 0]",2.5239258519758856,"[3.88370574 2.36058925 2.88561806 2.86605038 2.79185195 1.80635058
 2.97078268 1.3708476  2.93929491 1.64670443 2.91312442 2.60081957
 3.46841795 1.42823368]",0.033203125,1,[1 1 1 0 0 1],3.465723991235798,>>graph6<<Emz_
28,9,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,2978.4475078582764,225,1.699364955325937,"[1, 1, 1, 0, 1, 1, 1, 1, 1]",4.1165723619115635,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",2.4224180621178033,"[4.53451925 1.31789912 3.24592983 1.90534133 3.30784778 1.52878615
 3.14251771 2.76706566 3.42930232 2.71615609 3.62864336 1.31116424
 3.63932537 2.57704608]",0.0048828125,1,[1 0 1 1 1 0 0 1 1],2.9863808601695845,>>graph6<<Hh_iS_u
29,6,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,2704.0408658981323,237,1.6773926682377382,"[1, 1, 1, 0, 1, 1]",4.2336147192800375,"[1.0, 1.0, 1.0, 0, 0, 0]",2.5239258519758856,"[4.15826929 1.37493261 3.14683236 1.93042789 3.07637943 1.5960979
 2.83033624 1.4112293  3.32391809 1.66188634 2.60558106 1.61283472
 3.31911803 2.41055442]",0.01953125,3,[1 1 1 1 1 1],4.528353764313619,>>graph6<<Emz_
30,9,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,3269.1715717315674,237,1.395089835787319,"[1, 1, 1, 1, 1, 1, 1, 1, 0]",4.285298987614783,"[1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0]",3.0717011031740293,"[3.80985967 1.83684406 3.51756141 1.53318894 2.65858881 1.47418436
 3.51280387 1.50378377 3.23776079 3.0512749  3.45926084 1.91131928
 3.05450422 1.31136545]",0.0,1,[1 1 1 0 1 1 1 1 1],3.773113207126715,>>graph6<<HmzffJz
31,9,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,2887.1441192626953,206,6.629520928515378,"[0, 1, 0, 1, 1, 0, 1, 0, 0]",20.363906749636,"[1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0]",3.0717011031740293,"[4.3423339  1.69301561 3.29507793 1.45999647 3.47411458 1.291065
 3.16844894 1.55715439 4.07536289 1.72024227 2.76882312 1.58462728
 2.74591512 1.64776674]",0.0,3,[1 1 1 1 1 1 0 1 1],3.843138060885686,>>graph6<<HmzffJz
32,9,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,3048.0752305984497,242,1.9321748104335792,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",4.680535159963345,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",2.4224180621178033,"[4.32314213 1.51733147 3.28688031 1.97472074 3.02565029 1.66742986
 3.00176777 2.70448697 3.24468452 2.82962896 3.68071888 1.51583183
 3.19714459 1.76978789]",0.0048828125,3,[0 1 1 0 1 0 1 1 1],3.1827342725251655,>>graph6<<Hh_iS_u
33,6,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,2538.837163209915,220,1.4210225796633162,"[1, 1, 1, 1, 1, 0]",3.5865556250537063,"[1.0, 1.0, 1.0, 0, 0, 0]",2.5239258519758856,"[3.87141752 2.39956789 3.49070456 1.46058907 3.26676631 1.70542611
 2.76750463 1.67333568 3.12506963 1.50467068 3.33257028 1.68828281
 3.18871605 2.63510629]",0.0439453125,5,[1 0 0 1 1 1],2.8018517837862706,>>graph6<<Emz_
34,9,noisy_sampling,gaussian,vanilla,COBYLA,True,7,minvertexcover,5000,1e-08,2,3630.4285037517548,244,1.533668197897094,"[1, 1, 1, 0, 0, 1, 0, 1, 1]",4.710970295383429,"[1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0]",3.0717011031740293,"[3.20539006 3.18609792 2.36747939 1.46426216 3.37426651 1.59306424
 2.77782705 1.0390104  2.70443208 2.75280714 3.07104234 1.17421551
 2.88862178 3.04486936]",0.0,5,[1 1 1 1 0 1 0 0 1],3.2271945739698595,>>graph6<<HmzffJz
