,graph_size,backend_mode,param_initialization,qaoa_variant,optimizer,warm_start,depth,vertexcover,amount_shots,max_tol,lagrangian_multiplier,time_elapsed,quantum_func_evals,ratio,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal,hamming_dist,graph_name
10,12,statevector,gaussian,multiangle,COBYLA,True,2,False,5000,1e-08,2,276.92439222335815,5000,1.0,"[0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1]",19.5,"[0, 1.0, 1.0, 1.0, 0, 1.0, 0, 0, 1.0, 0, 0, 1.0]",19.5,"[3.21908407 4.79009863 4.68521749 3.18031036 1.57254277 4.6957326
 3.95824953 4.79987992 4.62937217 4.68929082 4.76914495 4.68265879
 1.58328572 2.51582352 2.66939323 4.60456654 3.70056341 4.66121361
 4.12044836 2.572197   3.63149984 4.70259011 3.36365637 3.66408409
 3.19285929 3.1474057  3.1367528  3.12423859 4.74641969 4.69919499
 3.14415974 3.16885453 3.20503893 3.14081097 3.14041437 3.14933274
 4.68366619 3.10269856 3.14908978 3.10045503 3.19905528 3.14882006
 3.13305875 3.12175656 1.57333881 1.55592539 1.55234104 1.57447656
 1.59086822 1.56119969 1.51466142 0.0208673  1.58041828 1.56867778
 1.57802646 1.52568949 3.22913225 3.12944408 3.11703178 3.14835532
 4.71091437 3.1273731  3.10382716 3.10851069 3.3402963  3.1374389
 4.45051762 3.15549166 2.98142081 3.12266402 3.15997417 3.31095367
 4.05693458 3.2060986  4.69556483 2.57362691 4.27163273 4.71591618
 2.28200048 3.00262308 3.2370327  3.2441591  3.08780116 3.44039391
 2.73446074 3.10188944 3.16812299 3.25270908 3.09985021 3.16010512
 3.19802192 3.1414049  3.10506521 3.14411297 3.38267894 2.97081173
 3.09218257 3.14532235 3.15751213 3.38880662 2.93751266 1.59057943
 1.97241707 1.55544506 1.58723976 1.62464325 1.65358167 1.62111651
 1.30467407 1.57568075 1.81190818 1.11266487]",0.7754476949491615,2,>>graph6<<KmzffJznl{hU
11,12,statevector,gaussian,multiangle,COBYLA,True,2,False,5000,1e-08,2,264.10631918907166,5000,0.9487179487179487,"[0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1]",18.5,"[0, 1.0, 1.0, 1.0, 0, 1.0, 0, 0, 1.0, 0, 0, 1.0]",19.5,"[3.03176094 3.92282249 4.7908237  2.62588937 1.62983941 4.09107963
 4.7376673  3.88759828 2.44819146 3.37396386 3.57233671 4.83709818
 4.75936684 4.56858022 3.18027225 4.27507828 4.69759155 4.22207127
 1.71384797 1.58286555 1.67916513 2.34155874 4.23629555 3.72940339
 3.15171213 3.16447016 3.12835359 3.08548933 3.11624772 3.13777714
 3.10786704 3.16188934 3.18027597 3.2428222  3.12351787 3.05824908
 2.64288927 3.13830855 3.09593055 3.18033192 3.17978697 4.52728062
 3.0544667  3.16526602 1.89414491 1.4877471  1.48915158 2.92040592
 2.24134309 2.84952709 1.54299841 1.47508905 1.43162794 1.61036121
 1.55402951 1.49188876 3.19205074 3.18051657 3.10197104 3.12721093
 3.05601567 3.15600928 3.13723501 3.18341147 3.13269226 3.15200153
 4.75305065 3.16964087 3.18923088 3.06576718 2.68476699 2.39453262
 3.40849527 4.78326005 3.33167911 3.24750289 3.36412516 2.90106188
 3.19830163 1.93713298 2.78867917 3.12053476 3.42460058 3.03339041
 3.14974389 3.37545132 3.25163361 3.13818844 2.95244534 3.2647953
 3.27104042 3.32920011 2.75955218 3.43490414 3.15722361 3.24620412
 3.3154962  3.03564806 3.17872018 3.25243006 3.09329511 1.51094652
 1.63705253 1.60831156 1.72682202 1.55936042 1.57891507 1.45952608
 1.59670872 1.53447449 1.54208182 2.41673799]",9.699143496032437e-06,4,>>graph6<<KmzffJznl{hU
12,12,statevector,gaussian,multiangle,COBYLA,True,2,False,5000,1e-08,2,265.6826136112213,5000,0.9487179487179487,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0]",18.5,"[0, 1.0, 1.0, 1.0, 0, 1.0, 0, 0, 1.0, 0, 0, 1.0]",19.5,"[1.69747828 4.56310292 2.71360091 2.69953078 5.52910885 1.80294221
 4.16041001 4.70463726 4.18262386 4.37519917 1.84097122 4.41921229
 2.87227253 2.69015017 4.58964853 3.30824213 4.51519907 4.79975067
 3.95854241 4.62489126 4.62877795 4.43368081 3.95940706 2.25643391
 3.84236359 3.12136426 3.09587288 3.07652435 3.17983485 2.98169465
 3.14241163 3.28517785 3.13118559 3.19937777 3.14734843 3.11185321
 3.11752176 3.16424068 3.10637907 3.25665802 3.1775402  3.13174077
 3.19065516 4.57729027 1.53439227 1.55242248 1.667124   1.55413035
 1.49301802 1.63322889 1.55574708 1.57928511 1.56096133 1.60705421
 1.61708151 1.5693061  3.1355231  3.09889606 2.82935234 3.11466011
 3.11397361 3.12785305 3.17480087 3.14241902 4.58960298 1.63345411
 1.58324346 3.15865804 2.74409984 3.15226666 3.18026355 2.94923496
 3.08659211 3.35524548 3.15500679 2.65128729 3.21948041 2.98331263
 3.11208509 3.2296496  3.22170671 3.06947952 3.26722282 2.87215394
 4.22984433 3.17001286 3.03196803 3.44637669 3.39607422 3.19217828
 4.53381732 4.75321943 3.74696804 2.83890269 3.13482961 3.01936386
 3.19588855 3.1031607  3.08463026 4.6984831  1.54485623 1.67336081
 1.3116011  1.62253222 0.90843496 1.62978835 1.37805436 1.59626448
 2.01255467 3.05052463 1.51982883 1.52446769]",0.07778173582236318,6,>>graph6<<KmzffJznl{hU
13,9,statevector,gaussian,multiangle,COBYLA,True,4,False,5000,1e-08,2,243.3361439704895,5000,1.0,"[1, 1, 1, 0, 0, 0, 0, 0, 0]",11.0,"[1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]",11.0,"[4.24296205 4.65566831 4.42790725 3.75895797 4.18197908 3.3716629
 4.17646036 4.37318845 3.78906032 2.917327   3.33982013 3.37880835
 3.38486239 3.66436788 4.13113151 4.02061094 3.03279364 3.01854158
 3.8265888  2.52933851 3.02677813 4.0415098  3.54496288 2.26533288
 3.05805472 0.59784487 1.94619671 2.75816398 1.77580515 1.98936692
 1.5013104  2.01215903 1.26700923 2.93784518 4.18211766 4.44195647
 3.13027321 3.08935067 2.84715014 3.18462869 3.13408006 3.16156671
 3.11360429 3.13013907 3.29106877 3.13478807 3.2193631  3.15558192
 3.14591367 3.21602735 3.1128944  4.63708749 3.14782882 3.08473508
 3.90715773 3.06337786 3.17192663 3.12024963 3.14436042 1.59868885
 1.56292941 1.96676781 1.64916213 2.19017487 1.34986667 1.51902391
 1.3407045  1.71603449 3.16825508 2.70739605 3.14422989 2.90414878
 3.16864441 3.02257738 2.94271798 3.16194761 3.46545292 2.77184117
 3.46946238 2.77123249 3.74105447 3.0640501  3.07970092 2.68712282
 3.04541515 3.30464631 4.37807332 3.47182841 3.11106074 3.19579662
 3.31362209 3.59415036 2.82503482 1.73830109 1.70834345 1.89770215
 1.52582964 1.56176345 1.7307699  1.68767699 1.5261645  1.30540811
 3.47987604 2.83551804 2.81935727 2.52451808 2.91066943 3.20484532
 3.60015233 3.19953353 2.9430084  3.06408643 3.07355085 2.94375128
 3.2043792  3.02931549 4.33859012 4.24754078 2.83160295 2.97079187
 2.67043706 3.11671698 3.07239273 3.0466428  2.94072618 3.38674468
 3.1502066  1.60091638 1.70449702 1.4732044  1.6991816  1.99575391
 1.55686438 1.20939829 1.5820506  1.60974354]",0.9755356857794654,2,>>graph6<<HmzffJz
14,9,statevector,gaussian,multiangle,COBYLA,True,4,False,5000,1e-08,2,149.95482206344604,5000,1.0,"[1, 1, 0, 1, 0, 1, 1, 0, 0]",8.0,"[1.0, 1.0, 0, 1.0, 0, 1.0, 1.0, 0, 0]",8.0,"[3.42179265 3.81112868 3.49305662 4.05504348 4.3103945  3.06967608
 3.29602013 3.46848317 3.50099682 2.93607265 3.48514867 3.6312206
 4.33787581 4.23806854 1.63839666 1.687226   1.25272684 1.32170789
 1.28808966 1.3769792  1.11608005 1.68412977 2.37314323 3.78491899
 4.32031032 3.07010475 2.65721849 2.68996323 3.82647918 2.04688134
 4.44226392 4.62058965 4.53685686 3.01355225 3.67568744 3.37484126
 3.20406858 1.58569726 1.70904877 1.55680111 1.67335082 1.91702009
 1.52613602 1.6119134  1.79874173 1.14654189 3.15057304 3.37412257
 1.76512748 3.24123413 3.09463448 3.06043849 2.94724664 3.14049486
 2.64900397 2.93673906 3.07010924 3.19549247 2.83090309 3.55851435
 1.60837922 1.40026419 2.02243099 1.46277384 1.02411329 1.831924
 1.58445817 1.60942941 1.9661839  4.47918052 3.46069871 2.7731941
 3.72052412 3.16407854 3.09957103 3.00236581 3.96653168 3.1186803
 3.93552107 3.01282042 3.1158769  3.09398011 2.68144831 0.95121678
 2.92241061 1.68418125 2.15673512 2.62709206 1.49735198 1.4702857
 1.52107174 1.57856111]",0.9095600794600838,2,>>graph6<<Hh_iS_u
15,6,statevector,gaussian,multiangle,COBYLA,True,4,False,5000,1e-08,2,94.48536968231201,5000,1.0,"[1, 0, 0, 1, 1, 1]",4.75,"[0, 1.0, 1.0, 0, 0, 0]",4.75,"[4.12646955 4.3110492  3.76094082 4.56340717 3.87707243 2.85486639
 3.9832265  2.6338985  2.60675711 3.05855316 2.40465259 1.1839883
 2.00730873 1.56978169 1.54935776 2.68687912 4.2980886  4.07294919
 4.30831975 2.24242119 4.71138794 2.89597638 2.48058401 4.61642919
 3.27475942 3.1096199  2.11700769 1.46853646 1.59106088 1.48749591
 1.53659711 1.41109858 3.16920589 3.18402432 3.0703424  3.31253122
 2.58252974 3.04622332 3.16077317 3.24898978 3.25769586 3.34301238
 1.35755222 1.30448025 1.41469863 1.43509697 1.58349145 2.0803129
 3.14650734 3.08605551 2.96783092 3.17930969 3.3171885  3.29797516
 3.32768251 3.2923796  3.10451943 3.2040491  1.52450054 1.58605464
 1.58571852 1.38804225 1.39283312 1.59751352]",0.9826349668249847,4,>>graph6<<Emz_
16,9,statevector,gaussian,multiangle,COBYLA,True,4,False,5000,1e-08,2,232.2357566356659,5000,0.9772727272727273,"[1, 1, 1, 0, 0, 0, 0, 0, 1]",10.75,"[1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]",11.0,"[4.15448248 3.3854927  4.73193391 2.3410965  3.40674592 3.00733044
 1.65014103 3.89316614 4.70234008 4.50033314 4.29104125 3.52211714
 4.08262438 3.91546307 3.72866876 2.99519629 4.04838028 3.30031635
 3.16288271 3.70554332 3.54905196 3.39746016 3.23692937 2.0362952
 2.75156126 2.64064733 3.03243889 1.60668783 2.43440896 2.68686934
 2.09506472 1.46531993 1.42690635 1.95567922 2.8580558  3.75285697
 3.193534   3.16661371 3.14593502 3.19653521 2.82913715 2.72006284
 3.13379678 3.00677445 4.67675034 3.22988706 3.13709914 4.77479555
 3.17867946 3.21583118 3.12049039 2.98132049 3.18479312 4.0218161
 3.08158568 3.13526596 3.14017998 3.1202451  3.19918016 1.64246551
 1.54777392 1.41019381 1.19023732 3.16386333 1.37055766 2.06747902
 1.97372518 1.59648771 3.71844904 3.37329168 4.53138656 3.21335531
 2.58917835 2.90728393 3.0817758  3.21127101 3.30994614 2.63440111
 2.00837502 3.4383011  4.21142873 3.35375715 3.00410664 2.99015205
 3.14905394 3.20411016 4.26525385 2.89694895 3.04348392 3.04415509
 2.9971312  3.13416789 3.30013354 1.76530765 2.14875501 1.70252251
 1.60364141 1.48250208 1.58884483 1.70618705 1.53211841 3.04486612
 3.59152626 3.77667408 3.37149844 4.01154739 3.1512967  3.68858645
 3.54110102 2.96165056 3.1193624  2.57147101 3.58783662 5.35888517
 3.32056481 2.95302042 3.55546949 2.89894212 3.57422323 3.46986245
 3.318175   3.00205613 2.95770286 3.14755911 2.99460209 3.12846944
 3.18823135 1.50040371 2.30497626 1.28543026 2.69470345 1.90486777
 1.52418259 1.24807919 1.65154486 1.28551114]",0.09278488011443227,4,>>graph6<<HmzffJz
17,9,statevector,gaussian,multiangle,COBYLA,True,4,False,5000,1e-08,2,149.92117977142334,5000,0.96875,"[1, 0, 0, 0, 1, 0, 0, 1, 1]",7.75,"[1.0, 1.0, 0, 1.0, 0, 1.0, 1.0, 0, 0]",8.0,"[3.08387614 4.3259531  3.30637003 4.52071486 2.73510626 2.923989
 3.27669904 3.11286449 3.19179259 2.54458655 3.52738418 5.06066771
 3.64344106 2.72982824 1.30349314 1.44009835 1.30175369 1.36126787
 1.71962783 1.67238574 2.68678442 1.98461336 1.84449161 3.64886268
 2.80422175 2.56942246 3.69211082 4.19144347 4.96768072 3.83559848
 3.27346353 4.71626932 4.6236502  3.68597098 3.44612962 3.97486058
 2.66964471 1.55449045 1.61629633 1.64297473 1.56043541 2.57102629
 1.4395331  1.39819579 1.48520186 1.5446899  3.16147311 3.29515416
 3.35900344 3.01385674 3.64229247 3.13193528 3.00838809 3.19846788
 3.19702392 3.51172684 3.27510828 3.08098467 3.21734816 3.04975201
 1.44984494 1.4100134  1.3621309  1.74254046 1.45208338 1.59796501
 1.59023377 1.31496753 1.52987976 2.67906082 3.1239831  3.56253359
 3.23596017 3.47540194 3.332067   3.21623367 3.21675288 3.10934052
 3.06596106 3.23332217 2.91831676 3.22694609 2.81103428 1.69613688
 1.5730633  1.4621544  2.80716428 1.50270432 2.4834482  1.44925704
 1.46039807 1.55282735]",0.09970026092077897,4,>>graph6<<Hh_iS_u
18,6,statevector,gaussian,multiangle,COBYLA,True,4,False,5000,1e-08,2,93.57285594940186,5000,1.0,"[1, 0, 0, 1, 1, 1]",4.75,"[0, 1.0, 1.0, 0, 0, 0]",4.75,"[4.57869054 4.3771902  4.47020465 4.37868284 3.31000159 3.38625638
 4.31403747 2.42398783 3.27010002 3.55422643 2.84033507 2.40117783
 0.91779934 2.59317263 2.42890004 2.28413455 2.36038109 4.00698556
 3.01168608 3.8391609  3.74013359 3.04423818 4.11042499 3.53206904
 3.32865465 3.10405419 1.4821959  1.56236181 1.21246533 1.61384431
 1.59419301 1.60456709 3.09602772 3.12285733 3.02488729 3.50804979
 3.29811926 3.10173975 3.6941835  3.04501024 3.08007672 3.13486325
 1.66721602 1.62340894 1.45546719 1.13733083 1.79176164 2.06627376
 3.07675747 3.1940294  3.46620657 3.13796643 3.45498136 3.06790341
 3.205804   4.64004625 2.26909212 3.06575208 3.02114168 1.46312739
 1.50702272 1.31635958 1.6560534  1.63471387]",0.9991333164091499,6,>>graph6<<Emz_
19,9,statevector,gaussian,multiangle,COBYLA,True,4,False,5000,1e-08,2,158.9464032649994,5000,1.0,"[0, 0, 1, 0, 1, 0, 0, 1, 1]",8.0,"[1.0, 1.0, 0, 1.0, 0, 1.0, 1.0, 0, 0]",8.0,"[4.38948281 4.42653913 3.3315909  4.04421474 1.91639313 4.01830296
 4.32471225 3.101281   3.86713144 4.28831479 2.51662479 3.00756352
 3.74542334 3.09780486 1.58775333 1.35161208 1.85810184 0.95508235
 1.36823841 1.9234666  2.50700461 2.21221962 1.59076801 3.8624587
 2.19538502 3.45520443 3.17112472 3.90255486 3.86175819 3.05823495
 3.87303677 4.12411195 4.16282207 4.63135527 3.68306742 3.64864794
 3.14478948 1.60561093 1.51147138 1.72826622 1.56606711 1.56969997
 1.52094261 1.56912921 1.35890855 0.85957371 3.14336179 3.18250375
 3.15053765 3.08865755 3.11157157 3.06559069 3.37604465 3.59421014
 3.1155816  2.86483637 3.15300342 3.18005195 3.32881215 3.84045941
 1.59269516 1.546225   1.57847425 1.62073233 1.88830256 1.65300488
 1.4393814  2.5183238  1.59087833 2.68506765 3.60179767 3.04153437
 3.4407683  3.31149655 3.15461659 3.10056804 3.04251975 3.20473968
 2.98973233 2.79903973 3.09405889 3.18312026 3.12806423 1.03120555
 1.18408437 1.59718167 1.05773424 1.58553039 1.49530613 1.59404002
 1.71363225 1.55355179]",0.8039469653183001,6,>>graph6<<Hh_iS_u
