,graph_size,backend_mode,param_initialization,qaoa_variant,optimizer,warm_start,depth,vertexcover,amount_shots,max_tol,lagrangian_multiplier,time_elapsed,quantum_func_evals,ratio,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal,hamming_dist,graph_name
10,12,statevector,gaussian,multiangle,COBYLA,True,1,True,5000,1e-08,2,160.4238736629486,5000,1.0,"[1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0]",9,"[1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0]",9.0,"[4.71404221 4.72945288 1.78036344 1.93349909 2.09284591 4.64005102
 4.67497155 4.69353441 4.70458454 4.6097579  4.71429716 4.69823257
 3.10710649 3.64928983 3.14758268 3.91830644 3.14364978 4.74453863
 4.72896581 4.71303723 4.74278843 3.14221389 4.87481327 3.14245737
 4.02929053 3.16336725 3.14065864 3.11601302 3.14773113 3.14924209
 3.15283305 3.53172955 3.16467028 3.14676852 3.14222922 3.13377132
 3.14375253 3.14173987 3.14388557 3.16864997 3.13993155 3.14204003
 3.14206803 3.16210512 3.14032024 3.14159259 4.43435335 3.14947678
 2.36810374 3.13835303 3.14039666 3.13961226 3.14541635 3.14336018
 3.14001014 3.1387851  1.5702819  1.87820087 1.57063026 1.56246275
 1.56397522 1.58920439 1.57364883 1.57038806 2.68967246 1.51424803
 1.27746917 1.44043798]",0.6283718071634853,0,>>graph6<<KmzffJznl{hU
11,9,statevector,gaussian,multiangle,COBYLA,False,4,True,5000,1e-08,2,251.40795493125916,5000,1.1666666666666667,"[1, 1, 0, 0, 1, 1, 1, 1, 1]",7,"[1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0]",6.0,"[3.73323893 4.06932762 4.00343373 3.17909408 2.99287503 4.24961176
 4.69110169 3.14077056 3.13445334 3.08340487 3.83698264 2.99901592
 3.22385155 3.02339948 3.36488405 3.23771793 3.04033215 3.14810139
 3.15469427 3.10989847 3.57713965 3.21442294 4.41637142 2.97639683
 3.2512951  2.96796834 3.15642769 4.14340738 3.24878266 4.13320689
 3.31683063 3.2943402  3.18039493 3.28512436 1.33971904 1.54897366
 1.92681698 3.63241598 0.96751907 1.00356268 1.69226791 1.57620158
 1.52031988 2.46680805 2.00546625 2.59138473 3.60400074 2.50532089
 4.08082994 3.9348008  4.54788711 2.43978115 3.89892885 3.47181947
 3.30352205 2.72192524 3.00923996 3.25794533 3.03246447 4.4212714
 3.4376322  3.31087308 3.1769622  3.15122825 3.40822285 2.32465211
 2.5348468  3.39738574 2.98440145 2.93282967 3.76909713 4.06243324
 2.7461878  3.48135696 3.58117738 3.7898554  3.23947349 1.54703671
 2.29091299 1.57432988 2.62367777 2.31836995 2.64661212 1.21663864
 1.63389721 1.5431989  2.81064893 2.94436559 3.26428144 2.55015149
 2.80075903 2.9082912  3.15188253 2.81955836 2.89277381 2.9439437
 2.99485933 3.14019399 3.58025506 3.76215116 3.51507776 2.90141961
 2.63837237 4.55175037 2.83216818 3.19692656 2.99305563 3.11954865
 3.27014542 3.80506786 4.20124144 4.13865582 3.20165155 2.56699051
 3.06176503 3.3997962  3.06304455 3.62082308 3.11436751 3.23063401
 1.82987019 1.94099351 1.62305812 1.74481969 2.25991573 1.65346886
 1.57623761 1.68368492 1.92975265 2.8909348  3.22810889 3.057722
 3.48107558 2.53822483 2.64283798 2.884729   3.39640188 3.13821289
 5.00521885 2.59384314 3.26554795 4.23845314 4.49800094 3.10157391
 3.15029761 2.93373573 2.86256761 3.64779105 2.85606694 3.11815568
 3.20968098 3.19368088 3.24291944 3.12146478 2.79823415 2.85153117
 3.00158813 3.61605429 2.83026845 2.67554816 3.11130281 2.78321961
 2.82698648 1.67305398 1.65976441 1.62984987 1.26783815 2.11198654
 1.62563532 1.66259099 1.52775431 2.704302  ]",0.00018544638557366308,0,>>graph6<<HmzffJz
12,9,statevector,gaussian,multiangle,COBYLA,False,4,True,5000,1e-08,2,155.03878092765808,5000,1.0,"[1, 0, 1, 0, 1, 0, 0, 1, 1]",5,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",5.0,"[3.20767126 4.31885444 2.5333412  3.90554024 3.13735823 4.31854932
 4.18384775 3.36271607 3.18074567 3.18263192 2.91225219 2.99880931
 4.30202158 3.38774694 2.22072999 4.6375352  3.04610257 3.1379828
 3.12891563 3.4490903  2.29460228 3.1161941  2.89826584 1.49587451
 2.54779991 1.60789893 1.60766764 1.55112922 1.59829701 2.62265923
 1.93417403 1.57403579 4.256086   3.14322288 3.24681608 3.14537686
 2.7094621  3.78766542 3.25136509 2.67012168 3.15083603 2.97536043
 3.24271613 3.14372136 2.94629417 2.486519   3.2872546  3.89011032
 3.4232119  3.23591767 4.867217   3.15927155 3.0681668  3.24623915
 3.39805123 1.46903313 1.3676186  1.83616087 1.55498032 1.5935433
 1.56038298 2.18928897 1.49070843 1.75483258 3.34825362 3.49179963
 3.16516921 3.20273538 3.14043716 3.16010196 3.18560851 2.87275751
 3.46260811 3.10530765 3.0943966  3.14999571 3.94049433 2.99844757
 3.01775147 3.58042766 3.24421534 2.9652396  2.84844619 3.11916699
 3.7081351  3.25413865 3.18392408 1.0571803  1.90681066 1.53792222
 1.56746376 1.5756368  1.47686445 1.56388995 1.53492679 1.58085442
 3.09633683 3.20511    3.28955064 3.08728796 2.54297962 3.37096362
 2.84407397 3.20042011 3.37129878 5.04311325 3.84781192 4.34462169
 3.0458361  2.97607481 2.94074206 3.56573038 4.17185862 3.23780801
 3.10470219 2.94169542 4.2998676  2.9541024  2.71163498 1.43936341
 1.67931    1.3265053  1.73284316 1.55190444 1.34563761 3.18370416
 1.59103791 1.58964102]",0.9997331718210328,0,>>graph6<<Hh_iS_u
13,6,statevector,gaussian,multiangle,COBYLA,True,4,True,5000,1e-08,2,113.96869134902954,5000,1.0,"[1, 1, 1, 0, 0, 0]",3,"[1.0, 1.0, 1.0, 0, 0, 0]",3.0,"[4.72706676 3.48742848 4.51757269 3.60762555 4.29838362 4.73283952
 4.33379401 4.31588754 3.75260425 3.39395851 3.76730354 3.07873167
 2.8471603  3.01161465 2.98028214 3.05024164 2.55982854 0.91771307
 2.73402173 1.56148551 1.65060382 1.52507036 3.39502715 3.44528794
 3.97765304 3.17088314 3.15076129 3.05296405 3.16283049 3.07118708
 4.46396658 3.12695561 4.38960899 4.12418089 3.211881   2.93186902
 3.17923054 3.18131298 1.59416444 1.58524348 1.41221609 2.55274033
 1.45929055 1.59960054 3.0778291  3.38106739 3.14169733 3.16420291
 2.83386753 2.78114094 2.86503699 3.26179856 4.01504019 3.289209
 3.25610096 3.11674242 2.81953319 2.71555529 2.73105165 3.48446112
 1.52745591 1.63664937 1.45994509 1.45071824 1.75538236 1.54309514
 2.77469139 2.84352961 3.33200204 2.84238627 2.9555513  3.20946863
 3.25139861 4.08640001 2.8488987  3.29207636 3.0902078  3.18398468
 2.20615588 3.23557842 3.08187966 3.45694706 1.63329102 1.23477111
 1.8392726  1.4760794  1.71756341 1.81013065]",0.9931394441459536,0,>>graph6<<Emz_
14,12,statevector,gaussian,multiangle,COBYLA,False,1,True,5000,1e-08,2,112.08840131759644,4158,1.0,"[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1]",9,"[1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 1.0, 1.0, 0]",9.0,"[ 4.71238897  4.71238899  4.71238899  4.71238899  4.71238896  4.71238901
  6.28318528  3.14159266  3.1415927   4.712389    4.712389    4.71238899
  5.4149398   2.24152854  5.80787675  5.12336808  1.98348721  2.76696162
  3.92631427  3.23761274  3.3055747   0.84221972  1.80966954  3.32638897
  5.1642367   2.38543247  3.28235026  4.71288427  2.71316356  5.3604089
  4.06611996  3.47467689  4.97242556  3.7097337   3.5024615   3.53567115
  4.04266859  1.40002256  4.42737406  2.77953117  3.52844977  1.99049675
  3.10494155  4.20170466  4.10014373  2.08119424  2.7917379   3.58659782
  2.40201609  3.8707032   3.04983002  1.28141217  3.04752991  4.16400372
  3.88192166  3.18174283  1.79536803  2.11172256  1.02848251  3.11748954
  3.42692714  0.77109031  0.89950045 -1.29829699  1.49632677  3.99913738
  2.65404522  1.51514358]",0.9999999999999936,0,>>graph6<<KmzffJznl{hU
15,9,statevector,gaussian,multiangle,COBYLA,False,1,True,5000,1e-08,2,10.79297399520874,1158,1.0,"[0, 1, 1, 1, 0, 1, 1, 0, 0]",5,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",5.0,"[ 3.14159272  4.71238897  4.71238897  4.71238898  3.14159264  4.712389
  4.71238895  3.14159272  3.14159265  3.73046454  3.77757379  1.26724132
  3.10244332  2.53013715  3.98362721  3.17154911  1.64669     1.77159675
  2.9792403   4.0652191   3.61611358  2.298864    3.51931061  0.53849182
  1.47622492  2.18993088  1.48545024  0.74551885 -0.01714049  0.62311178
  0.77517093  2.06937198]",0.9999999999999896,0,>>graph6<<Hh_iS_u
16,6,statevector,gaussian,multiangle,COBYLA,True,1,True,5000,1e-08,2,37.68326187133789,5000,1.0,"[1, 1, 1, 0, 0, 0]",3,"[1.0, 1.0, 1.0, 0, 0, 0]",3.0,"[ 1.57079734e+00  4.71238584e+00  4.71238932e+00  4.71203202e+00
  4.71192763e+00  4.71221573e+00  5.23579780e+00  4.71234652e+00
  3.14159071e+00  3.14158092e+00  3.14158020e+00  3.14158422e+00
  3.14158778e+00  3.14158525e+00  4.71217294e+00  3.14160829e+00
  1.57080802e+00 -1.71410812e-07  1.57080395e+00  1.57079599e+00
  1.57079454e+00  1.57079235e+00]",0.7568673565637496,0,>>graph6<<Emz_
17,9,statevector,gaussian,multiangle,COBYLA,True,1,True,5000,1e-08,2,70.64206099510193,5000,1.0,"[1, 1, 1, 0, 0, 0, 1, 1, 1]",6,"[1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0]",6.0,"[4.71336938 4.71284339 4.70748535 4.77161649 1.87707265 4.21721953
 4.19890395 4.42030763 1.57522465 3.36737946 4.03905617 3.14205399
 3.14074872 3.14828829 3.14097993 3.14158437 3.14262742 3.14074983
 3.90744213 3.14357367 3.14193034 3.33437198 3.14262191 3.1420215
 3.14156229 3.14425769 3.93508445 3.13999969 3.14141963 3.14242538
 4.70984467 4.71347447 4.50333241 3.143953   1.57121073 1.57117417
 1.57094926 0.12432389 1.60795261 1.56998845 1.57035815 2.61797473
 1.5713138 ]",0.7825555232865129,0,>>graph6<<HmzffJz
18,9,statevector,gaussian,multiangle,COBYLA,True,1,True,5000,1e-08,2,56.21692776679993,5000,1.0,"[1, 0, 1, 0, 1, 0, 0, 1, 1]",5,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",5.0,"[4.71308989 4.6637539  4.71161179 1.57958253 4.71217061 4.70655177
 4.7131625  4.71289406 4.71240523 4.71544012 4.71218194 3.1417078
 3.14150888 3.14153972 3.13579681 3.141785   4.71204652 3.14201212
 1.57246602 3.14165208 4.7124095  3.14237482 3.14134935 1.57064387
 1.57076358 1.56665302 1.57076697 1.57640793 1.5706715  3.06326525
 2.09464809 1.57071608]",0.6582732073906178,0,>>graph6<<Hh_iS_u
19,6,statevector,gaussian,multiangle,COBYLA,False,4,True,5000,1e-08,2,93.26879739761353,5000,1.6666666666666667,"[0, 1, 1, 1, 1, 1]",5,"[1.0, 1.0, 1.0, 0, 0, 0]",3.0,"[4.51241628 3.45531038 2.88416221 3.36673055 3.14130981 3.16870151
 3.30965026 3.16256934 3.46267418 2.94960176 3.14149364 3.16438732
 3.4045941  2.70178764 3.22440951 2.98819778 1.57006003 1.41917147
 1.61245037 1.72568094 1.57458933 1.62472942 3.14082186 2.96771305
 4.59409955 3.6798304  1.91490612 2.63831425 2.81374249 2.18482318
 2.45271281 2.6428198  3.4861375  2.78115583 2.78373125 2.83973875
 3.51703288 2.73712139 2.14584954 1.68078423 2.73088039 1.47186609
 1.72645341 1.64151418 3.70945372 4.85566664 3.11240346 3.30915706
 3.2615681  2.94492181 2.95871648 3.33474015 3.32770337 2.68047814
 3.27410035 2.73356252 2.92725968 3.38701013 2.99278037 4.15391242
 1.60163204 1.03401213 1.56099483 1.53343582 1.23519378 1.01100168
 3.33521695 2.81365443 3.4514148  2.9018357  3.49869094 2.81039867
 4.4797903  3.25669139 2.66576897 2.32552586 3.25506231 3.23291127
 2.86527355 2.71796534 2.86121849 2.68829916 1.7377685  1.54412902
 1.21824388 1.68505471 1.75558889 1.7120473 ]",9.998659221708301e-12,0,>>graph6<<Emz_
