,backend_mode,qaoa_variant,param_initialization,depth,warm_start,graph_size,graph_name,time_elapsed,quantum_func_evals,ratio,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal
0,noisy_sampling,vanilla,gaussian,10,False,5,>>graph6<<DkO,946.8942122459412,306,1.0,"[0, 1, 1, 0, 1]",2.5,"[1.0, 0, 0, 1.0, 0]",2.5,"[3.74393051 1.59814101 2.8888084  1.66535804 3.27595717 1.50090398
 3.15429464 2.71474803 3.05522238 1.31376299 3.5658518  1.68296463
 2.90083011 1.98168758 2.93585378 1.46169784 3.5036982  1.33953011
 4.58203469 2.82339161]",0.309
1,noisy_sampling,vanilla,gaussian,10,False,5,>>graph6<<Dm{,937.187164068222,297,0.6666666666666666,"[1, 0, 1, 1, 0]",2.5,"[1.0, 0, 0, 0, 1.0]",3.75,"[4.1940241  1.65028485 2.96376312 2.59793941 3.06497228 1.45830803
 3.1587587  1.56839271 4.38572973 1.67762497 3.13102194 2.47206516
 3.19464785 1.78626435 3.07363432 1.54889886 3.23393315 1.46477785
 3.1610838  1.63083551]",0.0622
2,noisy_sampling,vanilla,gaussian,10,False,7,>>graph6<<FkPsg,1218.8080933094025,296,0.9047619047619048,"[1, 0, 0, 0, 1, 1, 1]",4.75,"[0, 1.0, 1.0, 1.0, 1.0, 0, 0]",5.25,"[3.53544564 1.66315082 2.93883252 2.55352355 3.90787361 1.47055321
 4.33664326 1.48554978 2.98285762 1.67474947 4.36849857 2.70221897
 3.72549393 1.38660142 3.32772754 1.63765102 2.95197384 1.62351331
 2.89197458 1.55186028]",0.0188
3,noisy_sampling,vanilla,gaussian,10,False,7,>>graph6<<Fm~]w,1357.6978387832642,274,0.6428571428571429,"[0, 1, 0, 1, 1, 0, 1]",4.5,"[1.0, 0, 1.0, 1.0, 0, 0, 1.0]",7.0,"[2.88871383 2.54119408 3.2396959  1.45042933 3.16954771 2.4844792
 3.46935839 1.50644899 3.21634764 1.60841994 3.45382882 1.61334323
 3.32729547 1.52011463 3.29470412 1.52079977 3.23116137 1.48949632
 2.67522396 1.63071304]",0.014599999999999998
4,noisy_sampling,vanilla,gaussian,10,False,9,>>graph6<<HkPsgZ@,1161.4058499336243,274,0.6333333333333333,"[1, 0, 0, 1, 1, 1, 0, 1, 1]",4.75,"[1.0, 1.0, 0, 0, 0, 0, 1.0, 1.0, 0]",7.5,"[3.30692035 1.37484289 3.39654623 1.64539872 4.39457381 1.50157927
 2.90341465 1.40510972 3.3218909  1.67995438 3.01883741 1.60050892
 2.96858196 1.63205967 3.07065526 1.72489696 3.30303568 1.46274792
 3.12946592 1.53090335]",0.0072
5,noisy_sampling,vanilla,gaussian,10,False,9,>>graph6<<Hm~]x^^,1504.6937203407288,278,0.8775510204081632,"[0, 0, 1, 0, 1, 1, 0, 0, 1]",10.75,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1.0, 0]",12.25,"[4.09175182 1.61112828 2.78316275 1.64562164 3.20041562 1.48784256
 2.88728336 1.29411553 3.39930386 1.574597   2.92495204 1.49999319
 3.1811082  1.66500928 2.97900675 1.42822873 2.9566951  1.64782374
 3.20577258 1.50733353]",0.0046
6,noisy_sampling,vanilla,gaussian,10,True,5,>>graph6<<DkO,1015.5876929759979,314,0.9,"[1, 0, 0, 0, 0]",2.25,"[1.0, 0, 0, 1.0, 0]",2.5,"[4.29699034 1.34775501 3.24698102 1.59694127 4.00082922 1.34246863
 2.97165363 1.48294869 2.99318695 1.46657195 2.9501597  1.33785129
 2.79385511 1.64332539 3.32949807 1.04597144 3.01649289 1.50926056
 3.3443473  1.7060542 ]",0.1454
7,noisy_sampling,vanilla,gaussian,10,True,5,>>graph6<<Dm{,896.6019134521484,270,0.6666666666666666,"[1, 1, 1, 1, 0]",2.5,"[1.0, 0, 0, 0, 1.0]",3.75,"[3.91982472 1.70033503 3.14496578 1.63409849 3.12668283 1.54956384
 3.0993503  1.57213353 3.11218422 1.57390364 3.43026972 2.42849145
 3.63434508 1.69704713 3.29783166 1.39532808 3.97315496 1.41269996
 3.49774206 1.59842238]",0.062
8,noisy_sampling,vanilla,gaussian,10,True,7,>>graph6<<FkPsg,1177.4995396137238,281,0.9047619047619048,"[0, 1, 1, 0, 1, 1, 0]",4.75,"[0, 1.0, 1.0, 1.0, 1.0, 0, 0]",5.25,"[3.78958432 1.95601388 3.03819164 1.52305439 2.65504713 2.5876112
 3.23671774 1.58148629 4.06199459 2.57911645 3.0935915  1.85831324
 3.37488052 1.63785974 3.41732799 1.5341257  3.32601528 1.4769505
 3.29469101 1.65747981]",0.019000000000000003
9,noisy_sampling,vanilla,gaussian,10,True,7,>>graph6<<Fm~]w,1439.869155406952,279,0.6428571428571429,"[0, 1, 0, 0, 1, 0, 1]",4.5,"[1.0, 0, 1.0, 1.0, 0, 0, 1.0]",7.0,"[4.0344155  1.5822822  3.17985912 1.66759968 4.14338837 1.64154599
 4.00867723 1.47704598 3.12810484 1.50891882 3.15165338 1.47102729
 3.44728576 1.7691604  3.29435087 1.35214191 3.37089768 1.45075637
 3.15553416 1.48519671]",0.0152
10,noisy_sampling,vanilla,gaussian,10,True,9,>>graph6<<HkPsgZ@,1313.643275976181,300,0.8666666666666667,"[1, 0, 0, 1, 0, 0, 0, 1, 0]",6.5,"[1.0, 1.0, 0, 0, 0, 0, 1.0, 1.0, 0]",7.5,"[2.96703145 2.64131713 2.87141498 1.68002885 3.05581615 1.49001307
 3.15985083 1.37485757 3.18640423 1.48886277 3.12019097 1.39418184
 3.10154577 1.59525337 2.98453274 2.23445263 3.49773299 2.62666819
 2.93927534 1.65761652]",0.007
11,noisy_sampling,vanilla,gaussian,10,True,9,>>graph6<<Hm~]x^^,1588.2453904151917,298,0.7959183673469388,"[1, 0, 1, 1, 1, 0, 0, 1, 0]",9.75,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1.0, 0]",12.25,"[4.0095688  1.70839461 4.27893404 2.18745172 3.18006862 2.67963547
 2.99609256 1.68143548 3.10268859 1.68085109 4.2226874  1.51283623
 2.85549973 1.62089773 3.53702261 1.68175816 3.12854363 1.43555577
 3.18780859 1.64451595]",0.0026
12,noisy_sampling,vanilla,static,10,False,5,>>graph6<<DkO,996.4799680709839,313,1.0,"[0, 1, 1, 0, 1]",2.5,"[1.0, 0, 0, 1.0, 0]",2.5,"[ 0.28435642  0.91084576 -0.09261388  1.0190413   0.10871951  0.71663742
  0.02210032  0.63016542  0.50975411  0.54983754  0.47459906  0.38136289
  0.48959177  1.23442622  0.75904675  0.83572693  1.02557995  0.14169223
  0.90122013  0.002784  ]",0.2884
13,noisy_sampling,vanilla,static,10,False,5,>>graph6<<Dm{,1085.1049485206604,314,1.0,"[1, 0, 0, 0, 1]",3.75,"[1.0, 0, 0, 0, 1.0]",3.75,"[ 1.09833523  0.94350615  0.15563158  0.70819812  0.14202491  0.73962567
  0.11846971  0.50992226  0.63245044  0.4926468   0.53946148  0.51241227
  0.55781501  0.20413407  0.65602621  0.35790972  0.54949332  0.06195931
  0.93148898 -0.22887822]",0.1256
14,noisy_sampling,vanilla,static,10,False,7,>>graph6<<FkPsg,1293.1577320098877,308,1.0,"[1, 0, 0, 0, 0, 1, 1]",5.25,"[0, 1.0, 1.0, 1.0, 1.0, 0, 0]",5.25,"[ 1.10551933  0.911083    0.08131449  0.71121547  0.41882389  0.82959524
  1.04713729  0.5874821   0.67766347  0.41890198  0.51183043  0.32099183
  0.38808595  0.42547523  0.71532586  0.55305164  0.73631659  0.28414388
  0.80180548 -0.12475679]",0.034199999999999994
15,noisy_sampling,vanilla,static,10,False,7,>>graph6<<Fm~]w,1351.695288658142,277,0.6428571428571429,"[0, 1, 0, 1, 0, 0, 0]",4.5,"[1.0, 0, 1.0, 1.0, 0, 0, 1.0]",7.0,"[1.09352834 1.95330723 0.21633429 0.81712444 0.27312528 0.7170173
 0.37262518 0.63431921 0.45347071 0.54537705 0.5465305  0.44724043
 0.62850169 0.36951871 0.72460818 0.27313923 0.80984884 0.18893607
 0.90217774 0.09792421]",0.0142
16,noisy_sampling,vanilla,static,10,False,9,>>graph6<<HkPsgZ@,1299.6114456653595,297,1.0,"[0, 0, 1, 1, 1, 1, 0, 0, 1]",7.5,"[1.0, 1.0, 0, 0, 0, 0, 1.0, 1.0, 0]",7.5,"[0.99092359 1.03788006 0.37758601 0.76632409 0.423548   0.71494256
 0.49738993 0.72088599 0.85827158 0.53279132 0.36283126 0.55133162
 0.66735799 0.32660962 0.74713321 0.15382323 0.87086979 0.23383357
 1.08749778 0.01943247]",0.0168
17,noisy_sampling,vanilla,static,10,False,9,>>graph6<<Hm~]x^^,1512.7641010284424,271,0.6938775510204082,"[0, 0, 0, 1, 1, 0, 0, 1, 0]",8.5,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1.0, 0]",12.25,"[1.1000806  0.90001331 0.18905863 1.81101326 0.2794807  0.72215911
 0.36634524 0.63327207 0.45550163 1.54427058 0.54475361 0.45521898
 1.63350351 0.36682071 0.72167776 0.2778904  0.81093159 0.18904625
 0.89973517 0.09983358]",0.003
18,noisy_sampling,vanilla,static,10,True,5,>>graph6<<DkO,1103.8604264259338,322,1.0,"[1, 0, 0, 1, 0]",2.5,"[1.0, 0, 0, 1.0, 0]",2.5,"[ 1.68568256  2.13205992  1.0959101   0.43504877  0.3035345   0.67940315
  0.4231223   0.44901581  0.44738181  0.30984265  0.62632403  0.84811259
  0.57483011 -0.13925041  1.08034196  0.11258258  0.58963831  1.06109602
  1.04027278  1.30988286]",0.37560000000000004
19,noisy_sampling,vanilla,static,10,True,5,>>graph6<<Dm{,1119.8035469055176,344,1.0,"[1, 0, 0, 0, 1]",3.75,"[1.0, 0, 0, 0, 1.0]",3.75,"[ 1.20112487  1.03169047  0.15772862  0.60875359  0.04332609  0.77934676
  1.41204928  0.31203574  0.95765342  0.42854188  0.37369117  0.31267342
  0.18250867  0.06749351  0.61090862  0.15924821  0.371915   -0.08776709
  0.75105891  1.15116187]",0.1676
20,noisy_sampling,vanilla,static,10,True,7,>>graph6<<FkPsg,1210.2492444515228,289,1.0,"[1, 0, 0, 0, 0, 1, 1]",5.25,"[0, 1.0, 1.0, 1.0, 1.0, 0, 0]",5.25,"[1.11359338 1.62791114 0.43427267 0.60394789 0.26191616 0.72913598
 0.28219507 0.5974787  0.90163367 0.42272541 0.44567536 0.37785986
 0.65553926 0.42308754 1.744793   0.24955515 0.77560541 0.14933204
 0.83821752 1.1370672 ]",0.0344
21,noisy_sampling,vanilla,static,10,True,7,>>graph6<<Fm~]w,1493.318201303482,294,0.9285714285714286,"[1, 1, 0, 0, 1, 0, 0]",6.5,"[1.0, 0, 1.0, 1.0, 0, 0, 1.0]",7.0,"[1.1446298  0.85548301 0.12600213 0.74834785 0.21526832 0.65911125
 0.30378955 0.56990529 0.87322737 0.4805459  0.48184182 0.39197362
 0.34102035 0.38946677 0.67759046 0.2328012  0.76655076 0.14429299
 0.85502786 1.05407877]",0.025
22,noisy_sampling,vanilla,static,10,True,9,>>graph6<<HkPsgZ@,1265.3036568164825,293,0.9333333333333333,"[1, 0, 0, 0, 0, 0, 1, 1, 1]",7.0,"[1.0, 1.0, 0, 0, 0, 0, 1.0, 1.0, 0]",7.5,"[-0.17007434  1.14988385  0.22764294  0.94547695  1.53107632  0.73464397
  0.38993511  0.33376914  0.41707441  0.62485615  0.02715151 -0.04972741
  0.31790891  0.13660019  0.37109138  0.23801604  0.48368209 -0.08982386
  0.34439965  0.82003397]",0.0166
23,noisy_sampling,vanilla,static,10,True,9,>>graph6<<Hm~]x^^,1538.8827168941498,274,0.5714285714285714,"[1, 1, 1, 0, 1, 1, 1, 1, 0]",7.0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1.0, 0]",12.25,"[ 1.1         1.9         0.18888889  0.81111111  0.27777778  1.72222222
  0.36666666  1.63333333  0.45555556  0.54444445  0.54444445  0.45555556
  0.63333333  0.36666667  0.72222222  0.27777778  0.81111111  0.18888889
  0.95157724 -0.01386302]",0.005
24,noisy_sampling,vanilla,gaussian,10,False,5,>>graph6<<DkO,1192.5835638046265,376,1.0,"[0, 1, 1, 0, 1]",2.5,"[1.0, 0, 0, 1.0, 0]",2.5,"[4.00535307 1.62489058 4.69487147 2.30041344 3.18089969 1.66787215
 3.8918249  1.70955119 3.04753378 1.31916945 3.94539221 2.68150385
 3.64725344 1.73071474 4.37059002 1.62777462 2.82748542 1.53419671
 3.53927706 1.49068024]",0.331
25,noisy_sampling,vanilla,gaussian,10,False,5,>>graph6<<Dm{,917.1908707618713,280,0.7333333333333333,"[0, 1, 1, 0, 0]",2.75,"[1.0, 0, 0, 0, 1.0]",3.75,"[3.21607583 2.47846758 3.20315537 1.54905665 4.2128173  1.43807164
 3.03177426 1.59488307 3.03918517 1.5626706  3.32810371 1.57966728
 3.15417681 1.41871282 3.56786225 1.51808507 3.97567671 1.68822904
 4.02778371 1.652614  ]",0.0628
26,noisy_sampling,vanilla,gaussian,10,False,7,>>graph6<<FkPsg,1185.4730072021484,279,0.6666666666666666,"[0, 1, 1, 0, 1, 0, 0]",3.5,"[0, 1.0, 1.0, 1.0, 1.0, 0, 0]",5.25,"[3.59765587 2.59698605 3.09147429 1.67611993 3.16835976 1.61647602
 3.27255647 1.60909864 3.5471229  1.65046147 3.35671847 1.62557442
 3.24237015 1.6279479  3.17052646 1.44607124 4.15133314 2.58936122
 3.43636556 1.64489582]",0.0158
27,noisy_sampling,vanilla,gaussian,10,False,7,>>graph6<<Fm~]w,1515.9112260341644,291,0.75,"[0, 1, 1, 0, 1, 0, 0]",5.25,"[1.0, 0, 1.0, 1.0, 0, 0, 1.0]",7.0,"[4.3807118  1.72302516 2.86367079 1.34726424 3.18142983 1.51752474
 3.16427668 1.33682068 2.72896094 1.66396207 3.14783525 1.32810572
 3.25210376 1.01853954 2.97761892 1.81061264 2.82228183 1.47069443
 3.31531118 2.46486656]",0.015199999999999998
28,noisy_sampling,vanilla,gaussian,10,False,9,>>graph6<<HkPsgZ@,1281.4023475646973,294,0.7666666666666667,"[1, 0, 0, 1, 1, 1, 0, 0, 0]",5.75,"[1.0, 1.0, 0, 0, 0, 0, 1.0, 1.0, 0]",7.5,"[3.85700571 2.33813113 3.25424289 1.54936836 3.00328805 1.63943212
 3.01560787 2.81381568 3.39446978 1.63334733 3.40953974 1.75430589
 3.06117824 1.53443086 3.14850091 1.54432344 3.24256836 1.51601033
 3.04628851 2.3561689 ]",0.0074
29,noisy_sampling,vanilla,gaussian,10,True,5,>>graph6<<DkO,991.6135103702545,317,1.0,"[1, 0, 0, 1, 0]",2.5,"[1.0, 0, 0, 1.0, 0]",2.5,"[3.53020117 2.63327352 3.50848732 1.25590999 2.78560618 2.52895129
 3.4963402  1.54105086 3.38112496 1.20187392 3.26457902 1.47220069
 3.42759487 1.09958171 3.91096076 1.46139944 3.17138157 1.47936231
 2.57775984 1.43751562]",0.1886
30,noisy_sampling,vanilla,gaussian,10,False,9,>>graph6<<Hm~]x^^,1569.8773093223572,287,0.8163265306122449,"[1, 0, 0, 0, 1, 0, 0, 1, 1]",10.0,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1.0, 0]",12.25,"[3.4574274  2.7110826  3.32402422 1.5659595  2.73835279 1.5842595
 3.18645459 1.31810016 3.20608038 1.65193889 2.69119467 1.65644204
 3.35724917 1.74450473 3.25361598 2.5098426  3.11899638 1.72638583
 3.05488891 1.61582448]",0.004
31,noisy_sampling,vanilla,gaussian,10,True,5,>>graph6<<Dm{,962.5755898952484,280,0.6,"[1, 0, 0, 0, 0]",2.25,"[1.0, 0, 0, 0, 1.0]",3.75,"[3.05081964 1.45602458 2.68363768 1.50180166 4.0507848  1.52927464
 3.26058153 1.64230386 3.99115513 1.65617156 3.05693303 1.38228273
 3.32852223 1.59692132 3.54764546 1.6062047  3.26213046 1.59897606
 3.12252773 2.56513821]",0.061399999999999996
32,noisy_sampling,vanilla,gaussian,10,True,7,>>graph6<<FkPsg,1251.724310874939,290,0.5238095238095238,"[1, 1, 0, 0, 1, 0, 1]",2.75,"[0, 1.0, 1.0, 1.0, 1.0, 0, 0]",5.25,"[4.01877538 2.54042837 2.99057684 1.36226159 3.06927366 1.45012565
 3.43259778 1.57159223 2.86105668 1.49928711 3.26199328 1.48807756
 3.32267091 1.37714908 2.76430031 1.57670969 3.09712605 1.53233834
 3.05465629 1.71071195]",0.015
33,noisy_sampling,vanilla,gaussian,10,True,7,>>graph6<<Fm~]w,1561.5059976577759,306,0.5,"[1, 1, 0, 0, 1, 1, 1]",3.5,"[1.0, 0, 1.0, 1.0, 0, 0, 1.0]",7.0,"[4.0668898  2.48660097 3.00973478 1.59092325 4.17906976 2.02617929
 3.53331186 2.53112846 3.13151482 1.47817989 3.00259281 2.61630936
 2.78878669 1.50417336 4.1825972  1.63860644 2.99577501 1.64402319
 3.2845474  1.62410197]",0.0166
34,noisy_sampling,vanilla,gaussian,10,True,9,>>graph6<<HkPsgZ@,1193.124763727188,281,0.9,"[1, 1, 0, 1, 0, 1, 0, 1, 0]",6.75,"[1.0, 1.0, 0, 0, 0, 0, 1.0, 1.0, 0]",7.5,"[4.3771293  1.45791602 3.1086138  1.40395839 2.67541706 1.34190426
 2.83782514 2.66176621 2.89566092 1.38797451 2.52286344 2.73054551
 2.8791214  0.95050113 3.22186138 1.48257345 3.04064519 1.41616564
 2.82361373 1.1674943 ]",0.0084
35,noisy_sampling,vanilla,gaussian,10,True,9,>>graph6<<Hm~]x^^,1575.3484983444214,287,0.6326530612244898,"[1, 1, 1, 1, 1, 0, 1, 1, 0]",7.75,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1.0, 0]",12.25,"[4.60528531 1.43883202 3.19082535 1.49605365 3.90591607 1.39133953
 3.34916723 1.62861479 4.3125538  1.51010431 3.15920574 1.65655376
 2.90906928 1.68513476 2.68173714 1.56385109 3.32258741 1.50917858
 3.0647006  1.54333611]",0.0046
36,noisy_sampling,vanilla,static,10,False,5,>>graph6<<DkO,992.5839166641235,312,1.0,"[1, 0, 0, 1, 0]",2.5,"[1.0, 0, 0, 1.0, 0]",2.5,"[ 0.16492237  0.9231412  -0.09996181  0.74220083  0.23523636  0.77519944
  0.42565791  0.65468093  0.49217443  0.56576462  0.53352223  0.47666742
  0.65175392  1.35524946  0.78244794  0.27115408  0.80695621  0.2373143
  1.92935307  0.08999414]",0.1896
37,noisy_sampling,vanilla,static,10,False,5,>>graph6<<Dm{,1112.4808070659637,327,1.0,"[1, 0, 0, 0, 1]",3.75,"[1.0, 0, 0, 0, 1.0]",3.75,"[ 1.06181306  0.95139441  0.40600916  1.05692447  0.19569983  0.81863805
  0.1356833   0.44900157  0.51373776  0.48000676  0.54942641  0.56282019
  0.53818084  0.25669863  0.62748719  0.19785985  0.74690102  0.09809014
  0.92006539 -0.23534403]",0.10419999999999999
38,noisy_sampling,vanilla,static,10,False,7,>>graph6<<FkPsg,1359.4720134735107,324,1.0,"[0, 1, 1, 1, 1, 0, 0]",5.25,"[0, 1.0, 1.0, 1.0, 1.0, 0, 0]",5.25,"[ 0.04513309  0.65123036  0.14417396  0.66570405  0.27299247  0.89229121
  0.62625455  0.56391692 -0.33340262  0.09949921  0.03015275  0.27995895
  0.42425678  0.11956299  0.56358405  0.16268668  0.82201259  0.15638127
  0.94911945 -0.6139786 ]",0.0418
39,noisy_sampling,vanilla,static,10,False,9,>>graph6<<HkPsgZ@,1279.2993249893188,309,0.9666666666666667,"[0, 0, 1, 0, 1, 1, 0, 0, 1]",7.25,"[1.0, 1.0, 0, 0, 0, 0, 1.0, 1.0, 0]",7.5,"[1.09036615 0.85664841 0.21837703 0.81851938 0.27788893 0.6803344
 0.35105108 0.63788366 0.72960113 0.46333579 0.4491358  0.50011643
 0.61262657 0.3683869  0.67538916 0.20736932 0.79183815 0.11914962
 1.07370237 0.01569258]",0.0144
40,noisy_sampling,vanilla,static,10,False,7,>>graph6<<Fm~]w,1569.0191159248352,314,0.8214285714285714,"[0, 0, 1, 1, 0, 0, 1]",5.75,"[1.0, 0, 1.0, 1.0, 0, 0, 1.0]",7.0,"[ 1.14699945  1.06945201 -0.04613644  0.94030965  0.36199356  1.05790705
  1.28405314  1.60394748  0.66071793  0.6002491   0.38416136  0.58585157
  0.56007552  0.29518262  0.64788914  0.21365629  0.86254159  0.28195768
  1.01651351 -0.07559162]",0.0218
41,noisy_sampling,vanilla,static,10,False,9,>>graph6<<Hm~]x^^,1499.3222696781158,278,0.7959183673469388,"[1, 1, 1, 1, 1, 0, 0, 1, 0]",9.75,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1.0, 0]",12.25,"[1.08636486 0.91419354 0.17719942 0.80286509 0.27734721 0.70359747
 1.27848819 0.64015188 0.68698028 0.5399708  0.53743101 0.45184412
 0.62983657 0.36228796 0.71650737 0.27368783 0.80629764 0.18517554
 0.89460795 0.09605105]",0.0036
42,noisy_sampling,vanilla,static,10,True,5,>>graph6<<DkO,968.8578681945801,301,0.9,"[1, 0, 0, 0, 0]",2.25,"[1.0, 0, 0, 1.0, 0]",2.5,"[1.57549333 1.99367182 1.02675934 1.04511    0.12905828 1.09904243
 0.25398543 0.48948837 0.30045567 0.44021415 0.80124295 0.84702364
 0.49646444 0.13028426 0.54800343 0.18245886 0.51780134 0.92962524
 0.80179068 1.18701534]",0.2854
43,noisy_sampling,vanilla,static,10,True,5,>>graph6<<Dm{,1082.6240005493164,315,1.0,"[1, 0, 0, 0, 1]",3.75,"[1.0, 0, 0, 0, 1.0]",3.75,"[ 0.08816182  0.70898072 -0.23412179  1.13771678  0.78867823  0.72666773
  1.43982842  0.79247281  0.58531898  0.57018944 -0.08589873  0.30569983
  0.01559935  0.19405989  0.76867321  0.14711798  0.75276592  0.48740161
  0.58086991  1.26080945]",0.15
44,noisy_sampling,vanilla,static,10,True,7,>>graph6<<FkPsg,1347.819179534912,328,1.0,"[0, 1, 1, 1, 1, 0, 0]",5.25,"[0, 1.0, 1.0, 1.0, 1.0, 0, 0]",5.25,"[1.03942083 0.84863897 1.11745534 0.86159308 0.21717272 1.0066585
 1.16998262 0.52357158 0.41932525 0.36221283 0.57302995 0.40012701
 0.53609455 0.38555278 0.71884825 0.03847647 0.71890916 0.4596672
 0.80241322 0.34568216]",0.0332
45,noisy_sampling,vanilla,static,10,True,7,>>graph6<<Fm~]w,1537.5587108135223,313,0.9285714285714286,"[1, 1, 0, 0, 1, 0, 0]",6.5,"[1.0, 0, 1.0, 1.0, 0, 0, 1.0]",7.0,"[0.32141944 1.03545396 0.26181467 0.97536973 0.49915751 0.77389459
 0.53701776 0.86206101 0.94022935 0.35316952 0.60075038 0.24785717
 0.67468011 0.48188536 0.78114776 0.48411796 1.21333801 0.65609139
 1.01990062 1.57530214]",0.023399999999999997
46,noisy_sampling,vanilla,static,10,True,9,>>graph6<<HkPsgZ@,1332.0374593734741,303,0.9666666666666667,"[1, 1, 0, 1, 0, 0, 1, 1, 0]",7.25,"[1.0, 1.0, 0, 0, 0, 0, 1.0, 1.0, 0]",7.5,"[1.20651497 1.31063101 0.22427758 0.51672637 0.17319504 0.57563978
 1.34414767 0.39376523 0.93833445 0.5509193  0.20776873 0.24670521
 0.16113664 0.04350786 0.69941814 0.17616817 0.56158954 0.05811782
 0.6549354  1.08816845]",0.018999999999999996
47,noisy_sampling,vanilla,static,10,True,9,>>graph6<<Hm~]x^^,1432.7429099082947,271,0.8571428571428571,"[0, 1, 1, 1, 0, 1, 1, 1, 0]",10.5,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1.0, 0]",12.25,"[1.09999125 0.90286839 0.18854127 0.81159246 0.27744075 0.72010145
 1.36617982 0.63341479 0.45519803 0.54454348 0.54453239 0.45569876
 0.63346692 0.36682664 0.72245571 0.27800895 0.81040107 0.18788871
 0.90003931 0.10001599]",0.0038000000000000004
48,noisy_sampling,vanilla,gaussian,10,False,5,>>graph6<<DkO,1194.6436698436737,364,1.0,"[0, 1, 1, 0, 1]",2.5,"[1.0, 0, 0, 1.0, 0]",2.5,"[4.03432412 2.74722644 2.8766436  1.36194546 4.42694638 1.47085268
 3.7657499  1.7951862  2.99482573 1.32198086 3.85725785 2.52530483
 3.50632166 1.87922985 3.31501042 1.48205424 2.92143597 1.367732
 3.44083946 2.5973895 ]",0.3166
49,noisy_sampling,vanilla,gaussian,10,False,5,>>graph6<<Dm{,978.4442341327667,311,1.0,"[1, 0, 0, 0, 1]",3.75,"[1.0, 0, 0, 0, 1.0]",3.75,"[3.31994276 1.53068421 3.07498968 1.61480343 3.23274096 1.58051746
 3.21800657 1.52880982 4.10734658 1.91012599 3.1443823  1.67259618
 3.26056493 1.34681415 3.09324474 1.62006684 3.21996567 1.676872
 3.04121024 1.66815514]",0.0948
50,noisy_sampling,vanilla,gaussian,10,False,7,>>graph6<<FkPsg,1287.1549055576324,308,0.6190476190476191,"[0, 1, 1, 1, 0, 0, 1]",3.25,"[0, 1.0, 1.0, 1.0, 1.0, 0, 0]",5.25,"[4.05922448 1.58804747 3.16180745 1.63240887 4.45191685 1.47138093
 3.12130555 1.37589242 3.01339763 1.8238868  2.97709025 1.66951888
 3.2890121  1.57816083 3.17325223 1.52281897 3.08474509 1.54023892
 3.24387941 1.5122785 ]",0.0154
51,noisy_sampling,vanilla,gaussian,10,False,7,>>graph6<<Fm~]w,1454.4690148830414,299,0.5714285714285714,"[1, 0, 0, 0, 0, 1, 0]",4.0,"[1.0, 0, 1.0, 1.0, 0, 0, 1.0]",7.0,"[4.11658249 1.71233357 3.33494594 1.59782423 2.89278754 1.71206916
 3.00282142 1.59206503 2.74478338 1.65451354 2.8655985  1.61163739
 3.33587421 1.73247708 3.26865004 2.48979025 3.014675   1.68937238
 2.83736107 1.58226406]",0.016399999999999998
52,noisy_sampling,vanilla,gaussian,10,False,9,>>graph6<<HkPsgZ@,1179.2473917007446,282,0.8666666666666667,"[0, 1, 1, 0, 1, 1, 1, 0, 1]",6.5,"[1.0, 1.0, 0, 0, 0, 0, 1.0, 1.0, 0]",7.5,"[4.41129791 2.58594594 2.94847545 1.52490026 3.31636485 1.49018086
 3.32033836 1.58225845 3.47956872 1.62858567 3.21630063 1.60050924
 3.03828874 1.51672609 3.58492104 1.41439634 3.04304461 1.64275059
 3.40533583 1.60473174]",0.0068000000000000005
53,noisy_sampling,vanilla,gaussian,10,False,9,>>graph6<<Hm~]x^^,1597.2814600467682,276,0.9183673469387755,"[1, 0, 1, 1, 0, 0, 0, 1, 1]",11.25,"[1.0, 1.0, 0, 1.0, 0, 0, 0, 1.0, 0]",12.25,"[3.0503541  1.44797662 3.02198206 1.43644247 3.16659587 2.61694092
 3.15208696 1.45034943 3.2371159  1.53526388 3.10380084 1.59429219
 3.28920356 1.59240618 3.0091266  1.42892338 2.98421111 1.62921867
 3.27576603 1.5502903 ]",0.0036
54,noisy_sampling,vanilla,gaussian,10,True,5,>>graph6<<DkO,975.6294012069702,314,1.0,"[1, 0, 0, 1, 0]",2.5,"[1.0, 0, 0, 1.0, 0]",2.5,"[3.39527253 2.96659437 4.19265461 1.41113276 2.943229   1.72508171
 2.72097241 1.85840913 3.04604222 1.5534628  3.34117256 2.16196005
 2.75714823 1.45415144 4.12522869 1.70628473 3.05984794 1.45878854
 3.21731412 1.72649804]",0.2766
