x,y,z
0.0,0.0,-0.7500499999999999
0.06346651825433926,0.0,-0.74085
0.12693303650867852,0.0,-0.73075
0.1903995547630178,0.0,-0.6977500000000001
0.25386607301735703,0.0,-0.7032499999999999
0.3173325912716963,0.0,-0.6755
0.3807991095260356,0.0,-0.6378000000000001
0.4442656277803748,0.0,-0.62625
0.5077321460347141,0.0,-0.5825
0.5711986642890533,0.0,-0.5465500000000001
0.6346651825433925,0.0,-0.46925000000000006
0.6981317007977318,0.0,-0.42635
0.7615982190520711,0.0,-0.4141
0.8250647373064104,0.0,-0.34985
0.8885312555607496,0.0,-0.30010000000000003
0.9519977738150889,0.0,-0.24875
1.0154642920694281,0.0,-0.21699999999999997
1.0789308103237674,0.0,-0.16755
1.1423973285781066,0.0,-0.11945
1.2058638468324459,0.0,-0.08410000000000001
1.269330365086785,0.0,-0.0663
1.3327968833411243,0.0,-0.035949999999999996
1.3962634015954636,0.0,-0.0295
1.4597299198498028,0.0,-0.0135
1.5231964381041423,0.0,-0.0039
1.5866629563584815,0.0,-0.0016000000000000007
1.6501294746128208,0.0,-0.007150000000000002
1.71359599286716,0.0,-0.01575
1.7770625111214993,0.0,-0.0312
1.8405290293758385,0.0,-0.06524999999999999
1.9039955476301778,0.0,-0.07045
1.967462065884517,0.0,-0.10464999999999999
2.0309285841388562,0.0,-0.1391
2.0943951023931957,0.0,-0.16185
2.1578616206475347,0.0,-0.2373
2.221328138901874,0.0,-0.29514999999999997
2.284794657156213,0.0,-0.34145
2.3482611754105527,0.0,-0.3665999999999999
2.4117276936648917,0.0,-0.43875000000000003
2.475194211919231,0.0,-0.4818
2.53866073017357,0.0,-0.49345
2.6021272484279097,0.0,-0.5597
2.6655937666822487,0.0,-0.61025
2.729060284936588,0.0,-0.63835
2.792526803190927,0.0,-0.63365
2.8559933214452666,0.0,-0.68205
2.9194598396996057,0.0,-0.7282
2.982926357953945,0.0,-0.69925
3.0463928762082846,0.0,-0.7484999999999999
3.1098593944626236,0.0,-0.7498999999999999
3.173325912716963,0.0,-0.7462500000000001
3.236792430971302,0.0,-0.74285
3.3002589492256416,0.0,-0.7323500000000001
3.3637254674799806,0.0,-0.6975499999999999
3.42719198573432,0.0,-0.674
3.490658503988659,0.0,-0.6633
3.5541250222429985,0.0,-0.6287
3.6175915404973376,0.0,-0.5926999999999999
3.681058058751677,0.0,-0.5604000000000001
3.744524577006016,0.0,-0.5108999999999999
3.8079910952603555,0.0,-0.46925000000000006
3.8714576135146945,0.0,-0.4129
3.934924131769034,0.0,-0.35614999999999997
3.998390650023373,0.0,-0.33540000000000003
4.0618571682777125,0.0,-0.25845
4.1253236865320515,0.0,-0.23165000000000002
4.188790204786391,0.0,-0.19105000000000003
4.25225672304073,0.0,-0.14895
4.3157232412950695,0.0,-0.1334
4.3791897595494085,0.0,-0.09685000000000002
4.442656277803748,0.0,-0.0611
4.506122796058087,0.0,-0.0263
4.569589314312426,0.0,0.0036
4.6330558325667655,0.0,0.01565
4.696522350821105,0.0,-0.0059499999999999996
4.759988869075444,0.0,-0.0005000000000000003
4.823455387329783,0.0,-0.0002999999999999995
4.886921905584122,0.0,-0.035449999999999995
4.950388423838462,0.0,-0.033499999999999995
5.013854942092801,0.0,-0.0786
5.07732146034714,0.0,-0.0797
5.14078797860148,0.0,-0.12945
5.204254496855819,0.0,-0.18400000000000002
5.267721015110158,0.0,-0.18815
5.331187533364497,0.0,-0.24999999999999997
5.394654051618837,0.0,-0.29895
5.458120569873176,0.0,-0.33065
5.521587088127515,0.0,-0.37684999999999996
5.585053606381854,0.0,-0.4433
5.648520124636194,0.0,-0.47865
5.711986642890533,0.0,-0.53855
5.775453161144872,0.0,-0.5726500000000001
5.838919679399211,0.0,-0.6154
5.902386197653551,0.0,-0.6761
5.96585271590789,0.0,-0.6669999999999999
6.029319234162229,0.0,-0.7038
6.092785752416569,0.0,-0.7197
6.156252270670908,0.0,-0.7321500000000001
6.219718788925247,0.0,-0.75165
6.283185307179586,0.0,-0.7598499999999999
0.0,0.03173325912716963,-0.7338
0.06346651825433926,0.03173325912716963,-0.7591500000000001
0.12693303650867852,0.03173325912716963,-0.7685500000000001
0.1903995547630178,0.03173325912716963,-0.7475
0.25386607301735703,0.03173325912716963,-0.7216999999999999
0.3173325912716963,0.03173325912716963,-0.7003
0.3807991095260356,0.03173325912716963,-0.6694500000000001
0.4442656277803748,0.03173325912716963,-0.6304000000000001
0.5077321460347141,0.03173325912716963,-0.5846
0.5711986642890533,0.03173325912716963,-0.5531
0.6346651825433925,0.03173325912716963,-0.5119499999999999
0.6981317007977318,0.03173325912716963,-0.4638
0.7615982190520711,0.03173325912716963,-0.42085
0.8250647373064104,0.03173325912716963,-0.37029999999999996
0.8885312555607496,0.03173325912716963,-0.34385
0.9519977738150889,0.03173325912716963,-0.2971
1.0154642920694281,0.03173325912716963,-0.24494999999999997
1.0789308103237674,0.03173325912716963,-0.21439999999999998
1.1423973285781066,0.03173325912716963,-0.16645000000000001
1.2058638468324459,0.03173325912716963,-0.13645
1.269330365086785,0.03173325912716963,-0.11425
1.3327968833411243,0.03173325912716963,-0.0884
1.3962634015954636,0.03173325912716963,-0.0286
1.4597299198498028,0.03173325912716963,-0.0371
1.5231964381041423,0.03173325912716963,-0.014950000000000001
1.5866629563584815,0.03173325912716963,-0.029849999999999998
1.6501294746128208,0.03173325912716963,-0.024600000000000004
1.71359599286716,0.03173325912716963,-0.0345
1.7770625111214993,0.03173325912716963,-0.067
1.8405290293758385,0.03173325912716963,-0.048999999999999995
1.9039955476301778,0.03173325912716963,-0.10214999999999999
1.967462065884517,0.03173325912716963,-0.1116
2.0309285841388562,0.03173325912716963,-0.15525
2.0943951023931957,0.03173325912716963,-0.20545000000000002
2.1578616206475347,0.03173325912716963,-0.23985
2.221328138901874,0.03173325912716963,-0.2941
2.284794657156213,0.03173325912716963,-0.31375
2.3482611754105527,0.03173325912716963,-0.37565000000000004
2.4117276936648917,0.03173325912716963,-0.42205
2.475194211919231,0.03173325912716963,-0.4656
2.53866073017357,0.03173325912716963,-0.51805
2.6021272484279097,0.03173325912716963,-0.5538
2.6655937666822487,0.03173325912716963,-0.5595
2.729060284936588,0.03173325912716963,-0.6272500000000001
2.792526803190927,0.03173325912716963,-0.6607500000000001
2.8559933214452666,0.03173325912716963,-0.69515
2.9194598396996057,0.03173325912716963,-0.72255
2.982926357953945,0.03173325912716963,-0.73445
3.0463928762082846,0.03173325912716963,-0.7479500000000001
3.1098593944626236,0.03173325912716963,-0.7474
3.173325912716963,0.03173325912716963,-0.7417
3.236792430971302,0.03173325912716963,-0.73905
3.3002589492256416,0.03173325912716963,-0.7283
3.3637254674799806,0.03173325912716963,-0.7162499999999999
3.42719198573432,0.03173325912716963,-0.68495
3.490658503988659,0.03173325912716963,-0.65115
3.5541250222429985,0.03173325912716963,-0.651
3.6175915404973376,0.03173325912716963,-0.6134000000000001
3.681058058751677,0.03173325912716963,-0.55655
3.744524577006016,0.03173325912716963,-0.52555
3.8079910952603555,0.03173325912716963,-0.4417
3.8714576135146945,0.03173325912716963,-0.38465000000000005
3.934924131769034,0.03173325912716963,-0.3601
3.998390650023373,0.03173325912716963,-0.3046
4.0618571682777125,0.03173325912716963,-0.2751
4.1253236865320515,0.03173325912716963,-0.21665
4.188790204786391,0.03173325912716963,-0.16095000000000004
4.25225672304073,0.03173325912716963,-0.13040000000000002
4.3157232412950695,0.03173325912716963,-0.0713
4.3791897595494085,0.03173325912716963,-0.0701
4.442656277803748,0.03173325912716963,-0.04585
4.506122796058087,0.03173325912716963,-0.004000000000000002
4.569589314312426,0.03173325912716963,0.0045000000000000005
4.6330558325667655,0.03173325912716963,0.01565
4.696522350821105,0.03173325912716963,0.02715
4.759988869075444,0.03173325912716963,0.01645
4.823455387329783,0.03173325912716963,0.0005499999999999997
4.886921905584122,0.03173325912716963,0.0038499999999999967
4.950388423838462,0.03173325912716963,-0.01055
5.013854942092801,0.03173325912716963,-0.0466
5.07732146034714,0.03173325912716963,-0.045899999999999996
5.14078797860148,0.03173325912716963,-0.0715
5.204254496855819,0.03173325912716963,-0.1293
5.267721015110158,0.03173325912716963,-0.1842
5.331187533364497,0.03173325912716963,-0.2167
5.394654051618837,0.03173325912716963,-0.2682
5.458120569873176,0.03173325912716963,-0.31625000000000003
5.521587088127515,0.03173325912716963,-0.37120000000000003
5.585053606381854,0.03173325912716963,-0.4304
5.648520124636194,0.03173325912716963,-0.4568
5.711986642890533,0.03173325912716963,-0.49410000000000004
5.775453161144872,0.03173325912716963,-0.55695
5.838919679399211,0.03173325912716963,-0.5761
5.902386197653551,0.03173325912716963,-0.6168499999999999
5.96585271590789,0.03173325912716963,-0.6735
6.029319234162229,0.03173325912716963,-0.70405
6.092785752416569,0.03173325912716963,-0.71905
6.156252270670908,0.03173325912716963,-0.7219
6.219718788925247,0.03173325912716963,-0.7376499999999999
6.283185307179586,0.03173325912716963,-0.7481
0.0,0.06346651825433926,-0.77105
0.06346651825433926,0.06346651825433926,-0.7524
0.12693303650867852,0.06346651825433926,-0.7534500000000002
0.1903995547630178,0.06346651825433926,-0.73135
0.25386607301735703,0.06346651825433926,-0.7169
0.3173325912716963,0.06346651825433926,-0.71025
0.3807991095260356,0.06346651825433926,-0.6995
0.4442656277803748,0.06346651825433926,-0.6598
0.5077321460347141,0.06346651825433926,-0.62285
0.5711986642890533,0.06346651825433926,-0.5825
0.6346651825433925,0.06346651825433926,-0.55785
0.6981317007977318,0.06346651825433926,-0.49795
0.7615982190520711,0.06346651825433926,-0.4575
0.8250647373064104,0.06346651825433926,-0.41074999999999995
0.8885312555607496,0.06346651825433926,-0.3651
0.9519977738150889,0.06346651825433926,-0.3123
1.0154642920694281,0.06346651825433926,-0.2777
1.0789308103237674,0.06346651825433926,-0.2671
1.1423973285781066,0.06346651825433926,-0.2165
1.2058638468324459,0.06346651825433926,-0.16445
1.269330365086785,0.06346651825433926,-0.13225
1.3327968833411243,0.06346651825433926,-0.11510000000000001
1.3962634015954636,0.06346651825433926,-0.0788
1.4597299198498028,0.06346651825433926,-0.0615
1.5231964381041423,0.06346651825433926,-0.03805
1.5866629563584815,0.06346651825433926,-0.0816
1.6501294746128208,0.06346651825433926,-0.045
1.71359599286716,0.06346651825433926,-0.061
1.7770625111214993,0.06346651825433926,-0.0763
1.8405290293758385,0.06346651825433926,-0.09434999999999999
1.9039955476301778,0.06346651825433926,-0.1179
1.967462065884517,0.06346651825433926,-0.17165
2.0309285841388562,0.06346651825433926,-0.15655
2.0943951023931957,0.06346651825433926,-0.20615000000000003
2.1578616206475347,0.06346651825433926,-0.2479
2.221328138901874,0.06346651825433926,-0.27859999999999996
2.284794657156213,0.06346651825433926,-0.31945
2.3482611754105527,0.06346651825433926,-0.36924999999999997
2.4117276936648917,0.06346651825433926,-0.4314
2.475194211919231,0.06346651825433926,-0.45735000000000003
2.53866073017357,0.06346651825433926,-0.5105
2.6021272484279097,0.06346651825433926,-0.54835
2.6655937666822487,0.06346651825433926,-0.5907
2.729060284936588,0.06346651825433926,-0.62325
2.792526803190927,0.06346651825433926,-0.648
2.8559933214452666,0.06346651825433926,-0.6869999999999999
2.9194598396996057,0.06346651825433926,-0.7004000000000001
2.982926357953945,0.06346651825433926,-0.74295
3.0463928762082846,0.06346651825433926,-0.73695
3.1098593944626236,0.06346651825433926,-0.7521000000000001
3.173325912716963,0.06346651825433926,-0.7323500000000001
3.236792430971302,0.06346651825433926,-0.73
3.3002589492256416,0.06346651825433926,-0.72305
3.3637254674799806,0.06346651825433926,-0.7093
3.42719198573432,0.06346651825433926,-0.6952000000000002
3.490658503988659,0.06346651825433926,-0.6674
3.5541250222429985,0.06346651825433926,-0.61015
3.6175915404973376,0.06346651825433926,-0.6049
3.681058058751677,0.06346651825433926,-0.54725
3.744524577006016,0.06346651825433926,-0.51415
