,graph_size,backend_mode,param_initialization,qaoa_variant,optimizer,warm_start,depth,vertexcover,amount_shots,max_tol,lagrangian_multiplier,time_elapsed,quantum_func_evals,ratio,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal,hamming_dist,graph_name
188,6,statevector,gaussian,vanilla,COBYLA,True,4,False,5000,1e-08,2,20.015620470046997,1592,0.8421052631578947,"[0, 0, 1, 1, 1, 1]",4.0,"[0, 1.0, 1.0, 0, 0, 0]",4.75,"[4.22478101 1.28862103 3.74189499 1.75880235 3.69372529 1.28132868
 4.17329424 1.51637493]",0.1522055643949009,4,>>graph6<<Emz_
189,9,statevector,gaussian,vanilla,COBYLA,True,4,False,5000,1e-08,2,15.431742429733276,584,0.9090909090909091,"[1, 1, 0, 0, 0, 0, 0, 0, 1]",10.0,"[1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]",11.0,"[3.42745972 1.69837064 2.68847556 1.85801309 3.36844554 1.38038149
 3.39976309 0.74955793]",0.009178253161353896,4,>>graph6<<HmzffJz
190,9,statevector,gaussian,vanilla,COBYLA,True,10,False,5000,1e-08,2,297.0033483505249,5000,0.9772727272727273,"[1, 1, 1, 0, 0, 0, 0, 0, 1]",10.75,"[1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]",11.0,"[3.42800251 1.58840399 2.94516102 2.44676474 2.95992692 1.24012395
 2.9072186  1.32461396 2.66518845 1.74895879 3.65114409 0.8048149
 2.95005947 1.27269674 3.18813249 1.53810277 2.88527923 1.18457359
 3.31427892 0.44865429]",0.019042772945158437,6,>>graph6<<HmzffJz
191,9,statevector,gaussian,vanilla,COBYLA,True,10,False,5000,1e-08,2,236.76973676681519,5000,0.96875,"[1, 0, 0, 0, 1, 0, 0, 1, 1]",7.75,"[1.0, 1.0, 0, 1.0, 0, 1.0, 1.0, 0, 0]",8.0,"[4.05610093 3.20204361 3.19660274 2.06813666 3.33368992 2.88785412
 3.208328   1.05166088 3.07999915 1.96297479 3.33865808 1.51952142
 3.47506345 1.40681883 3.2964609  2.90363906 2.04510159 1.07108136
 4.35558613 2.3000651 ]",0.04821007552796613,6,>>graph6<<Hh_iS_u
192,12,statevector,gaussian,vanilla,COBYLA,True,2,False,5000,1e-08,2,152.0566098690033,5000,0.8589743589743589,"[1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0]",16.75,"[0, 1.0, 1.0, 1.0, 0, 1.0, 0, 0, 1.0, 0, 0, 1.0]",19.5,[3.0950424  1.04158692 3.74544851 1.45358042],0.00010678123457903208,2,>>graph6<<KmzffJznl{hU
193,9,statevector,gaussian,vanilla,COBYLA,True,4,False,5000,1e-08,2,106.10890078544617,5000,0.9375,"[1, 0, 1, 0, 1, 0, 0, 1, 1]",7.5,"[1.0, 1.0, 0, 1.0, 0, 1.0, 1.0, 0, 0]",8.0,"[3.33550088 2.92541851 3.40459804 1.436895   4.71481552 0.97821645
 4.00230627 1.76641628]",0.007270682321982496,2,>>graph6<<Hh_iS_u
194,12,statevector,gaussian,vanilla,COBYLA,True,4,False,5000,1e-08,2,146.83565163612366,2741,0.8717948717948718,"[1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0]",17.0,"[0, 1.0, 1.0, 1.0, 0, 1.0, 0, 0, 1.0, 0, 0, 1.0]",19.5,"[2.98214792 1.63840184 2.22574666 1.67882061 4.43002444 1.47686025
 3.19074434 0.53885814]",0.0023746943159399228,4,>>graph6<<KmzffJznl{hU
195,9,statevector,gaussian,vanilla,COBYLA,True,4,False,5000,1e-08,2,98.63388800621033,5000,1.0,"[0, 0, 1, 0, 1, 0, 0, 1, 1]",8.0,"[1.0, 1.0, 0, 1.0, 0, 1.0, 1.0, 0, 0]",8.0,"[ 4.44933662  2.14419287  3.77027532  1.58624308  3.21511775 -0.04856074
  2.83537061  0.8163462 ]",0.06900235974399163,4,>>graph6<<Hh_iS_u
196,6,statevector,gaussian,vanilla,COBYLA,True,4,False,5000,1e-08,2,62.79432225227356,5000,0.8947368421052632,"[0, 0, 0, 1, 1, 1]",4.25,"[0, 1.0, 1.0, 0, 0, 0]",4.75,"[3.09190737 1.26676458 3.71710704 1.65359989 3.10982754 0.72283894
 3.29129078 2.80632049]",0.09327564759675677,6,>>graph6<<Emz_
197,9,statevector,gaussian,vanilla,COBYLA,True,4,False,5000,1e-08,2,14.84209394454956,580,0.7954545454545454,"[1, 0, 0, 1, 1, 1, 0, 0, 0]",8.75,"[1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]",11.0,"[3.72871476 2.66114766 3.96497029 2.58026826 3.23327906 1.49238444
 3.19558957 1.22700895]",0.003142420136376826,6,>>graph6<<HmzffJz
198,6,statevector,gaussian,vanilla,COBYLA,True,6,False,5000,1e-08,2,90.57033109664917,5000,1.0,"[0, 1, 1, 0, 0, 0]",4.75,"[0, 1.0, 1.0, 0, 0, 0]",4.75,"[2.99437052 1.43409144 3.01092526 1.98594373 3.92349213 1.4777602
 1.77072762 2.43276884 3.30143318 0.76322276 3.00643383 0.95708893]",0.2565952083549773,2,>>graph6<<Emz_
199,9,statevector,gaussian,vanilla,COBYLA,True,6,False,5000,1e-08,2,72.14930629730225,1967,0.8409090909090909,"[0, 1, 1, 1, 0, 0, 0, 1, 0]",9.25,"[1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]",11.0,"[4.59626042 1.4756741  3.38850347 1.58994235 2.69417764 1.66748045
 2.77658671 1.56992736 3.67174642 1.09082053 3.50259858 0.69345897]",0.011664183907542616,2,>>graph6<<HmzffJz
