,graph_size,backend_mode,param_initialization,qaoa_variant,optimizer,warm_start,depth,vertexcover,amount_shots,max_tol,lagrangian_multiplier,time_elapsed,quantum_func_evals,ratio,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal,hamming_dist,graph_name
0,6,statevector,gaussian,vanilla,COBYLA,False,2,False,5000,1e-08,2,13.201246500015259,2343,1.0,"[0, 1, 1, 0, 0, 0]",4.75,"[0, 1.0, 1.0, 0, 0, 0]",4.75,[2.69986634 2.87443114 0.71466794 1.36836974],0.36991086636414544,0,>>graph6<<Emz_
1,9,statevector,gaussian,vanilla,COBYLA,False,2,False,5000,1e-08,2,9.714049577713013,803,0.7045454545454546,"[0, 0, 0, 0, 1, 1, 1, 0, 0]",7.75,"[1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]",11.0,[2.7549175  1.52342492 2.97391463 1.59291584],0.01135773736507888,0,>>graph6<<HmzffJz
2,12,statevector,gaussian,vanilla,COBYLA,False,2,False,5000,1e-08,2,7.742690324783325,326,0.6538461538461539,"[0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0]",12.75,"[0, 1.0, 1.0, 1.0, 0, 1.0, 0, 0, 1.0, 0, 0, 1.0]",19.5,[3.46924116 1.77456672 3.45936808 2.78538203],4.532304559755375e-05,0,>>graph6<<KmzffJznl{hU
3,9,statevector,gaussian,vanilla,COBYLA,False,2,False,5000,1e-08,2,32.5909206867218,3873,0.625,"[1, 1, 1, 1, 0, 1, 0, 0, 0]",5.0,"[1.0, 1.0, 0, 1.0, 0, 1.0, 1.0, 0, 0]",8.0,[2.74853831 2.38785137 5.18262193 0.38684906],0.004216007554621208,0,>>graph6<<Hh_iS_u
4,6,statevector,gaussian,vanilla,COBYLA,False,4,False,5000,1e-08,2,42.947649240493774,5000,1.0,"[0, 1, 1, 0, 0, 0]",4.75,"[0, 1.0, 1.0, 0, 0, 0]",4.75,"[3.65682354 1.43776453 4.21134425 1.16645552 3.37478948 1.68524805
 2.29765504 2.61284936]",0.17775604828505054,0,>>graph6<<Emz_
5,9,statevector,gaussian,vanilla,COBYLA,False,4,False,5000,1e-08,2,93.11022400856018,5000,0.9772727272727273,"[0, 0, 0, 1, 1, 1, 1, 1, 0]",10.75,"[1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]",11.0,"[2.91722144 1.36986226 3.27935354 2.76401865 3.27738573 2.56295348
 2.18739993 1.49199537]",0.006350517506774739,0,>>graph6<<HmzffJz
6,12,statevector,gaussian,vanilla,COBYLA,False,4,False,5000,1e-08,2,53.552377462387085,1275,0.6025641025641025,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",11.75,"[0, 1.0, 1.0, 1.0, 0, 1.0, 0, 0, 1.0, 0, 0, 1.0]",19.5,"[2.89803091 1.74430903 2.8894222  3.39994878 2.22603313 1.29740629
 1.43342052 1.63347268]",0.0016847865872955318,0,>>graph6<<KmzffJznl{hU
7,9,statevector,gaussian,vanilla,COBYLA,False,4,False,5000,1e-08,2,66.68581223487854,5000,1.0,"[1, 1, 0, 1, 0, 1, 1, 0, 0]",8.0,"[1.0, 1.0, 0, 1.0, 0, 1.0, 1.0, 0, 0]",8.0,"[4.02729344 1.43541763 3.49222503 1.84795828 3.41330683 2.67466216
 1.80212349 1.51268508]",0.09801064800333091,0,>>graph6<<Hh_iS_u
8,6,statevector,gaussian,vanilla,COBYLA,False,6,False,5000,1e-08,2,63.71325206756592,5000,0.8947368421052632,"[0, 1, 1, 1, 0, 0]",4.25,"[0, 1.0, 1.0, 0, 0, 0]",4.75,"[3.71195225 2.79821015 3.62969556 1.1773507  3.47124522 2.4675295
 3.35349464 1.24626136 5.2554305  0.50561956 4.09120137 1.68156662]",0.04083162878595683,0,>>graph6<<Emz_
9,6,statevector,gaussian,vanilla,COBYLA,False,8,False,5000,1e-08,2,82.86644625663757,5000,1.0,"[0, 1, 1, 0, 0, 0]",4.75,"[0, 1.0, 1.0, 0, 0, 0]",4.75,"[2.68227631 1.53275    3.53076102 1.34795256 3.59560741 2.8332366
 2.6086002  2.40920061 4.10050445 1.32807231 3.16238501 1.81036161
 2.32091985 2.17333441 3.87577708 1.15904494]",0.3855737093913315,0,>>graph6<<Emz_
10,9,statevector,gaussian,vanilla,COBYLA,False,6,False,5000,1e-08,2,133.36949920654297,5000,0.9772727272727273,"[0, 0, 0, 1, 1, 1, 1, 1, 0]",10.75,"[1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]",11.0,"[3.24730921 1.79664569 3.28415627 1.37781925 2.99821288 1.88481402
 3.58360713 1.25687491 3.89369517 1.27404365 4.37913714 1.4120347 ]",0.0021340817242173488,0,>>graph6<<HmzffJz
11,9,statevector,gaussian,vanilla,COBYLA,False,6,False,5000,1e-08,2,95.82448053359985,5000,0.875,"[0, 1, 1, 0, 0, 1, 1, 0, 0]",7.0,"[1.0, 1.0, 0, 1.0, 0, 1.0, 1.0, 0, 0]",8.0,"[3.38305711 1.38143386 2.8454482  1.84424936 3.23577135 2.78507451
 3.94700401 0.99997732 4.17834478 1.10472879 3.59040775 1.10810031]",0.02267830356249363,0,>>graph6<<Hh_iS_u
12,9,statevector,gaussian,vanilla,COBYLA,False,8,False,5000,1e-08,2,181.50055503845215,5000,0.8636363636363636,"[1, 0, 0, 1, 1, 1, 1, 1, 0]",9.5,"[1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]",11.0,"[4.5633517  2.57968393 3.16527566 1.7894785  3.05007473 2.78461885
 3.49668241 1.4258737  2.82534814 1.501113   3.26058324 1.06809423
 3.76312511 2.28868091 2.94903397 1.40640376]",0.012815231443365624,0,>>graph6<<HmzffJz
13,9,statevector,gaussian,vanilla,COBYLA,False,8,False,5000,1e-08,2,116.76905345916748,5000,0.71875,"[1, 0, 0, 0, 0, 1, 1, 1, 0]",5.75,"[1.0, 1.0, 0, 1.0, 0, 1.0, 1.0, 0, 0]",8.0,"[4.01225877 1.48246446 3.36206674 1.42722391 3.03527393 1.76257948
 3.16774386 1.05173045 2.96542019 0.86370248 3.56624241 1.44673649
 3.16581299 1.6421348  4.38796182 1.91517915]",0.05634754616034293,0,>>graph6<<Hh_iS_u
14,6,statevector,gaussian,vanilla,COBYLA,False,10,False,5000,1e-08,2,98.57893013954163,5000,1.0,"[0, 1, 1, 0, 0, 0]",4.75,"[0, 1.0, 1.0, 0, 0, 0]",4.75,"[3.60508796 1.44377649 4.21639512 2.13556331 4.13793348 1.00828465
 3.75070422 0.97377612 4.14967873 1.43187484 3.28446834 1.03869214
 2.65855288 1.12629966 4.12515561 0.60378487 3.66563327 1.08976768
 5.41281777 1.16039006]",0.6733129642115493,0,>>graph6<<Emz_
15,9,statevector,gaussian,vanilla,COBYLA,False,10,False,5000,1e-08,2,144.99844670295715,5000,1.0,"[1, 1, 0, 1, 0, 1, 1, 0, 0]",8.0,"[1.0, 1.0, 0, 1.0, 0, 1.0, 1.0, 0, 0]",8.0,"[3.16812515 1.56254351 3.1371032  3.11457408 3.15589837 1.61443182
 3.11322091 1.50509198 2.77225628 2.33521992 2.78476683 2.05150381
 3.24438097 1.2799398  2.95647702 1.59335635 3.92389257 2.12230493
 4.06759572 0.45221117]",0.160659531448599,0,>>graph6<<Hh_iS_u
16,6,statevector,gaussian,multiangle,COBYLA,False,2,False,5000,1e-08,2,39.70606470108032,5000,1.0,"[1, 0, 0, 1, 1, 1]",4.75,"[0, 1.0, 1.0, 0, 0, 0]",4.75,"[4.71238894 3.43838352 3.1415927  3.46349134 2.8891032  3.14159267
 3.14159265 3.43838345 3.14159268 4.39049042 1.82328585 1.57079632
 1.43530459 1.53081742 1.52849357 3.15781669 3.99322777 3.08143451
 4.00633177 3.23229786 3.19766427 3.96381831 4.57073567 3.13181328
 3.23945219 4.7123865  2.34849552 1.95284265 1.57079834 1.81119117
 1.57079699 1.56101745]",0.9999999999996072,0,>>graph6<<Emz_
17,9,statevector,gaussian,multiangle,COBYLA,False,2,False,5000,1e-08,2,98.73727226257324,5000,1.0,"[1, 1, 1, 0, 0, 0, 0, 0, 0]",11.0,"[1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]",11.0,"[4.71238892 3.98311392 4.71238893 3.14159267 2.87250373 3.14159263
 3.14159265 4.12409757 3.14159251 3.14159263 3.87086769 3.14159269
 3.14159261 2.8725037  3.14159273 3.14159271 4.1240977  3.14159169
 2.80286446 2.71552029 3.50289523 2.86333157 1.58471693 4.26021779
 2.58880301 1.98301727 2.24720428 1.88369737 1.9340581  1.97270106
 1.66418021 1.29680202 1.84019488 1.58829275 3.84609622 3.06697022
 2.69235305 3.46964005 3.28082397 3.01657183 3.04162872 2.92039534
 3.52266628 4.16004588 5.12629937 3.40650923 2.65876351 3.14159264
 3.05041449 3.09892505 4.7064616  3.04974418 2.59313754 3.38511412
 2.68515121 3.88900811 3.23539518 3.17526406 3.83342388 1.64461452
 1.4195632  3.21793155 1.65938747 1.51691997 1.27618714 1.43551478
 1.2842156  1.5707963 ]",0.9999999999991269,0,>>graph6<<HmzffJz
18,9,statevector,gaussian,multiangle,COBYLA,False,2,False,5000,1e-08,2,61.07227182388306,5000,0.84375,"[1, 1, 0, 1, 0, 1, 0, 0, 1]",6.75,"[1.0, 1.0, 0, 1.0, 0, 1.0, 1.0, 0, 0]",8.0,"[4.71249965 4.37728218 3.14166209 2.66481102 3.14165235 3.14170416
 4.7125942  3.08645424 3.06895879 3.14154627 3.47680772 3.14162897
 2.04773918 3.14155716 1.57071497 1.57053884 3.08648551 1.64193395
 2.71324519 1.9109792  1.5737573  1.58224586 1.71763225 3.02661976
 4.02885293 3.02993019 3.13229371 2.36263121 2.3516216  2.44336327
 2.48776269 2.51679955 3.31482031 4.94833325 3.70889318 4.39738044
 4.09118018 2.398822   2.98604514 2.99871103 1.60583449 3.01788306
 2.75929917 1.55010829 1.53586111 1.4699753 ]",5.73483167329547e-10,0,>>graph6<<Hh_iS_u
19,6,statevector,gaussian,multiangle,COBYLA,False,4,False,5000,1e-08,2,71.51865482330322,5000,1.0,"[1, 0, 0, 1, 1, 1]",4.75,"[0, 1.0, 1.0, 0, 0, 0]",4.75,"[2.78466353 4.93049572 4.18826101 2.78631738 3.14089632 3.12737716
 3.53442368 2.88699019 3.63878215 3.05588899 1.56931758 1.50017461
 1.26990402 1.62166613 1.2784448  1.57188489 3.13964137 3.15861824
 3.09099335 3.02509366 2.83466299 2.84492221 3.14205985 3.06580754
 2.90761079 4.19321218 2.20768276 2.49753327 1.20860053 1.78980984
 1.34065323 1.80058104 2.03808727 1.27938272 2.61054051 4.22844973
 2.86596471 4.73262226 4.14079768 3.15964832 3.10514968 4.08582516
 1.43641144 1.57199459 1.7135665  2.65382076 1.4752837  1.8939448
 3.00237898 3.09121696 2.61772239 2.73314882 2.9119324  3.13583708
 4.30643072 2.71676386 3.03238618 3.32585681 1.58753488 1.28092812
 1.32893526 1.40880016 1.36947305 1.52923459]",0.9999229331364372,0,>>graph6<<Emz_
20,12,statevector,gaussian,vanilla,COBYLA,False,6,False,5000,1e-08,2,296.69630908966064,5000,0.7692307692307693,"[0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0]",15.0,"[0, 1.0, 1.0, 1.0, 0, 1.0, 0, 0, 1.0, 0, 0, 1.0]",19.5,"[3.14373923 1.57551204 3.13226928 1.5653828  3.61273691 1.81143923
 3.10877921 1.41758504 3.60270195 1.69505213 3.18821181 0.91128963]",0.00011030498254409599,0,>>graph6<<KmzffJznl{hU
21,12,statevector,gaussian,vanilla,COBYLA,False,8,False,5000,1e-08,2,400.6254131793976,5000,0.717948717948718,"[1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0]",14.0,"[0, 1.0, 1.0, 1.0, 0, 1.0, 0, 0, 1.0, 0, 0, 1.0]",19.5,"[3.15186978 1.57218106 3.13820015 1.56619821 2.88403696 1.79101336
 3.106813   1.58081183 3.11847671 1.52676841 2.93826604 1.25219118
 3.21520529 1.09841964 3.27033702 1.71921931]",0.00019095943179768014,0,>>graph6<<KmzffJznl{hU
22,9,statevector,gaussian,vanilla,COBYLA,False,10,False,5000,1e-08,2,214.17442154884338,5000,1.0,"[1, 1, 1, 0, 0, 0, 0, 0, 0]",11.0,"[1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]",11.0,"[4.69062681 1.57447081 3.10764743 1.43934289 3.20331669 1.54937593
 3.1462339  1.5869634  2.84876097 1.48149816 3.29768969 2.84543241
 2.95871491 3.00976143 3.21905683 1.92137343 3.20222916 1.58492996
 3.85407166 3.44324165]",0.0540521536976741,0,>>graph6<<HmzffJz
23,12,statevector,gaussian,vanilla,COBYLA,False,10,False,5000,1e-08,2,474.4128727912903,5000,1.0,"[1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0]",19.5,"[0, 1.0, 1.0, 1.0, 0, 1.0, 0, 0, 1.0, 0, 0, 1.0]",19.5,"[3.14762805 1.57081619 3.1427975  1.56857415 3.16444527 1.5680549
 3.13921439 1.56989979 2.73422925 2.31597749 4.31911328 1.55456577
 3.08717427 1.5749826  3.22925843 1.90122055 3.36402274 2.13812629
 3.26152819 0.17703016]",0.02783599277938927,0,>>graph6<<KmzffJznl{hU
24,12,statevector,gaussian,multiangle,COBYLA,False,2,False,5000,1e-08,2,235.5486557483673,5000,1.0,"[0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1]",19.5,"[0, 1.0, 1.0, 1.0, 0, 1.0, 0, 0, 1.0, 0, 0, 1.0]",19.5,"[ 4.05865503  4.71126428  3.1435099   4.7120274   4.70599477  4.7119407
  3.01304523  4.32002231  3.14195568  3.14170108  4.71247596  3.14217889
  4.05868724  3.14278191  3.1395448   3.14189     3.13521964  3.14202805
  3.01366828  3.53413004  3.14193292  3.14197352  3.14160319  3.14096299
  1.75152506  8.98214468  0.87727468 -0.41420551 -3.16682597  0.8313066
  8.51060916 -2.47382377  6.44663239  2.85138661  4.59586219 10.6515832
  1.10828343  6.0857171  -0.2960452   0.59422264  2.34362278  3.52324018
  3.3849853   5.06812511  6.83372903  0.79093935  1.86220464 -0.31175386
  4.19730185  2.29404317  4.72696127  1.62737959 -1.65784354  2.48100599
  1.66992379 -7.52085257  5.47680778  8.494277   -4.7934175  -1.82796309
  7.55696503  1.70471586  0.39927645  8.70820907  5.46323     3.64474353
  1.92798315 -3.41444317  3.11044277  4.7890894   2.72737864  3.23888933
  3.40426381  3.69401256  4.48511779  4.04193758  2.83152629  2.65425807
  4.86733327  3.30761329  5.03330747  3.61221161  3.4540017   2.65559664
  3.45024818  3.77130234  3.530217    4.14730038  0.48715036  2.85748826
  4.07365251  0.90045878  4.8913798   3.79694134  4.09428357  4.26047676
  2.51948668  3.38090402  3.05613771  3.06117326  1.57121879  1.26192249
  2.99704515  1.07769029  1.13503756  3.76740991  1.46855357  1.29547495
  2.28141866  0.14871014  1.19362032  1.67863018]",0.9999883755766171,0,>>graph6<<KmzffJznl{hU
25,9,statevector,gaussian,multiangle,COBYLA,False,4,False,5000,1e-08,2,204.20177125930786,5000,1.0,"[0, 0, 0, 1, 1, 1, 1, 1, 1]",11.0,"[1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 0]",11.0,"[4.16439762 4.55778197 4.43669004 4.00586553 4.70407729 3.43608552
 3.14160257 3.23314542 3.13768563 3.75973247 3.1512477  3.41847609
 4.00364593 4.71193803 2.89435002 3.14264668 3.7709263  5.35831567
 4.3943861  3.29686415 3.14100472 3.12970984 3.14664134 3.10258813
 3.14321993 1.55345104 1.57354861 1.40468248 1.56673496 1.57340986
 1.58920993 1.58124742 1.39175839 1.5698123  3.84438289 2.22078552
 3.16239919 2.31717938 2.75782349 3.09346601 3.97382039 3.08687397
 2.61213218 2.5302517  3.42651026 3.46396866 2.05601009 3.94253407
 4.24953069 3.58629231 4.27903666 2.32527152 3.71696508 2.41494946
 3.04446829 2.50198414 2.95306308 3.87546572 3.33389365 1.19702226
 2.13340442 1.52976644 1.71761472 1.65920872 1.55281417 1.71082161
 1.63270053 1.04017041 3.02410553 3.91468664 4.52204421 3.37920727
 3.12250309 2.81076587 3.13154315 3.10102532 3.13599425 3.14318024
 3.18209034 3.10221551 3.17425938 3.97040358 2.3064454  2.89728624
 3.17864134 4.37624831 3.34415077 2.84826197 3.22902908 3.14657957
 3.11783132 3.33945492 3.84495802 2.73219879 3.76640505 2.49131181
 1.55834041 1.15358131 1.3564182  1.60703315 1.43737631 1.62681955
 3.11068502 3.09230684 3.00821544 3.05312797 3.85598309 3.14020074
 3.16162768 3.06640077 2.62092575 2.93905239 3.40557285 4.24992069
 3.07291239 2.75105328 4.13169634 4.09317388 2.7243758  2.57699579
 4.50390721 3.2613813  2.89242038 2.97621185 3.14873473 2.38489799
 2.60805184 1.19160599 1.26970893 1.35887155 1.87586667 1.91078336
 1.33678937 1.51632158 1.51580768 2.30372185]",0.9993809071621055,0,>>graph6<<HmzffJz
26,9,statevector,gaussian,multiangle,COBYLA,False,4,False,5000,1e-08,2,114.10727858543396,5000,1.0,"[1, 1, 0, 1, 0, 1, 1, 0, 0]",8.0,"[1.0, 1.0, 0, 1.0, 0, 1.0, 1.0, 0, 0]",8.0,"[4.31682729 4.30247646 4.11254767 4.36548825 4.70988816 2.94905212
 3.15877647 3.14858498 4.70797994 3.06450837 4.46497904 2.69601131
 3.9553698  3.14916432 1.53382646 1.44656415 3.09850184 1.51031138
 1.58349492 1.57092627 2.5063002  1.13314236 1.52554246 3.37786168
 3.05531068 3.1851595  3.18537292 4.26881896 3.35084682 3.17912212
 3.15350724 3.0911714  3.13301004 3.06820474 3.13509108 3.11273615
 4.01260944 2.72760418 3.09383071 1.61412269 1.63847537 1.56008145
 1.75573304 0.95532961 1.50761019 1.80995249 2.53052641 3.12313065
 3.63028777 4.03111392 3.34303235 3.40302251 3.37308457 3.04927711
 3.16729433 3.39257346 3.3056208  3.57279898 3.37786578 3.17015386
 1.62388441 2.11447199 1.55741136 1.45255215 1.47510402 1.24464979
 2.98187625 1.45959456 1.5537012  4.48495889 3.14225302 3.20649202
 4.71103297 3.12259419 3.13780886 3.05777335 3.16764771 3.04922996
 2.65684415 2.83803383 3.91936614 3.50641937 2.89741673 1.58575064
 1.23283487 1.95796814 2.26891147 2.04582319 1.61669657 1.46548291
 2.73933561 1.59095245]",0.9998402046248958,0,>>graph6<<Hh_iS_u
27,6,statevector,gaussian,multiangle,COBYLA,False,6,False,5000,1e-08,2,109.65920114517212,5000,1.0,"[0, 1, 1, 0, 0, 0]",4.75,"[0, 1.0, 1.0, 0, 0, 0]",4.75,"[3.2409027  3.43187781 4.13414122 3.27730177 3.02624726 3.2301475
 2.73690508 2.78267098 4.04553914 3.10468583 1.44777252 1.50028069
 1.51946012 1.64130576 1.74993798 1.81039678 3.13961857 3.14365912
 2.70585497 2.87889551 2.87932388 2.75140461 3.1476989  3.14549255
 3.13558509 4.39663873 1.40011506 1.51479955 1.57915518 1.50560021
 1.82500954 1.60992769 2.74194206 3.19952811 3.09535976 3.0983997
 4.46031559 2.93215987 3.61714058 2.9492128  3.99608627 2.50717379
 0.66268339 0.51713102 1.90441945 0.93677436 1.680002   1.41618592
 3.07550076 3.30292737 2.88914438 3.32068613 3.14230921 3.24876545
 2.76787619 3.61414307 3.31323424 2.56151658 1.79523019 1.15554083
 1.78739883 0.92394292 1.86948677 1.53639176 3.35589583 3.30877858
 2.86739182 3.28239997 2.61273188 3.16444509 3.24133979 3.50736931
 2.72371221 2.82623529 1.640955   1.55357002 1.45774215 1.68397559
 2.09371944 2.42286365 3.12393384 2.84318515 3.24875183 2.53318092
 2.47257365 3.17480034 3.06594114 3.25010472 2.90048804 3.00697202
 1.78367255 1.63284913 1.34230831 1.49414433 1.80812355 2.97471777]",0.999624787745065,0,>>graph6<<Emz_
28,9,statevector,gaussian,multiangle,COBYLA,False,6,False,5000,1e-08,2,181.36741948127747,5000,0.96875,"[0, 1, 1, 1, 0, 1, 1, 0, 0]",7.75,"[1.0, 1.0, 0, 1.0, 0, 1.0, 1.0, 0, 0]",8.0,"[4.11797803 4.32995785 4.5507352  4.22412392 3.84868937 4.23716396
 4.19761154 2.92403852 2.94274538 4.20575781 3.33889115 3.39203516
 3.89262432 3.44507626 1.59028837 2.67467468 2.47773844 1.68071105
 2.69944268 1.60904151 1.66778158 1.6219524  1.49318265 3.45626064
 2.33339269 3.19084298 3.13321567 3.09872951 3.33613428 3.41692667
 3.48256324 3.3679321  2.97370837 3.92974793 3.13237655 3.07506604
 3.16428078 1.61648349 1.59642137 1.8222939  2.04379844 1.72762902
 2.15446094 1.63724272 1.38842539 1.52687659 3.18685206 3.33707315
 3.41884386 2.70130991 3.80315901 3.14612032 3.81007865 2.82324323
 3.41073347 4.07773132 3.06297909 3.03709958 3.43831765 3.15546275
 1.69877957 0.98875162 1.29779053 1.55325768 1.48069853 2.22221029
 2.20448249 1.52559801 3.17984878 3.15047278 3.14750079 3.37195726
 3.20843561 3.07902501 3.32775241 3.19524109 3.17040993 2.97362942
 3.12300603 3.0527013  2.88115433 3.25324566 3.00372211 1.61466826
 1.57405093 1.71004124 1.39230981 1.59020342 2.03024921 1.73936554
 1.57818374 1.45111474 3.31355008 3.08589151 2.71855268 3.03996267
 3.59111761 3.10025102 3.12891987 3.03334419 2.75750902 3.62121605
 3.29542343 3.14440039 3.1374884  3.03220566 1.27330874 1.45143196
 1.50872821 1.41819031 1.35242021 1.54010382 1.48350144 1.66425225
 1.26733416 3.13798803 3.49328656 3.33028908 3.11263092 3.05630557
 2.85827727 2.78762459 3.52106507 3.00984417 3.16333003 3.33074553
 3.11900243 2.85504436 3.15806065 1.74594662 1.21108013 1.55004029
 1.75120915 1.38948544 1.45394777 1.84731046 1.40336562 1.35660075]",0.0005219899941885219,0,>>graph6<<Hh_iS_u
29,6,statevector,gaussian,multiangle,COBYLA,False,8,False,5000,1e-08,2,161.06763005256653,5000,1.0,"[1, 0, 0, 1, 1, 1]",4.75,"[0, 1.0, 1.0, 0, 0, 0]",4.75,"[4.30637514 4.07144878 4.4052866  3.18483021 3.12786439 3.09802146
 2.85899639 3.82529016 2.80017279 3.49509814 1.69548201 1.5164494
 1.48366371 1.66317334 1.67431593 1.52967532 3.2501775  3.00341664
 3.08891684 2.99087957 3.40693114 2.90477474 3.14153566 3.02612788
 3.16843805 3.59761057 1.73765917 1.59491473 1.62196583 1.46472398
 1.87472878 2.72981009 2.92440484 3.70726014 3.11936552 3.08659794
 3.67567006 3.18780842 3.37654377 3.16637454 3.16017084 3.11416593
 1.50663993 1.3630956  1.64256917 1.61327756 1.53314324 1.62972702
 3.01903093 3.56600274 3.05166889 3.46782893 2.48795284 3.0747115
 2.97848687 3.31632599 3.16328225 3.0599904  1.84440931 2.40524995
 2.57192827 1.73173703 2.83913733 1.88837217 3.01448017 4.0154153
 3.33903955 2.70890973 4.56864404 3.05111299 3.40361263 3.16970567
 3.25880845 3.21708832 1.57273965 1.5286779  1.80999869 1.87873912
 1.25834523 1.41845254 3.12228533 3.1906625  2.94750626 3.18175414
 3.24194086 3.10257062 3.0577561  2.86622265 3.40796028 3.21633106
 1.50474461 1.7007113  1.60324311 1.60314733 1.29558002 1.52394122
 3.02227429 3.17483718 3.35991904 3.14351955 3.07344874 4.36320935
 3.32310306 3.34565791 3.12580662 2.67736857 1.53148923 1.6303812
 1.91351988 2.58793871 1.72072779 1.61409863 3.17946868 3.09055553
 3.12377972 2.48894625 3.28779015 3.74584243 3.99260773 4.72668277
 4.06829462 3.06757598 2.58902108 0.99490726 1.68818225 2.55957554
 1.4929645  1.58972396]",0.9995287766642216,0,>>graph6<<Emz_
30,12,statevector,gaussian,multiangle,COBYLA,False,4,False,5000,1e-08,2,538.4921979904175,5000,0.9615384615384616,"[1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0]",18.75,"[0, 1.0, 1.0, 1.0, 0, 1.0, 0, 0, 1.0, 0, 0, 1.0]",19.5,"[4.75817078 3.13553443 3.52145049 3.13573278 3.10234511 3.10336905
 3.34270208 2.9926095  3.06623165 3.25973012 3.15796736 2.9256978
 3.20317449 3.11657339 3.08011876 3.14076794 3.04581066 3.5021957
 3.67644756 2.93558966 3.23770131 2.78613098 2.96920718 3.35700544
 3.30954809 2.91471132 2.79168154 3.30947259 3.07622006 3.4844298
 2.48673615 3.01382732 3.0482332  2.89578375 2.68406623 3.14509905
 3.00180998 2.92484802 4.67396027 3.3060527  3.15091613 3.02160932
 4.20493822 3.16183689 1.5128337  1.56212166 1.92030673 1.57507398
 1.05824894 0.91726285 4.41622332 2.19400109 0.32990322 0.42971529
 1.84219174 0.47120477 3.82828225 3.63683032 2.86094089 2.29242872
 3.44267635 3.08496544 2.1803398  3.90465869 3.8100927  3.2579061
 2.69067319 1.95734584 3.08522454 2.1597113  3.07320967 3.11557686
 2.67633599 3.43140379 2.52045094 2.83099266 4.95925628 2.95158155
 4.22165491 2.35220372 3.12689077 2.64101171 1.63618484 3.30947982
 3.09269976 2.56297064 3.02014098 2.25907595 3.10367807 1.95355042
 2.32647909 3.18937152 3.38652067 3.30770807 2.97280452 3.15947381
 3.10261378 3.07518609 2.99438777 4.53360749 1.36383478 3.14690667
 1.71658538 1.51226892 1.39405928 1.5593927  1.53548506 1.54709943
 1.38001565 1.57005509 1.90125919 1.4553636  4.31780203 3.23566515
 2.8523871  2.8567167  4.89158284 4.34764695 2.90236448 3.76159345
 3.9015113  2.70176366 3.00173092 3.92324859 4.12300616 3.10304768
 3.37707996 2.92650966 2.932182   3.1659633  3.01932512 2.72972176
 4.17824129 3.42386818 3.30050803 3.8165792  3.07420366 2.48798447
 3.03606419 3.50723449 3.00411781 3.15307412 3.11792227 3.19490922
 2.90553599 2.99865623 3.01036506 3.55649693 2.99137847 2.73170584
 4.29003342 3.0393278  3.38443826 3.07825443 3.51332158 2.94146968
 2.04413529 1.547416   1.69571293 1.6197727  1.48790562 1.42711955
 2.12059443 1.61927658 2.49955161 1.55863657 1.39441875 1.44127158
 2.94397989 3.13803916 2.91135557 3.25659223 2.98601841 2.86939144
 2.82374483 3.35857247 2.88055858 2.85171036 3.91962146 3.09253103
 2.76668568 3.03122597 3.34509    3.17572078 2.63657086 3.28827123
 3.07058785 3.62306427 3.3038999  4.53642968 3.48444576 2.65401772
 3.17209134 3.52143863 3.29018417 3.3006781  3.70931956 3.30872287
 4.14800714 3.62558822 3.20301268 3.68220128 3.06303698 3.97816572
 2.57704639 3.22159166 2.96233261 2.8280872  3.06434308 3.87124142
 3.1706845  2.93328413 1.28775282 1.55203337 1.86397271 1.8506069
 1.61761833 1.60744592 1.36227925 1.21222694 1.58455868 1.47589926
 1.79917509 1.55317685]",2.4486198559969355e-09,0,>>graph6<<KmzffJznl{hU
