,graph_size,backend_mode,param_initialization,qaoa_variant,optimizer,warm_start,depth,vertexcover,amount_shots,max_tol,lagrangian_multiplier,time_elapsed,quantum_func_evals,ratio,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal,hamming_dist,graph_name
0,6,statevector,gaussian,multiangle,COBYLA,False,7,True,5000,1e-08,2,179.00376749038696,5000,1.0,"[1, 1, 1, 0, 0, 0]",3,"[1.0, 1.0, 1.0, 0, 0, 0]",3.0,"[3.27290072 2.84981424 4.41501898 3.12603516 2.98604776 3.24013826
 3.2517213  3.19778362 3.52052118 3.0877605  2.94739092 3.17818284
 2.93717542 2.99619178 3.21930662 3.07062387 1.81138359 1.57858779
 1.80978543 1.751597   1.56960196 1.61443929 4.21868937 3.13847915
 3.23441483 3.28216892 3.34835677 3.18438355 3.50638644 2.96403014
 2.86697021 3.35518127 3.36626686 3.1085853  2.90450016 3.29304704
 3.00424533 3.01184523 1.49017205 1.52659136 1.93866604 1.71086025
 2.75094013 1.31688034 3.3008242  2.67311738 2.84063266 3.06943415
 3.07561811 3.11465806 3.70273278 3.09602822 3.30969309 3.56954467
 3.43875537 3.15930234 3.00787748 3.50176245 3.13249313 3.06642415
 1.80110672 1.51150768 1.64887319 1.48861952 1.69953642 1.3313059
 4.00575824 2.89703626 3.01536409 3.46155811 3.16263395 3.20482736
 3.12274607 3.24686238 3.27589859 3.56484997 3.77850609 3.47375687
 3.23881067 2.85725706 3.31762951 3.32016573 2.48345642 1.68023149
 1.38287126 1.60321107 1.39230939 1.65811435 2.97560316 2.74460006
 3.39658016 3.21536547 3.15921714 3.14520287 3.40260102 3.14454508
 2.73887694 3.25832501 3.17947224 3.25527476 3.47337125 3.16954875
 3.10385957 2.20858182 1.62294157 1.485143   1.57541536 1.92567223
 1.3758871  1.60655518 2.75149689 2.94761429 4.04665125 2.75729483
 4.25276996 3.08304637 2.87031448 3.07023428 3.23939188 2.55862938
 3.75495224 2.92951116 3.57579974 3.33008485 3.03787175 2.90900719
 1.99952408 1.48706233 2.64485555 1.40914258 2.43278397 2.60909061
 3.23641104 2.88751946 3.36962642 3.32068121 3.22833923 2.95996327
 4.29823648 4.08729668 3.16833553 3.17230987 2.92031121 3.08159139
 3.282398   3.08285816 3.00000648 2.93401383 1.45914888 1.51204717
 1.43411554 1.63652567 1.64846105 1.55981894]",0.999331296303805,0,>>graph6<<Emz_
1,9,statevector,gaussian,multiangle,COBYLA,False,7,True,5000,1e-08,2,583.1549780368805,5000,1.0,"[1, 1, 1, 1, 0, 0, 0, 1, 1]",6,"[1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0]",6.0,"[3.17685912 3.2331883  3.37380221 2.91095602 2.8919538  4.17969052
 3.2624673  3.19561661 3.02136877 3.07712927 3.8807154  2.93966533
 3.23382487 2.98855488 3.1602075  4.21742792 3.09260213 2.9710731
 3.16155555 2.88566606 3.22833685 3.14134954 2.40161941 3.43416492
 3.07529353 2.99734151 3.18601003 3.124235   3.40661955 3.18292271
 3.15098185 3.80505901 3.35619021 3.6607188  1.5553078  1.54955071
 1.59719089 1.60136377 1.58213725 1.41552834 2.72059036 1.66343038
 1.8336631  2.97525978 3.28543977 3.0826424  3.66824371 3.29819744
 3.30597875 3.0023773  3.79957961 3.37740657 3.3005144  2.98953656
 3.1294957  3.39291927 3.08887471 3.0609782  3.07376632 2.72182088
 3.43019261 2.9757514  3.13881441 2.51525824 3.97834264 2.43578945
 2.65197327 2.53256634 2.32547592 3.12401374 3.23061045 1.83606388
 3.12344554 2.98533449 2.20430277 4.6821958  3.36439001 2.12240617
 2.24738683 0.53033366 2.12854872 3.28733523 1.21168216 1.54268508
 0.64563345 2.36773777 5.32684242 3.11247631 2.4521385  3.38206378
 3.10223462 2.19374862 2.54775938 2.53528133 2.51249982 2.75381683
 3.12565504 3.45532431 4.52307056 2.94848109 3.3003447  3.21706355
 3.07289651 3.08160653 4.55144108 3.65936604 3.21204688 3.34171991
 3.29379426 2.94100069 3.39936786 3.12991344 3.62678523 3.59912619
 2.98936248 2.70458582 2.68174817 2.61704486 3.30166723 4.37607967
 1.91737526 1.49836709 1.21654367 1.30624788 2.03015915 2.1651624
 1.44484634 2.46865005 1.53549183 2.91948296 2.97582526 4.15738557
 2.97634547 3.07870257 3.28179089 2.87727551 2.96897246 3.10477757
 3.44666841 3.59856688 3.17228812 3.30619107 3.12554591 3.92203289
 2.87862083 3.24875606 3.04474055 3.20147728 2.48246835 3.1243665
 3.06649748 3.77942061 2.94446328 2.68157986 3.36987015 2.99455689
 2.88070877 3.39498431 2.7747539  3.62505234 2.64171109 3.05663227
 2.70105045 1.10685598 1.64893478 1.1394032  1.78277379 2.98564674
 1.61945965 1.5374977  1.50969234 1.6874988  3.4619343  4.20799233
 4.08791991 3.17818569 3.41026052 3.30416502 3.51177506 3.39996802
 3.29066319 3.17969282 4.03543636 3.36705279 3.09236598 3.15514726
 3.1371579  2.96869905 3.03467139 2.8283417  3.15843092 3.06685734
 3.03513235 3.091921   3.24737447 3.37385096 2.64025579 4.02519343
 3.11248312 3.01303386 4.3249328  2.84801046 2.9338181  2.93426241
 2.83458443 3.267834   1.56677779 1.70153098 2.57392391 1.49859167
 2.27027492 1.62330452 1.84744449 1.55271153 1.69914115 3.29085997
 3.0495825  3.48452462 3.08030469 3.33847934 2.98508981 3.40070041
 2.57442889 2.94860418 3.33796196 2.94773702 3.9517301  2.95013329
 3.93826034 3.11051805 3.31621003 4.5022273  3.59887675 3.77937026
 3.46427019 3.49432061 3.16508272 3.277814   3.13623166 3.32859925
 2.99370066 3.39917018 3.43806774 3.18792962 3.11307791 3.05391671
 2.88888031 3.16594409 3.23090643 2.04680048 1.58200944 1.342425
 1.57982076 2.52420066 1.37422989 1.69833516 1.46032333 1.51467981
 3.30099037 2.99299849 3.14569021 3.1516583  2.99169366 3.64630201
 3.01182961 3.24250028 2.99237884 4.12856742 4.41731234 2.9765859
 3.897967   3.19488097 3.44296643 3.8450017  2.63698411 2.96584452
 4.38182569 3.01250471 2.93004172 3.46090852 3.16661486 3.10503182
 2.85104071 2.35203866 2.87313546 3.20465348 2.82919811 3.3763164
 2.78571899 2.87197162 3.09490707 3.12872303 1.3232537  1.38811727
 1.6637606  1.55497026 1.55342287 1.00464839 1.74755493 2.451503
 1.82490694]",0.9918117178368495,0,>>graph6<<HmzffJz
2,9,statevector,gaussian,multiangle,COBYLA,False,7,True,5000,1e-08,2,337.9152708053589,5000,1.2,"[1, 1, 1, 1, 1, 0, 0, 0, 1]",6,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",5.0,"[3.20084049 2.96329485 4.09123412 4.16655934 4.45009121 4.09754478
 4.08223507 4.41099352 2.72615266 3.46891176 4.64597024 2.61814198
 2.79372585 2.84044431 2.98245652 4.25121103 2.8593263  4.20979244
 3.18991519 3.1052248  3.27584597 3.29743499 3.14691484 2.62922342
 1.74024132 1.01976037 1.70592476 2.5608222  1.69602782 1.51839992
 1.500891   1.53019966 3.86521116 2.96133533 3.29639087 3.19799567
 3.13679414 3.61869226 3.28017726 3.31717435 3.0219392  3.67857128
 2.37767587 3.86590367 3.18886709 4.38436998 3.70924241 2.96433418
 2.85117873 3.15703894 3.10275538 4.40635823 3.30210913 3.29488719
 3.4388747  1.46821261 1.5418534  1.51302813 1.5114564  1.52062809
 1.00704565 1.55470261 1.39429714 1.4477047  2.68718595 3.57396558
 3.35855826 2.73908928 2.49772017 3.81627103 3.36112121 2.51342742
 3.43573167 2.7220703  2.94102459 2.67188159 3.12480325 3.21654894
 2.96473011 2.49746105 4.26565661 2.74673323 3.13148877 3.05618787
 4.27091354 3.18260361 4.16761436 1.78188543 1.56933177 1.53416153
 1.50701121 1.61797119 1.58271498 1.57806259 1.44534236 1.60240177
 3.00617808 3.15609173 3.35974996 3.09717528 3.35782068 3.18691601
 3.06709286 3.23769404 3.15149078 3.08173585 3.9563808  2.72858468
 3.25583331 3.00164953 3.26741321 3.07433819 3.75934073 4.03744063
 3.65457811 3.14735474 3.24643697 2.88692591 3.13225115 1.65618107
 1.70517381 1.41071558 2.58818724 1.27712141 1.63153399 1.63537573
 1.34336364 1.13741246 3.22555302 3.45633156 3.18706897 2.91975224
 3.61730534 3.21349942 3.40613522 4.00140467 3.36693255 3.0610102
 3.20087918 4.0883944  3.05754763 3.22850505 2.94690072 2.66768098
 3.32920951 3.23244163 3.64367485 3.78180564 3.40337505 3.02160246
 2.61149089 1.59760204 0.88322336 1.05770601 1.39324022 1.49295799
 1.41843684 1.47962714 1.32695648 1.52489736 3.06895397 3.04980948
 2.54273764 2.81956973 3.09440894 3.1269368  2.81833554 3.38752294
 3.61666371 2.99249372 3.1204189  3.19020017 2.62253677 3.38925309
 2.81857052 2.82930617 2.9008939  2.94019904 3.60310063 2.95231894
 2.73053424 3.41349084 4.03955126 1.21095257 1.69851655 1.73219155
 1.48266078 1.64636005 1.85502324 1.8624255  1.65991834 1.74397059
 3.2273335  3.07470581 2.63141674 3.67323526 2.95118396 4.36701772
 2.3213509  3.00164431 3.77796697 3.12381563 3.95805817 3.06324912
 3.70883837 3.12126291 4.72549117 3.60965452 2.77933284 3.11247367
 3.43404724 2.51927651 2.88698665 2.96052098 3.48268982 0.94524099
 1.62951911 1.5981725  2.02890079 3.1477819  1.77175254 3.17290729
 1.67705258 1.45420643]",6.908709462342996e-08,0,>>graph6<<Hh_iS_u
3,6,statevector,gaussian,multiangle,COBYLA,True,7,True,5000,1e-08,2,226.20388770103455,5000,1.0,"[1, 1, 1, 0, 0, 0]",3,"[1.0, 1.0, 1.0, 0, 0, 0]",3.0,"[3.19980138 2.74266782 3.43897567 4.15228877 3.21783884 4.10011585
 3.5101428  4.07704655 3.01565274 4.46880095 3.19731632 4.43431255
 3.59175989 3.16686375 4.22738599 2.99157803 1.60750902 1.66349174
 2.22664909 2.29862352 2.65929371 1.68894899 3.1768002  3.42347634
 2.68959427 3.11330844 3.56452463 3.22716017 3.2297115  3.81995033
 3.44459327 2.79012247 4.12942629 3.31790375 3.39166806 2.94095788
 2.86396414 3.09018672 2.16460933 1.90871257 2.07786177 1.31400283
 1.32943837 1.73508065 3.15480425 3.36398165 2.86322302 3.7372061
 3.47317967 3.13964746 2.79066754 4.09416561 2.95034356 3.44491766
 2.98300529 3.16048263 3.1773473  3.27065424 2.44911864 3.43996081
 1.5781806  1.60786748 1.59792353 1.4509797  1.19077568 1.60968439
 4.31938555 2.78636748 3.10989209 3.29583758 3.55996652 2.97730369
 3.0671542  3.21943796 2.79424777 3.11516613 3.14369925 2.92806449
 3.43391194 2.68346175 3.6138258  2.91312245 1.72842171 2.15988263
 1.69823018 1.4585483  1.39863428 1.29155782 3.1588802  2.96351233
 3.74785152 4.91476275 3.07552023 3.56315666 3.29449023 3.15704866
 3.43913597 3.27745214 3.09945152 3.65275932 3.34595153 3.83236838
 3.34188307 3.71114095 1.46708205 1.66053989 1.80561475 1.71714171
 1.55866752 1.30283416 3.19720719 4.56766159 3.04987606 3.0808877
 2.43214925 3.27018318 2.46685188 3.00157083 3.77010332 3.11860014
 3.41390176 2.8876856  4.27586716 3.95112085 3.33565053 2.9615947
 1.47342743 1.01738424 1.18134536 1.52424451 1.71879915 1.8875996
 3.87997678 3.69369217 3.22871958 3.22780474 3.48748985 2.92280797
 3.08743584 3.21414677 3.27596593 3.29666858 3.09855056 2.69561831
 2.63143177 2.89086306 3.1279606  3.11795682 1.40242457 0.83801224
 2.20924285 1.49893858 1.84649056 1.60608061]",0.9959075378435321,0,>>graph6<<Emz_
4,9,statevector,gaussian,multiangle,COBYLA,True,7,True,5000,1e-08,2,666.1567769050598,5000,1.0,"[1, 1, 1, 0, 0, 0, 1, 1, 1]",6,"[1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0]",6.0,"[4.60462575 4.36217017 3.37892752 2.79401574 4.3229884  3.72805017
 4.40671535 3.75480089 3.42795549 4.36894365 4.00833888 2.84923174
 3.0097007  4.25263274 4.61292641 3.12934864 3.12419338 2.72713354
 2.84062471 3.13287401 3.69251472 3.6801607  2.77109843 2.7993056
 3.50049897 3.23182666 3.28428041 2.90981492 3.26836186 3.48725262
 2.68004292 2.97354361 3.14325953 3.41851982 2.32792695 1.49427121
 1.74109903 2.72307468 1.54079957 2.28823797 1.56922185 1.37879615
 2.93983676 4.30621189 2.76852031 4.40285126 3.36134131 2.91216924
 3.69757448 4.27623221 3.31333502 3.32064325 3.28857878 3.38629523
 3.86090202 3.33380726 2.93049812 2.09983476 2.53733171 4.45681768
 3.33314946 3.3880737  3.26031778 3.10524826 3.21866865 3.21011689
 3.03791429 3.05576774 3.12921411 3.23634859 3.0613182  3.07205104
 2.7815022  3.08796046 3.21186438 3.05345557 3.12853224 1.5998333
 1.57326754 1.5800634  1.59951767 1.64449455 1.57177936 1.63635692
 1.41312084 1.57515035 2.86562025 3.04213284 3.11759891 3.21183157
 3.07400145 4.68666196 2.6757166  2.84414482 3.21911849 3.83889566
 2.81372173 3.20558709 3.39373652 2.91931558 3.23164222 3.08993162
 3.0932265  3.01733572 3.15650965 3.21110658 2.97505357 3.22928899
 3.20088864 3.30378415 3.33086215 3.1310276  3.2964583  3.04181236
 3.25813949 3.23113433 3.22314169 2.88914331 3.12605943 3.14975762
 1.54594872 1.72898197 1.61538916 1.48458176 1.48075445 1.10855751
 1.41834459 1.8090632  1.74961675 3.88803785 3.47373583 3.47767719
 2.76749406 3.07806285 3.32927653 3.18124585 3.17261902 2.91634152
 3.59560301 3.18266635 2.77251442 2.15623479 2.83733953 3.43212699
 3.22246853 3.46888891 2.97781835 3.30835496 2.90684308 2.86452521
 3.19711908 3.40209197 3.26751581 3.32187901 3.00404511 2.92774594
 4.41732729 3.27872904 3.30680148 2.98200901 3.46256641 3.27566899
 3.0105215  2.6064134  1.59277811 1.61042088 1.48637679 1.81927512
 1.44553059 1.63995045 1.54972124 1.79275373 3.04360869 2.98324088
 3.30913305 2.96329941 3.59474819 3.16988826 3.07447794 2.90755342
 2.85720734 2.87700239 3.12608813 3.30339554 2.7949816  2.80686911
 3.25423562 3.22675248 3.25895608 3.08992708 3.40814524 2.99221242
 3.63931441 3.28276375 3.29026266 2.55699699 3.27161482 4.2117793
 3.24483769 3.22660199 4.26334133 3.71488499 3.44903255 3.20253812
 3.46750026 3.18750358 1.40745032 1.58819655 1.55126498 1.41632913
 1.55357309 1.55711697 1.49684911 1.47824515 1.79837291 3.37834692
 3.16260236 3.05467449 2.90808599 3.28733514 3.26514862 2.81648268
 3.17836621 3.20311001 2.86725967 3.2395991  3.33669885 2.70825241
 2.64544607 3.32115911 2.19673666 4.02604647 3.10348447 3.6900789
 4.39800087 2.41999236 3.32138414 2.8186992  2.86088487 2.45891329
 4.12313755 3.02249376 3.19545533 3.04645067 4.41335223 3.91215603
 3.95229251 3.18663141 2.98973923 1.39016596 2.01463578 1.5734622
 1.88434051 1.29602849 1.52147598 1.72740349 1.45632109 1.59658542
 3.10198695 3.19671764 3.20509335 2.88639568 3.13071823 4.21755075
 3.26502105 3.40874491 3.24452334 4.58507001 2.72146538 4.90585655
 2.9675419  3.8863234  3.74510478 3.25885181 3.34008497 3.28609674
 3.32778612 4.07330495 3.07488381 2.94172539 2.36186209 2.74432225
 3.22863255 3.64211382 2.8842136  3.56563666 2.86015909 2.93483963
 3.29589752 3.01242359 3.28110522 3.13348432 0.68624108 1.49560893
 1.44148062 0.67982745 1.69608291 0.69599431 1.32861404 2.78181668
 1.64153878]",0.951873013307017,0,>>graph6<<HmzffJz
5,9,statevector,gaussian,multiangle,COBYLA,True,7,True,5000,1e-08,2,414.2457797527313,5000,1.0,"[1, 0, 1, 0, 1, 0, 0, 1, 1]",5,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",5.0,"[4.46437015 3.06324257 3.11371601 3.77182314 4.13994443 2.75505512
 3.98602686 4.33756512 3.83649153 3.10639285 4.72050046 3.17342335
 2.868379   3.06803686 4.20552976 2.96803564 3.25624868 3.62593844
 3.93464417 3.88878553 3.06069867 2.65156228 3.20115803 3.43784936
 1.47323762 1.51814204 1.73161306 1.62291819 1.6917128  1.5106057
 2.64067238 1.68650796 2.38671171 2.44961526 3.13719271 4.38130296
 4.3316231  3.37526509 3.22524561 4.25735329 2.83069585 2.50166242
 3.11144702 3.02128234 3.14326685 3.31783435 3.14460691 3.44944009
 3.00019679 3.23632683 3.18451703 3.15287974 3.05964272 3.1873965
 4.71267858 1.48930107 1.39095906 1.67050511 1.82852823 1.76124757
 0.92764659 1.6410509  2.87271691 1.5443885  3.28475807 3.05967045
 3.09553713 3.14357822 4.09984552 3.29076086 3.12534443 3.06175081
 2.57956157 3.14667747 2.68592575 3.01099439 3.16274931 3.12734319
 4.28720204 3.17843765 3.1939706  3.32709299 3.06528174 3.35729735
 3.31207408 3.12762131 3.0034398  1.36022511 1.94592073 1.64316097
 1.54122952 1.19467038 2.85317935 1.45816031 2.1367633  1.74881486
 3.10743716 3.15993172 3.01029916 3.15987991 3.10905701 2.81443747
 4.00978884 2.75569543 4.42955202 3.32600598 3.48695735 3.12941437
 3.04855276 3.20801873 2.88746538 2.85977562 3.16969722 3.19824324
 3.14474637 3.48091451 3.25492497 2.71468571 3.07343184 1.51884343
 1.47875351 1.76842622 1.76694147 1.5971322  1.35855    1.90211838
 1.75908744 1.56683962 2.85610092 5.51041564 3.57200066 3.22070805
 3.10446197 2.76522596 3.15406577 3.02462146 3.11445196 2.57581293
 3.13269395 3.23256448 3.15803874 2.2819103  3.26581217 2.62065348
 3.44217026 2.90511133 3.16366146 2.74675481 3.39982182 3.00834706
 3.4596515  1.53475719 0.65595341 1.80511888 1.71509112 1.58659968
 1.71137893 1.81031461 1.50926739 1.67984358 3.27640401 2.75471641
 3.05543793 3.11948369 3.31096385 3.54704186 3.28995431 3.1437201
 3.1096353  3.10364308 3.48684861 4.76151041 3.13010549 2.5631523
 2.84849504 4.96428213 3.38928748 3.15685744 3.15713917 3.20667971
 3.2570809  3.10396976 3.04946863 1.53690306 1.0746449  1.38316949
 1.6931039  1.2463732  1.99849529 1.84414439 1.62860633 1.80852137
 3.20291673 3.30710481 3.95793975 3.34620669 2.18280953 2.86820699
 2.51549113 2.8050304  3.67243252 3.4391696  3.06874154 3.07986566
 3.21056652 3.11059534 2.76406528 3.43530489 3.22358092 2.73005585
 3.70221542 3.16489613 3.39236806 2.8824712  2.8918904  1.51109357
 1.39145623 1.3376912  1.24619747 1.51234102 1.72037536 1.64821094
 1.62995659 1.4233821 ]",0.9744348072400562,0,>>graph6<<Hh_iS_u
6,6,statevector,gaussian,multiangle,COBYLA,False,7,True,5000,1e-08,2,179.50100779533386,5000,1.0,"[1, 1, 1, 0, 0, 0]",3,"[1.0, 1.0, 1.0, 0, 0, 0]",3.0,"[3.00675529 3.0177618  4.01485463 4.18740543 3.13432009 4.35206868
 3.00540379 3.19553646 3.12920895 3.71373288 3.17676619 4.30046992
 3.04195835 2.96706879 4.35834543 2.9756425  1.6159193  1.56591419
 1.55333796 1.71997315 1.73699468 2.58237597 3.08989732 3.6988886
 3.16691187 2.80708572 3.19389282 3.90794607 3.19418938 3.06696435
 3.08732639 3.1076385  3.58102349 3.52318504 2.70029642 3.05054146
 3.1187187  3.14019981 1.59418737 1.64738296 2.0031542  1.12379993
 1.3761762  2.41528781 4.15310655 3.78233301 3.11684522 2.91524115
 3.44231974 3.67829075 3.07976709 3.08439911 2.76299561 3.18789484
 3.2674323  3.13953593 3.24291778 2.94800484 3.54485504 4.36728766
 1.47250524 1.39306096 1.75332067 2.40335106 1.56191212 1.60985601
 2.9765855  3.25879613 3.44911328 2.59412104 3.52753695 2.86096634
 3.16612264 3.35190085 4.1192813  3.31562271 3.60380309 2.86492308
 2.8522457  3.2507969  4.44298026 3.35678862 2.67512063 1.62591455
 1.57857649 1.99223089 1.63596649 1.69783171 3.11987212 3.00423481
 3.41077681 3.28545017 3.01569803 3.93806978 3.29596965 3.3018679
 3.21388236 3.30112831 3.26086922 2.95823566 2.72617461 2.80131224
 3.00978485 3.11049307 1.59405646 1.51720558 1.1961503  2.63833663
 1.43006918 1.5667575  3.13350963 3.20070294 3.15475018 3.27042628
 2.90638356 2.88951994 2.833047   3.14562977 2.96784315 3.24411629
 3.01525319 3.13091392 2.88640124 2.8118302  3.12822995 3.47784322
 2.19263522 1.61701451 1.59302907 1.864005   1.65590294 1.52039542
 2.75201993 2.94940534 3.47883636 3.53067485 3.23890132 2.31207894
 3.63287672 2.81706543 4.04517639 4.30858927 3.52614996 4.69750819
 3.26272983 3.71986351 4.40816885 4.59576678 2.8046578  1.07744742
 1.58445766 1.8296046  2.75050518 1.41332286]",0.999483461696772,0,>>graph6<<Emz_
7,9,statevector,gaussian,multiangle,COBYLA,False,7,True,5000,1e-08,2,586.4592425823212,5000,1.0,"[1, 1, 1, 1, 0, 0, 0, 1, 1]",6,"[1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0]",6.0,"[ 3.28478019  3.31606755  3.48532948  3.31130016  2.5500945   2.97643211
  3.04748416  3.18395488  3.15831841  3.24009606  3.17202916  3.89787434
  3.19301515  2.49210077  3.12093683  3.39622965  3.21530192  3.10526327
  3.10396755  3.14101565  3.13220065  2.81390741  4.25085029  3.33081928
  4.74135206  3.24250078  3.10565495  3.23208208  3.24282003  3.28989701
  3.20415381  3.3391431   2.87504486  3.20988282  1.44777426  1.62256725
  1.64417438  1.67328152  1.3520833   1.60661491  1.84986504  1.5274816
  1.55587742  3.41186267  3.10463273  2.96496272  3.0113969   3.14295964
  2.70271891  2.98330211  3.99479946  4.12567649  3.18586515  3.16903821
  3.2378701   3.14133831  3.02464815  2.41795801  4.2936816   2.71882176
  2.18700106  3.07401119  3.15379053  2.29460486  2.54410998  3.31530944
  3.10849212  4.59699159  5.64978586  3.32769222  2.06932015  1.89950384
  2.92640505  3.98839316  1.24256575  4.985134    2.56204386  1.45368965
  1.00962017  1.38749284  1.48238711  1.38054437  0.9692243   2.65796536
  1.5279854   1.32782994  2.81862079  3.58402741  2.72553635  2.89658982
  4.08932454  4.10951643  3.89665798  3.31955081  2.62378902  3.55407543
  3.25756822  3.19226415  3.17307781  2.77590485  2.15195924  2.84570594
  4.53074985  3.28215621  3.13338881  4.06712163  3.07081385  3.27214412
  2.91342103  4.16953321  3.31943576  3.32269926  2.99612271  3.33505302
  3.22580593  3.05472111  3.00664304  2.58618245  3.10385652  3.22918051
  1.63149573  1.60769896  1.12426402  1.53535691  1.60396125  1.47732064
  1.45325733  1.46680338  1.44666622  3.09657783  3.41007971  3.00367031
  3.13284757  2.97733962  3.48439032  3.54245046  3.7750401   2.98903821
  3.05295792  2.82775948  3.08913132  2.91751001  3.01809957  2.84914592
  3.18756448  3.1128144   3.10083789  2.6055037   2.97889213  3.18554244
  3.37304503  3.31865908  3.18204627  3.13529581  2.88507425  3.14741599
  2.89600899  3.23905205  3.22227441  3.40481738  2.92956426  2.7909903
  3.14313638  1.21723392  1.2255138   1.49558433  1.2808605   1.52571034
  1.60526227  1.96248458  1.71122147  1.63707616  3.04644521  3.3826119
  2.94492531  3.12647618  3.37268411  2.76183203  3.26535218  3.17649471
  2.88345648  3.03014092  2.80637131  3.02452017  3.27647492  3.43016272
  3.3272818   2.95398447  3.52210483  3.14069505  3.16346205  2.6790834
  3.11602032  3.25916841  3.43410732  3.53962759  3.18545138  3.21256743
  3.21335897  4.05658183  3.17498573  3.27337377  2.32697255  3.31712783
  4.0784183   3.49394631  1.66278415  2.26474262  1.50591331  1.65164737
  1.72076359  2.59208056  1.65514408  1.63956665  1.62434925  3.34987353
  3.30364054  3.26417284  3.25424384  3.31616908  3.00508482  2.78138783
  3.22001601  3.4402745   2.85824495  3.06194924  3.23123341  3.1305071
  3.05156312  3.45937092  2.88411339  4.41265     2.97637845  2.96176104
  3.73145396  2.95067668  3.15017917  3.031259    3.18695384  3.1777534
  3.31763753  3.03852068  2.96055267  3.04280381  2.94568932  3.17149173
  3.32536932  2.73470676  2.88588149  1.57204776  1.11589414  1.62225871
  1.5543865   2.04673956  1.94598196  1.68990602  1.40290921  1.63128012
  3.26470817  2.64706288  3.10982805  3.24651057  3.26000643  2.65526459
  3.22558906  3.15761392  3.31409925  3.08569924  3.16521963  2.7367675
  2.7232085   2.9601604   3.00185716  3.28075492  3.28833923  4.2569926
  3.76678748  3.21941311  2.85276264  3.72476299  3.0441403   2.89062634
  4.14366277  2.92033624  3.47180189  3.08298693  3.68252195  3.06370344
  3.01306327  3.23979785  3.297484    3.37387988  2.31281579  1.42210388
  2.21899877  1.66102123  2.36314511  1.54695906  1.85254556  1.90553678
 -0.37780428]",0.989410679138242,0,>>graph6<<HmzffJz
