,param_initialization,optimizer,qaoa_variant,warm_start,errors,depth,graph_size,graph_name,time_elapsed,quantum_func_evals,obj_func_evolution,quantum_solution,quantum_obj_value,classic_solution,classic_value
45,uniform,COBYLA,vanilla,True,False,1,7,F?~vw,2.331951141357422,22,"[array(-0.304501), array(1.6775756), array(-0.22699777), array(-0.66327995), array(1.30794475), array(0.58894715), array(-0.59655097), array(-1.07832704), array(-0.39870075), array(-0.88236135), array(-1.05135601), array(-0.85761415), array(-1.11215646), array(-1.05126549), array(-1.06508115), array(-1.10969469), array(-1.07360904), array(-1.05742581), array(-1.05109653), array(-1.11372809), array(-1.15236683), array(-1.13096196)]","[0, 0, 0, 0, 1, 1, 1]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
46,gaussian,COBYLA,vanilla,False,False,1,7,F?~vw,1.7197859287261963,17,"[array(0.48483946), array(-0.60013076), array(-0.16454219), array(1.05623551), array(0.37704491), array(-0.29092926), array(-0.50449656), array(-0.46431441), array(-0.50406493), array(-0.59516308), array(-0.65350046), array(-0.65083252), array(-0.57043884), array(-0.64573391), array(-0.63661907), array(-0.59512518), array(-0.59422379)]","[1, 1, 1, 1, 0, 0, 0]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
47,gaussian,COBYLA,vanilla,True,False,1,7,F?~vw,2.6322944164276123,25,"[array(-0.09225856), array(-0.55525322), array(-0.15449374), array(1.14009741), array(0.1080985), array(-0.73396065), array(-0.53076201), array(-0.99785254), array(-1.00481706), array(-0.91113492), array(-1.01981959), array(-1.02705518), array(-0.98914318), array(-0.98818948), array(-1.07951118), array(-1.04846536), array(-1.02916753), array(-1.11553128), array(-1.12264903), array(-1.09999372), array(-1.0413793), array(-1.1283794), array(-1.14649453), array(-1.11130703), array(-1.02878846)]","[0, 0, 0, 0, 1, 1, 1]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
48,uniform,COBYLA,vanilla,False,False,1,7,F?~vw,1.641813039779663,16,"[array(0.08622195), array(-0.19391462), array(-0.11484718), array(0.06913706), array(0.08809534), array(-0.13368483), array(-0.06994597), array(-0.18436431), array(-0.06042739), array(-0.16275915), array(-0.16341036), array(-0.19110233), array(-0.2285897), array(-0.16974349), array(-0.22584543), array(-0.22707509)]","[0, 0, 0, 1, 1, 0, 1]",5.247357048429492,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
49,uniform,COBYLA,vanilla,True,False,1,7,F?~vw,2.395373821258545,23,"[array(-0.12781467), array(-0.20844696), array(-0.05114165), array(0.44367244), array(-0.2186639), array(0.36455466), array(-0.56855632), array(-0.86550942), array(-0.37384132), array(-1.01924205), array(-0.94572289), array(-0.83396148), array(-1.04243198), array(-1.09775889), array(-1.11449092), array(-1.04679733), array(-1.08569898), array(-1.08381826), array(-1.10187874), array(-1.05741172), array(-1.10349558), array(-1.07145131), array(-1.0371337)]","[0, 0, 0, 0, 1, 1, 1]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
50,gaussian,COBYLA,vanilla,False,False,1,7,F?~vw,1.9523539543151855,20,"[array(-0.58830887), array(0.19580392), array(-0.11686284), array(1.4466604), array(-0.60905823), array(-0.94861018), array(-0.91665165), array(-0.55072596), array(-0.89808746), array(-0.50849698), array(-1.04410614), array(-1.05504516), array(-1.04258615), array(-1.10918871), array(-1.00281968), array(-1.09442295), array(-1.08812819), array(-1.07350626), array(-1.11476605), array(-1.01291853)]","[0, 0, 0, 0, 1, 1, 1]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
51,gaussian,COBYLA,vanilla,True,False,1,7,F?~vw,2.627751350402832,22,"[array(0.21113099), array(-0.64512669), array(-0.11223987), array(0.83740014), array(-0.21666066), array(-0.72076242), array(-0.48786148), array(-0.85208215), array(-1.02838021), array(-0.90931889), array(-1.05297965), array(-0.93892024), array(-1.04091943), array(-1.02180915), array(-0.96759196), array(-1.04802152), array(-1.101789), array(-0.97600909), array(-1.09207759), array(-1.02798687), array(-1.02958449), array(-1.06296041)]","[1, 1, 1, 1, 0, 0, 0]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
52,uniform,COBYLA,vanilla,False,False,1,7,F?~vw,2.3826475143432617,25,"[array(0.88221257), array(-0.15002934), array(-0.08182843), array(-0.4173171), array(0.08086763), array(-0.20256997), array(0.02209399), array(-0.37483006), array(0.21189162), array(-0.52479352), array(-0.67306559), array(-0.44907117), array(-0.48058317), array(-0.75377129), array(-0.80913583), array(-0.9629886), array(-1.10250584), array(-1.03400341), array(-0.92975846), array(-1.04111897), array(-1.0391437), array(-1.03760462), array(-1.06775889), array(-1.02732946), array(-1.04776789)]","[0, 0, 0, 0, 1, 1, 1]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
53,uniform,COBYLA,vanilla,True,False,1,7,F?~vw,2.3166110515594482,20,"[array(-0.45983959), array(0.02148256), array(-0.08626813), array(0.54562332), array(-0.25618188), array(-0.58397776), array(-0.44262118), array(-0.71114494), array(-0.89225845), array(-0.82608713), array(-0.84920699), array(-0.80958862), array(-0.81224308), array(-0.86505703), array(-0.89055026), array(-0.89560046), array(-0.92778733), array(-0.89136651), array(-0.90966359), array(-0.88141982)]","[1, 1, 1, 1, 0, 0, 0]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
54,gaussian,COBYLA,vanilla,False,False,1,7,F?~vw,1.8637480735778809,18,"[array(0.40006815), array(-0.50766303), array(-0.16804), array(0.9122409), array(0.20221907), array(-0.18516916), array(-0.3160945), array(-0.55729352), array(-0.5977828), array(-0.49229424), array(-0.56754068), array(-0.58759744), array(-0.61994299), array(-0.54882752), array(-0.58836271), array(-0.54116303), array(-0.49153777), array(-0.53994348)]","[1, 1, 1, 1, 0, 0, 0]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
55,gaussian,COBYLA,vanilla,True,False,1,7,F?~vw,2.021602153778076,20,"[array(-0.56576231), array(-0.28458708), array(-0.17091867), array(0.52264215), array(0.10635844), array(-0.93857671), array(-0.95156939), array(-1.0038917), array(-0.82081375), array(-1.03056587), array(-1.02132457), array(-1.02369175), array(-1.05285397), array(-1.05947179), array(-1.03232715), array(-1.01079032), array(-1.04741649), array(-1.10880654), array(-1.06698389), array(-1.11184515)]","[1, 1, 1, 1, 0, 0, 0]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
