,param_initialization,optimizer,qaoa_variant,warm_start,errors,depth,graph_size,graph_name,time_elapsed,quantum_func_evals,obj_func_evolution,quantum_solution,quantum_obj_value,classic_solution,classic_value
0,uniform,COBYLA,recursive,False,False,1,9,H?r@fR],1.5412533283233643,167,[],[0. 0. 1. 1. 1. 1. 0. 1. 1.],6.371991462395325,"[0, 0, 1.0, 1.0, 0, 1.0, 0, 1.0, 1.0]",7.291572586098401
1,uniform,COBYLA,recursive,False,False,1,9,HCQeLr~,1.8376269340515137,165,[],[1. 0. 1. 1. 0. 0. 1. 0. 0.],5.837333417163764,"[1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 0, 0]",7.98230402820067
2,uniform,COBYLA,recursive,False,False,1,9,H?qlvNx,1.5428779125213623,168,[],[0. 1. 1. 0. 0. 0. 0. 1. 0.],6.137486284098187,"[0, 0, 1.0, 1.0, 1.0, 0, 0, 1.0, 0]",10.185457194060405
3,uniform,COBYLA,recursive,False,False,1,9,HCQbQuv,1.586683750152588,166,[],[1. 0. 0. 0. 1. 1. 0. 1. 0.],5.920183624944793,"[1.0, 1.0, 1.0, 0, 0, 1.0, 0, 1.0, 0]",7.5035177858151965
4,uniform,COBYLA,recursive,False,False,1,9,HCrfZzf,2.0304503440856934,172,[],[1. 0. 1. 1. 0. 0. 0. 1. 0.],6.313352619523865,"[0, 1.0, 0, 1.0, 1.0, 1.0, 0, 0, 1.0]",8.32579643427331
5,uniform,COBYLA,recursive,False,False,1,9,H?qbDo~,1.608055591583252,166,[],[1. 0. 1. 0. 1. 1. 0. 0. 1.],4.865257195923279,"[0, 0, 0, 0, 1.0, 1.0, 1.0, 1.0, 0]",7.74764404835377
6,uniform,COBYLA,recursive,False,False,1,9,H?`cnd},1.7707784175872803,169,[],[1. 1. 0. 1. 1. 0. 1. 0. 0.],6.2526135423782865,"[0, 1.0, 1.0, 1.0, 1.0, 0, 1.0, 0, 0]",8.347116070076549
7,uniform,COBYLA,recursive,False,False,1,9,H?`cv`z,1.5726251602172852,165,[],[0. 0. 1. 1. 0. 1. 1. 0. 1.],5.221847320430268,"[1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0]",7.4253265294692685
8,uniform,COBYLA,recursive,False,False,1,9,H?bFUi~,2.169276475906372,164,[],[1. 0. 0. 1. 0. 0. 0. 1. 1.],4.598582145381634,"[1.0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0]",7.764171831922256
9,uniform,COBYLA,recursive,False,False,1,9,HCQTefs,2.1031525135040283,168,[],[1. 1. 0. 1. 0. 0. 1. 0. 0.],5.998290126608047,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0]",7.2189069773577765
