,graph_size,backend_mode,param_initialization,qaoa_variant,optimizer,warm_start,depth,problem_type,amount_shots,max_tol,lagrangian_multiplier,time_elapsed,quantum_func_evals,ratio,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal,hamming_dist,graph_name
0,6,statevector,gaussian,multiangle,COBYLA,False,10,minvertexcover,5000,1e-08,2,320.4554936885834,5000,1.0,"[1, 1, 1, 0, 0, 0]",3,"[1.0, 1.0, 1.0, 0, 0, 0]",3.0,"[3.87593519 2.92209981 4.27021126 2.78171821 3.98941581 4.63070348
 4.36116197 3.0352155  4.23082621 2.90807093 2.97563093 3.13072938
 3.09797326 4.42314499 4.12868868 2.86824535 1.52552448 1.62295655
 1.59265817 1.62421284 2.746438   2.273536   3.34346341 4.71591873
 3.20213798 3.17739615 3.58771768 2.91424549 3.15509007 3.00910779
 2.98077867 3.35073665 2.88196885 3.23136314 2.9323401  3.01653711
 2.94072791 3.19789418 1.55157665 3.05047156 3.06654958 1.65899421
 1.69411332 1.58425616 3.1788775  2.58218318 3.15520704 3.14078235
 3.26360942 3.53587309 3.31044306 3.98919309 3.78567152 2.90103359
 3.01674831 2.97583035 3.20020673 3.01531334 3.43568377 3.39317224
 3.43044485 3.16914196 2.69353607 1.49410916 1.48785891 1.45606791
 2.90410505 3.12879449 3.38044575 3.67661065 2.78589876 3.47560959
 3.19393157 3.24544825 2.94560317 3.1005577  2.84173546 3.4202413
 2.93436677 3.15649982 3.18427132 3.0447906  1.73244946 1.57043058
 1.66757395 1.67405683 1.57081202 1.51601722 3.14563743 3.27992685
 3.75439061 4.4639079  3.47017029 3.20195688 3.07027262 3.29477784
 3.07794179 3.27119956 4.00991049 3.35618447 2.93656506 3.06200136
 3.6212311  2.88148014 1.14067701 1.2348539  1.7335552  1.4900154
 1.50104562 2.26246836 3.18354175 3.25756903 3.33692679 3.45634344
 3.05966021 3.36109214 2.79164489 3.85818752 3.05165593 3.00737778
 3.2116977  2.87308629 2.92252162 2.87934206 3.36736267 3.08541701
 1.76915211 1.30077294 1.66559242 1.74314485 1.53475707 1.5848803
 3.08371107 3.32082836 3.23040003 3.44230997 2.7385352  2.95375048
 3.12041922 3.04523092 3.6201618  3.14428497 3.07630603 2.97263553
 2.96235842 2.93266997 3.35934162 3.05910194 1.53304278 1.51916942
 1.72783872 1.60535817 1.64088607 2.72858985 3.35231734 3.62770227
 2.97928955 4.73574734 3.20509213 3.16054618 3.19558773 3.11010376
 3.16641638 3.47638843 3.19416667 2.83729578 3.2246325  3.1387579
 2.55879655 3.14214696 1.55663625 1.78837455 1.59966248 1.16485536
 1.67201277 1.60526206 3.24254385 3.30892372 3.06784138 3.11422068
 3.04985579 3.07130481 2.91165985 3.11032653 3.32226179 3.00406226
 3.28739505 3.34433987 3.34199403 2.30037331 4.066127   2.91155342
 1.4993957  1.69234489 1.61459775 1.5430763  1.50227841 1.59191007
 2.98978334 3.00303244 3.09929961 2.89215732 3.29697221 3.03018885
 3.03896213 3.1755196  3.13107579 3.37273467 3.13308799 4.28801865
 2.7653237  2.92538479 3.23825418 4.30210054 1.62353715 1.60806505
 1.37923861 1.95445035 1.68279691 1.57293704]",0.9975828380599014,0,>>graph6<<Emz_
1,9,statevector,gaussian,multiangle,COBYLA,False,10,minvertexcover,5000,1e-08,2,1080.0065052509308,5000,1.0,"[1, 1, 1, 0, 0, 1, 1, 0, 1]",6,"[1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0]",6.0,"[4.69925389 4.89469752 4.40315666 4.58585543 3.85837819 3.26613472
 3.11513681 3.69628397 4.01388706 3.04579781 3.09271874 3.21718026
 3.12725479 3.11536891 4.4950698  4.7693197  2.87729932 3.82154179
 2.92875953 2.80267929 3.19707327 3.82326384 3.26424562 3.2144031
 3.09308333 2.54166309 3.15455671 3.25919559 2.86786193 3.21732021
 3.05609208 3.75077415 3.0176604  2.89375778 1.32931228 1.49363332
 1.63715304 1.50185275 1.49270585 2.61504134 2.25536439 2.35241652
 1.39696911 3.07466124 2.85451822 3.16800972 2.97710544 2.9064566
 3.457926   2.7232613  3.04747454 3.13215621 2.86405451 3.33819854
 3.0601218  3.11785139 3.08797099 3.15223656 2.89300493 3.74169859
 3.24770252 3.2167587  3.01139944 3.05340799 3.04530468 3.05641522
 3.08675057 3.10117967 3.06562902 2.96874523 3.06945571 3.01505393
 3.15926033 3.06114347 3.22521161 2.97056074 2.86305726 1.68948026
 1.39662061 1.23486515 1.48208725 1.55362172 1.50189277 1.61826595
 1.47051673 1.50151403 2.87782103 2.97966417 3.21166917 2.959309
 2.2297249  5.40756292 2.34239785 3.40432951 2.71504521 3.7763763
 1.20226417 1.98779588 1.35567329 2.56714462 2.41182503 3.22674101
 1.8631522  1.29927406 4.51547622 3.25964479 2.44812962 2.5251529
 4.30260886 2.86386279 5.49759599 2.21806542 3.84542788 2.48721795
 3.05067393 4.7984259  2.36674832 2.9953727  3.83599814 1.91872087
 2.10871632 0.42909609 0.23472074 1.82556291 1.58277401 1.3469716
 1.38025828 1.49197077 1.46582269 2.80832675 3.26648756 3.19145564
 3.0254987  3.39324185 3.18821521 3.21818842 3.08725418 3.09424215
 3.06774663 3.56508066 3.12071157 2.88389538 3.13337896 2.80111054
 2.80134064 3.12808265 3.66853971 2.52645753 3.49422691 2.95360523
 2.9900036  3.50291271 2.21450269 3.07824012 2.96628911 2.53912108
 4.93035476 3.09245536 2.94957102 3.35499953 4.68169376 3.49939236
 3.30069962 2.31880683 1.56137133 1.78358785 1.51474699 1.4829108
 1.49702957 1.95999532 2.69565908 1.52730225 3.37073421 3.3452454
 3.18845373 2.9581494  3.14286629 3.01393853 2.59611779 3.0701647
 2.99261898 2.94618496 3.31769219 2.98971595 3.30893471 3.05613861
 3.01375695 3.02843609 3.28266813 3.08184421 2.90187633 3.1453767
 3.19637491 2.69129211 3.15812264 3.05965455 2.82491942 3.23208694
 3.36309821 2.76381914 2.48854496 3.17262154 3.04689576 3.27491856
 3.13989282 3.39235931 1.85062717 1.52654118 1.55948256 1.8202726
 1.57988545 1.63618134 1.25858754 1.72582423 1.72734405 2.99356748
 3.02770022 3.40271354 3.3216189  2.91264123 2.91120351 2.92469857
 2.9586021  3.51278036 3.41338646 2.8716366  4.34434171 4.04727835
 3.06177947 3.10731455 3.02144956 3.3706039  4.08933922 4.2805482
 3.08064507 3.33031758 2.8057432  3.02641945 3.29895998 3.39883247
 3.14651006 2.74971544 3.06477158 3.05765219 3.05764486 3.15290157
 3.10798335 3.09449937 2.58881533 1.46136657 1.45454294 1.7960513
 1.44962185 1.52807815 1.49687595 1.26615129 1.45733491 1.60839194
 3.13364431 3.17069764 3.27065125 2.88212416 3.24658853 3.06960102
 3.5246572  3.02100327 3.08726039 4.32656653 2.8387902  2.96925185
 3.02211777 3.03270044 3.68664578 3.09073633 3.26849398 3.4063448
 3.03718398 2.94577148 3.25063793 3.15663457 3.30800481 3.18513707
 2.53221675 3.47655444 2.85178444 3.27855494 2.99495951 3.23637362
 3.16312168 3.50265179 2.90523807 3.90128778 1.53969427 1.61550278
 2.56081669 1.40255048 1.80584874 1.65922068 1.85086973 1.65693046
 1.58087639 3.26534515 3.22536405 3.28627326 3.15189512 3.24943782
 4.24842543 2.91595513 2.77813134 2.85499373 3.62863809 3.55969607
 2.66666317 3.7957051  3.98168768 3.22628291 3.17857328 3.15032856
 3.92411782 3.38606554 2.76642108 2.74362851 3.10743564 3.12492789
 3.23808333 2.58782186 3.0758932  2.64864977 3.16070252 3.07537441
 3.01265248 2.97850877 2.93779867 2.85441628 3.1550539  1.59002811
 1.63045278 1.54336208 1.53000886 1.56043623 1.39401096 1.47378201
 1.62938638 2.69739309 3.30650026 2.94799326 3.62791478 2.95570483
 2.99980173 3.23203322 3.25140507 3.77557614 3.21411707 3.12427631
 3.01855185 3.00412452 2.05359542 3.38355901 3.93013322 3.24276714
 4.04917384 3.3769937  4.19269248 3.15103299 2.58896235 4.11535243
 4.2303655  3.38072994 3.49149747 3.02416466 2.59967867 3.19919806
 3.3466895  3.44681371 3.05132545 3.28586559 2.93108392 3.59557267
 0.96749346 1.70207526 1.62731365 1.46851148 2.02897512 1.33245233
 3.98779405 1.53656361 1.1308387  3.19399969 3.02905336 2.62902559
 2.90635074 4.33967415 3.15902993 3.40881422 3.83840698 3.10499021
 3.30538579 4.31377993 3.05344896 3.42480276 3.08358772 3.18766534
 2.77894447 2.88798562 3.34238188 3.33438746 4.52749223 3.2453174
 3.99931839 2.81694069 3.12630122 3.70157539 3.27021873 3.18498041
 2.87969175 2.72846847 4.45999304 3.35618125 3.99111093 3.61319329
 2.98375512 1.76864943 1.00962563 2.08597731 2.00077281 2.01017911
 1.94794387 1.41487376 2.43715329 1.74071525]",0.9464276445304771,0,>>graph6<<HmzffJz
2,9,statevector,gaussian,multiangle,COBYLA,False,10,minvertexcover,5000,1e-08,2,608.719892501831,5000,1.0,"[0, 1, 1, 1, 0, 1, 1, 0, 0]",5,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",5.0,"[4.27100474 4.1434759  3.77031842 4.27793269 4.42795006 4.24756045
 2.96112095 2.8140324  3.1303487  3.49435748 3.90821618 3.21526559
 3.28742391 3.25298753 3.0902798  3.29270695 3.2943026  2.4885775
 3.16414359 2.8902974  4.24714573 3.16457267 3.00972496 1.68777909
 1.67741499 2.07343374 2.72799386 1.63864136 1.45722057 2.57720708
 2.49578796 1.61071737 3.19653632 3.02785547 4.12854437 3.13537336
 3.28027819 2.9380459  3.64733059 3.44763784 2.18522301 2.86830634
 3.17770109 3.3324644  3.1563362  3.2438131  3.43740409 3.07437402
 3.09770053 2.98032034 3.14904334 3.17982011 3.85431322 3.28653548
 3.059559   1.65729064 1.77492772 1.59650638 1.63509837 1.98524804
 1.64840142 1.59350298 1.76854188 1.60281838 4.13311073 3.28865456
 3.28815362 2.68566495 3.32305813 3.03676401 3.0980427  3.65172159
 2.59156448 3.97524403 3.42836318 2.91725649 2.44990402 3.34353111
 3.29335102 2.87354578 2.88213331 3.89464442 3.44689994 3.11017609
 3.26524872 2.90965564 2.81928112 1.49757436 1.42108272 1.74504731
 0.56246667 2.54036586 1.26111568 1.32582949 3.16749108 1.97372272
 3.26431191 3.82608373 3.3591497  2.96959774 3.10351622 3.65522069
 3.31137373 3.21355774 2.91567007 3.16240276 3.32230944 3.27649655
 2.99485262 3.08649541 2.38042798 1.93497706 2.26763076 4.13287788
 3.2897994  2.75998825 3.45469566 3.28856456 3.28432336 1.43274147
 1.48800311 1.69341395 1.57325856 1.40807349 1.66347445 1.59368903
 1.52784026 1.61779024 3.17665379 2.71988885 3.28890002 2.92192857
 3.0472199  4.11373342 3.04810445 3.09959583 3.0546692  3.47530142
 2.94331143 3.32636395 3.10587638 3.08833414 3.13073305 3.25836045
 4.02496617 2.98868038 3.35593052 3.01020311 4.02476207 2.93719844
 2.92474851 1.54645961 1.87430181 1.50487585 1.5446293  1.63884343
 1.70257698 2.20851226 1.52798526 1.66712605 2.70699431 2.8330123
 3.53481131 3.06736569 2.94801118 3.24319307 3.03113154 4.43098253
 3.05896175 3.56178686 3.20346473 3.5508408  2.94964469 3.31929019
 3.14342759 3.91591788 4.38982904 3.10551462 3.00791678 3.00540453
 3.02512174 2.83623766 3.22531147 1.56181646 1.52112519 1.16720442
 1.43817841 1.47439963 1.3347312  1.43175659 1.17541367 1.51142905
 3.24364364 3.16484028 2.96685883 2.82629317 3.12521351 3.082481
 2.88948365 2.50027492 3.1340826  3.55845589 3.18105454 4.04037314
 2.91646225 2.89464553 2.24821066 3.28160267 3.26878194 3.10956865
 3.31172604 3.29440288 4.03332365 4.22102304 2.98616158 1.96406863
 1.65494843 2.96970917 1.63890312 1.58663663 1.44489204 1.64732844
 1.38340518 1.53109391 3.19831226 3.51794296 4.20714265 3.1551187
 4.08488505 4.1401667  3.74937239 3.01982241 2.81144641 2.88311089
 2.89059721 3.01356046 3.08751265 3.01558981 3.14388303 3.35134246
 3.9559341  3.1444102  3.58014223 3.10159986 2.75971704 2.6569754
 3.00214139 1.32016524 3.05035009 0.50890711 1.09614406 2.18530943
 1.55530327 1.18484497 1.45287497 1.48830103 3.19566653 3.00414015
 3.09861871 3.04803927 3.59195293 2.74454009 2.91263341 3.10868265
 3.21676406 2.79927769 3.20272316 3.12919273 2.99784229 2.94762693
 3.25413635 2.75434674 4.35439318 3.17173573 3.08381152 3.06278956
 3.04999428 3.05701878 3.59566246 1.74625302 1.57513392 1.4816907
 1.47393838 1.60136268 1.55555612 1.57772143 1.56011306 1.49673024
 3.01359135 3.4717786  3.53419024 2.95157375 2.97306293 3.20117505
 3.33004024 2.98568754 2.55258564 2.89883603 3.1604315  2.98125958
 3.49907524 3.47460355 3.19309827 2.95273704 4.11873961 3.30890078
 3.16259502 3.0983377  4.92454755 2.82585884 3.23948738 1.81445451
 2.60229378 1.5405346  1.39189346 1.04509151 0.93028928 1.59107224
 1.72105875 1.48369069]",0.9915004738288946,0,>>graph6<<Hh_iS_u
3,6,statevector,gaussian,multiangle,COBYLA,True,10,minvertexcover,5000,1e-08,2,367.7034673690796,5000,1.0,"[1, 1, 1, 0, 0, 0]",3,"[1.0, 1.0, 1.0, 0, 0, 0]",3.0,"[3.30103395 3.25117262 4.33199225 3.09622686 2.87731183 3.48480739
 3.56332764 2.80289154 5.15425727 4.26269405 4.7537254  3.22614508
 3.15989251 4.72568575 3.24935633 2.84627249 1.70623329 1.86351007
 1.50012772 2.59498979 2.56682425 2.75523599 3.18267303 2.85435511
 3.0560325  3.89620633 3.86222775 2.99499116 2.95396706 4.29483395
 2.98856002 3.03146573 2.75491562 3.15971026 3.13641766 2.63311972
 3.26034753 2.93485238 1.81078518 1.41772602 1.60848858 2.53557133
 1.72279423 2.73105697 2.89592639 3.15421173 3.3057092  4.32889783
 3.18968869 3.26734543 3.27527132 3.86563923 2.82122974 3.03969106
 3.07051971 3.32351314 3.11762606 4.42499161 2.50112153 3.99807512
 1.74151579 1.63567936 1.42859037 1.53426164 1.60486328 1.26557832
 2.98033758 3.00951528 3.07858795 3.39677835 2.55654473 3.19741429
 3.22057413 2.99599854 3.10245287 3.15907451 2.98551173 3.09247891
 2.72246101 3.09688838 3.11151862 3.36675452 1.83170474 1.644695
 1.63651882 1.46507977 1.67520767 1.900283   3.06004101 2.94455184
 3.20242926 3.13006787 3.08771493 3.20587658 3.63571123 3.41163654
 3.14476922 3.17403098 2.91343899 3.04650924 3.17130861 3.94496128
 3.25784286 3.27597884 1.58426827 1.41124104 1.58581099 1.59742758
 1.4270098  1.67427822 2.83864353 3.10078186 3.12059868 3.36326727
 3.06900531 3.3362694  3.23204665 3.41661589 3.44067652 2.94520358
 3.39400196 2.88503259 3.19990435 2.96235636 3.04830186 2.98378634
 1.61481804 1.79508808 1.65302123 1.56661883 1.75516208 1.37785195
 3.26472781 3.30203113 3.46254666 2.98346463 3.17265178 3.30961772
 3.1126574  3.11488732 3.15834002 3.40649682 3.39039655 2.90736551
 3.51295199 3.21368095 3.19022038 2.95900955 1.21384145 1.29813884
 1.43322901 1.60174163 1.66201115 1.46116544 3.10064141 2.97551122
 3.30521772 3.12554371 3.59568579 3.00404763 3.35319546 3.0209737
 3.07316429 3.26010631 3.45852706 3.21867988 3.28754542 3.39945079
 2.7844056  3.75798605 1.7196244  1.54397461 1.48977594 2.13811502
 1.52193929 1.40899514 3.44771612 3.15431858 3.41429392 3.05367089
 3.2047959  4.4660067  3.50234287 3.2831539  3.19119949 3.32711285
 3.53123783 3.50647396 3.17899814 3.0967154  2.9030567  4.35507431
 2.40269771 1.54485362 1.40535201 1.87548217 1.59860713 2.30464707
 2.69048113 3.07684618 2.94839772 2.87843762 3.17472347 2.87527082
 3.22655962 3.20224963 2.84037315 3.46305101 2.48356235 3.46483665
 3.29723215 3.55144723 3.00170492 4.06065782 1.26915818 1.29973453
 1.63459789 1.55509742 1.21191486 1.80120803]",0.9958713150240442,0,>>graph6<<Emz_
4,9,statevector,gaussian,multiangle,COBYLA,True,10,minvertexcover,5000,1e-08,2,1180.0958876609802,5000,1.0,"[1, 1, 1, 0, 0, 1, 1, 0, 1]",6,"[1.0, 1.0, 1.0, 0, 0, 0, 1.0, 1.0, 1.0]",6.0,"[2.96968132 4.09690291 4.16960285 4.06463636 3.41598831 3.07158269
 3.60036128 4.73165513 4.28812266 2.80186974 3.33440669 3.01497853
 3.22277188 3.34255695 2.79439777 4.25713356 2.62721095 3.00221406
 2.99576421 3.16196515 2.91824733 4.29801053 3.19992589 3.21456777
 2.93549679 4.04971093 2.77926626 3.05393428 3.79747159 2.69897717
 3.09097305 3.70002145 2.99213404 3.08720145 1.81751993 2.24701813
 1.22510827 2.13240704 1.2966733  1.15782673 1.73959042 1.65180552
 2.69266056 2.48755312 3.02134645 3.93909911 2.83278841 3.21728033
 4.85846439 2.56869906 3.19819751 2.84917965 3.00563052 3.13737672
 3.17808087 4.09686207 2.42021279 3.12720025 2.93396309 2.68610166
 3.35868104 3.63450048 3.57558597 3.42110388 3.21536599 3.28189247
 3.10362498 3.29445183 2.97294315 3.3800832  2.72251572 3.37441456
 3.47560219 3.53381699 3.21413926 2.8804097  3.60698878 1.47675413
 3.32233007 2.69717527 1.68153693 3.41549194 2.33882787 2.00835296
 1.34267842 1.47393641 3.86346828 3.8626713  3.57270728 4.13392875
 4.15968562 3.13009866 3.24335005 3.34876022 3.01898729 3.12341969
 3.18045578 3.19712395 3.2468198  3.00842045 3.40884194 3.07511758
 3.36290133 3.0730189  3.24665169 2.86694474 3.00488786 2.98114811
 3.24695753 3.12122349 3.13614404 2.96970759 3.2670048  3.20188493
 3.34025591 2.90420624 3.2900897  3.24711022 3.28048356 3.17921102
 1.45992425 1.45009074 2.47327406 1.49016994 2.61523025 1.64975034
 1.52746179 1.67573778 1.65555179 3.22842721 2.81703911 3.02948175
 2.91072414 3.26037473 2.96475484 3.26195675 2.79945713 3.04655418
 3.28639321 3.42347682 3.13276701 3.24013492 3.67333106 3.27259973
 3.28842612 2.84327945 3.10312079 3.28741062 2.88389676 2.73578153
 3.09799811 3.53013312 3.6692743  3.56704215 3.37548104 3.06208998
 3.05213602 2.60747807 4.05624024 3.04459004 3.24906245 3.52654025
 3.16117891 1.59439985 2.85823428 1.50667323 1.55533447 1.67237282
 1.47109354 1.70990088 1.59467282 1.65484133 3.37019675 3.27351987
 3.2091945  3.36703884 3.04935055 3.34657657 3.24780456 3.18538618
 3.02586569 2.80993346 2.99368202 3.02942274 2.96794846 3.1106163
 3.24720366 3.04352839 3.02804207 3.0752696  3.8993586  3.94033292
 3.30097006 3.19586902 3.00745459 3.65053956 3.05457474 2.84290404
 3.7421179  3.62173596 3.25820833 3.0268139  3.27998594 3.70796362
 3.39234923 3.21050806 2.63148998 1.6496137  1.52979332 1.28689015
 1.12743354 1.06963705 1.64595767 1.31850043 1.65982724 2.92946305
 3.17211583 3.41052843 3.19996661 2.89729582 3.10873371 3.23108207
 3.28798255 3.11954481 3.1808968  3.26441526 3.18545501 3.91033061
 2.77514083 3.11869942 3.13213359 3.474371   2.94847169 3.25774888
 3.08520223 3.00801338 3.36950458 3.1599365  3.17174581 2.94427694
 3.10139851 2.85602945 2.94574417 3.05186546 2.94652344 3.19308238
 2.73335377 3.35291969 3.08319954 1.41261815 1.64956006 1.51284037
 1.57683921 1.52317401 1.48674124 1.69769399 1.90156112 1.44452398
 3.15161834 2.98182363 3.18168052 3.24354434 3.25369566 3.03333105
 3.46456088 3.17607493 3.14287346 3.29750705 3.40682377 3.11543793
 3.34008353 3.61856091 2.84392346 3.30443902 3.44754274 2.87984378
 3.39869033 3.36395634 3.22744457 3.26514239 3.35395323 3.37884882
 3.15451334 3.16283166 3.3234718  3.35812491 2.99404371 2.57987573
 3.23586859 3.51198291 2.52041429 4.45369999 1.5361602  1.55798201
 1.67797383 1.49736198 1.39203458 1.51000863 1.50762426 1.53736188
 1.65259069 3.30136343 3.19718767 3.47006806 2.90475071 3.04395815
 3.77512689 3.1193594  3.09079149 3.02048942 3.20565777 3.54562351
 3.29783085 3.28803958 3.25560284 3.24670731 2.96274352 3.1973737
 3.1744022  2.74849161 3.21793027 3.25078157 4.16111981 2.83815223
 3.13977355 3.28641748 3.0253627  3.36742641 2.98514331 2.86745878
 2.99062196 2.77929245 3.31984802 2.78367584 3.11279502 1.72859139
 1.48024128 1.60574501 1.18092723 1.43720423 1.4234728  1.36006635
 1.57831371 1.62066238 3.36980939 2.81594591 3.24608138 3.33814836
 3.14311457 3.27879777 3.2997953  3.15195561 3.23714587 3.46372367
 2.92737328 3.25870304 4.38612559 3.48246317 3.05071739 3.06972284
 3.03943992 3.52839908 2.74056575 3.53665796 3.10933177 3.34869279
 3.02862676 2.79460565 3.00808491 3.06012621 3.0973365  3.11626806
 2.94971157 2.64653    3.04605021 3.289917   3.21854571 3.10018608
 1.65149233 1.52885668 1.28936575 1.31054051 1.3363195  1.65259916
 1.6978368  1.77725539 1.63432493 3.23581339 2.9871779  3.2222417
 2.83983646 3.15227214 3.11577525 3.32923356 3.38029795 3.2089605
 2.58219318 3.98203095 3.37832243 2.77145722 3.06715773 3.34364863
 3.29835814 3.26765242 2.94094851 3.07524683 3.33186047 3.197223
 4.33620746 3.01927985 2.93209958 3.70128906 4.16773553 2.841501
 3.23068315 3.24381905 3.15413485 3.07066103 3.33842932 3.07336623
 3.05874536 1.78606594 1.94436231 1.56540282 1.52767935 1.63774424
 1.8194261  1.4989963  1.8395463  1.52186557]",0.777046817016832,0,>>graph6<<HmzffJz
5,9,statevector,gaussian,multiangle,COBYLA,True,10,minvertexcover,5000,1e-08,2,701.2310435771942,5000,1.0,"[1, 0, 1, 0, 1, 0, 0, 1, 1]",5,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0, 1.0]",5.0,"[2.90228305 3.42542818 3.15913024 3.43530811 4.36525742 2.8147377
 3.00355772 3.2937096  3.03077586 4.05714963 3.07466189 4.34782934
 4.08240092 3.16787342 4.0888054  4.36863736 3.0305358  3.15083472
 3.23916818 2.7377674  1.98659134 3.99874261 3.29031946 2.52523303
 1.61432692 1.41639222 1.24885749 1.33882336 1.55806082 1.5824168
 1.81061016 1.74473449 2.97153895 3.22675391 4.1225755  3.18439188
 4.27427397 4.27198149 3.49025077 2.77041706 3.37527745 3.00493306
 2.70060475 3.43705057 3.24471825 3.0493506  3.94655756 3.25357792
 3.0337159  2.84754446 2.6031556  3.26468587 2.87898416 2.61436888
 3.1741678  1.65770582 2.11363479 1.41745046 1.58721154 1.14339397
 1.73882894 2.48504596 1.76335351 2.69644419 3.95681422 3.05142984
 3.11444731 3.17254317 4.30227712 3.13550326 2.7213225  3.15308523
 3.0250415  3.07029969 2.89046446 2.9126336  3.26045043 4.63678999
 3.13893359 3.21417575 3.22405827 2.86354566 3.22471876 2.54952549
 3.87739802 2.75483257 4.00623748 1.51602314 1.66866586 2.50681024
 1.65508069 1.78437048 1.35027    1.5175811  1.56988136 1.42120609
 2.7494357  3.00717217 3.37496594 2.89138381 3.06636256 2.33622384
 2.96106156 3.35139244 2.98333551 2.8325165  3.05212748 2.57058021
 3.16683125 3.00960275 3.24489176 3.39689824 3.1119962  3.03292979
 2.8185808  3.33982344 3.14017217 2.56640038 3.2591415  1.51848423
 1.68492345 1.33595397 1.57807814 1.5722891  1.52419691 1.38092694
 1.61370257 1.69127905 3.49134731 2.74104775 3.42773027 3.05661929
 3.1327157  2.59932109 3.48888899 3.36615369 2.94905641 3.3212005
 3.17044919 3.29420209 3.6854752  2.99555901 2.60569306 3.18460577
 3.17041155 3.42579811 3.21948674 3.60845141 3.51569566 3.49672437
 3.17926491 1.54309844 1.54214518 1.57399384 1.76558045 2.70713405
 1.72606324 1.18741432 1.4137657  1.52703412 3.09846763 2.93196564
 3.23175496 3.22734783 3.4272996  2.9969781  3.14971322 3.26228122
 2.90319983 2.84755118 3.29493421 3.21052719 3.52366803 3.20473683
 3.2858025  3.15195633 3.02549736 3.45641647 3.23388635 3.71578688
 3.24672179 3.04522023 3.07535534 1.74988677 1.71423518 1.56761263
 1.63004373 1.54416734 1.36577393 1.51953943 1.47243677 1.9699786
 3.26536324 3.42673316 3.76272972 3.40278699 3.05176645 2.99263097
 2.70983059 2.99165737 3.27721308 3.37009139 2.93911448 3.12441682
 3.28800028 3.45953631 3.32846396 3.22958113 2.97697879 3.20084365
 2.27904781 3.2697153  3.05190431 2.70950864 2.59235287 1.673432
 1.58461766 1.5842042  1.76068265 1.20902209 1.61702923 1.13139198
 1.48275009 1.58195842 3.57279764 2.79962423 3.23121588 3.26482928
 3.01612775 3.43847338 2.99980835 2.98403668 3.06522166 3.18289586
 2.82998978 3.26046047 3.0938179  3.20424207 2.72642816 3.69955385
 2.96112429 3.28858307 3.30354737 3.09869347 3.55966627 3.05412903
 3.27525609 1.64644203 1.42703671 1.38653833 1.53106225 1.66024594
 2.00192328 1.26124772 1.3972399  1.44680684 3.13315531 3.51860991
 3.14476676 3.37905262 3.85344745 2.55882947 3.54614351 2.88066552
 3.3497328  3.14957408 2.86586372 3.52646045 2.7574838  2.93820656
 4.87109985 3.32434769 3.31714795 3.14779079 3.20827584 3.21562271
 3.11913624 3.31883946 3.27945923 1.83704344 1.68303693 1.44518866
 1.89260494 1.16511329 1.52230608 1.60623197 1.89590198 2.00791342
 3.14721845 3.54312868 2.95439805 3.17039184 2.82610399 3.54178435
 3.91736821 3.04214951 3.32575203 3.42470382 3.62396069 3.38774365
 3.24027694 3.08745259 3.05698151 3.33948459 3.27968681 3.14019737
 2.95974676 2.68971018 3.53404315 3.11820136 2.79572913 2.32820393
 1.66987197 1.64617522 1.59547425 1.55699729 0.98649413 1.9426592
 1.36753797 1.41515459]",0.9814701031027393,0,>>graph6<<Hh_iS_u
