,backend_mode,qaoa_variant,param_initialization,depth,warm_start,vertexcover,graph_size,graph_name,time_elapsed,quantum_func_evals,ratio,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal
45,statevector,vanilla,static,1,False,True,9,>>graph6<<HkPsgZ@,0.6697592735290527,74,1.8,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",9,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,[ 0.48544461 -0.29168168],0.025266481715438972
46,statevector,vanilla,static,1,True,True,5,>>graph6<<DkO,0.485213041305542,77,1.0,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,[-0.36643654 -0.56504449],0.3466922226972535
47,statevector,vanilla,static,1,True,True,5,>>graph6<<Dm{,0.5904674530029297,71,1.0,"[1, 0, 0, 1, 1]",3,"[1.0, 0, 0, 1.0, 1.0]",3.0,[-0.37934854 -0.37643582],0.33432897792545224
48,statevector,vanilla,static,1,True,True,7,>>graph6<<FkPsg,0.6905028820037842,69,1.0,"[1, 0, 0, 1, 0, 1, 1]",4,"[1.0, 0, 0, 1.0, 0, 1.0, 1.0]",4.0,[-0.38376419 -0.38167712],0.25828038420164173
49,statevector,vanilla,static,1,True,True,9,>>graph6<<HkPsgZ@,8.510627508163452,68,1.0,"[1, 1, 0, 1, 0, 1, 0, 1, 0]",5,"[1.0, 1.0, 0, 1.0, 0, 1.0, 0, 1.0, 0]",5.0,[-0.40757739 -0.33465193],0.09371054257288373
50,statevector,vanilla,static,1,False,True,9,>>graph6<<Hm~]x^^,2.0183422565460205,82,1.2857142857142858,"[1, 1, 1, 1, 1, 1, 1, 1, 1]",9,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,[ 0.53432753 -0.18482038],0.1927976023582477
51,statevector,vanilla,static,1,True,True,7,>>graph6<<Fm~]w,1.3086960315704346,67,1.0,"[1, 0, 0, 1, 1, 1, 1]",5,"[1.0, 0, 0, 1.0, 1.0, 1.0, 1.0]",5.0,[-0.39097059 -0.28874535],0.2787495594565004
52,statevector,vanilla,static,1,True,True,9,>>graph6<<Hm~]x^^,1.5146195888519287,71,1.0,"[0, 1, 1, 1, 1, 1, 1, 0, 1]",7,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 1.0]",7.0,[-0.43386561 -0.24630066],0.21906871286363616
53,statevector,vanilla,static,2,False,True,5,>>graph6<<DkO,7.522544622421265,328,1.0,"[1, 1, 0, 0, 0]",2,"[1.0, 1.0, 0, 0, 0]",2.0,[ 0.44532495  0.25813176 -0.50604872 -0.9791289 ],0.41980350900960794
54,statevector,vanilla,static,2,False,True,5,>>graph6<<Dm{,9.471100330352783,938,1.3333333333333333,"[1, 1, 0, 1, 1]",4,"[1.0, 0, 0, 1.0, 1.0]",3.0,[ 0.98597825 -0.46681699 -0.2704949   0.16208447],0.21988795331838246
