,param_initialization,qaoa_variant,optimizer,depth,graph_size,graph_name,time_elapsed,quantum_func_evals,obj_func_evolution,quantum_solution,quantum_obj_value,classic_solution,classic_value
87,uniform,vanilla,True,3,9,H?`cv`z,410.69614338874817,42,"[array(0.03343346), array(-0.05416099), array(0.12845759), array(0.28525864), array(-0.07472962), array(0.00062119), array(-0.0008142), array(-0.12011582), array(-0.17608629), array(-0.12444093), array(0.11858668), array(-0.22821211), array(-0.08230389), array(-0.21762122), array(-0.44143641), array(-0.32435462), array(-0.43165222), array(-0.25234993), array(-0.38083628), array(-0.33717008), array(-0.39767189), array(-0.41021695), array(-0.33906359), array(-0.41167332), array(-0.38830932), array(-0.38049377), array(-0.49998521), array(-0.43963372), array(-0.39381709), array(-0.4081571), array(-0.39578159), array(-0.46875954), array(-0.44145174), array(-0.45366858), array(-0.4361502), array(-0.45725187), array(-0.43372273), array(-0.46538164), array(-0.41346498), array(-0.38442889), array(-0.40501718), array(-0.38361921)]","[1, 1, 1, 1, 1, 0, 0, 0, 0]",7.425326529469268,"[1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0]",7.425326529469268
88,uniform,vanilla,True,3,9,H?bFUi~,395.6116800308228,40,"[array(-0.26325937), array(-0.07551098), array(0.45023847), array(-0.29208522), array(-0.0319239), array(-0.1990635), array(-0.0655646), array(-0.14079743), array(-0.136178), array(-0.32198642), array(-0.06958962), array(-0.16162778), array(-0.35755468), array(-0.30289583), array(-0.53539352), array(-0.54993324), array(-0.58003043), array(-0.60378928), array(-0.68296671), array(-0.50212268), array(-0.67042771), array(-0.63068472), array(-0.62932483), array(-0.65711865), array(-0.64239265), array(-0.60941223), array(-0.64302659), array(-0.66309595), array(-0.61575049), array(-0.61345248), array(-0.69226403), array(-0.64468848), array(-0.6766681), array(-0.66993758), array(-0.57698973), array(-0.63964818), array(-0.61414014), array(-0.61520962), array(-0.63526352), array(-0.65326613)]","[0, 0, 0, 0, 0, 1, 1, 1, 0]",6.868969977038627,"[1.0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0]",7.764171831922256
89,uniform,vanilla,True,3,9,HCQTefs,403.0964624881744,42,"[array(-0.03234545), array(-0.01870706), array(0.05717212), array(-0.14468306), array(0.0580753), array(-0.00321012), array(-0.03852623), array(0.03146488), array(-0.0158815), array(0.00951171), array(-0.19588713), array(-0.08725651), array(-0.10776792), array(-0.11364424), array(-0.05709827), array(-0.14711665), array(-0.09886034), array(-0.11273162), array(-0.05525447), array(-0.16037937), array(-0.11464135), array(-0.05616996), array(-0.15450851), array(-0.1411131), array(-0.18548917), array(-0.20217988), array(-0.15563296), array(-0.12983963), array(-0.12738832), array(-0.17634732), array(-0.17376115), array(-0.20594335), array(-0.1419557), array(-0.17994893), array(-0.16472505), array(-0.1205468), array(-0.15087799), array(-0.09521675), array(-0.10235231), array(-0.15136515), array(-0.11678808), array(-0.1128698)]","[0, 1, 0, 1, 0, 1, 0, 1, 0]",3.739556805747972,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0]",7.218906977357776
90,uniform,vanilla,True,3,9,H?`vFVt,334.9672918319702,34,"[array(0.03783006), array(0.0698396), array(-0.01852613), array(-0.07909834), array(0.10247993), array(-0.03395682), array(-0.04815289), array(0.02081907), array(0.00682878), array(0.02107159), array(-0.13186218), array(-0.26790381), array(-0.08362084), array(-0.16206262), array(-0.24395681), array(-0.1327652), array(-0.19197572), array(-0.11582707), array(-0.19733503), array(-0.15059788), array(-0.15600133), array(-0.15112036), array(-0.1538592), array(-0.10915713), array(-0.20899418), array(-0.20840989), array(-0.19171701), array(-0.21544703), array(-0.24436921), array(-0.21535701), array(-0.19064884), array(-0.18621397), array(-0.29371232), array(-0.21641924)]","[0, 0, 1, 0, 1, 0, 1, 0, 0]",5.292051042230538,"[0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 1.0]",8.044071421187637
91,uniform,vanilla,True,3,9,HCXmfqv,415.08424186706543,46,"[array(0.0186041), array(0.05091197), array(-0.02059326), array(-0.01831148), array(0.11075886), array(-0.01294556), array(-0.0045449), array(0.07393911), array(-0.00391318), array(-0.02495179), array(-0.01082572), array(0.03017013), array(-0.00695994), array(-0.05081656), array(-0.09690167), array(-0.01555864), array(-0.17902097), array(-0.2461196), array(-0.35981278), array(-0.49923592), array(-0.37257467), array(-0.47425733), array(-0.45502699), array(-0.48702731), array(-0.55662051), array(-0.45052413), array(-0.41995765), array(-0.57985848), array(-0.465272), array(-0.50483123), array(-0.50818478), array(-0.47652494), array(-0.4827708), array(-0.47703001), array(-0.4970162), array(-0.4901784), array(-0.46543313), array(-0.50722811), array(-0.46671043), array(-0.48751624), array(-0.45285365), array(-0.46944364), array(-0.50112416), array(-0.48108752), array(-0.49907137), array(-0.54812391)]","[1, 1, 1, 0, 1, 0, 0, 0, 1]",6.533122484141585,"[1.0, 1.0, 1.0, 0, 1.0, 0, 0, 0, 1.0]",6.533122484141586
92,uniform,vanilla,True,3,9,HCQebj],409.1804120540619,48,"[array(0.34510561), array(-0.17826472), array(-0.02485056), array(-0.04992491), array(-0.06810225), array(-0.20612673), array(-0.20142458), array(-0.1083152), array(-0.04516059), array(-0.21597448), array(-0.0779729), array(-0.13208275), array(-0.19984112), array(-0.23910641), array(-0.33585781), array(-0.34110972), array(-0.34318448), array(-0.34126923), array(-0.29657698), array(-0.35716044), array(-0.34024962), array(-0.31492779), array(-0.29936288), array(-0.36342885), array(-0.35897677), array(-0.37827295), array(-0.30579147), array(-0.27102782), array(-0.43056297), array(-0.37690962), array(-0.32993799), array(-0.36483986), array(-0.36125459), array(-0.3569138), array(-0.41814705), array(-0.3334166), array(-0.39867015), array(-0.36354166), array(-0.41873368), array(-0.28309582), array(-0.39704061), array(-0.31902444), array(-0.40542291), array(-0.3885434), array(-0.37583141), array(-0.37525036), array(-0.34876819), array(-0.36886753)]","[1, 0, 1, 0, 1, 0, 1, 1, 1]",5.597814705699933,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0]",6.125951699247246
93,uniform,vanilla,True,3,9,HCQbQpJ,3106.442679166794,43,"[array(-0.0754162), array(0.00244503), array(-0.01143239), array(-0.03406675), array(-0.04479971), array(-0.0277775), array(0.10486367), array(-0.14740113), array(-0.02930236), array(0.0710016), array(-0.12466696), array(-0.18671032), array(-0.19617573), array(-0.11096395), array(-0.19706469), array(-0.25711205), array(-0.28829853), array(-0.21037711), array(-0.28748834), array(-0.22522997), array(-0.29906291), array(-0.21693957), array(-0.2214727), array(-0.30372466), array(-0.24578939), array(-0.25816781), array(-0.26003624), array(-0.26177958), array(-0.2390423), array(-0.24362451), array(-0.27444018), array(-0.27721151), array(-0.25385483), array(-0.25631985), array(-0.27329525), array(-0.27094035), array(-0.24962923), array(-0.2508425), array(-0.23659399), array(-0.24379588), array(-0.28035586), array(-0.24731996), array(-0.24669417)]","[1, 0, 0, 0, 0, 1, 1, 1, 0]",4.139528813231325,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 1.0]",4.211028141743718
94,uniform,vanilla,True,3,9,HCdbFNf,367.3591351509094,41,"[array(0.04561798), array(0.21658677), array(-0.17414129), array(-0.165113), array(-0.4922816), array(-0.51007907), array(-0.20649444), array(0.14274793), array(-0.20380083), array(-0.44300244), array(-0.426656), array(-0.65144776), array(-0.18159711), array(-0.71777614), array(-0.33096604), array(-0.49492652), array(-0.66126798), array(-0.66770045), array(-0.46705013), array(-0.67494599), array(-0.67419716), array(-0.65318643), array(-0.62981452), array(-0.70134048), array(-0.64198314), array(-0.66995728), array(-0.75705326), array(-0.73526664), array(-0.63213593), array(-0.63564831), array(-0.67939402), array(-0.64304016), array(-0.65422257), array(-0.61300011), array(-0.66129875), array(-0.67825874), array(-0.61801138), array(-0.73085206), array(-0.72540665), array(-0.63360441), array(-0.72068919)]","[0, 0, 0, 1, 1, 1, 1, 1, 0]",7.912017648305675,"[0, 1.0, 1.0, 1.0, 1.0, 0, 0, 1.0, 1.0]",8.618099618340064
95,uniform,vanilla,True,3,9,H?`fffj,295.0183086395264,33,"[array(-0.00603212), array(0.03652623), array(0.00835302), array(-0.00705041), array(-0.02352458), array(0.1271549), array(0.0719898), array(0.00843943), array(-0.02229584), array(-0.00161933), array(0.10492988), array(0.06241548), array(0.07563343), array(0.1219264), array(0.07593438), array(0.04791681), array(0.02692385), array(0.03895423), array(0.07982315), array(0.03770797), array(0.04620886), array(0.07450883), array(0.02414947), array(0.10336845), array(0.03688785), array(0.1031915), array(0.04579551), array(0.05074042), array(0.04520781), array(0.03957203), array(0.05631504), array(0.05116432), array(0.02745569)]","[0, 1, 1, 1, 0, 0, 1, 1, 1]",1.9840428665586527,"[1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0]",6.532236701606372
96,uniform,vanilla,True,3,9,H?ovfz{,308.7730360031128,35,"[array(0.05662946), array(-0.10408623), array(-0.08724906), array(0.01420526), array(0.04195507), array(0.03273617), array(0.01404873), array(-0.10006817), array(-0.06587682), array(-0.00044065), array(-0.10991113), array(0.04917816), array(-0.04629839), array(-0.05370445), array(-0.1259083), array(-0.12585406), array(-0.06313662), array(-0.07358047), array(-0.04361235), array(-0.03001727), array(-0.07484732), array(-0.03285197), array(0.02862878), array(-0.12336921), array(-0.02004586), array(-0.02697771), array(-0.03746994), array(-0.01109245), array(-0.0536693), array(-0.02159658), array(-0.03083667), array(-0.07527984), array(-0.03220885), array(-0.03147728), array(-0.05898198)]","[0, 0, 0, 1, 0, 0, 1, 0, 1]",5.808665292029235,"[1.0, 1.0, 1.0, 1.0, 0, 1.0, 0, 0, 0]",8.36843075048951
97,uniform,vanilla,True,3,9,HCrM\^~,309.28629899024963,35,"[array(0.03563943), array(-0.01229703), array(0.12190215), array(0.05202289), array(-0.03480613), array(0.06740225), array(0.13563861), array(-0.03486927), array(-0.01313366), array(0.0014589), array(0.09168893), array(-0.07945396), array(-0.15189679), array(-0.07837412), array(0.03000102), array(0.07808771), array(-0.00490723), array(-0.04708343), array(-0.11069531), array(-0.0624691), array(0.00256504), array(0.01507539), array(-0.03932898), array(-0.12024295), array(-0.13170657), array(-0.02357624), array(-0.03910225), array(-0.05670463), array(-0.06090682), array(-0.07213345), array(-0.04654381), array(-0.03498488), array(-0.06478343), array(-0.03678528), array(0.01406852)]","[0, 1, 1, 0, 0, 1, 1, 0, 0]",7.664696058808531,"[0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]",9.397804657366132
98,uniform,vanilla,True,3,9,H?`fNrt,297.6161057949066,34,"[array(0.0354998), array(-0.01908898), array(0.10335182), array(-0.0192723), array(0.02722927), array(-0.01353764), array(0.00611254), array(0.05019602), array(-0.00917521), array(0.03031371), array(-0.0008241), array(0.03138823), array(-0.03707088), array(-0.0867411), array(-0.00233446), array(0.0437997), array(0.02106222), array(0.10195461), array(-0.00148324), array(-0.01431829), array(-0.00218493), array(0.03443856), array(0.02471858), array(-0.0758467), array(0.00471491), array(0.06874342), array(-0.05012568), array(-3.89823045e-06), array(-0.01517173), array(0.00388788), array(0.02998528), array(0.02052154), array(-0.06123113), array(0.04940883)]","[0, 0, 1, 0, 1, 1, 0, 1, 0]",5.270933882369427,"[0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0]",6.784150497834054
99,uniform,vanilla,True,3,9,H?o~FB~,311.0074269771576,39,"[array(0.16704086), array(0.04373205), array(-0.05832913), array(0.03251147), array(0.22301986), array(0.20404813), array(0.07410562), array(-0.01267884), array(0.06162101), array(-0.04440957), array(0.00514244), array(-0.07706924), array(-0.01161246), array(-0.08461477), array(-0.02908754), array(-0.09050967), array(-0.02698455), array(0.04067951), array(0.00301959), array(-0.07340295), array(-0.07100811), array(-0.00357575), array(-0.08750708), array(-0.08503801), array(-0.04007918), array(-0.02830423), array(-0.0265023), array(-0.08098409), array(0.01941655), array(-0.06756926), array(-0.05783329), array(-0.13221632), array(-0.06482782), array(-0.08933462), array(-0.1143758), array(-0.06784952), array(-0.06031028), array(-0.07227768), array(0.06745198)]","[0, 0, 0, 1, 1, 1, 1, 1, 1]",6.976411862696868,"[0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 0]",8.466571687859474
0,gaussian,vanilla,True,3,5,DFw,333.22978043556213,33,"[array(-0.01763868), array(-0.01985446), array(-0.32296782), array(-0.00092096), array(-0.07612128), array(-0.34803439), array(-0.45091181), array(-0.40752321), array(-0.31406238), array(-0.3644802), array(-0.28873443), array(-0.51384013), array(-0.41004247), array(-0.42654661), array(-0.37067569), array(-0.44742036), array(-0.38510453), array(-0.47106604), array(-0.50644452), array(-0.43266901), array(-0.48721138), array(-0.43556701), array(-0.44302126), array(-0.40369093), array(-0.43243906), array(-0.44123792), array(-0.46596619), array(-0.38583196), array(-0.44273721), array(-0.39715551), array(-0.41374663), array(-0.43107499), array(-0.43373126)]","[1, 1, 1, 0, 0]",3.3806223225650878,"[1.0, 1.0, 1.0, 0, 0]",3.3806223225650878
1,gaussian,vanilla,True,3,5,DUw,409.22760486602783,40,"[array(0.01986111), array(-0.21892266), array(0.02814422), array(-0.12957443), array(-0.02971032), array(-0.17290613), array(-0.19860805), array(-0.20663824), array(-0.37916138), array(-0.16614336), array(-0.46537188), array(-0.63256361), array(-0.50472086), array(-0.55515371), array(-0.54240572), array(-0.55743312), array(-0.54720304), array(-0.53773875), array(-0.64180489), array(-0.58788014), array(-0.63376626), array(-0.59531719), array(-0.58245334), array(-0.58293625), array(-0.61285133), array(-0.52351802), array(-0.60884435), array(-0.63331513), array(-0.57817613), array(-0.58600308), array(-0.64627728), array(-0.5930927), array(-0.60210419), array(-0.56057422), array(-0.59916399), array(-0.58102171), array(-0.61808334), array(-0.6131898), array(-0.58083157), array(-0.59483491)]","[0, 0, 1, 1, 1]",2.854180201430194,"[1.0, 1.0, 0, 0, 0]",2.8541802014301934
2,gaussian,vanilla,True,3,5,DV{,429.4344506263733,42,"[array(-0.14297176), array(-0.12265022), array(0.12712505), array(0.2015118), array(-0.17431849), array(-0.04383529), array(-0.18205588), array(-0.16832522), array(-0.02328251), array(-0.1566592), array(-0.18092518), array(-0.15158499), array(-0.18087232), array(-0.14478726), array(-0.18307781), array(-0.1745331), array(-0.17755122), array(-0.16803681), array(-0.16808999), array(-0.14341585), array(-0.14004391), array(-0.20767867), array(-0.15753865), array(-0.13713093), array(-0.14444274), array(-0.15923932), array(-0.13914214), array(-0.1837988), array(-0.14041868), array(-0.18524196), array(-0.18303204), array(-0.21454587), array(-0.17629205), array(-0.19495682), array(-0.18020471), array(-0.17656636), array(-0.17151431), array(-0.179244), array(-0.19739215), array(-0.1837129), array(-0.16409746), array(-0.18626372)]","[0, 1, 1, 1, 0]",2.1269795143160355,"[1.0, 1.0, 0, 0, 0]",2.1698107728157328
3,gaussian,vanilla,True,3,5,DUW,496.75204706192017,49,"[array(-0.24343501), array(-0.16116795), array(-0.11953089), array(-0.03386627), array(-0.13870053), array(-0.14627636), array(-0.16487019), array(0.23565483), array(-0.04158283), array(-0.30827563), array(-0.31333534), array(-0.33944292), array(-0.31012943), array(-0.33739442), array(-0.36960104), array(-0.29451244), array(-0.35999251), array(-0.30772684), array(-0.32104906), array(-0.37092663), array(-0.36457186), array(-0.34570832), array(-0.34642071), array(-0.34168614), array(-0.3586545), array(-0.33778938), array(-0.37309999), array(-0.35194181), array(-0.37460687), array(-0.33478118), array(-0.35995428), array(-0.37655132), array(-0.32689465), array(-0.32850408), array(-0.34012006), array(-0.34229516), array(-0.34648374), array(-0.34708739), array(-0.38883271), array(-0.35565949), array(-0.34952681), array(-0.35094813), array(-0.362872), array(-0.38661459), array(-0.35711392), array(-0.3364801), array(-0.35015895), array(-0.3662061), array(-0.31806959)]","[0, 0, 1, 1, 0]",2.389642136754921,"[1.0, 1.0, 0, 0, 1.0]",2.389642136754921
4,gaussian,vanilla,True,3,5,DC{,456.6573383808136,45,"[array(-0.0428914), array(0.03876418), array(-0.19314098), array(0.22427207), array(-0.10764932), array(-0.12692651), array(-0.16326682), array(0.08301458), array(-0.12062135), array(0.03064844), array(-0.40168302), array(-0.40406536), array(-0.36440377), array(-0.16168822), array(-0.4041734), array(-0.51410654), array(-0.40646356), array(-0.46684671), array(-0.51322997), array(-0.58020265), array(-0.71974009), array(-0.6182664), array(-0.6346819), array(-0.66459899), array(-0.58802173), array(-0.67899947), array(-0.65993731), array(-0.55259301), array(-0.67035297), array(-0.64064413), array(-0.65204362), array(-0.62658426), array(-0.65481279), array(-0.69443796), array(-0.63785416), array(-0.6369021), array(-0.69446539), array(-0.73867644), array(-0.63887525), array(-0.65529878), array(-0.63936746), array(-0.68048622), array(-0.63566207), array(-0.69417539), array(-0.62416845)]","[0, 0, 0, 0, 1]",3.376899069420308,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
5,gaussian,vanilla,True,3,5,DCw,363.255056142807,36,"[array(-0.00786084), array(-0.09299356), array(-0.22162584), array(-0.0195761), array(-0.12338042), array(-0.15229827), array(-0.2541138), array(-0.07596673), array(-0.24588458), array(-0.28967029), array(-0.24031216), array(-0.2601367), array(-0.1228787), array(-0.33912713), array(-0.28763122), array(-0.32393371), array(-0.37985729), array(-0.3479383), array(-0.39060201), array(-0.35922902), array(-0.36280478), array(-0.37136693), array(-0.3527324), array(-0.36816391), array(-0.3785546), array(-0.37125536), array(-0.38583824), array(-0.39005099), array(-0.36982154), array(-0.35184413), array(-0.38770761), array(-0.39671778), array(-0.37022186), array(-0.37383441), array(-0.35853102), array(-0.37238486)]","[1, 1, 0, 1, 0]",1.9158078139186756,"[0, 0, 0, 1.0, 1.0]",2.6276092605119445
