,param_initialization,optimizer,qaoa_variant,warm_start,errors,depth,recursiv_vars,graph_size,graph_name,time_elapsed,quantum_func_evals,obj_func_evolution,quantum_solution,quantum_obj_value,classic_solution,classic_value
26,gaussian,COBYLA,recursive,False,True,1,6,5,D~{,0.02839064598083496,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
27,gaussian,COBYLA,recursive,False,True,1,6,5,HCrfZzf,0.027844905853271484,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
28,gaussian,COBYLA,recursive,False,True,1,7,5,D~{,0.03583574295043945,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
29,gaussian,COBYLA,recursive,False,True,1,7,5,HCrfZzf,0.028768062591552734,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
30,gaussian,COBYLA,recursive,False,True,1,5,5,D~{,0.030805587768554688,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
31,gaussian,COBYLA,recursive,False,True,1,5,5,HCrfZzf,0.034417152404785156,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
32,gaussian,COBYLA,recursive,False,True,1,6,5,D~{,0.036834716796875,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
33,gaussian,COBYLA,recursive,False,True,1,6,5,HCrfZzf,0.026976823806762695,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
34,gaussian,COBYLA,recursive,False,True,1,7,5,D~{,0.027282238006591797,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
35,gaussian,COBYLA,recursive,False,True,1,7,5,HCrfZzf,0.02626514434814453,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
36,gaussian,COBYLA,recursive,False,True,1,5,5,D~{,0.025511980056762695,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
37,gaussian,COBYLA,recursive,False,True,1,5,5,HCrfZzf,0.027498245239257812,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
38,gaussian,COBYLA,recursive,False,True,1,6,5,D~{,0.024186372756958008,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
39,gaussian,COBYLA,recursive,False,True,1,6,5,HCrfZzf,0.029428958892822266,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
40,gaussian,COBYLA,recursive,False,True,1,7,5,D~{,0.02249312400817871,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
41,gaussian,COBYLA,recursive,False,True,1,7,5,HCrfZzf,0.027690410614013672,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
42,gaussian,COBYLA,recursive,False,True,1,5,5,D~{,0.026220083236694336,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
43,gaussian,COBYLA,recursive,False,True,1,5,5,HCrfZzf,0.02666950225830078,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
44,gaussian,COBYLA,recursive,False,True,1,6,5,D~{,0.027545690536499023,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
45,gaussian,COBYLA,recursive,False,True,1,6,5,HCrfZzf,0.03700995445251465,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
46,gaussian,COBYLA,recursive,False,True,1,7,5,D~{,0.022888660430908203,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
47,gaussian,COBYLA,recursive,False,True,1,7,5,HCrfZzf,0.02568531036376953,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
48,gaussian,COBYLA,recursive,False,True,1,5,5,D~{,0.02750992774963379,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
49,gaussian,COBYLA,recursive,False,True,1,5,5,HCrfZzf,0.026638031005859375,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
50,gaussian,COBYLA,recursive,False,True,1,6,5,D~{,0.025226593017578125,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
51,gaussian,COBYLA,recursive,False,True,1,6,5,HCrfZzf,0.04194903373718262,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
52,gaussian,COBYLA,recursive,False,True,1,7,5,D~{,0.03515911102294922,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
53,gaussian,COBYLA,recursive,False,True,1,7,5,HCrfZzf,0.026224851608276367,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
54,gaussian,COBYLA,recursive,False,True,1,5,5,D~{,0.02464604377746582,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
55,gaussian,COBYLA,recursive,False,True,1,5,5,HCrfZzf,0.02982473373413086,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
56,gaussian,COBYLA,recursive,False,True,1,6,5,D~{,0.029123306274414062,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
57,gaussian,COBYLA,recursive,False,True,1,6,5,HCrfZzf,0.028562307357788086,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
58,gaussian,COBYLA,recursive,False,True,1,7,5,D~{,0.02988290786743164,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
59,gaussian,COBYLA,recursive,False,True,1,7,5,HCrfZzf,0.02669525146484375,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
60,gaussian,COBYLA,recursive,False,True,1,5,5,D~{,0.03935861587524414,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
61,gaussian,COBYLA,recursive,False,True,1,5,5,HCrfZzf,0.02833700180053711,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
62,gaussian,COBYLA,recursive,False,True,1,6,5,D~{,0.024605512619018555,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
63,gaussian,COBYLA,recursive,False,True,1,6,5,HCrfZzf,0.028917551040649414,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
64,gaussian,COBYLA,recursive,False,True,1,7,5,D~{,0.024708986282348633,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
65,gaussian,COBYLA,recursive,False,True,1,7,5,HCrfZzf,0.02781844139099121,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
66,gaussian,COBYLA,recursive,False,True,1,5,5,D~{,0.02715897560119629,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
67,gaussian,COBYLA,recursive,False,True,1,5,5,HCrfZzf,0.034189462661743164,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
68,gaussian,COBYLA,recursive,False,True,1,6,5,D~{,0.02305912971496582,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
69,gaussian,COBYLA,recursive,False,True,1,6,5,HCrfZzf,0.04686856269836426,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
70,gaussian,COBYLA,recursive,False,True,1,7,5,D~{,0.04646706581115723,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
71,gaussian,COBYLA,recursive,False,True,1,7,5,HCrfZzf,0.028290987014770508,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
72,gaussian,COBYLA,recursive,False,True,1,5,5,D~{,0.025652408599853516,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
73,gaussian,COBYLA,recursive,False,True,1,5,5,HCrfZzf,0.04180121421813965,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
74,gaussian,COBYLA,recursive,False,True,1,6,5,D~{,0.024167299270629883,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
75,gaussian,COBYLA,recursive,False,True,1,6,5,HCrfZzf,0.0536961555480957,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
76,gaussian,COBYLA,recursive,False,True,1,7,5,D~{,0.10189151763916016,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
77,gaussian,COBYLA,recursive,False,True,1,7,5,HCrfZzf,0.026308059692382812,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
78,gaussian,COBYLA,recursive,False,True,1,5,5,D~{,0.0247952938079834,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
79,gaussian,COBYLA,recursive,False,True,1,5,5,HCrfZzf,0.03366899490356445,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
80,gaussian,COBYLA,recursive,False,True,1,6,5,D~{,0.07815408706665039,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
81,gaussian,COBYLA,recursive,False,True,1,6,5,HCrfZzf,0.1121668815612793,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
82,gaussian,COBYLA,recursive,False,True,1,7,5,D~{,0.025588512420654297,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
83,gaussian,COBYLA,recursive,False,True,1,7,5,HCrfZzf,0.047228336334228516,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
84,gaussian,COBYLA,recursive,False,True,1,5,5,D~{,0.025078296661376953,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
85,gaussian,COBYLA,recursive,False,True,1,5,5,HCrfZzf,0.033976078033447266,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
86,gaussian,COBYLA,recursive,False,True,1,6,5,D~{,0.029723405838012695,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
87,gaussian,COBYLA,recursive,False,True,1,6,5,HCrfZzf,0.028745412826538086,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
88,gaussian,COBYLA,recursive,False,True,1,7,5,D~{,0.028177261352539062,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
89,gaussian,COBYLA,recursive,False,True,1,7,5,HCrfZzf,0.025532960891723633,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
90,gaussian,COBYLA,recursive,False,True,1,5,5,D~{,0.04312014579772949,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
91,gaussian,COBYLA,recursive,False,True,1,5,5,HCrfZzf,0.031084537506103516,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
92,gaussian,COBYLA,recursive,False,True,1,6,5,D~{,0.022997379302978516,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
93,gaussian,COBYLA,recursive,False,True,1,6,5,HCrfZzf,0.025054931640625,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
94,gaussian,COBYLA,recursive,False,True,1,7,5,D~{,0.046063899993896484,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
95,gaussian,COBYLA,recursive,False,True,1,7,5,HCrfZzf,0.027286529541015625,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
96,gaussian,COBYLA,recursive,False,True,1,5,5,D~{,0.023176908493041992,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
97,gaussian,COBYLA,recursive,False,True,1,5,5,HCrfZzf,0.027410268783569336,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
98,gaussian,COBYLA,recursive,False,True,1,6,5,D~{,0.024357318878173828,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
99,gaussian,COBYLA,recursive,False,True,1,6,5,HCrfZzf,0.036778926849365234,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
100,gaussian,COBYLA,recursive,False,True,1,7,5,D~{,0.026054859161376953,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
101,gaussian,COBYLA,recursive,False,True,1,7,5,HCrfZzf,0.029967784881591797,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
102,gaussian,COBYLA,recursive,False,True,1,5,5,D~{,0.024676799774169922,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
103,gaussian,COBYLA,recursive,False,True,1,5,5,HCrfZzf,0.04616737365722656,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
104,gaussian,COBYLA,recursive,False,True,1,6,5,D~{,0.024617433547973633,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
105,gaussian,COBYLA,recursive,False,True,1,6,5,HCrfZzf,0.04767322540283203,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
106,gaussian,COBYLA,recursive,False,True,1,7,5,D~{,0.07122039794921875,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
107,gaussian,COBYLA,recursive,False,True,1,7,5,HCrfZzf,0.07737612724304199,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
108,gaussian,COBYLA,recursive,False,True,1,5,5,D~{,0.048004150390625,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
109,gaussian,COBYLA,recursive,False,True,1,5,5,HCrfZzf,0.026150941848754883,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
110,gaussian,COBYLA,recursive,False,True,1,6,5,D~{,0.043383121490478516,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
111,gaussian,COBYLA,recursive,False,True,1,6,5,HCrfZzf,0.06694769859313965,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
112,gaussian,COBYLA,recursive,False,True,1,7,5,D~{,0.04880976676940918,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
113,gaussian,COBYLA,recursive,False,True,1,7,5,HCrfZzf,0.024514436721801758,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
114,gaussian,COBYLA,recursive,False,True,1,5,5,D~{,0.03062295913696289,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
115,gaussian,COBYLA,recursive,False,True,1,5,5,HCrfZzf,0.04315924644470215,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
116,gaussian,COBYLA,recursive,False,True,1,6,5,D~{,0.04475235939025879,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
117,gaussian,COBYLA,recursive,False,True,1,6,5,HCrfZzf,0.04360175132751465,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
118,gaussian,COBYLA,recursive,False,True,1,7,5,D~{,0.03507065773010254,0,[],[1. 1. 1. 1. 0.],3.3768990694203076,"[1.0, 1.0, 1.0, 1.0, 0]",3.376899069420308
119,gaussian,COBYLA,recursive,False,True,1,7,5,HCrfZzf,0.05222821235656738,0,[],[1. 0. 0. 0. 1.],3.667585436702109,"[1.0, 0, 0, 0, 1.0]",3.667585436702109
