,param_initialization,optimizer,qaoa_variant,warm_start,errors,depth,graph_size,graph_name,time_elapsed,quantum_func_evals,obj_func_evolution,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal
127,gaussian,COBYLA,vanilla,False,True,6,5,B,495.5900592803955,79,"[array(0.09340659), array(-0.34215784), array(-0.06343656), array(0.23326673), array(-0.35314685), array(-0.06543457), array(0.4010989), array(0.0034965), array(-0.11138861), array(0.15734266), array(0.48301698), array(-0.32017982), array(-0.43206793), array(0.90959041), array(-0.0014985), array(0.00549451), array(-0.21328671), array(-0.15134865), array(-0.84165834), array(-0.27022977), array(0.09440559), array(-0.44405594), array(0.53296703), array(-0.87662338), array(-1.02947053), array(-1.02947053), array(-0.81568432), array(-0.85064935), array(-0.91358641), array(-0.75974026), array(-0.94355644), array(-0.73176823), array(-1.01348651), array(-0.93556444), array(-0.95954046), array(-0.5989011), array(-1.08241758), array(-0.82767233), array(-1.09340659), array(-1.05444555), array(-1.02347652), array(-1.00549451), array(-0.96653347), array(-0.9965035), array(-1.10839161), array(-1.06943057), array(-0.91158841), array(-0.98151848), array(-1.05044955), array(-1.11538462), array(-1.01348651), array(-1.02947053), array(-1.00549451), array(-1.03046953), array(-0.92557443), array(-0.98751249), array(-1.00649351), array(-1.03346653), array(-1.10839161), array(-1.07642358), array(-0.9985015), array(-0.98551449), array(-1.10839161), array(-1.02847153), array(-1.05444555), array(-1.0994006), array(-1.01348651), array(-1.12937063), array(-1.02147852), array(-1.08041958), array(-1.00949051), array(-1.03946054), array(-1.08541459), array(-1.04145854), array(-1.05444555), array(-1.05044955), array(-1.06643357), array(-1.02847153), array(-1.08541459)]","[1, 1, 1, 1, 0]",4,"[1.0, 1.0, 0, 0, 0]",4.0,"[4.039312   1.25259973 2.92894086 2.67108814 3.81786156 1.58609821
 3.0343804  2.23964713 2.98198953 1.306975   2.97745222 2.73005637]",0.0241
128,gaussian,COBYLA,vanilla,False,True,6,5,k,362.3811161518097,62,"[array(-1.01848152), array(2.33616384), array(2.33116883), array(-0.00849151), array(0.19430569), array(-0.2982018), array(0.23626374), array(2.50899101), array(1.0954046), array(-0.6048951), array(-0.62187812), array(-0.84465534), array(-0.9985015), array(0.09140859), array(-0.72677323), array(-0.13736264), array(-1.07842158), array(-1.03546454), array(-1.08841159), array(-0.76773227), array(-0.80769231), array(-1.4020979), array(-1.41108891), array(-1.3011988), array(-1.09440559), array(-1.3001998), array(-1.31818182), array(-1.32617383), array(-0.7987013), array(-1.2042957), array(-1.21028971), array(-1.26123876), array(-1.14835165), array(-1.22427572), array(-1.32517483), array(-1.38311688), array(-1.3021978), array(-1.36913087), array(-1.33616384), array(-1.24825175), array(-1.42907093), array(-1.38311688), array(-1.36213786), array(-1.28321678), array(-1.38511489), array(-1.26523477), array(-1.30519481), array(-1.22027972), array(-1.33516484), array(-1.38511489), array(-1.34715285), array(-1.32417582), array(-1.34615385), array(-1.34615385), array(-1.33016983), array(-1.34015984), array(-1.17632368), array(-1.28021978), array(-1.23226773), array(-1.30519481), array(-1.2952048), array(-1.27922078)]","[1, 1, 1, 1, 0]",4,"[1.0, 1.0, 0, 0, 0]",6.0,"[2.72827912 1.96343187 2.8643678  1.41031235 3.00239533 1.62357522
 3.87741577 1.35576071 3.43525574 1.20427634 3.39890875 1.29098785]",0.2464
129,gaussian,COBYLA,vanilla,False,True,8,5,D,620.2741415500641,104,"[array(-0.19080919), array(1.26473526), array(0.80919081), array(0.27172827), array(0.57942058), array(-0.81518482), array(-0.53246753), array(0.32467532), array(0.45954046), array(0.9010989), array(-0.4025974), array(-0.74325674), array(-0.81918082), array(0.0999001), array(-0.98701299), array(-1.03896104), array(-1.04495504), array(-0.25574426), array(-0.76723277), array(0.17682318), array(-0.13786214), array(-0.35864136), array(0.06593407), array(-0.57042957), array(0.41658342), array(-0.31168831), array(-1.08191808), array(-0.05394605), array(-1.03896104), array(0.7952048), array(-0.27972028), array(-0.33466533), array(-0.76623377), array(-0.96303696), array(-0.98301698), array(-1.08191808), array(-1.08291708), array(-0.98301698), array(-0.17082917), array(-1.27172827), array(-0.92207792), array(-1.19180819), array(-0.06293706), array(-1.13586414), array(-1.38261738), array(-0.98201798), array(-1.08291708), array(-1.16683317), array(-1.27372627), array(-0.92707293), array(-1.30769231), array(-1.11088911), array(-1.13986014), array(-1.61238761), array(-1.58041958), array(-1.63436563), array(-1.25274725), array(-1.66033966), array(-1.37762238), array(-1.65634366), array(-0.86013986), array(-1.62237762), array(-1.16283716), array(-1.51548452), array(-1.48951049), array(-1.69230769), array(-1.49250749), array(-1.51648352), array(-1.64135864), array(-1.63736264), array(-1.56843157), array(-1.54845155), array(-1.4955045), array(-1.51948052), array(-1.55444555), array(-1.5034965), array(-1.65934066), array(-1.5974026), array(-1.5024975), array(-1.58841159), array(-1.54445554), array(-1.54245754), array(-1.63936064), array(-1.52547453), array(-1.61838162), array(-1.55744256), array(-1.46953047), array(-1.57042957), array(-1.6033966), array(-1.5994006), array(-1.55244755), array(-1.54545455), array(-1.6033966), array(-1.58841159), array(-1.57342657), array(-1.55644356), array(-1.58241758), array(-1.54645355), array(-1.66933067), array(-1.56243756), array(-1.56843157), array(-1.54945055), array(-1.55544456), array(-1.56243756)]","[0, 0, 0, 1, 1]",2,"[1.0, 1.0, 1.0, 0, 0]",4.0,"[2.96403628 1.57747284 2.85913851 1.39477822 3.55609043 1.53953744
 3.34012846 1.35243313 2.8924172  1.25376295 2.92332529 2.58592832
 2.85745437 1.97413607 4.10436525 2.88586533]",0.276
130,gaussian,COBYLA,vanilla,False,True,8,5,B,531.831729888916,87,"[array(1.06243756), array(-0.23226773), array(0.11238761), array(0.37012987), array(2.01748252), array(-0.51998002), array(-0.20629371), array(0.63486513), array(-0.8976024), array(0.88361638), array(-0.41708292), array(0.02547453), array(0.09440559), array(-0.68281718), array(0.1033966), array(0.07942058), array(0.17532468), array(1.07042957), array(-0.85664336), array(0.11238761), array(-0.23926074), array(-0.98351648), array(0.11238761), array(-0.18531469), array(-0.50799201), array(-0.65984016), array(-0.71478521), array(-0.78871129), array(-0.92957043), array(-0.73876124), array(-0.95154845), array(-0.88661339), array(-0.71578422), array(-0.98051948), array(-1.05144855), array(-0.42107892), array(-0.86063936), array(-0.99050949), array(-1.05244755), array(-0.55494505), array(-0.98851149), array(-0.96153846), array(-0.95354645), array(-0.88961039), array(-0.73376623), array(-1.07242757), array(-0.83966034), array(-0.98951049), array(-0.9035964), array(-1.00549451), array(-0.90859141), array(-0.90759241), array(-0.96553447), array(-0.97152847), array(-1.01848152), array(-0.96053946), array(-0.95154845), array(-0.95954046), array(-1.05344655), array(-1.02147852), array(-1.04945055), array(-0.97752248), array(-0.92757243), array(-0.99250749), array(-1.06843157), array(-1.03646354), array(-0.92357642), array(-1.06643357), array(-1.08941059), array(-0.98951049), array(-0.92957043), array(-0.97552448), array(-0.98551449), array(-1.07042957), array(-0.99350649), array(-0.99250749), array(-0.91358641), array(-1.01248751), array(-1.01448551), array(-0.92657343), array(-1.02347652), array(-0.94955045), array(-0.95154845), array(-1.09240759), array(-0.93156843), array(-1.04045954), array(-0.97752248)]","[1, 1, 1, 1, 1]",5,"[1.0, 1.0, 0, 0, 0]",4.0,"[3.74342749 1.32653112 2.96692771 1.6280727  4.42462666 1.43391591
 3.12495705 2.64838022 3.21496016 1.92095232 2.91007746 1.49531975
 3.3936022  1.66363398 3.07509418 1.43913663]",0.17370000000000002
131,gaussian,COBYLA,vanilla,False,True,8,5,k,655.2070043087006,112,"[array(-0.74075924), array(2.73476523), array(-0.12937063), array(0.04145854), array(0.77272727), array(0.10839161), array(0.44105894), array(-0.37912088), array(0.33716284), array(1.03346653), array(0.74975025), array(-0.14235764), array(-0.13636364), array(-0.74975025), array(-0.4010989), array(-0.34815185), array(-0.38111888), array(-0.16633367), array(1.43606394), array(-0.31618382), array(-0.81068931), array(-0.21228771), array(-1.33816184), array(-1.97652348), array(-1.60589411), array(-1.89360639), array(-0.74175824), array(-1.74375624), array(-0.94255744), array(-1.35014985), array(-1.19330669), array(-1.98451548), array(-1.29220779), array(-1.82667333), array(-1.74275724), array(-1.92657343), array(-0.56293706), array(0.16633367), array(-1.87162837), array(-0.45804196), array(-1.87562438), array(-1.82067932), array(-1.42807193), array(-1.69480519), array(-1.81368631), array(-2.20729271), array(-1.93256743), array(-2.16733267), array(-2.2012987), array(-1.96853147), array(-2.16433566), array(-2.18331668), array(-2.15934066), array(-2.16533467), array(-2.0994006), array(-2.04545455), array(-1.95054945), array(-2.26223776), array(-2.08141858), array(-2.23226773), array(-2.29420579), array(-2.17832168), array(-2.31418581), array(-2.28821179), array(-2.35214785), array(-2.20729271), array(-2.3011988), array(-2.37512488), array(-2.32617383), array(-2.26623377), array(-2.33016983), array(-2.31818182), array(-2.3971029), array(-2.17832168), array(-2.41908092), array(-2.41908092), array(-2.41408591), array(-2.24525475), array(-2.30619381), array(-2.37912088), array(-2.24325674), array(-2.38311688), array(-2.20829171), array(-2.37012987), array(-2.30819181), array(-2.33816184), array(-2.35214785), array(-2.44005994), array(-2.48301698), array(-2.38311688), array(-2.39410589), array(-2.34015984), array(-2.42407592), array(-2.43106893), array(-2.30919081), array(-2.31518482), array(-2.48101898), array(-2.46603397), array(-2.31718282), array(-2.39110889), array(-2.34015984), array(-2.42307692), array(-2.34715285), array(-2.3961039), array(-2.42307692), array(-2.41208791), array(-2.33316683), array(-2.38511489), array(-2.41008991), array(-2.44205794), array(-2.33716284), array(-2.38811189)]","[1, 1, 1, 1, 0]",4,"[1.0, 1.0, 0, 0, 0]",6.0,"[2.71901257 1.75965451 3.31453688 1.82803085 2.9670604  1.26507274
 2.93143997 1.54871207 2.86984164 2.25145584 3.23572075 1.36033039
 4.18434135 1.43133785 3.23007192 1.59825743]",0.4072
132,gaussian,COBYLA,vanilla,False,True,2,5,D,268.84108114242554,45,"[array(0.08391608), array(1.8001998), array(0.21378621), array(-0.04495504), array(0.05394605), array(-0.35064935), array(-0.74525475), array(-0.3006993), array(-0.25674326), array(0.34365634), array(-0.56843157), array(-0.03796204), array(-0.64935065), array(-0.07492507), array(-0.60639361), array(-1.18081918), array(-1.32567433), array(-1.11988012), array(-0.55844156), array(-1.46553447), array(-1.56343656), array(-1.25574426), array(-1.41558442), array(-1.61938062), array(-1.62237762), array(-1.53646354), array(-1.62137862), array(-1.63036963), array(-1.58641359), array(-1.63836164), array(-1.58141858), array(-1.55844156), array(-1.63436563), array(-1.58541459), array(-1.6013986), array(-1.61038961), array(-1.5974026), array(-1.65834166), array(-1.59440559), array(-1.6013986), array(-1.67432567), array(-1.64335664), array(-1.59040959), array(-1.63436563), array(-1.5994006)]","[1, 1, 0, 1, 1]",4,"[1.0, 1.0, 1.0, 0, 0]",4.0,[1.52426631 0.88067252 5.0738605  1.13421953],0.1869
133,gaussian,COBYLA,vanilla,False,True,2,5,B,218.79923272132874,37,"[array(0.06243756), array(-0.48101898), array(0.12737263), array(0.56693307), array(-0.35914086), array(-0.88061938), array(-0.42407592), array(-0.22927073), array(-0.7967033), array(0.8016983), array(-0.75574426), array(-0.74075924), array(-0.80569431), array(-0.85564436), array(-0.77172827), array(-0.84565435), array(-0.89160839), array(-0.89360639), array(-0.92957043), array(-0.95654346), array(-1.01248751), array(-1.02847153), array(-0.91158841), array(-1.05444555), array(-0.98151848), array(-1.10639361), array(-1.15234765), array(-1.24025974), array(-1.18831169), array(-1.20529471), array(-1.1003996), array(-1.21028971), array(-1.06943057), array(-1.0954046), array(-1.13636364), array(-1.16533467), array(-1.22127872)]","[1, 1, 1, 1, 0]",4,"[1.0, 1.0, 0, 0, 0]",4.0,[4.64273013 1.10653649 2.24876857 1.54391252],0.28800000000000003
134,gaussian,COBYLA,vanilla,False,True,2,5,k,191.71132683753967,33,"[array(0.04545455), array(0.66083916), array(-0.06243756), array(3.35414585), array(4.43806194), array(4.75474525), array(0.31218781), array(-0.0974026), array(0.06043956), array(0.14735265), array(0.1013986), array(-0.26223776), array(-0.27222777), array(-0.37912088), array(-0.0034965), array(-0.60789211), array(-0.503996), array(-0.46503497), array(-0.73476523), array(-0.43306693), array(-0.77972028), array(-0.59290709), array(-0.53996004), array(-0.33316683), array(-0.60589411), array(-0.52297702), array(-0.54395604), array(-0.3961039), array(-0.35214785), array(-0.38611389), array(-0.40909091), array(-0.52897103), array(-0.48001998)]","[1, 1, 1, 1, 0]",4,"[1.0, 1.0, 0, 0, 0]",6.0,[2.79393626 2.16990213 3.32149489 1.64019211],0.2366
135,gaussian,COBYLA,vanilla,False,True,4,5,D,364.20081329345703,62,"[array(1.22177822), array(-0.6023976), array(0.28071928), array(0.90609391), array(-0.11988012), array(-0.1958042), array(-0.28571429), array(-0.45054945), array(-0.41258741), array(-0.62837163), array(-0.54045954), array(-0.2027972), array(-0.00799201), array(-0.22077922), array(-0.18881119), array(-0.37462537), array(-0.27372627), array(-0.84515485), array(-0.31468531), array(-0.68131868), array(-0.03096903), array(-0.67332667), array(-0.7962038), array(-0.63136863), array(-1.000999), array(-0.48351648), array(-1.14285714), array(-1.00999001), array(-1.06993007), array(-1.24375624), array(-1.23476523), array(-1.36563437), array(-1.48951049), array(-1.52547453), array(-1.44255744), array(-1.32167832), array(-1.43056943), array(-1.20979021), array(-1.52147852), array(-1.52147852), array(-1.47952048), array(-1.41558442), array(-1.53046953), array(-1.45354645), array(-1.40659341), array(-1.45954046), array(-1.46753247), array(-1.47552448), array(-1.48751249), array(-1.44955045), array(-1.46653347), array(-1.51948052), array(-1.51148851), array(-1.48351648), array(-1.48751249), array(-1.53546454), array(-1.46253746), array(-1.45754246), array(-1.4995005), array(-1.42357642), array(-1.47052947), array(-1.46953047)]","[0, 0, 0, 1, 1]",2,"[1.0, 1.0, 1.0, 0, 0]",4.0,"[4.45778982 1.09187908 2.64413109 0.90889362 3.50770233 1.2050962
 3.0944864  1.68511387]",0.1878
136,gaussian,COBYLA,vanilla,False,True,4,5,B,265.5407147407532,44,"[array(0.24825175), array(0.21628372), array(-0.45104895), array(0.24125874), array(0.32917083), array(-0.54795205), array(0.22927073), array(-0.45804196), array(-0.42907093), array(0.87362637), array(-0.51498501), array(-0.500999), array(-0.56293706), array(-0.70579421), array(-0.42307692), array(-0.45004995), array(-0.09440559), array(-0.48301698), array(-0.53396603), array(-0.61788212), array(-0.07242757), array(-0.27222777), array(-0.69280719), array(-0.47402597), array(-0.50899101), array(-0.68581419), array(-0.40909091), array(-0.55294705), array(-0.501998), array(-0.49400599), array(-0.61088911), array(-0.52297702), array(-0.6028971), array(-0.63886114), array(-0.54695305), array(-0.51298701), array(-0.61988012), array(-0.52697303), array(-0.53896104), array(-0.56193806), array(-0.52597403), array(-0.48401598), array(-0.48201798), array(-0.56193806)]","[1, 1, 1, 1, 1]",5,"[1.0, 1.0, 0, 0, 0]",4.0,"[4.03289909 2.41746392 3.53579902 1.63323769 4.084462   1.46579348
 3.02243719 1.51960034]",0.20939999999999998
137,gaussian,COBYLA,vanilla,False,True,4,5,k,288.8996434211731,49,"[array(1.1953047), array(0.53996004), array(0.23426573), array(1.41108891), array(0.34715285), array(1.13736264), array(-1.45904096), array(0.36513487), array(-0.79470529), array(2.18131868), array(-0.24125874), array(-1.11438561), array(-1.1043956), array(-1.12537463), array(-0.9995005), array(-1.51698302), array(-1.55794206), array(-1.28721279), array(-1.55094905), array(0.03246753), array(-1.34615385), array(-1.42007992), array(-1.53396603), array(-1.48301698), array(-1.60689311), array(-1.56493506), array(-1.52897103), array(-1.78071928), array(-1.66583417), array(-1.5989011), array(-1.6958042), array(-1.58091908), array(-1.75974026), array(-1.63186813), array(-1.63686314), array(-1.76173826), array(-1.70779221), array(-1.65684316), array(-1.63386613), array(-1.65184815), array(-1.50599401), array(-1.63086913), array(-1.66883117), array(-1.71878122), array(-1.68981019), array(-1.82467532), array(-1.67582418), array(-1.62387612), array(-1.64785215)]","[1, 0, 1, 1, 1]",4,"[1.0, 1.0, 0, 0, 0]",6.0,"[4.4410399  2.82749273 3.29409654 1.90475391 3.01148983 2.59457577
 3.02795558 1.89586497]",0.048
138,gaussian,COBYLA,vanilla,False,True,6,5,D,436.69554352760315,75,"[array(-0.48051948), array(-1.06693307), array(0.21078921), array(-0.13886114), array(0.5004995), array(0.61338661), array(0.17982018), array(0.28171828), array(0.07092907), array(-0.83116883), array(-1.16383616), array(-1.03096903), array(-1.06093906), array(-0.77222777), array(-0.36463536), array(-0.77022977), array(-0.88111888), array(-0.71828172), array(-0.72127872), array(-1.16683317), array(-0.17882118), array(-1.04495504), array(-1.15584416), array(-1.17882118), array(-0.77322677), array(-0.98201798), array(-0.62337662), array(-1.14585415), array(-1.08091908), array(-1.33866134), array(-1.10789211), array(-1.28271728), array(-1.04395604), array(-0.63836164), array(-1.24275724), array(-1.24875125), array(-1.24975025), array(-1.14685315), array(-1.43956044), array(-1.50949051), array(-1.43756244), array(-1.41958042), array(-1.48551449), array(-1.48251748), array(-1.41158841), array(-1.55044955), array(-1.43056943), array(-1.53946054), array(-1.46853147), array(-1.43556444), array(-1.51748252), array(-1.46853147), array(-1.5044955), array(-1.49150849), array(-1.42657343), array(-1.46353646), array(-1.45954046), array(-1.48951049), array(-1.49150849), array(-1.43456543), array(-1.43456543), array(-1.47152847), array(-1.55344655), array(-1.48351648), array(-1.43356643), array(-1.50649351), array(-1.46253746), array(-1.48551449), array(-1.46153846), array(-1.44655345), array(-1.47852148), array(-1.45954046), array(-1.47152847), array(-1.4005994), array(-1.52747253)]","[0, 0, 1, 1, 1]",3,"[1.0, 1.0, 1.0, 0, 0]",4.0,"[4.25437746 1.57726152 2.94666023 1.39378452 2.85334599 1.55157465
 2.60187834 1.38242397 3.54645783 2.64659192 3.25751129 1.35642026]",0.0927
139,gaussian,COBYLA,vanilla,False,True,6,5,B,419.45634841918945,68,"[array(-0.15134865), array(-0.64685315), array(0.65184815), array(0.61388611), array(0.31118881), array(1.58191808), array(0.82567433), array(-0.1983017), array(-0.22227772), array(-0.22727273), array(-1.3951049), array(-1.37412587), array(-1.25424575), array(0.34615385), array(0.11138861), array(-1.77372627), array(-0.63686314), array(-0.72177822), array(-0.42607393), array(-1.37512488), array(-0.22727273), array(-1.66383616), array(-0.83866134), array(-1.21728272), array(-1.77272727), array(-1.79070929), array(-1.18131868), array(-1.76573427), array(-1.44005994), array(-1.68781219), array(-1.6998002), array(-1.64585415), array(-1.67382617), array(-1.77572428), array(-1.6988012), array(-1.62387612), array(-1.81468531), array(-1.62087912), array(-1.77772228), array(-1.87662338), array(-1.72577423), array(-1.79470529), array(-1.78971029), array(-1.81668332), array(-1.79270729), array(-1.80769231), array(-1.78371628), array(-1.82867133), array(-1.72077922), array(-1.82267732), array(-1.68981019), array(-1.77972028), array(-1.7987013), array(-1.83566434), array(-1.83566434), array(-1.74075924), array(-1.86163836), array(-1.84165834), array(-1.78471528), array(-1.84065934), array(-1.84965035), array(-1.80769231), array(-1.72577423), array(-1.78471528), array(-1.83766234), array(-1.81268731), array(-1.75774226), array(-1.75874126)]","[0, 1, 0, 1, 1]",3,"[1.0, 1.0, 0, 0, 0]",4.0,"[4.24981677 1.08455729 2.7445522  1.39863668 3.08110807 1.48690182
 2.82760403 1.52277395 3.13204733 2.39217565 3.07372374 1.27616125]",0.5818000000000001
140,gaussian,COBYLA,vanilla,False,True,6,5,k,440.690687417984,75,"[array(-0.03246753), array(0.38711289), array(0.21028971), array(0.89360639), array(-0.41808192), array(-0.33316683), array(0.11038961), array(1.31618382), array(0.74075924), array(-0.58191808), array(0.04545455), array(-0.51298701), array(-0.495005), array(2.26523477), array(1.28821179), array(0.63386613), array(-1.71878122), array(-1.58091908), array(-1.0014985), array(-1.26123876), array(1.19430569), array(-1.46403596), array(-1.51498501), array(-1.46903097), array(-0.76973027), array(-1.6048951), array(0.16533467), array(-1.57092907), array(-0.12337662), array(-1.7977023), array(-0.12437562), array(-1.64085914), array(-0.87162837), array(-2.06643357), array(-1.24125874), array(-1.76373626), array(-0.53896104), array(-1.6978022), array(-1.96453546), array(-1.96653347), array(-1.95354645), array(-2.08341658), array(-1.95454545), array(-2.00649351), array(-1.90959041), array(-2.00849151), array(-1.96853147), array(-2.02147852), array(-2.02447552), array(-2.1043956), array(-2.09340659), array(-2.0984016), array(-2.08141858), array(-1.99150849), array(-2.02547453), array(-2.06043956), array(-2.05944056), array(-2.0004995), array(-2.04245754), array(-2.09340659), array(-1.93556444), array(-2.03446553), array(-2.07842158), array(-2.03546454), array(-1.93956044), array(-2.08241758), array(-1.96853147), array(-2.08741259), array(-2.02747253), array(-2.07342657), array(-2.03146853), array(-1.98351648), array(-2.04045954), array(-2.02547453), array(-2.1043956)]","[1, 1, 1, 1, 0]",4,"[1.0, 1.0, 0, 0, 0]",6.0,"[3.69413373 1.59604457 3.13907083 2.39464082 3.05767763 1.64249747
 3.22273292 1.1989196  3.65728972 1.50005036 3.4675188  1.35438558]",0.0078
141,gaussian,COBYLA,vanilla,False,True,8,5,D,536.7467019557953,88,"[array(0.2017982), array(0.00799201), array(-0.8001998), array(0.06693307), array(0.21578422), array(0.40859141), array(0.03696304), array(0.72227772), array(0.11488511), array(-0.1048951), array(-1.10689311), array(-1.53546454), array(-1.14785215), array(-1.3966034), array(-1.22377622), array(-1.19480519), array(-1.47752248), array(-0.52647353), array(-0.71028971), array(-1.63636364), array(-0.56243756), array(-1.08491508), array(-1.26573427), array(-1.24775225), array(-0.48851149), array(-1.36963037), array(-0.31268731), array(-1.18681319), array(0.20579421), array(-1.61338661), array(-1.56443556), array(-1.61338661), array(-1.61638362), array(-1.63636364), array(-1.6003996), array(-1.64735265), array(-1.48251748), array(-1.1988012), array(-1.74725275), array(-1.32967033), array(-1.8001998), array(-1.38961039), array(-1.58941059), array(-1.66633367), array(-1.63436563), array(-1.73226773), array(-1.45754246), array(-1.67732268), array(-1.71528472), array(-1.79120879), array(-1.76823177), array(-1.74525475), array(-1.75324675), array(-1.72627373), array(-1.66733267), array(-1.78621379), array(-1.66833167), array(-1.71628372), array(-1.72927073), array(-1.72827173), array(-1.65934066), array(-1.83316683), array(-1.77322677), array(-1.75524476), array(-1.77122877), array(-1.81118881), array(-1.81618382), array(-1.62337662), array(-1.79220779), array(-1.76323676), array(-1.79420579), array(-1.68731269), array(-1.78421578), array(-1.68231768), array(-1.75524476), array(-1.68831169), array(-1.74025974), array(-1.74825175), array(-1.67432567), array(-1.76023976), array(-1.83616384), array(-1.77822178), array(-1.71528472), array(-1.71528472), array(-1.72127872), array(-1.77322677), array(-1.78121878), array(-1.7952048)]","[0, 0, 0, 1, 1]",2,"[1.0, 1.0, 1.0, 0, 0]",4.0,"[4.35190912 2.08039286 3.33139466 1.29596448 2.73977789 1.50786949
 2.97639949 1.77679943 3.39622834 2.67582645 4.17577528 1.49671463
 3.28293426 1.88655249 3.6858995  1.56287781]",0.3011
142,gaussian,COBYLA,vanilla,False,True,8,5,B,660.932608127594,111,"[array(0.12237762), array(-0.75074925), array(0.63586414), array(0.4010989), array(-0.19230769), array(1.85564436), array(1.52497502), array(0.10639361), array(-0.56393606), array(-0.0984016), array(0.4010989), array(-0.31318681), array(-0.13936064), array(-0.62587413), array(-0.88161838), array(-0.41308691), array(-0.41208791), array(-0.12437562), array(0.03246753), array(-1.03146853), array(-0.24925075), array(-1.02947053), array(-0.6028971), array(-1.15534466), array(-0.73276723), array(-1.13036963), array(-0.73676324), array(-0.88961039), array(-0.56093906), array(-1.07742258), array(-0.72977023), array(-1.07042957), array(-1.2022977), array(-1.27222777), array(-0.51498501), array(-0.50899101), array(0.71078921), array(0.2982018), array(-0.95154845), array(-1.19230769), array(-1.03946054), array(-1.05244755), array(-1.23826174), array(-1.01848152), array(-1.30819181), array(-1.06043956), array(-1.32017982), array(-1.31518482), array(-0.75774226), array(-1.30519481), array(-0.44105894), array(-1.40509491), array(-1.33716284), array(-1.4020979), array(-1.32717283), array(-1.35614386), array(-0.97252747), array(-1.34615385), array(-1.03546454), array(-1.27322677), array(-1.41408591), array(-1.52597403), array(-1.45904096), array(-1.42207792), array(-1.504995), array(-1.15934066), array(-1.44005994), array(-1.39410589), array(-1.45904096), array(-1.42807193), array(-1.3981019), array(-1.45804196), array(-1.51098901), array(-1.41808192), array(-1.44005994), array(-1.37512488), array(-1.53396603), array(-1.55394605), array(-1.55694306), array(-1.53596404), array(-1.42307692), array(-1.45504496), array(-1.53496503), array(-1.51598402), array(-1.45904096), array(-1.4040959), array(-1.53196803), array(-1.50799201), array(-1.46703297), array(-1.50899101), array(-1.47802198), array(-1.51298701), array(-1.39410589), array(-1.42307692), array(-1.43906094), array(-1.48701299), array(-1.47602398), array(-1.45304695), array(-1.496004), array(-1.53296703), array(-1.59490509), array(-1.502997), array(-1.53496503), array(-1.46003996), array(-1.46403596), array(-1.43806194), array(-1.47202797), array(-1.47702298), array(-1.45804196), array(-1.55494505), array(-1.48601399)]","[1, 1, 1, 1, 0]",4,"[1.0, 1.0, 0, 0, 0]",4.0,"[4.19394701 1.39631014 3.022619   1.71391654 2.74138577 1.42146865
 2.87305365 1.56638257 3.09857109 1.41976142 2.95608338 1.85795453
 2.80369783 2.26467773 3.02161509 1.96142582]",0.3983
143,gaussian,COBYLA,vanilla,False,True,8,5,k,710.9632353782654,119,"[array(-0.92857143), array(-0.09340659), array(-0.36913087), array(-0.12137862), array(1.502997), array(-0.06943057), array(0.25324675), array(-0.04045954), array(0.04145854), array(0.46703297), array(-0.97052947), array(-0.25824176), array(1.3951049), array(1.47002997), array(0.18831169), array(-0.08441558), array(-0.47502498), array(1.61288711), array(-0.39010989), array(-0.55994006), array(-0.7977023), array(0.79470529), array(0.76673327), array(0.14735265), array(-0.92157842), array(0.07242757), array(-0.21528472), array(-1.24225774), array(-0.26623377), array(-1.77572428), array(-1.27722278), array(-1.53996004), array(-1.42207792), array(-1.60789211), array(-1.77572428), array(-0.95954046), array(-0.61388611), array(-1.21528472), array(-1.83866134), array(-1.51198801), array(-1.18331668), array(-1.81468531), array(-1.68781219), array(-1.79170829), array(-1.42207792), array(-1.58991009), array(-1.47702298), array(-1.78671329), array(-1.6018981), array(-1.85864136), array(-1.96953047), array(-1.8046953), array(-1.93556444), array(-1.93556444), array(-1.97652348), array(-1.76773227), array(-1.98651349), array(-1.96053946), array(-1.8046953), array(-1.98051948), array(-1.73576424), array(-1.82867133), array(-1.9995005), array(-1.9025974), array(-1.91058941), array(-1.91658342), array(-1.86863137), array(-1.95554446), array(-1.91658342), array(-1.88861139), array(-2.07942058), array(-1.95554446), array(-1.93856144), array(-2.08241758), array(-2.01948052), array(-2.05444555), array(-2.1043956), array(-1.88461538), array(-2.1003996), array(-2.04245754), array(-2.02047952), array(-2.00549451), array(-1.97352647), array(-1.93256743), array(-2.07242757), array(-2.17832168), array(-2.07542458), array(-2.12237762), array(-2.15434565), array(-2.21428571), array(-2.03246753), array(-2.07642358), array(-2.0984016), array(-2.12337662), array(-2.09040959), array(-2.10939061), array(-2.11838162), array(-2.08141858), array(-2.06743257), array(-2.09240759), array(-2.04845155), array(-2.0994006), array(-2.12137862), array(-2.19430569), array(-2.12037962), array(-2.02847153), array(-2.06443556), array(-2.0954046), array(-2.06143856), array(-2.08341658), array(-2.12637363), array(-2.06343656), array(-2.08041958), array(-2.13036963), array(-2.03946054), array(-2.07042957), array(-2.11838162), array(-2.13036963), array(-2.03346653)]","[1, 1, 1, 1, 0]",4,"[1.0, 1.0, 0, 0, 0]",6.0,"[3.26450582 1.67230755 3.12992962 1.30807114 2.82082128 1.49756064
 3.44600003 1.74599902 3.31056156 2.45907381 3.61088144 1.86092201
 3.18367378 1.7225438  3.03421833 1.65377801]",0.17099999999999999
