,param_initialization,optimizer,qaoa_variant,warm_start,errors,depth,graph_size,graph_name,time_elapsed,quantum_func_evals,obj_func_evolution,quantum_solution,quantum_obj_value,classic_solution,classic_value,final_params,percent_measure_optimal
308,gaussian,COBYLA,vanilla,False,False,2,5,k,12.226317405700684,33,"[array(0.04945055), array(1.0994006), array(-0.12737263), array(1.71678322), array(1.6018981), array(-1.07342657), array(-0.2982018), array(-1.21728272), array(-0.17732268), array(-1.18931069), array(1.40509491), array(-1.61388611), array(-2.16133866), array(-1.47802198), array(-2.3001998), array(-1.72777223), array(-1.91458541), array(-2.40909091), array(-2.09140859), array(-2.34215784), array(-2.38311688), array(-2.3031968), array(-2.43306693), array(-2.52397602), array(-2.38511489), array(-2.46903097), array(-2.49200799), array(-2.43506494), array(-2.45904096), array(-2.499001), array(-2.43006993), array(-2.40709291), array(-2.48801199)]","[1, 1, 1, 1, 1]",5,"[1.0, 1.0, 0, 0, 0]",6.0,[ 2.56851092  2.85251411  2.95893248 -0.57830685],0.2133
309,gaussian,COBYLA,vanilla,False,False,4,5,D,32.56564497947693,77,"[array(0.58541459), array(0.09490509), array(-0.18081918), array(0.04095904), array(-0.11388611), array(-0.27072927), array(0.3006993), array(-0.17682318), array(-0.18881119), array(0.03496503), array(-0.53446553), array(-1.07592408), array(-0.4035964), array(-0.95304695), array(-0.38461538), array(-1.12987013), array(0.03296703), array(-1.07892108), array(-0.74225774), array(-0.85714286), array(-0.65334665), array(-0.86213786), array(-1.02297702), array(-1.22177822), array(-1.4025974), array(-1.4955045), array(-1.45054945), array(-1.3976024), array(-1.35264735), array(-1.37762238), array(-1.46753247), array(-1.43456543), array(-1.64435564), array(-1.79320679), array(-1.83116883), array(-1.67832168), array(-1.86613387), array(-1.81618382), array(-1.93606394), array(-1.93306693), array(-1.82717283), array(-1.9000999), array(-1.93606394), array(-1.86113886), array(-1.98001998), array(-1.92307692), array(-1.93806194), array(-2.02397602), array(-1.95504496), array(-2.003996), array(-1.98501499), array(-1.94605395), array(-1.91808192), array(-2.02297702), array(-1.92507493), array(-1.97402597), array(-1.98901099), array(-2.00599401), array(-1.97402597), array(-2.02997003), array(-1.96003996), array(-1.94905095), array(-1.997003), array(-1.95804196), array(-1.97402597), array(-1.98801199), array(-2.04695305), array(-2.03496503), array(-2.0969031), array(-1.97202797), array(-2.02697303), array(-1.93306693), array(-1.96103896), array(-1.98801199), array(-2.00699301), array(-1.95604396), array(-2.)]","[0, 0, 0, 1, 1]",2,"[1.0, 1.0, 1.0, 0, 0]",4.0,"[3.67650432 2.12840739 3.41985397 1.51352223 3.53211114 1.11676118
 2.90722898 1.69692734]",0.3055
310,gaussian,COBYLA,vanilla,False,False,4,5,B,27.728114366531372,62,"[array(1.07842158), array(0.06843157), array(1.00949051), array(0.2012987), array(0.32417582), array(0.21628372), array(-0.04745255), array(-0.9985015), array(-0.73276723), array(2.0014985), array(-1.00849151), array(-0.81968032), array(0.58591409), array(0.06543457), array(-0.6978022), array(-1.0974026), array(3.46903097), array(-0.92757243), array(-1.13736264), array(-1.17832168), array(-0.3991009), array(2.00549451), array(-0.15234765), array(-1.22427572), array(-1.30919081), array(-1.02547453), array(-1.33616384), array(-1.40709291), array(-0.53196803), array(-1.32617383), array(-1.21628372), array(-1.34415584), array(-1.19230769), array(-1.31418581), array(-1.53996004), array(-1.55594406), array(-1.47902098), array(-1.33416583), array(-1.498002), array(-1.54495504), array(-1.52297702), array(-1.54295704), array(-1.5), array(-1.51398601), array(-1.58791209), array(-1.59390609), array(-1.52297702), array(-1.48301698), array(-1.48101898), array(-1.51898102), array(-1.51398601), array(-1.498002), array(-1.51798202), array(-1.49400599), array(-1.54095904), array(-1.52697303), array(-1.5), array(-1.495005), array(-1.54295704), array(-1.55594406), array(-1.53396603), array(-1.53896104)]","[1, 1, 1, 1, 0]",4,"[1.0, 1.0, 0, 0, 0]",4.0,"[3.59577099 1.57835603 3.12348641 1.55806049 3.50565528 3.05219191
 3.8000187  1.67530269]",0.3264
311,gaussian,COBYLA,vanilla,False,False,4,5,k,32.6946976184845,69,"[array(1.55894106), array(-1.68381618), array(0.78571429), array(0.91658342), array(-0.28921079), array(0.87462537), array(-0.62087912), array(-1.86063936), array(-1.44205794), array(-1.498002), array(-1.77272727), array(-1.72077922), array(0.48901099), array(-0.68981019), array(-1.02047952), array(-1.56593407), array(-0.53496503), array(-1.08341658), array(-1.81868132), array(-1.63586414), array(-1.54795205), array(-2.03146853), array(-1.6958042), array(-1.98251748), array(-1.61188811), array(-2.4000999), array(-1.88261738), array(-2.23126873), array(-2.23526474), array(-2.22227772), array(-2.36113886), array(-2.48301698), array(-2.39110889), array(-2.05244755), array(-2.50799201), array(-2.57692308), array(-2.65984016), array(-2.59290709), array(-2.72877123), array(-2.64985015), array(-2.66583417), array(-2.6958042), array(-2.59190809), array(-2.73576424), array(-2.68881119), array(-2.65784216), array(-2.71578422), array(-2.68981019), array(-2.7007992), array(-2.74375624), array(-2.63186813), array(-2.65584416), array(-2.66283716), array(-2.75474525), array(-2.78071928), array(-2.76473526), array(-2.73676324), array(-2.68581419), array(-2.66383616), array(-2.78471528), array(-2.74375624), array(-2.75674326), array(-2.76173826), array(-2.75674326), array(-2.66583417), array(-2.7977023), array(-2.73976024), array(-2.67282717), array(-2.75674326)]","[1, 1, 0, 0, 1]",3,"[1.0, 1.0, 0, 0, 0]",6.0,"[3.60582932 1.66069388 3.19870839 1.35119082 3.43991481 1.30799766
 3.94381092 1.84389359]",0.5095000000000001
312,gaussian,COBYLA,vanilla,False,False,6,5,D,30.999006986618042,67,"[array(-0.35664336), array(-1.15884116), array(0.80619381), array(0.09390609), array(0.75824176), array(0.86813187), array(0.15484515), array(1.59240759), array(-0.26473526), array(-0.92907093), array(-0.95204795), array(-0.99200799), array(-1.06693307), array(-0.72227772), array(-1.28371628), array(-1.32167832), array(-1.40959041), array(-1.04195804), array(-1.37262737), array(-1.49350649), array(-1.4045954), array(-1.06993007), array(-1.54945055), array(-1.20579421), array(-1.44255744), array(-1.63336663), array(-1.69430569), array(-1.5044955), array(-1.46253746), array(-1.56243756), array(-1.63836164), array(-1.62737263), array(-1.63536464), array(-1.67632368), array(-1.64835165), array(-1.60839161), array(-1.65434565), array(-1.65034965), array(-1.62237762), array(-1.53846154), array(-1.64135864), array(-1.64935065), array(-1.65334665), array(-1.68531469), array(-1.64535465), array(-1.69330669), array(-1.61738262), array(-1.63636364), array(-1.62037962), array(-1.63936064), array(-1.65634366), array(-1.64435564), array(-1.65634366), array(-1.71928072), array(-1.64435564), array(-1.62737263), array(-1.64635365), array(-1.67732268), array(-1.68831169), array(-1.61538462), array(-1.61538462), array(-1.64835165), array(-1.60639361), array(-1.56443556), array(-1.70529471), array(-1.67332667), array(-1.62537463)]","[0, 0, 0, 1, 1]",2,"[1.0, 1.0, 1.0, 0, 0]",4.0,"[4.32710076 1.30926637 2.82600139 1.16794164 2.81913016 1.40654604
 2.74316548 1.48747907 3.02595172 1.46060786 2.57817604 1.53302518]",0.1678
313,gaussian,COBYLA,vanilla,False,False,6,5,B,43.84281516075134,82,"[array(0.06743257), array(-0.05244755), array(1.23426573), array(0.13436563), array(-0.18731269), array(0.09340659), array(-0.11438561), array(0.67382617), array(-0.46003996), array(-0.01448551), array(-0.08141858), array(-0.51798202), array(-0.51498501), array(2.32817183), array(-0.37312687), array(-0.56593407), array(-0.22827173), array(-1.03646354), array(0.05344655), array(-0.93656344), array(-1.01348651), array(-1.12937063), array(-0.495005), array(-0.93756244), array(-0.83266733), array(-0.84765235), array(0.42807193), array(-1.08641359), array(-0.52397602), array(-0.28421578), array(-0.76173826), array(-0.41808192), array(-0.83066933), array(-1.38511489), array(-1.31918082), array(-1.4000999), array(-1.22927073), array(-1.38611389), array(-1.46503497), array(-1.28121878), array(-1.29320679), array(-1.53196803), array(-1.65684316), array(-1.78771229), array(-1.72177822), array(-1.63486513), array(-1.71778222), array(-1.74075924), array(-1.76973027), array(-1.78371628), array(-1.78071928), array(-1.79270729), array(-1.73076923), array(-1.72477522), array(-1.79070929), array(-1.82367632), array(-1.76173826), array(-1.76973027), array(-1.87862138), array(-1.77972028), array(-1.74775225), array(-1.6958042), array(-1.80769231), array(-1.86863137), array(-1.84265734), array(-1.77972028), array(-1.77472527), array(-1.77672328), array(-1.81168831), array(-1.78271728), array(-1.76473526), array(-1.77872128), array(-1.84865135), array(-1.82367632), array(-1.73676324), array(-1.74275724), array(-1.71778222), array(-1.84365634), array(-1.72677323), array(-1.78971029), array(-1.80869131), array(-1.83266733)]","[1, 1, 1, 1, 0]",4,"[1.0, 1.0, 0, 0, 0]",4.0,"[4.45300433 1.88412851 3.04836255 2.8998065  3.23394439 1.50535754
 3.0757039  2.67292372 2.90269675 1.68517383 4.19164504 1.39011801]",0.5292000000000001
314,gaussian,COBYLA,vanilla,False,False,6,5,k,46.9269700050354,82,"[array(-0.1013986), array(-1.21528472), array(1.15734266), array(-0.56793207), array(1.73476523), array(-0.42907093), array(-0.13836164), array(1.19130869), array(0.73576424), array(-1.27722278), array(-0.82467532), array(-0.74575425), array(-0.99450549), array(0.85364635), array(-0.81868132), array(-1.57792208), array(-0.89260739), array(-1.62287712), array(-0.56193806), array(-1.61388611), array(1.13736264), array(-0.12437562), array(-1.65684316), array(-2.02847153), array(-1.12237762), array(-2.1973027), array(-1.23226773), array(-1.85264735), array(-0.9995005), array(-2.04345654), array(-0.54395604), array(-2.24525475), array(-2.54795205), array(-2.21228771), array(-2.15934066), array(-2.34115884), array(-2.0014985), array(-2.16233766), array(-2.07042957), array(-2.70779221), array(-2.63286713), array(-2.56193806), array(-2.5999001), array(-2.64285714), array(-2.35814186), array(-2.67582418), array(-2.23226773), array(-2.5959041), array(-2.63086913), array(-2.64785215), array(-2.61788212), array(-2.72577423), array(-2.71278721), array(-2.75374625), array(-2.76273726), array(-2.89060939), array(-2.76973027), array(-2.78571429), array(-2.85664336), array(-2.82867133), array(-2.96653347), array(-2.9015984), array(-2.7967033), array(-2.85364635), array(-2.81068931), array(-2.88761239), array(-2.81668332), array(-2.79270729), array(-2.83466533), array(-2.85064935), array(-2.8956044), array(-2.86263736), array(-2.83566434), array(-2.82667333), array(-2.85364635), array(-2.85864136), array(-2.79470529), array(-2.91058941), array(-2.83966034), array(-2.83666334), array(-2.88461538), array(-2.83666334)]","[0, 0, 1, 1, 1]",3,"[1.0, 1.0, 0, 0, 0]",6.0,"[4.20834695 1.53897787 3.04169395 1.21914324 2.85151724 1.44865107
 2.82969129 2.15719452 4.12118613 1.42712903 2.67297623 1.16610478]",0.63
315,gaussian,COBYLA,vanilla,False,False,8,5,D,59.66697311401367,109,"[array(-0.04195804), array(0.07992008), array(0.13086913), array(0.31068931), array(-0.12387612), array(-0.18781219), array(-0.04595405), array(0.73626374), array(0.27772228), array(-0.38761239), array(0.57942058), array(0.18681319), array(0.1018981), array(0.6013986), array(-0.26873127), array(-0.43156843), array(-0.01998002), array(0.11288711), array(0.6983017), array(-0.08991009), array(0.82317682), array(-0.33066933), array(-0.48151848), array(-0.46253746), array(0.4965035), array(0.36663337), array(0.34465534), array(-0.92307692), array(0.03496503), array(-0.67132867), array(-0.26573427), array(-0.69230769), array(-0.26773227), array(-1.00599401), array(-0.3006993), array(-0.68131868), array(-0.33166833), array(-1.2977023), array(-0.60739261), array(-1.12087912), array(-0.37062937), array(-0.53746254), array(-1.19480519), array(-1.24275724), array(-0.7012987), array(-1.2017982), array(-1.37762238), array(-1.10689311), array(-1.56243756), array(-1.37762238), array(-1.56843157), array(-1.4995005), array(-1.66333666), array(-1.55744256), array(-1.2987013), array(-1.52247752), array(-1.63136863), array(-1.41358641), array(-1.57842158), array(-1.56543457), array(-1.50649351), array(-1.57042957), array(-1.53046953), array(-1.66533467), array(-1.53546454), array(-1.54945055), array(-1.72527473), array(-1.79320679), array(-1.87512488), array(-1.64735265), array(-1.80919081), array(-1.86413586), array(-1.85114885), array(-1.76123876), array(-1.81218781), array(-1.80819181), array(-1.8041958), array(-1.8031968), array(-1.7992008), array(-1.85614386), array(-1.81118881), array(-1.87112887), array(-1.77522478), array(-1.7962038), array(-1.85414585), array(-1.76123876), array(-1.75924076), array(-1.84315684), array(-1.83216783), array(-1.81718282), array(-1.92007992), array(-1.7982018), array(-1.79320679), array(-1.78321678), array(-1.77822178), array(-1.89210789), array(-1.86913087), array(-1.80819181), array(-1.80719281), array(-1.83216783), array(-1.78321678), array(-1.79420579), array(-1.85714286), array(-1.83616384), array(-1.88911089), array(-1.83016983), array(-1.82217782), array(-1.83916084), array(-1.79120879)]","[0, 0, 0, 1, 1]",2,"[1.0, 1.0, 1.0, 0, 0]",4.0,"[3.09522731 1.84474849 2.93099774 2.87123319 4.18903773 1.67379538
 3.24263957 1.35756782 4.35353949 1.38899217 2.91170297 1.71495975
 2.87287006 1.21913605 3.81954296 1.27845664]",0.2799
316,gaussian,COBYLA,vanilla,False,False,8,5,B,59.65424299240112,99,"[array(-0.16533467), array(-0.71878122), array(-0.60989011), array(0.02647353), array(-0.67782218), array(0.8026973), array(-0.77272727), array(-0.48601399), array(-0.36013986), array(0.12737263), array(-0.25424575), array(0.06743257), array(0.06143856), array(-0.7007992), array(-0.88261738), array(-0.3031968), array(-0.27122877), array(0.498002), array(-0.33716284), array(-0.56093906), array(-0.68681319), array(-0.53496503), array(0.23626374), array(-1.15534466), array(-0.87362637), array(-1.25324675), array(1.41708292), array(-1.04845155), array(-1.89260739), array(-1.41908092), array(-1.65384615), array(-1.3001998), array(0.02647353), array(-1.35514486), array(-1.65384615), array(-1.31818182), array(-0.82467532), array(-1.34215784), array(-1.6968032), array(-1.35114885), array(-1.84065934), array(-1.27222777), array(-1.8036963), array(-1.81668332), array(-1.78471528), array(-1.03646354), array(-1.78971029), array(-1.84765235), array(-1.97752248), array(-1.94855145), array(-1.7967033), array(-2.02247752), array(-1.7047952), array(-1.82867133), array(-1.93756244), array(-1.89060939), array(-1.91858142), array(-1.96753247), array(-1.88661339), array(-2.0034965), array(-1.97352647), array(-1.90959041), array(-2.06443556), array(-1.96153846), array(-2.01948052), array(-2.00549451), array(-1.94955045), array(-1.98251748), array(-1.86763237), array(-2.08441558), array(-2.02347652), array(-2.02547453), array(-2.04245754), array(-1.98951049), array(-2.03746254), array(-2.04045954), array(-1.97052947), array(-2.05544456), array(-2.06443556), array(-2.06143856), array(-1.9975025), array(-1.96653347), array(-2.05644356), array(-2.02247752), array(-2.04845155), array(-2.04945055), array(-2.03946054), array(-2.02547453), array(-2.0024975), array(-2.07942058), array(-2.03446553), array(-2.01048951), array(-2.06643357), array(-2.02047952), array(-2.01248751), array(-2.01048951), array(-2.00949051), array(-2.07442557), array(-2.05644356)]","[0, 0, 1, 1, 1]",3,"[1.0, 1.0, 0, 0, 0]",4.0,"[4.31343179 1.52628018 3.11224965 1.85975288 2.87332759 2.71340782
 3.24899592 1.33156445 2.76421959 1.35199076 3.38569009 1.62386284
 3.26408867 2.94086277 3.15498616 1.53654891]",0.6388
317,gaussian,COBYLA,vanilla,False,False,8,5,k,79.2375705242157,117,"[array(2.44505495), array(1.91158841), array(-0.23426573), array(1.05344655), array(-0.02047952), array(0.95654346), array(-0.16933067), array(0.23326673), array(0.76373626), array(-0.498002), array(0.16733267), array(0.03446553), array(0.46103896), array(-1.20929071), array(-0.12337662), array(-0.48701299), array(-0.85564436), array(1.47902098), array(0.16033966), array(-0.55494505), array(0.94655345), array(-0.86663337), array(0.10539461), array(-1.63186813), array(-0.96053946), array(-0.3961039), array(-0.56093906), array(-1.43806194), array(-0.7027972), array(-1.43906094), array(-0.42007992), array(-1.43306693), array(-1.59090909), array(-1.37312687), array(-1.7987013), array(-0.83766234), array(-2.18931069), array(-0.51898102), array(-2.21828172), array(-1.26523477), array(-1.85964036), array(-1.84365634), array(-2.01348651), array(-2.01948052), array(-2.02047952), array(-1.93456543), array(-2.07142857), array(-2.11938062), array(-1.67382617), array(-2.35814186), array(-2.04145854), array(-2.27722278), array(-1.79270729), array(-2.4020979), array(-2.53796204), array(-2.4030969), array(-2.55794206), array(-2.66483516), array(-1.9985015), array(-2.50699301), array(-2.33116883), array(-2.69380619), array(-2.73676324), array(-2.77072927), array(-2.67682318), array(-2.64385614), array(-2.72077922), array(-2.7047952), array(-2.72177822), array(-2.60689311), array(-2.84765235), array(-2.81368631), array(-2.78971029), array(-2.83166833), array(-2.85164835), array(-2.75374625), array(-2.72477522), array(-2.8016983), array(-2.92757243), array(-2.85864136), array(-2.97552448), array(-2.93556444), array(-2.76573427), array(-2.88161838), array(-2.84265734), array(-2.85764236), array(-2.97952048), array(-2.82467532), array(-2.80569431), array(-2.84665335), array(-2.74875125), array(-2.8956044), array(-2.62087912), array(-2.8016983), array(-2.8956044), array(-2.88461538), array(-2.88961039), array(-2.88561439), array(-2.86963037), array(-2.96053946), array(-2.86363636), array(-2.84265734), array(-2.85464535), array(-2.97152847), array(-2.86963037), array(-2.89160839), array(-2.89460539), array(-2.91258741), array(-2.93856144), array(-2.84665335), array(-2.92457542), array(-2.91758242), array(-2.96753247), array(-2.86263736), array(-2.86563437), array(-2.93056943), array(-2.78671329)]","[0, 0, 1, 1, 1]",3,"[1.0, 1.0, 0, 0, 0]",6.0,"[4.0396253  2.65547691 3.45004534 1.69085122 2.92851252 1.36494086
 3.16663578 1.232639   4.0854519  1.41853813 3.38836855 1.42719206
 3.96923318 1.49129943 3.09251467 1.60326377]",0.6993
318,gaussian,COBYLA,vanilla,False,False,10,5,D,100.51357173919678,159,"[array(0.23876124), array(0.03796204), array(0.3016983), array(-0.30969031), array(0.33766234), array(-0.41058941), array(-0.41858142), array(-0.15484515), array(0.54445554), array(-0.04995005), array(-0.35864136), array(0.36363636), array(-0.82917083), array(-0.44055944), array(-0.45854146), array(-0.16983017), array(-0.63536464), array(-0.28571429), array(-0.52547453), array(-0.58841159), array(-0.49250749), array(-0.54245754), array(-0.56443556), array(1.41458541), array(-0.32167832), array(0.58041958), array(-0.17482517), array(-0.14485514), array(-0.57842158), array(-0.6003996), array(-0.4045954), array(-0.8041958), array(0.64135864), array(0.14385614), array(-0.86113886), array(-0.96803197), array(0.00699301), array(-0.47952048), array(-0.95204795), array(-0.97302697), array(-0.96103896), array(-0.70729271), array(-0.97002997), array(-0.94605395), array(-0.79120879), array(-0.7982018), array(-1.39460539), array(-1.03196803), array(-0.89110889), array(-1.64535465), array(-1.67732268), array(-1.75924076), array(-1.71928072), array(-1.54145854), array(-1.75024975), array(-1.6003996), array(-1.69030969), array(-1.43056943), array(-1.71628372), array(-1.56843157), array(-1.58941059), array(-1.42757243), array(-1.65334665), array(-1.44855145), array(-1.59340659), array(-1.53146853), array(-1.63736264), array(-1.13686314), array(-1.77422577), array(-1.72727273), array(-1.70629371), array(-1.68531469), array(-1.59340659), array(-1.62237762), array(-1.79220779), array(-1.78121878), array(-1.5974026), array(-1.7962038), array(-1.76123876), array(-1.74025974), array(-1.88411588), array(-1.92307692), array(-1.95304695), array(-1.89410589), array(-1.92407592), array(-2.01198801), array(-1.94805195), array(-1.82617383), array(-1.83216783), array(-1.92707293), array(-1.91408591), array(-1.9030969), array(-2.02297702), array(-1.8981019), array(-1.98301698), array(-1.98201798), array(-2.06593407), array(-2.000999), array(-2.05894106), array(-1.96603397), array(-1.97002997), array(-2.01698302), array(-2.1018981), array(-1.93706294), array(-2.04095904), array(-2.08591409), array(-2.02997003), array(-2.13386613), array(-2.07692308), array(-1.999001), array(-2.03596404), array(-2.13986014), array(-2.13886114), array(-2.1018981), array(-2.14185814), array(-2.12087912), array(-2.20579421), array(-2.1008991), array(-2.13986014), array(-2.16383616), array(-2.12587413), array(-2.13686314), array(-2.1028971), array(-2.11588412), array(-2.06393606), array(-2.11488511), array(-2.19380619), array(-2.13886114), array(-2.14885115), array(-2.09290709), array(-2.21078921), array(-2.11288711), array(-2.1048951), array(-2.15784216), array(-2.14885115), array(-2.12687313), array(-2.1038961), array(-2.12887113), array(-2.07892108), array(-2.14585415), array(-2.13486513), array(-2.16283716), array(-2.06893107), array(-2.07892108), array(-2.13086913), array(-2.13886114), array(-2.08191808), array(-2.15984016), array(-2.1028971), array(-2.15184815), array(-2.16383616), array(-2.11688312), array(-2.20879121), array(-2.16483516), array(-2.11788212), array(-2.1048951), array(-2.15084915), array(-2.0989011), array(-2.16483516)]","[0, 0, 0, 1, 1]",2,"[1.0, 1.0, 1.0, 0, 0]",4.0,"[3.88099883 1.39226747 4.27407339 1.52229621 4.33828107 2.64878571
 3.05585865 1.58921355 3.1049793  1.39216939 3.24812363 2.36122627
 3.25611936 1.43917105 2.75649947 1.62220767 3.2138036  1.39039423
 2.96968133 1.58960003]",0.5033
319,gaussian,COBYLA,vanilla,False,False,10,5,B,88.70333552360535,125,"[array(-0.04345654), array(0.51198801), array(-0.05044955), array(0.01348651), array(-0.22127872), array(0.04045954), array(0.53596404), array(-0.15234765), array(0.06043956), array(0.17532468), array(0.05344655), array(-0.44005994), array(1.26623377), array(-0.48301698), array(-0.84165834), array(-1.70679321), array(-0.81368631), array(-1.52997003), array(-0.9985015), array(-0.96653347), array(-1.37212787), array(-0.23026973), array(-0.500999), array(-0.40909091), array(-1.28021978), array(0.68081918), array(-0.55094905), array(0.33316683), array(0.72977023), array(-0.78371628), array(-0.57092907), array(-0.27322677), array(-0.07242757), array(-0.25224775), array(0.10839161), array(-0.86863137), array(-1.38711289), array(-1.03446553), array(-0.74775225), array(-1.58791209), array(-1.66683317), array(-1.22927073), array(-1.65884116), array(-1.5999001), array(-1.67582418), array(-1.8036963), array(-1.6958042), array(-0.97952048), array(-1.68181818), array(-0.8006993), array(-1.68381618), array(-1.75674326), array(-1.4020979), array(-0.94955045), array(-1.46403596), array(-1.44905095), array(-1.65584416), array(-1.77372627), array(-1.64985015), array(-1.11938062), array(-1.61788212), array(-1.8036963), array(-1.69080919), array(-1.77972028), array(-1.72877123), array(-1.79270729), array(-1.64885115), array(-1.75674326), array(-1.57792208), array(-1.79470529), array(-1.73376623), array(-1.71178821), array(-1.68981019), array(-1.79370629), array(-1.83066933), array(-1.71878122), array(-1.76173826), array(-1.84065934), array(-1.73976024), array(-1.71578422), array(-1.79370629), array(-1.82267732), array(-1.80569431), array(-1.81268731), array(-1.84465534), array(-1.81468531), array(-1.87462537), array(-1.80969031), array(-1.82567433), array(-1.84565435), array(-1.8046953), array(-1.82067932), array(-1.75274725), array(-1.84065934), array(-1.77672328), array(-1.90759241), array(-1.82867133), array(-1.79070929), array(-1.77672328), array(-1.82667333), array(-1.86963037), array(-1.7987013), array(-1.82367632), array(-1.85564436), array(-1.81568432), array(-1.85964036), array(-1.79470529), array(-1.80969031), array(-1.82567433), array(-1.86963037), array(-1.8956044), array(-1.86863137), array(-1.84265734), array(-1.83866134), array(-1.83166833), array(-1.81068931), array(-1.88961039), array(-1.9035964), array(-1.84965035), array(-1.86163836), array(-1.83966034), array(-1.86863137), array(-1.82067932), array(-1.85264735), array(-1.73476523)]","[0, 1, 0, 1, 1]",3,"[1.0, 1.0, 0, 0, 0]",4.0,"[2.95939017 2.34030736 3.13359231 2.63079293 2.98675687 1.75245112
 3.28613694 1.79352504 3.30755022 1.73058569 4.2053496  1.61450558
 4.09388255 2.36311123 4.20127786 1.76169138 3.10957714 1.6275028
 2.99496603 1.71799996]",0.6398
320,gaussian,COBYLA,vanilla,False,False,10,5,k,79.86567211151123,103,"[array(1.21828172), array(0.32817183), array(0.1043956), array(1.89460539), array(0.56393606), array(2.22027972), array(0.18931069), array(-0.38411588), array(0.11238761), array(-0.97852148), array(-0.39310689), array(0.27822178), array(-0.5989011), array(-1.06543457), array(-1.36613387), array(-0.81568432), array(0.50799201), array(-0.43106893), array(-1.51798202), array(-0.3001998), array(-1.2982018), array(-0.9955045), array(1.24225774), array(0.56393606), array(-0.8026973), array(1.33916084), array(-1.0014985), array(0.19030969), array(-1.3981019), array(2.02147852), array(0.10639361), array(1.82567433), array(-0.43406593), array(-0.82767233), array(0.84565435), array(-1.18031968), array(-0.66583417), array(-1.0014985), array(-0.62087912), array(-0.04445554), array(-0.47502498), array(-1.15834166), array(-1.17732268), array(-1.41708292), array(-1.45604396), array(-1.37212787), array(-0.3981019), array(-1.1033966), array(-0.99050949), array(-1.05144855), array(-1.16033966), array(-1.34215784), array(-1.44505495), array(-1.46203796), array(-1.30519481), array(-1.1963037), array(-1.26223776), array(-1.24325674), array(-1.43206793), array(-1.41108891), array(-1.28421578), array(-1.21128871), array(-1.42407592), array(-1.40709291), array(-1.24025974), array(-1.3981019), array(-1.31918082), array(-1.41108891), array(-1.37612388), array(-1.44605395), array(-1.33516484), array(-1.33716284), array(-1.30619381), array(-1.36113886), array(-1.35614386), array(-1.36313686), array(-1.39010989), array(-1.31218781), array(-1.41908092), array(-1.47602398), array(-1.42907093), array(-1.52697303), array(-1.30919081), array(-1.43806194), array(-1.31618382), array(-1.24825175), array(-1.33716284), array(-1.35214785), array(-1.38711289), array(-1.32917083), array(-1.31918082), array(-1.33216783), array(-1.32817183), array(-1.35814186), array(-1.3031968), array(-1.42007992), array(-1.33316683), array(-1.34115884), array(-1.29120879), array(-1.37012987), array(-1.37412587), array(-1.45004995), array(-1.26923077)]","[1, 1, 1, 1, 0]",4,"[1.0, 1.0, 0, 0, 0]",6.0,"[4.33557102 2.68786215 3.04879209 1.58483495 3.27739064 1.57571384
 4.11778135 1.47236638 4.35023183 1.45345856 3.32826428 1.42033626
 4.28139072 2.66542424 3.2080153  1.60826281 2.93842034 2.57888082
 3.41527535 1.25137957]",0.028900000000000002
