,graph_size,backend_mode,param_initialization,qaoa_variant,optimizer,warm_start,depth,problem_type,amount_shots,max_tol,lagrangian_multiplier,time_elapsed,quantum_func_evals,ratio,quantum_solution,quantum_obj_value,classic_solution,classic_value,percent_measure_optimal,hamming_dist,hamming_string,hamming_obj_func,graph_label,final_params.__ndarray__,final_params.dtype,final_params.shape,hamming_string.__ndarray__,hamming_string.dtype,hamming_string.shape,Unnamed: 0,final_params,graph_name
0,9,noisy_sampling,gaussian,multiangle,COBYLA,False,7,minvertexcover,5000,1e-08,2,95087.0108165741,2114,1.395089835787319,"[1, 1, 1, 1, 1, 1, 1, 1, 0]",4.285298987614783,"[1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0]",3.0717011031740293,0.0,0,,,paper1_1,"[4.136231633292926, 3.339887065929919, 3.3469858588072836, 3.3626589560126465, 3.3434233939268063, 3.1954626359332488, 4.062338932530467, 3.2882326740749472, 4.003016698630017, 4.317828647181037, 3.089964537259387, 3.276204072683789, 2.797878142585331, 3.118431494789662, 3.181428898843444, 3.3719394868691337, 3.123250570477287, 3.0454481035870384, 3.036578327841593, 3.213000447751133, 3.0641398947780143, 3.221894702933505, 4.235248436708838, 3.054622015432811, 2.8189449272093206, 3.254536837799688, 3.0032617488518967, 3.0825078527664087, 2.9129308817846296, 3.805799811523651, 2.9145441227254194, 3.7740220639727653, 3.140992322738393, 3.396327256524937, 1.597787853189473, 1.6398092982853656, 2.665893892388213, 1.5197115965794543, 2.584738829185151, 1.5334348217863472, 1.6743598056768008, 1.6271424282706701, 1.6925917294586605, 3.232954872385664, 2.8895314242838452, 3.306100864273653, 3.1701914309330315, 2.982672910836255, 3.3009951551351975, 2.801238402319599, 3.570258575002537, 2.8135875906622765, 2.8823837535746555, 3.24471258642714, 3.44155751403005, 3.1712936938854877, 3.2667990351500005, 3.105518109509211, 2.855066011919035, 2.8587152607805137, 3.226692026669415, 3.1598218512542715, 3.252492132347175, 2.8158549838232125, 3.3863136042920834, 2.8179645626030427, 3.037044809698105, 3.0883832060923004, 3.159430481118709, 2.8971035729926493, 3.109827886720735, 3.32414190720815, 3.17721986960291, 3.006191081890631, 3.259242080207591, 3.3604412431969837, 2.7023439059956305, 1.5525675715184188, 2.674907600029666, 1.440685557619249, 1.4542212238106853, 1.6001435610497114, 1.5943926880783468, 1.5477148819858444, 1.6090800502154667, 1.4890573297254408, 3.0073312745553546, 2.791087990557013, 3.189095169871747, 3.3363978077935292, 3.2114155063653276, 3.608900859186631, 3.140571112092347, 2.8621004565617074, 2.941854459790391, 3.2272784271624864, 2.753287175729252, 3.0148269595692554, 3.145244795399216, 3.0398217834295074, 3.137194256414391, 3.5234687832648084, 3.17303234748392, 3.32975260202703, 2.8749090731487232, 2.909142493250276, 2.97811664721216, 3.2149991962494355, 2.7755056819828163, 3.1659751774603726, 2.74456478183428, 3.157790316886509, 2.810899128325277, 3.003273531804133, 2.790411679034309, 3.537694443725467, 3.4357578738830266, 2.9859277765120953, 2.857284303341747, 3.4539076244643527, 1.8169525149568204, 1.5497406470044928, 1.579899613345614, 1.5420470803317115, 1.526639282505699, 1.5491803078454025, 1.7313097515083342, 1.6468776401792593, 1.6393046961068718, 2.8525636934606817, 2.947859788108874, 3.0298830075350716, 3.077064344122512, 3.1464431678716105, 3.150427522676002, 2.9729269138561127, 2.7695337232203454, 3.1251969427213404, 3.1402948061646434, 3.057860976382422, 3.3903974697499684, 3.0761599434527174, 3.144439788984923, 3.0234180356673797, 2.84287329538013, 3.2681376387616776, 3.500010060388933, 3.404516313422443, 3.152021562064278, 2.8262522810244333, 3.1144566265840017, 3.0778040291986186, 3.172969170832692, 3.327984157923996, 2.9599998900314066, 3.1778014855517864, 2.89289557416694, 3.4180244586236053, 3.1061538549215264, 3.274242594122056, 2.9289286272697344, 3.052615380117899, 3.287671251912874, 1.6587526216659207, 1.4540271554931008, 1.3773211683964206, 1.5525283390672566, 1.5872379252469029, 1.5668084956758206, 1.7219108289861658, 1.5721171118013295, 1.6032966257671626, 3.1503614236262543, 3.0279596673282865, 2.7380814072240964, 3.4100691886291092, 3.0231511160592603, 3.151603287216771, 3.2242321289176044, 3.324949697409596, 3.072252299063999, 3.4822581995614867, 3.1020582063993225, 3.119371801474701, 3.1673666517735786, 2.954205162840333, 3.1637280689570924, 3.028702079954335, 3.1993445836580108, 4.798023152396315, 3.306240247669685, 3.400480260100064, 3.3709634779397053, 3.630199768217765, 3.0711581862969735, 3.0501382570547095, 3.770909856158002, 3.4828235392188973, 3.044475113095946, 2.9292471496804318, 3.329307719649724, 3.055994203245756, 3.4701865545064448, 3.0801783745639346, 3.2177840308489585, 3.325091109359865, 2.4674745023215006, 1.4444995055504457, 1.553371828471193, 1.7119003095960792, 1.697457086119934, 1.6844842234026336, 1.479869514097477, 1.5844455878695818, 1.6163357091402162, 2.904752346329845, 3.4683682502832878, 3.1307512607385752, 3.4306511459235436, 3.187954259863743, 3.1716796899134576, 3.251770958307854, 2.9393157505015735, 3.1947506618188553, 3.5240571454684715, 3.1526777377303508, 3.146151585784218, 3.1080691519122228, 3.28596178898115, 3.283909220177585, 3.320310699660197, 3.313536953660632, 3.056342957880935, 3.137085703229363, 2.823821639864706, 3.020149757035412, 3.334444919572492, 3.275752484562631, 3.2489456899273232, 2.9648730265550336, 3.1455784274084078, 3.0341767677725504, 3.3862389727388105, 3.2686965197599673, 3.2983024182345626, 3.3098816915644336, 3.346168131709663, 3.3393291344198506, 3.345010858929751, 1.5858745968458825, 1.3996293898977663, 1.5270002937265106, 1.6023471233491635, 1.640166320374864, 1.594838232085739, 1.6524059582183743, 1.6379035828959625, 1.6507348875401109, 3.0295891716616317, 3.202070977840511, 3.3072130208554666, 3.1563743939863578, 3.089409202778241, 3.3024691307397473, 3.074185891769644, 2.8955834372883427, 2.8135712822010825, 3.003143341317319, 3.5222333902567797, 3.164601714174524, 3.1986321638871225, 2.904017692103214, 3.024381965138642, 3.214501849592563, 3.283409355113214, 3.2274423979775464, 3.2772975121979595, 3.0711823352172205, 3.008718165629885, 3.146481416730405, 3.1683427631662644, 3.2885118213093754, 3.25424985097302, 3.4451569770694923, 3.3596602779985427, 3.3859677243486184, 3.411828113842983, 3.8893987910746572, 3.038033020243578, 2.949137747309501, 2.8821748238345943, 3.5019314268810158, 1.3865469749208081, 1.5793157281909145, 1.583410929897028, 1.5571106292324775, 1.6266888240818997, 1.604201474696691, 1.5801648333191385, 1.6458182481322683, 1.6749921892986424]",float64,[301],,,,,,
1,9,noisy_sampling,gaussian,multiangle,COBYLA,False,7,minvertexcover,5000,1e-08,2,35642.04872536659,811,1.2871785518814223,"[1, 1, 1, 1, 1, 0, 1, 1, 0]",3.953827777796114,"[1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0]",3.0717011031740293,0.0,0,,,paper1_1,"[4.347600185357208, 3.7984959253957267, 3.9835376025956464, 4.085215317081531, 3.0538115023679397, 3.1265769251025697, 3.8271405466782498, 3.2319623161112148, 3.267343643275377, 4.33027913154095, 2.7573122853962553, 3.3278047976528664, 3.001350949350605, 4.245930637843434, 2.9404859267494032, 2.887301884320937, 3.8587823373736065, 3.0047278323892015, 2.812894504530835, 2.9787215790710926, 3.343880491615538, 3.029752256191691, 4.463987032925933, 3.0267209751671627, 3.0220725637703616, 2.7241275166035948, 3.299526717864556, 3.246208886417244, 3.105315020957607, 3.447613817118195, 3.1639489456867387, 3.088770906434223, 3.061950367987407, 2.9137126540783798, 1.4579368447380947, 1.7044552811942661, 1.4038614758962873, 1.6620448041915645, 1.7732637536809746, 1.549421287421959, 1.2813344379930047, 1.5334040962184068, 1.4117163983116459, 3.144760814503415, 3.1343600446731315, 3.0879341107948672, 3.215685998199246, 3.158000483670117, 2.9654170198731222, 3.3800331463116375, 2.99423135565465, 3.027760712981513, 3.1326567649410895, 3.016639437678803, 3.467845075855693, 3.3021036706848363, 3.094076192892378, 3.295625184676054, 3.26729035929762, 3.22427515822931, 2.6382161152226873, 3.4394319728975433, 3.126290214593385, 3.3855954715522456, 3.139590244043017, 3.1616121567888174, 3.491526717428232, 3.1439118919205993, 3.431937805099611, 3.0882064970952245, 3.0191764800413994, 2.7988993398928894, 4.022371531244028, 3.0725445099362974, 3.1981745574681, 4.4380076742328916, 3.0938526626010656, 1.5634192554992532, 1.5463411258301314, 1.5370050579603096, 1.4736107172268436, 1.7495572658467649, 1.3736799765706644, 1.4916483382887582, 1.5667200444147618, 1.5344371349208785, 3.5002962059875116, 2.8714450542209, 3.251791963249421, 3.1797586471433146, 3.019003561981956, 3.2274241956418797, 3.25205253994595, 3.1552128197344333, 3.239267225057759, 3.0448723773136823, 2.8929564887807717, 2.9284858295375784, 3.981116898665151, 3.2329855185270473, 3.67017697390832, 3.1783952384553116, 3.500327778438224, 3.003150550798988, 3.052473096427249, 2.93465642445959, 3.0197919695219904, 2.8023456708307437, 3.0271524333562265, 3.023442799562746, 3.528162910630576, 3.0449389807553304, 2.7481268802636833, 3.4841505978230045, 3.0798421121562076, 3.2047639294098094, 3.285799308393053, 2.9257341582494965, 3.2905293336739665, 3.0692048685935354, 1.6652551723381417, 1.6611323259165631, 1.5294480320419217, 1.4014954537006172, 1.5260593369521849, 1.5338226431316315, 2.021565350695756, 2.383589037678997, 1.3937498562270019, 3.0492356739374515, 3.264191772671588, 3.439844653263928, 3.297844928629001, 3.340286177795393, 3.5834638167282193, 3.4823102484058066, 3.179023209782747, 3.1765651847008285, 3.1507808084694258, 3.22560633549703, 3.088671168153942, 2.9825752931742833, 3.16107232003722, 3.018611775009483, 3.2588334800634864, 2.637479366938588, 3.2985702172622875, 3.236748571628181, 3.212320157163161, 3.172687326139651, 3.365653099995206, 2.9173835562838417, 3.3529010926341805, 3.0296445760937054, 2.9612485712000867, 3.253023933218723, 3.31670348818827, 3.1457429621446558, 3.48190815898899, 3.067725514155317, 3.1644498608815597, 3.5605634587843844, 3.094256929244203, 1.4774966374028111, 1.4693530345793073, 1.657708452655407, 1.6024951476468203, 1.5606249335686988, 1.6117793780727834, 1.5330458660661528, 1.7524121244846327, 1.5698659461165454, 3.1126033640538586, 3.296734926616325, 3.115260423450881, 3.250376794455913, 2.988224486967769, 3.077837927191236, 3.321843677074197, 3.3773741117026472, 3.072594394342885, 3.2612412130858033, 2.932299372842877, 2.865490099244961, 2.9208143509940614, 3.172775801023726, 3.2164900418212596, 3.0563058574318416, 3.2030001809211615, 2.947532809996644, 3.496251928885683, 2.9253975112333217, 2.99974813811382, 2.9198448436577387, 3.0990173818146594, 3.208200747592268, 2.7450117924105024, 3.1974003190335623, 3.243894983894156, 2.720261450096347, 3.2416407339413102, 3.0933399545904297, 3.172158886874223, 3.241996691387968, 4.385131074751199, 3.1149348987138343, 1.4619366224500003, 1.5538317228824339, 1.5513458163183564, 1.6256846149115736, 1.5470118430404707, 1.6861845456259967, 1.3906425494725378, 1.6558179065046483, 1.4184256137058935, 3.2574159919509666, 3.464048860466163, 3.5407095371864794, 3.157277273110251, 3.557747116761048, 4.056699980637328, 2.991754016726912, 2.5928087587850084, 3.1503586366232814, 3.1477640651772663, 3.0177346213005665, 3.032401844263557, 2.950337040820403, 4.185193892468587, 3.3281188791833043, 3.1797477848364104, 3.1596119030191634, 3.322177496640793, 3.5395830959675876, 2.9351290004869344, 3.349635672594448, 2.853311946310671, 2.9273574352499354, 3.225205683232671, 3.1421740517492673, 3.4776814655638075, 3.355943970890763, 2.870398433764732, 3.025576340460197, 3.183346993650966, 3.0868245735625233, 2.97544014614485, 3.2340419333424113, 3.460018231119604, 1.4353007166579193, 1.3935212126708927, 1.6027645208240906, 1.6787059225264396, 1.6196410147290037, 1.5261596313315027, 1.4943026704060334, 1.4799992039370902, 1.4553496553314904, 2.716825534383859, 2.9675774251146545, 2.996256274470213, 2.895657291984302, 3.0984613915867993, 2.9252195428586845, 3.121146887203695, 2.978124361647272, 3.2670941302651597, 3.2707675323781875, 3.43447419591601, 3.290493921819715, 2.9748165395822213, 3.1680201582210383, 2.8027854514170683, 2.965952793747501, 3.33978889571723, 3.246180157006686, 3.102536515468093, 3.17198496517618, 3.171402349937357, 2.990445116645145, 3.2849888185726623, 3.071621528756549, 3.043610738023325, 2.9800683577783453, 3.519847417655975, 3.0870171600791116, 3.2886587101918012, 3.401801534556082, 3.1082449911788776, 3.435709578213719, 4.258949323394357, 3.0393290850047823, 1.599576295369953, 1.6194599287094342, 1.6320536054861299, 1.5357691098554225, 1.5408904150166554, 1.515625482916553, 1.5706843991646968, 1.48499304652111, 1.5480981787357977]",float64,[301],,,,,,
2,9,noisy_sampling,gaussian,multiangle,COBYLA,False,7,minvertexcover,5000,1e-08,2,13447.261991977692,302,1.2511432368580786,"[1, 1, 1, 1, 1, 1, 0, 1, 1]",3.843138060885686,"[1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0]",3.0717011031740293,0.0,0,,,paper1_1,"[4.097803324352714, 3.425745570879883, 3.1053391998860977, 3.9499457338068624, 3.9850506761429445, 3.177832672792123, 3.2945395609301884, 4.188853124194329, 3.454668439097019, 3.4813050380412403, 3.1916137596684746, 2.7641169237536434, 3.1118948548650054, 2.915779430100836, 3.9323849794612635, 3.3458011431310895, 4.041387003403689, 3.147536332708417, 2.9450363295267854, 2.568798841794814, 3.0829321511718906, 3.0480880448985723, 3.520271014948082, 3.312369944475149, 4.2750402394381055, 3.0927078874694423, 3.174064523145296, 3.2386163242557253, 3.257554872463329, 3.3163008688038715, 3.2769254496843097, 3.38142327338173, 2.9903580014830315, 3.201537158203973, 1.474175466127654, 1.4650372678241637, 1.7238446212630765, 1.3267496129419527, 1.7994228815502293, 1.7104180173423138, 1.542474272038708, 1.5333896298163876, 1.5507868046415818, 3.228947394213947, 3.277880277345158, 3.1824918870724757, 3.0803135573117877, 3.120019832975838, 3.1307821156229947, 2.7941417609281487, 3.164716174073607, 3.1153476960882807, 3.339391000216615, 2.91791354052813, 3.2493233034103177, 3.303306378170205, 3.3108945498821014, 3.2497336844501348, 3.0342067841396116, 2.676010682322755, 3.159427682836461, 2.9977241055418826, 2.8284054490776986, 3.2697550242375044, 2.8931467551740226, 2.8038691402594758, 3.0431078950930512, 3.215645937428301, 2.9821702066382434, 3.080561208591468, 3.441956344393267, 3.213835666909427, 3.0288263534142637, 3.6455027299992517, 2.9804132617636134, 3.159936650393626, 3.0410814609203305, 1.6924855490762476, 1.5346904441348643, 1.369504686325827, 1.5566473997603163, 1.6644789517570384, 1.4432636422757115, 1.5556825622956825, 1.5596858825519266, 1.5935851801023124, 3.0313680143595305, 2.922512938129369, 3.114413236175256, 3.0199755455476343, 3.105030540611399, 3.124335168024827, 3.0094307537006215, 2.862615386079521, 3.3365417350812896, 3.4795327226108146, 3.3537799729193356, 2.9939985432411684, 3.3769153649712633, 3.0861161413388674, 3.064859751103104, 3.5562709893831745, 3.035402749700488, 3.215702624077799, 3.3359663780287923, 3.2065735665198676, 3.0552006667153817, 3.354005956554797, 2.5754948779689553, 2.9669411012642644, 3.1363146544046576, 2.9200117010519357, 2.980667811319915, 3.197957574688908, 3.3415273776654697, 3.2158852883975113, 3.2178687604781597, 3.426012482853314, 3.3288669103323767, 2.862257110693194, 1.5743012040961575, 1.5749993971053182, 1.624796772890774, 1.668556244306762, 1.732905467823061, 1.6123124939381326, 1.5314508114540697, 1.625738612873475, 1.5881885317132236, 2.979811044329869, 3.3658397213348383, 3.435953792541796, 2.953927283865857, 2.9882992262716472, 3.068649381784009, 3.065933049102731, 3.1167154892663467, 3.052996814741079, 3.086397259767112, 3.0891151839624347, 3.1214734426829254, 4.043772884424163, 4.278494593044978, 3.2962569814421623, 2.9609853427653765, 2.8720652065027084, 4.041702301027659, 4.354812233328943, 3.90019541568236, 3.3523425438910817, 2.9339216080979345, 3.5425936264387743, 3.2316502938958327, 3.0104394643148904, 2.8741492753063134, 3.5782379532842645, 3.0257180712250875, 3.282133857403135, 3.2546611699547796, 3.1802461394409125, 3.3370252190054694, 3.076733893275625, 2.7720315819642587, 1.29673117876091, 1.6709216061495253, 1.3414102472554104, 1.6142020001607942, 1.6616497160337333, 1.6970331628476285, 1.5774798827247742, 1.621562170860355, 1.5539871038012274, 4.476752203383842, 3.0049183826585453, 2.668500524387408, 2.9964801116210684, 2.933300989168461, 3.1562012040846303, 3.1865782764651667, 3.2013347413917344, 2.938918369443092, 3.276572579549047, 3.213399687165734, 3.5018205560078752, 3.054598028871941, 2.8314552045304766, 3.0938517215127033, 3.29271046557906, 2.9942151654354197, 3.071232562273749, 3.1709517736943096, 2.9894490417381423, 3.029245489156926, 3.0086664105471117, 2.759626289271395, 3.3097277800659466, 3.206238876730097, 3.168329038549178, 3.1280272871571784, 3.1794711371571984, 3.405295953729017, 2.4656106188258398, 3.036294829107461, 2.9588365917793684, 3.1553057675998257, 3.2367083127236564, 1.7221017077310237, 1.5604811375700256, 1.5347749693281916, 1.5235429533859008, 1.4695687103606145, 1.5876511183423114, 1.782313199804531, 1.502612801742715, 1.521429388374288, 3.1402771246312677, 3.2539430715963418, 2.9319981552100844, 2.9657088295280936, 2.9464845405062046, 3.4379582671200706, 3.57159413172138, 3.052448568763385, 3.3389773561655036, 2.929641755382103, 2.922688614059736, 3.4846780045638717, 3.752222597621903, 3.0513856708787888, 3.1839717777644734, 2.896329966759495, 3.041919560446219, 3.1874388898393384, 3.153139591094991, 2.9208470515578564, 3.3238600102878912, 3.1141257678418572, 3.2534604951095294, 3.062186802972122, 3.339533941536713, 3.22274937027184, 3.300156638416693, 2.6857085664228544, 3.117820893615138, 3.2404268104451135, 3.2971666158120954, 2.9719136729518594, 3.1225396067025177, 3.069941801565186, 1.521185621967397, 1.6078493186189302, 1.5240647441656574, 1.6884210745337938, 1.627677519151112, 1.751774019479715, 1.4332105261300776, 1.3884988980949835, 1.6837335427614648, 2.901024685751841, 3.1182902522767155, 3.0666240405657303, 2.9958752876503967, 3.0206304589792046, 3.118112242000478, 2.90516683767886, 3.1979120984497387, 3.072576605796556, 3.2024799703653075, 3.027608559018871, 2.8551493716781846, 2.990214743551653, 3.472334699846108, 3.024669093666821, 3.338357934275043, 3.3098084011994655, 2.954664592846718, 3.165928519653747, 3.5539210922465583, 3.187927203866711, 2.855768745507682, 3.216245149842367, 3.098758536627036, 3.3952642609298738, 2.7343569448936362, 3.036792635150661, 2.88523113853926, 3.4473855969440823, 2.898786915313606, 3.2217641933656993, 2.9839117547841467, 4.011463986840106, 2.880904300734329, 1.677540514613437, 1.5098079943945037, 1.750146181732365, 1.383583563479939, 1.4951645742159638, 1.5468305146911734, 1.5850737251625409, 1.4745091684158282, 1.6082070328842224]",float64,[301],,,,,,
3,9,noisy_sampling,gaussian,multiangle,COBYLA,False,7,minvertexcover,5000,1e-08,2,61091.75958585739,1338,1.395089835787319,"[1, 1, 1, 1, 1, 1, 1, 1, 0]",4.285298987614783,"[1.0, 1.0, 0, 0, 1.0, 1.0, 1.0, 1.0, 1.0]",3.0717011031740293,0.0,0,,,paper1_1,"[2.812118397873528, 4.1830928956966815, 3.8217897482972107, 3.6265853320979837, 3.2593237801821866, 3.3183363265252854, 4.070771479073768, 3.2244926147035855, 2.9907719213231676, 3.1146206447425966, 3.337610737768524, 3.20995661895478, 3.5931063022325844, 2.6448354728022294, 3.1381969811477655, 3.370513669295824, 3.053422821886393, 3.2472148591440253, 3.5940722355960113, 3.019753431368664, 3.20240499692129, 3.349465030177267, 3.335751242737492, 3.356207963132361, 3.218874914512615, 2.7973960015306223, 3.1280917705898017, 3.100520219393415, 3.008623859182882, 3.361850382446951, 3.0273487377260526, 3.260196562687223, 3.9727948637334163, 3.827263043671202, 2.5043555789256002, 1.4851912955780717, 1.5973156474419596, 1.788909592593721, 1.499854540783266, 1.4031907329478, 1.5444052784733993, 1.499894739518778, 1.5048139012899358, 4.307368171945344, 3.3719539667321103, 3.210992172777355, 2.8872794720371746, 3.0772196967324974, 3.0685030284576764, 3.1377499230744714, 3.0676858362521955, 3.304893953628827, 3.824494470753946, 2.9837383341377977, 3.152909584215509, 3.341725668174504, 3.017355560114804, 2.8628398774274677, 3.0731605973885108, 3.3190617408381167, 3.214574374598823, 3.052563997546646, 4.389587288717812, 3.646820505090417, 3.3980934552726265, 3.417619131504618, 3.4574369242218577, 3.032053301918633, 3.1224749510706165, 3.026325386597351, 3.1948610753644338, 3.2519314585949535, 3.402157800058162, 3.3570987894305695, 2.905399684712914, 3.164417795035557, 3.127949848892486, 1.5817125534342757, 1.3622502041376885, 1.7312091348902605, 1.595433324986307, 1.438443787922777, 1.5905294890030997, 1.4883266908375297, 1.565909217699182, 1.4643873468808974, 3.086900830523766, 3.376017952152921, 3.0146033954359, 2.9886810385811398, 3.0564639062495593, 3.161594949380701, 3.215686526616439, 3.293878584510908, 3.0445627176343644, 3.9279088235698025, 3.3097347339480825, 3.1920712835733767, 3.0951282657007857, 3.113327210234176, 3.3597022515460835, 3.091987925698602, 4.268950331005537, 3.0200533256377793, 4.0770888990038925, 2.9348924806859014, 3.370947923214377, 3.3440244834089348, 3.029309740300281, 3.374065072020663, 3.1517700000342255, 3.2461033816002067, 3.137206004894565, 3.200139240895807, 4.198249644719584, 3.132400000110378, 4.235462863898902, 3.308974989229045, 2.8999946674124524, 3.2414064302529226, 1.3672875029945053, 1.5410892123933813, 1.6719387436230075, 1.5033280957346244, 1.7924616296673908, 1.463066021042379, 2.300305394491084, 2.274131296190174, 1.6141863455375338, 3.251011052841154, 2.9108555345956417, 3.176466392105249, 3.2610611660516464, 3.2318102561303617, 3.0542020132691157, 3.293874851393202, 2.817733305300778, 3.1822378030018172, 3.1231386097204976, 3.0143813751505393, 3.1638676992491024, 2.789267921918722, 3.116297713101912, 3.15144771104616, 3.3370551189089293, 3.1254625141666983, 3.501939633161632, 3.080269030100793, 2.9477752585279218, 3.158449239450776, 3.1900729578412053, 3.1235995336581786, 3.2538051337501854, 3.104539527410073, 3.396088572035331, 3.245381068402535, 3.1544860458083015, 2.8222038999125267, 3.433640951650098, 3.28542996227772, 2.764041417448705, 3.258271897978042, 3.239022031004837, 1.518130469263592, 1.562758981671538, 1.5184723585129332, 1.7232332383242648, 1.5535714389740933, 1.3454697179820114, 1.6542613807031656, 1.40372434219015, 2.033910752931183, 2.714836066111247, 2.9762270209385666, 2.8947853058479676, 3.0987407997970604, 2.902047867070123, 3.5950505287515386, 3.1473835428085106, 3.550586274841769, 3.140237580124702, 3.3879331656548772, 2.862001956764884, 3.337774412549095, 4.076770272938088, 3.2783048889397572, 3.1331252701346166, 3.3188042720610644, 3.1185970389754463, 3.4293648447908067, 3.3117690275224048, 3.0702066492126177, 3.3900090135882857, 3.2782657700086926, 3.2368375732240513, 3.313014620867152, 3.5572023324621087, 3.064373901946699, 2.6496946897697717, 2.961523414396447, 3.0985665912916627, 3.092056711359132, 3.3562950843810464, 3.0185913042583628, 3.391121418568439, 3.337176384624385, 1.2390624117574902, 1.756841655928592, 1.6852991852147265, 1.567111003562351, 1.6067417463087592, 1.4284952877174786, 1.4584984185184418, 1.5921008602383406, 1.5136607733373477, 3.1555997029706804, 3.0548287430520475, 4.452692650448808, 3.384261371179246, 3.27559622267267, 2.8530360312719725, 4.396797043661079, 3.1139381544078915, 3.197932863715477, 2.8123369905533835, 3.0124994685297017, 3.0228693575628145, 2.8155091555279106, 3.2028085933519224, 3.027135287044761, 3.377141370350167, 3.438427748920424, 2.7524242650207613, 4.189803334618239, 3.014975130310009, 3.05694853637331, 3.3051572205353477, 3.268991469750926, 3.3362365165909114, 3.1889585869590986, 2.7773876245678353, 3.0209641104589666, 3.1480308143244495, 3.1937164624260164, 2.9813927155297573, 3.2135791205932387, 3.335433806561195, 3.1683623044017906, 3.1276561098656757, 1.645458482009516, 1.604026807033961, 1.6539074371007758, 1.434054190393186, 1.5756537159668236, 1.5026690447779847, 1.6305025548077263, 1.623818374857074, 1.5893515072180948, 3.0404424745346725, 3.224968444732804, 3.196997482415573, 2.9782158588305485, 3.436338829660891, 4.216839461493417, 3.24492424939486, 4.220609904740301, 2.8647479767171977, 3.098330480800171, 3.171860429508623, 3.0975175636534575, 3.1365398763663377, 3.144977355653184, 2.9379688069552587, 2.8463394163637545, 3.351599572456628, 3.074304639813004, 2.9519091590259805, 2.9396724404001793, 3.1291745445119816, 2.9759249193171105, 2.898405646834955, 3.379936877064433, 3.051436969461869, 2.8451665331742277, 3.0854781962609295, 3.313066902321107, 3.4500878560140373, 3.344938831773671, 2.806814825708357, 3.204473100636334, 3.148501653814158, 2.867878953736468, 1.3259539700655985, 1.6525718809333025, 1.6174451488342847, 1.5940840798539884, 1.564912106178172, 1.6729941421582735, 1.6646582658175335, 1.7231325462878972, 1.523693102088916]",float64,[301],,,,,,
