param_initialization,optimizer,qaoa_variant,warm_start,errors,depth,graph_size,graph_name,time_elapsed,quantum_func_evals,obj_func_evolution,quantum_solution,quantum_obj_value,classic_solution,classic_value
uniform,COBYLA,vanilla,False,True,1,9,H?`vFVt,138.24942708015442,23,"[array(-0.62518751), array(0.84395171), array(0.36378311), array(1.61897707), array(0.72528716), array(-0.59484484), array(-0.22448662), array(-0.74885825), array(-0.83337571), array(-0.57199579), array(-1.07950212), array(-1.15278372), array(-0.90902285), array(-1.30220989), array(-1.41296608), array(-1.47816686), array(-1.43237066), array(-1.30781835), array(-1.4327497), array(-1.48715451), array(-1.40956799), array(-1.42010838), array(-1.43514633)]","[0, 0, 0, 0, 1, 1, 1, 0, 1]",8.044071421187637,"[0, 0, 0, 0, 1.0, 1.0, 1.0, 0, 1.0]",8.044071421187637
uniform,COBYLA,vanilla,False,True,1,9,HCXmfqv,101.97978234291077,16,"[array(-0.1422072), array(0.35667338), array(0.06124429), array(1.08949385), array(0.3334422), array(0.00994059), array(0.01854845), array(-0.1497284), array(-0.17192181), array(-0.08867326), array(-0.09153599), array(-0.10036854), array(-0.06941237), array(-0.06419841), array(-0.09898443), array(-0.03009399)]","[0, 0, 0, 1, 0, 0, 0, 0, 0]",1.0634311273138812,"[1.0, 1.0, 1.0, 0, 1.0, 0, 0, 0, 1.0]",6.533122484141586
uniform,COBYLA,vanilla,False,True,1,9,HCQebj],149.8043086528778,23,"[array(0.87997907), array(-0.1160184), array(0.00796406), array(-0.50215281), array(1.23187909), array(-0.53182131), array(-0.91693345), array(-0.61044914), array(-0.01298172), array(-0.99103176), array(-0.84493498), array(-1.05581155), array(-1.03372942), array(-0.91521315), array(-0.98051128), array(-1.08840819), array(-1.0325719), array(-1.08377257), array(-1.06705981), array(-1.09437146), array(-1.05145548), array(-1.09813185), array(-1.07347943)]","[1, 1, 1, 1, 0, 0, 0, 0, 0]",6.125951699247245,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0, 0]",6.125951699247246
uniform,COBYLA,vanilla,False,True,1,9,HCQbQpJ,116.96035981178284,17,"[array(-0.12965501), array(1.13831341), array(-0.11861722), array(-0.07094187), array(1.16873513), array(-0.64527218), array(-0.30551157), array(-0.69067233), array(-0.27483869), array(-0.50041031), array(-0.6243452), array(-0.64112584), array(-0.64924226), array(-0.65288368), array(-0.66351043), array(-0.70371193), array(-0.6325588)]","[1, 0, 0, 0, 0, 0, 1, 1, 0]",4.211028141743718,"[0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 1.0]",4.211028141743718
uniform,COBYLA,vanilla,False,True,1,9,HCdbFNf,125.80640077590942,19,"[array(-0.32266693), array(0.07681487), array(-0.06711977), array(1.24961516), array(-0.92387503), array(1.9840356), array(-0.78095023), array(0.52307191), array(-1.25952236), array(-1.30096542), array(-0.97211378), array(-1.32766028), array(-1.22775905), array(-1.24503968), array(-1.2751137), array(-1.30459932), array(-1.32600972), array(-1.37229392), array(-1.31717585)]","[0, 1, 1, 1, 1, 0, 0, 1, 1]",8.618099618340064,"[0, 1.0, 1.0, 1.0, 1.0, 0, 0, 1.0, 1.0]",8.618099618340064
uniform,COBYLA,vanilla,False,True,1,9,H?`fffj,115.79928874969482,19,"[array(1.0581748), array(-0.76942558), array(-0.37830389), array(0.3643475), array(0.96426291), array(-0.92898348), array(-0.68758083), array(-0.66373782), array(-0.77129072), array(-0.93960131), array(-0.98175705), array(-0.8900701), array(-1.03230123), array(-0.92836001), array(-0.97978427), array(-1.00756202), array(-0.97505104), array(-0.98537994), array(-0.95008155)]","[1, 1, 1, 1, 0, 0, 0, 0, 0]",6.405025338045776,"[1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0]",6.532236701606372
uniform,COBYLA,vanilla,False,True,1,9,H?ovfz{,95.285231590271,15,"[array(0.40992272), array(-0.20282184), array(0.03241368), array(0.55812354), array(0.50567677), array(-0.1393986), array(-0.0622269), array(-0.16631788), array(-0.13891151), array(-0.1379805), array(-0.12456366), array(-0.20765487), array(-0.15421711), array(-0.17977761), array(-0.15370487)]","[0, 0, 1, 1, 1, 1, 1, 1, 0]",4.888809757676178,"[1.0, 1.0, 1.0, 1.0, 0, 1.0, 0, 0, 0]",8.36843075048951
uniform,COBYLA,vanilla,False,True,1,9,HCrM\^~,159.4526002407074,25,"[array(-0.06057106), array(0.09186695), array(-0.1619512), array(0.30075115), array(-0.24557686), array(0.91457447), array(0.28547675), array(-0.10419614), array(0.01253005), array(-0.68008669), array(-0.69102626), array(-0.79853527), array(-0.84929694), array(-0.848728), array(-0.89025822), array(-0.93401098), array(-0.86541641), array(-0.94438724), array(-0.88132401), array(-0.90452924), array(-0.97806292), array(-0.82730527), array(-0.86181505), array(-0.82517498), array(-0.8419792)]","[0, 0, 1, 1, 1, 1, 1, 0, 0]",9.397804657366132,"[0, 0, 1.0, 1.0, 1.0, 1.0, 1.0, 0, 0]",9.397804657366132
uniform,COBYLA,vanilla,False,True,1,9,H?`fNrt,104.54801368713379,17,"[array(1.03688478), array(-0.51412272), array(-0.21469883), array(0.39084266), array(1.12339687), array(-0.70369788), array(-0.52866934), array(-0.38508055), array(-0.56662889), array(-0.59549881), array(-0.71893806), array(-0.75083605), array(-0.70719513), array(-0.80005211), array(-0.7596452), array(-0.74581257), array(-0.75847132)]","[0, 0, 0, 0, 0, 0, 1, 1, 1]",6.784150497834055,"[0, 0, 0, 0, 0, 0, 1.0, 1.0, 1.0]",6.784150497834054
uniform,COBYLA,vanilla,False,True,1,9,H?o~FB~,111.56842827796936,18,"[array(0.36047613), array(0.47957739), array(0.64917036), array(-1.05574643), array(-0.37240729), array(0.76410493), array(-0.5287988), array(-0.76378734), array(-0.92921928), array(-1.08348149), array(-1.03549432), array(-1.05761406), array(-1.08378135), array(-1.00128647), array(-1.06113462), array(-1.02760971), array(-0.98240704), array(-1.00151287)]","[0, 0, 0, 1, 1, 1, 1, 1, 0]",8.466571687859473,"[1.0, 1.0, 1.0, 0, 0, 0, 0, 0, 1.0]",8.466571687859474
uniform,COBYLA,vanilla,False,True,1,8,GCZMY{,114.74416327476501,19,"[array(1.10756244), array(0.64871048), array(0.06103997), array(-0.10496473), array(0.06639422), array(-0.28051262), array(0.08442031), array(-0.25641073), array(-0.06350476), array(-0.22868115), array(-0.14691823), array(-0.28774311), array(-0.2139837), array(-0.13141666), array(-0.22292572), array(-0.23126882), array(-0.16048091), array(-0.23625759), array(-0.18860015)]","[0, 1, 0, 1, 1, 0, 1, 0]",4.479633372129631,"[1.0, 0, 0, 0, 1.0, 0, 0, 1.0]",6.1656518279704855
uniform,COBYLA,vanilla,False,True,1,8,GCqnfc,100.9602632522583,17,"[array(0.43269593), array(-0.41173171), array(0.01653352), array(1.60831393), array(-0.00886755), array(0.27799969), array(-0.19552917), array(-0.55382436), array(-0.61263468), array(-0.38271761), array(-0.61413764), array(-0.68366999), array(-0.66860837), array(-0.70778885), array(-0.67505082), array(-0.6522697), array(-0.65476965)]","[1, 1, 1, 1, 0, 1, 0, 0]",5.45351934250716,"[0, 1.0, 1.0, 1.0, 0, 1.0, 0, 0]",5.497646681997324
uniform,COBYLA,vanilla,False,True,1,8,GCrb`o,107.18209338188171,18,"[array(-0.10130048), array(-0.00366915), array(0.22468853), array(-0.01093254), array(-0.22692966), array(0.00130672), array(-0.12605929), array(0.00774882), array(-0.1062448), array(-0.17648668), array(-0.16744966), array(-0.25817398), array(-0.16315431), array(-0.21957064), array(-0.23538709), array(-0.14315926), array(-0.17976184), array(-0.19490266)]","[1, 0, 1, 1, 1, 0, 0, 0]",4.536108260572375,"[1.0, 1.0, 1.0, 0, 0, 0, 0, 1.0]",5.746790969279266
uniform,COBYLA,vanilla,False,True,1,8,G?`c^c,121.84517431259155,20,"[array(0.5027295), array(0.5270094), array(0.38311296), array(0.16271178), array(-0.0892932), array(0.25952338), array(0.16476382), array(-0.09643014), array(-0.02064914), array(-0.11147958), array(0.00806627), array(-0.07068703), array(-0.07250013), array(-0.03446441), array(-0.13921872), array(-0.09674972), array(-0.05768737), array(-0.08227844), array(-0.08921314), array(-0.07121652)]","[0, 1, 1, 0, 1, 0, 1, 1]",3.3377908683465414,"[0, 0, 0, 0, 1.0, 1.0, 0, 1.0]",5.456219255426036
uniform,COBYLA,vanilla,False,True,1,8,GCY^fo,138.64314770698547,21,"[array(0.36904642), array(0.29414315), array(0.1866704), array(0.04611366), array(0.08053603), array(0.24851939), array(-0.37179063), array(-0.06097253), array(-0.13934388), array(-0.36351924), array(-0.15346588), array(-0.3555851), array(-0.35956103), array(-0.27287981), array(-0.38974297), array(-0.43838429), array(-0.42462833), array(-0.36752923), array(-0.37512185), array(-0.42384826), array(-0.41616185)]","[0, 1, 1, 1, 0, 1, 0, 1]",5.25248579791746,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0]",6.479057280322161
uniform,COBYLA,vanilla,False,True,1,8,G?BDvw,133.90768933296204,21,"[array(-0.37746027), array(-0.47410129), array(-0.18902691), array(0.12828786), array(-0.63333219), array(0.05906714), array(-0.71247177), array(-0.93646044), array(-0.33860812), array(-0.82489946), array(-0.73093525), array(-0.97097934), array(-1.06306402), array(-0.87406435), array(-0.96779884), array(-1.01565931), array(-1.01483046), array(-1.01618997), array(-1.0228685), array(-1.06037674), array(-1.02745958)]","[0, 0, 0, 0, 0, 1, 1, 1]",6.131206333504157,"[1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.1312063335041564
uniform,COBYLA,vanilla,False,True,1,8,GCrrt[,115.35085678100586,19,"[array(0.10945348), array(1.38331183), array(-0.01680292), array(-0.18592006), array(0.03369852), array(-0.85216401), array(-1.12408391), array(0.64136706), array(0.36093421), array(-0.08356846), array(-1.11631874), array(-1.0457078), array(-1.00883901), array(-1.0741517), array(-1.02671675), array(-1.10785988), array(-1.04981704), array(-1.1083432), array(-1.05927387)]","[1, 0, 0, 0, 0, 1, 1, 0]",6.832223019458334,"[0, 1.0, 1.0, 1.0, 1.0, 0, 0, 1.0]",6.832223019458334
uniform,COBYLA,vanilla,False,True,1,8,G?`cno,143.4850766658783,24,"[array(-0.44922818), array(0.49500256), array(0.03413037), array(0.38301309), array(0.66977062), array(-0.63445547), array(-0.23829882), array(-0.74857213), array(-0.20783952), array(-0.8298331), array(-0.87069031), array(-0.56722369), array(-0.95185762), array(-1.02885138), array(-1.08156432), array(-1.10162019), array(-1.08769879), array(-1.11097184), array(-1.09001055), array(-1.13105266), array(-1.10220002), array(-1.12417177), array(-1.05480342), array(-1.11494253)]","[0, 0, 0, 0, 1, 1, 1, 1]",5.211623763820935,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0]",5.211623763820935
uniform,COBYLA,vanilla,False,True,1,8,G?BDn[,95.74601697921753,16,"[array(0.40011453), array(-0.48580678), array(-0.22594005), array(0.40376112), array(0.28922788), array(-0.27458865), array(-0.39079713), array(-0.37315688), array(-0.41934836), array(-0.50644998), array(-0.52843034), array(-0.48352221), array(-0.43700212), array(-0.49600395), array(-0.45834481), array(-0.51492723)]","[1, 0, 1, 1, 1, 1, 0, 0]",5.379566950153237,"[0, 0, 0, 1.0, 0, 1.0, 0, 1.0]",5.636585732809579
uniform,COBYLA,vanilla,False,True,1,8,GCRVF[,110.6901502609253,18,"[array(0.11364907), array(-0.50578511), array(-0.01327524), array(0.34765694), array(-0.17460863), array(-0.29435014), array(-0.50680247), array(-0.47795214), array(-0.49393168), array(-0.4672839), array(-0.40310357), array(-0.53016782), array(-0.46926066), array(-0.45655577), array(-0.50803327), array(-0.54152304), array(-0.50547822), array(-0.51809836)]","[0, 0, 1, 1, 1, 1, 1, 1]",5.355914641983769,"[1.0, 1.0, 1.0, 0, 0, 0, 0, 0]",6.49004782359108
uniform,COBYLA,vanilla,False,True,1,8,GCXmf{,123.51648592948914,21,"[array(0.89248827), array(1.02251079), array(0.21470625), array(-0.09800927), array(0.05838906), array(-0.10690435), array(0.01261985), array(0.493615), array(-0.09382725), array(-0.14958641), array(-0.1084489), array(-0.07484936), array(-0.12348774), array(-0.14379659), array(-0.07189375), array(-0.12543076), array(-0.09051375), array(-0.10849763), array(-0.16558558), array(-0.170347), array(-0.1387268)]","[0, 1, 1, 1, 1, 0, 1, 0]",5.022431485361676,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0, 0]",6.856126558148148
uniform,COBYLA,vanilla,False,True,1,8,G?qm]s,119.25759601593018,20,"[array(-0.57844), array(0.51625199), array(-0.05359931), array(1.28147805), array(0.4464259), array(-0.28975592), array(-0.40387049), array(-0.50593145), array(-0.51858565), array(-0.62964848), array(-0.64199333), array(-0.48516558), array(-0.68224721), array(-0.71986252), array(-0.62575057), array(-0.73458771), array(-0.73159668), array(-0.77120582), array(-0.67992901), array(-0.7299917)]","[1, 0, 1, 0, 1, 0, 0, 1]",6.047342113736631,"[1.0, 0, 1.0, 0, 1.0, 0, 0, 1.0]",6.047342113736631
uniform,COBYLA,vanilla,False,True,1,8,GEit^[,92.75433278083801,15,"[array(-0.28039829), array(0.25224511), array(-0.23679644), array(0.13886005), array(0.26122578), array(-0.15098124), array(-0.28326315), array(-0.10484903), array(-0.2894562), array(-0.21260346), array(-0.14090014), array(-0.22865116), array(-0.17418827), array(-0.09141687), array(-0.28886471)]","[1, 1, 1, 0, 0, 0, 1, 0]",7.4261158045429685,"[1.0, 1.0, 0, 0, 1.0, 1.0, 0, 0]",7.82556732702197
uniform,COBYLA,vanilla,False,True,1,8,GCXk~{,115.73076391220093,19,"[array(0.00142755), array(0.06194576), array(0.0588212), array(0.12095872), array(-0.16532616), array(0.24321069), array(-0.26447469), array(-0.74324159), array(0.32282566), array(-0.4465505), array(-0.57836302), array(-0.58202993), array(-0.73103093), array(-0.70896545), array(-0.72763854), array(-0.69660331), array(-0.74712837), array(-0.77830658), array(-0.77530222)]","[0, 1, 1, 1, 1, 0, 1, 0]",6.510915383817327,"[1.0, 0, 0, 0, 0, 1.0, 0, 1.0]",6.510915383817328
uniform,COBYLA,vanilla,False,True,1,8,G?B@~w,146.55309295654297,24,"[array(-0.16770391), array(0.19674019), array(-0.68482163), array(0.81550232), array(-0.00037466), array(-0.48141277), array(-0.22616116), array(-0.77951158), array(-0.76172956), array(-0.74053191), array(-0.80290357), array(-0.72610076), array(-0.7593396), array(-0.80584205), array(-0.79551741), array(-0.82074972), array(-0.81794189), array(-0.8022567), array(-0.81138799), array(-0.83724744), array(-0.81998222), array(-0.79577489), array(-0.83626196), array(-0.80968956)]","[1, 0, 1, 1, 1, 1, 0, 0]",3.7679479879103446,"[1.0, 1.0, 1.0, 1.0, 1.0, 0, 0, 0]",3.93487022973433
uniform,COBYLA,vanilla,False,True,1,8,GCznZ{,96.1552243232727,16,"[array(0.13470897), array(0.34266882), array(0.06774359), array(0.03494692), array(-0.16017066), array(-0.15378673), array(0.09016425), array(-0.12736353), array(-0.05756306), array(-0.07388558), array(-0.01474346), array(-0.08284148), array(-0.12968659), array(-0.1378187), array(-0.12693234), array(-0.11046362)]","[1, 1, 0, 1, 1, 1, 0, 1]",3.774866295875179,"[0, 1.0, 0, 1.0, 0, 1.0, 1.0, 0]",7.456502049762939
uniform,COBYLA,vanilla,False,True,1,8,G?BfN{,89.43062448501587,15,"[array(0.44026089), array(-0.00521212), array(-0.01239125), array(0.19909111), array(0.16314233), array(0.0017935), array(-0.03638075), array(-0.02615361), array(-0.00199044), array(-0.02862501), array(-0.00160314), array(0.00679459), array(-0.01656374), array(0.04087739), array(0.03075772)]","[0, 0, 0, 0, 1, 1, 1, 1]",2.99101718322631,"[1.0, 0, 1.0, 1.0, 1.0, 0, 1.0, 0]",3.234348122092194
