,Unnamed: 0,param_initialization,optimizer,qaoa_variant,warm_start,errors,depth,graph_size,graph_name,time_elapsed,quantum_func_evals,obj_func_evolution,quantum_solution,quantum_obj_value,classic_solution,classic_value
0,0,gaussian,COBYLA,multiangle,False,False,1,7,F?~vw,16.642863750457764,159,"[array(-0.0982533), array(-0.04873695), array(-0.09816789), array(-0.12565927), array(0.19368423), array(0.03005919), array(-0.23266222), array(-0.11395998), array(-0.17631507), array(-0.23620962), array(-0.10702059), array(-0.18500282), array(-0.13186944), array(-0.1552175), array(-0.09325001), array(-0.28894439), array(-0.07446094), array(-0.30786613), array(-0.39092165), array(0.10264277), array(-0.41187944), array(-0.41355705), array(-0.84604003), array(-0.65590911), array(-0.7999857), array(-0.38744799), array(-0.45518368), array(-0.57921071), array(-0.75081287), array(-0.33713348), array(-0.79416401), array(-0.74543036), array(-0.95547441), array(-0.98004187), array(-1.04730983), array(-1.16330378), array(-1.18230202), array(-0.88670337), array(-1.10333646), array(-0.67902652), array(-1.08256847), array(-0.47898968), array(-1.13769682), array(-0.74291632), array(-1.05650761), array(-1.0119656), array(-1.00951084), array(-1.1476311), array(-1.0688189), array(-1.15840598), array(-0.96221895), array(-1.13829308), array(-0.84734166), array(-1.20476218), array(-1.2047918), array(-1.22622089), array(-1.21106115), array(-1.2204338), array(-1.03824348), array(-1.24138681), array(-1.11563396), array(-1.06924663), array(-1.33759851), array(-1.24571282), array(-1.22924232), array(-1.18322752), array(-1.28408283), array(-1.18419052), array(-1.29461974), array(-1.17769482), array(-1.25643705), array(-1.30589802), array(-1.25559936), array(-1.29836834), array(-1.30724209), array(-1.16742634), array(-1.23665685), array(-1.31036579), array(-1.27412251), array(-1.1501053), array(-1.29241114), array(-1.33978652), array(-1.24105997), array(-1.19434964), array(-1.21487965), array(-1.25397733), array(-1.25809123), array(-1.32030557), array(-1.27602991), array(-1.20925105), array(-1.26074624), array(-1.19996587), array(-1.30098938), array(-1.26297767), array(-1.15859009), array(-1.23338604), array(-1.24844839), array(-1.29300589), array(-1.26737184), array(-1.24869618), array(-1.27368895), array(-1.27563981), array(-1.25088782), array(-1.25479544), array(-1.3451822), array(-1.27640503), array(-1.23315512), array(-1.2800541), array(-1.25999657), array(-1.20645967), array(-1.2029181), array(-1.19511575), array(-1.27725899), array(-1.30863925), array(-1.18080461), array(-1.23023759), array(-1.24747886), array(-1.20907612), array(-1.240751), array(-1.36339359), array(-1.2351606), array(-1.25982181), array(-1.30215252), array(-1.33095196), array(-1.27044205), array(-1.22809449), array(-1.20224183), array(-1.17450472), array(-1.23610278), array(-1.2239567), array(-1.22258058), array(-1.24266234), array(-1.25586488), array(-1.21480182), array(-1.23303934), array(-1.22336347), array(-1.25424683), array(-1.2210135), array(-1.19895745), array(-1.20824703), array(-1.27783727), array(-1.2490905), array(-1.2111948), array(-1.26373692), array(-1.24756537), array(-1.24042405), array(-1.2554838), array(-1.21272961), array(-1.2322276), array(-1.2631703), array(-1.28580313), array(-1.19847857), array(-1.29908642), array(-1.22740295), array(-1.24542951), array(-1.28717455), array(-1.2215151), array(-1.28635756), array(-1.22980493)]","[0, 0, 0, 0, 1, 1, 1]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
1,1,gaussian,COBYLA,multiangle,False,False,3,7,F?~vw,58.53921818733215,441,"[array(-0.15019596), array(-0.04434831), array(0.01888887), array(-0.1409167), array(-0.07278004), array(-0.0756898), array(-0.16570155), array(0.05492685), array(-0.20343604), array(-0.34527516), array(-0.33516799), array(-0.30417212), array(-0.17255349), array(-0.12790837), array(-0.26574735), array(-0.34964859), array(0.01479586), array(-0.20484433), array(-0.22811977), array(-0.08096688), array(-0.14367018), array(-0.30825632), array(-0.37377924), array(-0.36758632), array(-0.4662342), array(-0.60756465), array(-0.609847), array(-0.40300721), array(-0.57769629), array(-0.43280083), array(-0.57247554), array(-0.57495393), array(-0.65013277), array(-0.44909516), array(-0.63284456), array(-0.66938733), array(-0.65128268), array(-0.54442809), array(-0.58977433), array(-0.5862834), array(-0.659481), array(-0.67321273), array(-0.55455031), array(-0.44433485), array(-0.40758598), array(-0.53972345), array(-0.74742995), array(-0.60867123), array(-0.66331896), array(-0.6292497), array(-0.69321268), array(-0.6174841), array(-0.6644352), array(-0.66849646), array(-0.7505797), array(-0.7443488), array(-0.59043911), array(-0.70068678), array(-0.78789845), array(-0.61189222), array(-0.74842635), array(-0.61715784), array(-0.72987663), array(-0.72344451), array(-0.82586881), array(-0.58358779), array(-0.35670327), array(-0.68106034), array(-0.64858544), array(-0.63579527), array(-0.64227548), array(-0.72028446), array(-0.47783047), array(-0.77133175), array(-0.61761199), array(-0.65315871), array(-0.4137431), array(-0.84733651), array(-0.47630932), array(-0.84345934), array(-0.24046764), array(-0.63803684), array(-0.76007905), array(-0.61197019), array(-0.52814964), array(-0.58483833), array(-0.63981679), array(-0.5925947), array(-0.67477762), array(-0.63288278), array(-0.55671231), array(-0.71942976), array(-0.58914635), array(-0.70742943), array(-0.5571835), array(-0.70468042), array(-0.6276269), array(-0.69372152), array(-0.73562906), array(-0.69871518), array(-0.82574874), array(-0.80416669), array(-0.70305519), array(-0.71210306), array(-0.53366621), array(-0.73175871), array(-0.61136598), array(-0.66309704), array(-0.57143662), array(-0.72187021), array(-0.61719664), array(-0.64655325), array(-0.73477338), array(-0.69274275), array(-0.79329377), array(-0.73162455), array(-0.91393509), array(-0.88554099), array(-0.72686237), array(-0.86172392), array(-0.67653695), array(-0.94059189), array(-0.76522077), array(-0.90161802), array(-0.87938976), array(-0.82099821), array(-0.92790518), array(-0.93654315), array(-0.8155301), array(-0.80117882), array(-0.89744202), array(-0.91330682), array(-0.92860681), array(-0.69411991), array(-0.74591599), array(-1.08349008), array(-1.11319344), array(-1.09919777), array(-1.02088582), array(-1.04891978), array(-1.22118518), array(-1.20021962), array(-1.19354891), array(-1.15322056), array(-1.17093512), array(-1.23336892), array(-1.21165517), array(-1.36892251), array(-1.2917241), array(-1.27501919), array(-1.33132257), array(-1.31849511), array(-1.36253552), array(-1.34630429), array(-1.14606322), array(-1.20591691), array(-1.2208893), array(-1.39152475), array(-1.39955341), array(-1.12445359), array(-1.23729966), array(-1.25682843), array(-1.37928723), array(-1.24374747), array(-1.27213534), array(-1.39666357), array(-1.37080103), array(-1.30164235), array(-1.33234292), array(-1.3278788), array(-1.4289515), array(-1.26719103), array(-1.36033091), array(-1.44974386), array(-1.5008089), array(-1.51170886), array(-1.49546546), array(-1.44233165), array(-1.42919627), array(-1.42763727), array(-1.53171879), array(-1.29685538), array(-1.47682528), array(-1.48383405), array(-1.50204972), array(-1.61147078), array(-1.45138479), array(-1.56203667), array(-1.58335997), array(-1.55329851), array(-1.48949967), array(-1.32511057), array(-1.54800485), array(-1.52444749), array(-1.34020146), array(-1.77664802), array(-1.77898661), array(-1.54086402), array(-1.76037776), array(-1.7422167), array(-1.64955446), array(-1.67914414), array(-1.83441815), array(-1.68936411), array(-1.85010403), array(-1.55091416), array(-1.77792385), array(-1.44376583), array(-1.79555279), array(-1.58763201), array(-1.79433313), array(-1.87995425), array(-1.84757142), array(-1.68624429), array(-1.67818376), array(-1.7383596), array(-1.77718179), array(-1.57441968), array(-1.88230509), array(-1.79405892), array(-1.76028901), array(-1.73332689), array(-1.83068373), array(-1.5662796), array(-1.88233894), array(-1.84267352), array(-1.75714753), array(-1.80098855), array(-1.85878827), array(-1.60771861), array(-1.92622403), array(-1.70847953), array(-1.77267379), array(-1.79806809), array(-1.69334543), array(-1.84482758), array(-1.85095069), array(-1.80132918), array(-1.9721298), array(-1.94247922), array(-1.88182834), array(-1.89746425), array(-1.9091113), array(-1.89263701), array(-1.83439339), array(-1.86023936), array(-1.89701979), array(-1.85822396), array(-1.90902604), array(-1.7846739), array(-1.89859336), array(-1.74725599), array(-1.95028227), array(-1.92504229), array(-1.87811458), array(-1.70329657), array(-1.90770306), array(-1.88957761), array(-1.87983776), array(-1.70158006), array(-1.84995961), array(-1.96723712), array(-1.87960896), array(-1.85611916), array(-1.93344198), array(-1.73612262), array(-1.87108339), array(-1.83234423), array(-1.9085693), array(-1.87940697), array(-1.83729856), array(-1.92717523), array(-1.81267397), array(-1.8496518), array(-1.88135729), array(-1.96878346), array(-1.88578312), array(-1.95592906), array(-1.90482811), array(-1.86542957), array(-1.9313138), array(-1.90769541), array(-1.86640268), array(-1.96833264), array(-1.95820432), array(-1.96602552), array(-1.91982396), array(-1.8229994), array(-1.87048643), array(-2.01858565), array(-1.89378724), array(-1.92196376), array(-1.78091453), array(-1.88938869), array(-1.92480721), array(-1.89383535), array(-1.98243046), array(-2.06829887), array(-1.9749904), array(-1.85403799), array(-2.00628597), array(-1.94370335), array(-1.93031737), array(-2.00893503), array(-1.99201416), array(-1.9042245), array(-1.91453681), array(-1.91336481), array(-1.89081909), array(-1.91192345), array(-1.9121641), array(-1.96022019), array(-1.98249147), array(-1.94066752), array(-1.95961654), array(-1.90262733), array(-1.9358405), array(-1.85757299), array(-1.9637531), array(-1.98719532), array(-1.97110657), array(-1.91374692), array(-1.92528119), array(-1.96656807), array(-1.87387007), array(-1.92517134), array(-1.95355591), array(-2.00888171), array(-1.96934163), array(-1.97018614), array(-1.88894926), array(-1.96847016), array(-1.96723301), array(-1.93744205), array(-1.96441685), array(-1.97015409), array(-1.94967903), array(-1.89295012), array(-1.94372997), array(-1.92876365), array(-1.93788961), array(-1.90833486), array(-1.97666908), array(-1.87930295), array(-1.8853246), array(-1.9971243), array(-1.92097033), array(-1.94987396), array(-1.85573405), array(-1.99492708), array(-1.93324533), array(-1.92041179), array(-1.96013028), array(-1.93898042), array(-1.80104023), array(-1.94688171), array(-1.98179746), array(-2.00840224), array(-2.03031731), array(-1.95968524), array(-1.88149164), array(-1.93384925), array(-1.91005599), array(-1.8911814), array(-1.9281281), array(-1.9474122), array(-1.9658079), array(-2.01928521), array(-1.96451676), array(-1.95052288), array(-1.92215082), array(-1.92728304), array(-1.93391213), array(-1.95162037), array(-1.9091085), array(-2.0074261), array(-2.00065962), array(-1.90185249), array(-1.90163428), array(-1.9975395), array(-1.98718957), array(-1.99024822), array(-1.89784878), array(-1.87569793), array(-1.93526529), array(-1.98476114), array(-1.96136815), array(-1.94395295), array(-2.00745991), array(-1.94943247), array(-1.91736552), array(-1.94261759), array(-1.91091862), array(-1.89888415), array(-1.98915935), array(-1.98074254), array(-1.9820333), array(-1.91438058), array(-1.92271471), array(-1.94698783), array(-1.87666263), array(-1.98491153), array(-1.8300868), array(-1.99567058), array(-1.95590838), array(-1.95903), array(-2.0059628), array(-1.92660697), array(-1.8755219), array(-1.91521016), array(-1.92749569), array(-2.00884608), array(-1.93610609), array(-1.96017337), array(-1.85704414), array(-1.95572393), array(-2.03745345), array(-1.99310133), array(-1.96178993), array(-1.93770436), array(-1.93368124), array(-1.9467355), array(-1.88407266), array(-1.92910913), array(-1.91472837), array(-1.985317), array(-1.89009704), array(-1.95271218), array(-1.94868599), array(-1.93713895), array(-1.95284011), array(-1.94563863), array(-1.99046382), array(-2.00933145), array(-1.96545187), array(-1.89112613), array(-1.95916001), array(-1.95428406), array(-1.97002293), array(-1.96809384), array(-1.90648303)]","[0, 0, 0, 0, 1, 1, 1]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
2,2,gaussian,COBYLA,multiangle,False,False,1,7,F?~vw,15.1370108127594,146,"[array(0.13603586), array(-0.05829575), array(-0.10070368), array(-0.11950139), array(0.03628911), array(-0.09488723), array(0.00693783), array(0.03797857), array(-0.17530505), array(-0.18232407), array(-0.2210581), array(-0.18438536), array(-0.16741623), array(-0.24934082), array(-0.18691148), array(-0.32415768), array(-0.02113202), array(-0.04453644), array(-0.44251018), array(0.02680805), array(-0.34369913), array(-0.31650975), array(-0.65793359), array(-0.51909934), array(-0.40315973), array(-0.6406622), array(-0.55244913), array(-0.49783741), array(-0.55492673), array(-0.62472649), array(-0.5019303), array(-0.5968916), array(-0.59268708), array(-0.68716037), array(-0.70061741), array(-0.74996464), array(-0.83508151), array(-0.53806509), array(-0.88721981), array(-0.69975664), array(-0.79293941), array(-0.56903922), array(-0.83480304), array(-0.37376344), array(-0.73455879), array(-0.51688472), array(-0.85228521), array(-0.91348779), array(-0.80811475), array(-0.91492279), array(-0.55370061), array(-0.88747021), array(-0.69669173), array(-0.88983172), array(-0.87855857), array(-0.87383483), array(-0.85681429), array(-0.88382758), array(-0.81926546), array(-0.89278459), array(-1.06144792), array(-1.14959957), array(-1.07593996), array(-1.15310599), array(-1.14366162), array(-1.01674484), array(-1.19311511), array(-1.21202124), array(-1.1247801), array(-1.11991961), array(-1.13773034), array(-0.99884964), array(-1.0994064), array(-1.00080984), array(-1.10642658), array(-1.02716859), array(-1.11981334), array(-1.01651956), array(-1.0692381), array(-1.02602558), array(-1.19867493), array(-1.15543206), array(-1.08542039), array(-1.18486679), array(-1.13252826), array(-1.19694018), array(-1.16649284), array(-1.13886253), array(-1.1093948), array(-1.14958356), array(-1.10150055), array(-1.13062317), array(-1.12719769), array(-1.17110978), array(-1.19886961), array(-1.093633), array(-1.117034), array(-1.12715858), array(-1.17118531), array(-1.17152999), array(-1.1478454), array(-1.13856608), array(-1.12045082), array(-1.1455772), array(-1.12317348), array(-1.14716862), array(-1.13848515), array(-1.19887926), array(-1.13665364), array(-1.17352989), array(-1.16683048), array(-1.18429559), array(-1.14829557), array(-1.1133737), array(-1.11296999), array(-1.21352958), array(-1.09055635), array(-1.1079384), array(-1.10166305), array(-1.14356492), array(-1.13621707), array(-1.1553487), array(-1.11731689), array(-1.1402274), array(-1.1765052), array(-1.12893533), array(-1.0658485), array(-1.18433563), array(-1.09138408), array(-1.10008801), array(-1.15118301), array(-1.15950672), array(-1.13307871), array(-1.17370881), array(-1.10135391), array(-1.13350644), array(-1.14546999), array(-1.1389404), array(-1.11528564), array(-1.10031009), array(-1.13504505), array(-1.10591923), array(-1.1565359), array(-1.12409441), array(-1.13476225), array(-1.13787607)]","[1, 1, 1, 1, 0, 0, 0]",6.766370174337519,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
3,3,gaussian,COBYLA,multiangle,False,False,3,7,F?~vw,50.06364130973816,367,"[array(0.02853377), array(0.00871353), array(-0.12087555), array(0.0670135), array(-0.09346518), array(-0.25384927), array(-0.36265015), array(-0.19877676), array(-0.26284672), array(-0.07567887), array(-0.342233), array(-0.36450021), array(-0.17819078), array(-0.07727173), array(-0.10676885), array(-0.19492392), array(-0.0267353), array(-0.32750708), array(-0.35267909), array(-0.16609054), array(-0.16306252), array(0.15609111), array(-0.10853777), array(-0.1938761), array(-0.1034583), array(-0.52747348), array(-0.54007033), array(-0.61044307), array(-0.54497375), array(-0.31964683), array(-0.34470339), array(-0.43214197), array(-0.58473903), array(-0.58615052), array(-0.49657788), array(-0.65658313), array(-0.57354019), array(-0.56062739), array(-0.33365212), array(-0.78523067), array(-0.82194473), array(-0.77638039), array(-0.69314583), array(-0.86080238), array(-0.74598384), array(-0.77198458), array(-0.80095006), array(-0.84581437), array(-0.69384218), array(-0.57517581), array(-0.83703293), array(-0.87966832), array(-0.82342694), array(-0.80777995), array(-0.8290504), array(-0.78441751), array(-0.77336891), array(-0.72564883), array(-0.78873317), array(-0.89581599), array(-0.89602165), array(-0.89943062), array(-0.95719792), array(-0.94762495), array(-0.84789316), array(-0.88431024), array(-0.56543155), array(-0.95985422), array(-0.71277677), array(-0.70196402), array(-0.60936167), array(-0.92303269), array(-0.15810328), array(-1.03144594), array(-0.52664424), array(-0.91132022), array(-0.26256227), array(-0.8519338), array(-0.35585721), array(-1.02856566), array(-0.70637453), array(-1.01840912), array(-0.33015331), array(-0.86879349), array(0.11144677), array(-0.95006379), array(-0.83492935), array(-1.02247043), array(-0.86349396), array(-1.05406404), array(-0.86327804), array(-1.05452172), array(-0.83940206), array(-1.00439553), array(-0.83928321), array(-0.96822461), array(-0.83028002), array(-0.91519994), array(-0.85573748), array(-1.03607536), array(-1.04213707), array(-1.04994717), array(-1.00407837), array(-1.0171603), array(-0.85126909), array(-1.0557599), array(-1.00803318), array(-0.9891405), array(-1.02792471), array(-1.02015818), array(-0.98628451), array(-0.99654372), array(-0.92273298), array(-0.99333949), array(-0.92451883), array(-1.01553002), array(-1.04433086), array(-1.02227297), array(-0.98845387), array(-1.0376968), array(-1.05288104), array(-1.04337805), array(-0.94113113), array(-1.03140018), array(-0.68253733), array(-1.03435977), array(-1.00759084), array(-0.97926245), array(-0.45840379), array(-0.93576749), array(-0.87388571), array(-0.89516324), array(-1.07121513), array(-0.83448879), array(-1.06411909), array(-1.01700759), array(-1.01318008), array(-0.8383046), array(-1.0054447), array(-0.6011025), array(-1.03537234), array(-0.90604433), array(-0.98318161), array(-0.85690135), array(-0.98797412), array(-1.00218432), array(-1.02027202), array(-0.97206916), array(-1.03080561), array(-1.04816705), array(-0.96039492), array(-0.92110611), array(-1.01378173), array(-0.99688742), array(-1.0400912), array(-0.93199482), array(-0.96150832), array(-1.05336031), array(-0.94475282), array(-1.05181123), array(-0.97363048), array(-1.03597918), array(-1.01085327), array(-1.00143826), array(-1.01113357), array(-1.02894628), array(-0.96402049), array(-1.00625088), array(-0.98126171), array(-1.0257378), array(-1.03542222), array(-1.01566398), array(-1.02061394), array(-0.98654781), array(-1.04820949), array(-1.01983795), array(-0.97344102), array(-0.99458017), array(-1.02194023), array(-1.01154646), array(-1.02598878), array(-1.00291298), array(-1.01012464), array(-1.05953812), array(-1.02867768), array(-1.04890251), array(-1.01828671), array(-1.03460618), array(-0.96647598), array(-1.00336056), array(-1.02588113), array(-1.03894696), array(-1.016729), array(-0.99408793), array(-0.95433627), array(-0.99235454), array(-0.97343963), array(-1.02179615), array(-1.00723929), array(-1.03743202), array(-0.98410269), array(-1.02351313), array(-1.06740477), array(-0.99139747), array(-1.06113288), array(-1.04787163), array(-1.03825334), array(-1.01461862), array(-1.05506098), array(-1.03335761), array(-0.99398924), array(-1.04508197), array(-1.03680578), array(-1.03677089), array(-1.00028029), array(-1.03325235), array(-0.9913449), array(-0.98193207), array(-1.0220733), array(-1.00207175), array(-1.03543862), array(-0.99542115), array(-1.05368953), array(-1.02737379), array(-1.00947773), array(-1.01921091), array(-1.06063213), array(-1.00317555), array(-0.99916172), array(-1.04545694), array(-1.05603974), array(-1.00038152), array(-1.00894052), array(-1.0057535), array(-1.04511247), array(-0.98821016), array(-1.04220532), array(-0.99193176), array(-1.03259555), array(-1.03626408), array(-1.03903014), array(-1.00209373), array(-1.03571271), array(-1.04248334), array(-1.01846226), array(-1.03870589), array(-0.99518381), array(-0.99642088), array(-1.00471899), array(-1.03218176), array(-1.02492731), array(-1.00078715), array(-1.00913632), array(-1.00561281), array(-0.98407685), array(-1.02535926), array(-1.04331944), array(-1.04657541), array(-0.99935309), array(-0.99981452), array(-1.02370599), array(-0.95569988), array(-1.02141485), array(-1.01330851), array(-0.98494517), array(-1.03226991), array(-1.02373818), array(-1.04908228), array(-1.08162416), array(-1.032473), array(-1.01837828), array(-1.00618569), array(-1.00734304), array(-1.04853928), array(-1.02201296), array(-1.00035788), array(-1.01639423), array(-1.02365747), array(-1.04444388), array(-1.00314774), array(-1.07455383), array(-1.04874459), array(-1.02234167), array(-1.01683263), array(-1.03988743), array(-0.97243444), array(-1.03916162), array(-1.01652415), array(-0.98787603), array(-1.02303029), array(-0.98234376), array(-0.9833658), array(-0.9861848), array(-1.03209703), array(-1.04535164), array(-1.0295133), array(-0.97670003), array(-1.03367715), array(-1.02103318), array(-1.06695118), array(-1.04056145), array(-0.96986849), array(-1.02784349), array(-1.0257315), array(-0.98290793), array(-1.01099352), array(-1.02194886), array(-1.04668493), array(-0.99673913), array(-1.02246979), array(-1.02007386), array(-0.99601165), array(-1.01500003), array(-1.00507054), array(-1.01916782), array(-1.00299256), array(-0.99820363), array(-1.02254867), array(-1.01705926), array(-1.03098196), array(-1.04818127), array(-0.99196311), array(-1.00568905), array(-1.05510895), array(-1.01394854), array(-1.05587787), array(-0.99477074), array(-1.01654085), array(-0.96816292), array(-1.08653697), array(-1.0513451), array(-1.00735106), array(-0.96708951), array(-1.03429371), array(-1.02792201), array(-0.98476836), array(-1.04878334), array(-1.00306745), array(-1.0426592), array(-1.01685575), array(-1.01884139), array(-1.05876368), array(-1.04106116), array(-1.01346008), array(-1.0119358), array(-1.06571313), array(-1.03678828), array(-1.06590066), array(-1.00650198), array(-1.01075886), array(-0.98352992), array(-1.02128143), array(-1.02425158), array(-0.98012405), array(-1.00898224), array(-1.05737649), array(-1.05934113), array(-1.03684369), array(-1.03242992), array(-1.04388939), array(-0.95857147), array(-1.02909985), array(-1.01595397), array(-1.04140332), array(-1.08660689), array(-1.0268216), array(-1.01435691)]","[1, 1, 0, 1, 0, 0, 1]",5.442387316639132,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
4,4,gaussian,COBYLA,multiangle,False,False,1,7,F?~vw,16.279709815979004,159,"[array(-0.02515338), array(0.14838463), array(-0.09809815), array(-0.06691251), array(0.20128985), array(-0.0026036), array(0.04528661), array(0.07500479), array(-0.00211291), array(-0.03543561), array(-0.06801104), array(-0.00796503), array(-0.05493133), array(-0.06405285), array(0.04317798), array(-0.14672073), array(0.17622379), array(0.29055645), array(-0.02003913), array(-0.1301507), array(-0.11220727), array(-0.10080691), array(-0.76101391), array(-0.85330879), array(-0.75658287), array(-0.77390793), array(-0.82934139), array(-0.55306733), array(-0.49312028), array(-0.88983625), array(-0.77852569), array(-0.83385454), array(-0.74607753), array(-0.95170665), array(-0.6990004), array(-0.92080884), array(-0.86314426), array(-0.88437827), array(-0.63098153), array(-1.01576798), array(-0.95416226), array(-1.04321938), array(-0.86835677), array(-0.99530534), array(-0.57415413), array(-0.83570082), array(-0.82798701), array(-1.02567373), array(-1.02550828), array(-0.93279944), array(-0.74791224), array(-0.91253115), array(-1.07021876), array(-1.02589202), array(-0.94589709), array(-0.95021909), array(-1.04482586), array(-1.01557848), array(-1.00621517), array(-0.86176304), array(-1.12772109), array(-1.13906453), array(-1.14012153), array(-1.04319078), array(-1.15122272), array(-1.13103689), array(-1.08730521), array(-1.04454295), array(-1.06407467), array(-1.21376054), array(-1.06819194), array(-1.16490077), array(-1.18724538), array(-1.13002786), array(-1.19132189), array(-1.10484263), array(-1.1360363), array(-1.12064761), array(-1.06780234), array(-1.0891287), array(-1.11259349), array(-1.15377706), array(-1.17430954), array(-1.11278018), array(-1.14848935), array(-1.14487266), array(-1.1509346), array(-1.1828151), array(-1.19153649), array(-1.03749788), array(-1.15805379), array(-1.22091244), array(-1.21119414), array(-1.14921884), array(-1.16787468), array(-1.17389931), array(-1.1558086), array(-1.12494819), array(-1.16908738), array(-1.12721252), array(-1.14574638), array(-1.12943879), array(-1.15897734), array(-1.15447938), array(-1.20550084), array(-1.14304282), array(-1.15599595), array(-1.18835668), array(-1.16141125), array(-1.16888558), array(-1.22564864), array(-1.13938425), array(-1.15108302), array(-1.12459599), array(-1.12214198), array(-1.12562502), array(-1.15670437), array(-1.17411541), array(-1.19854379), array(-1.16307911), array(-1.18519731), array(-1.10874275), array(-1.16191915), array(-1.12442702), array(-1.17864603), array(-1.14690938), array(-1.16073196), array(-1.14118077), array(-1.10890413), array(-1.23561502), array(-1.18716421), array(-1.08461049), array(-1.14899552), array(-1.18796572), array(-1.19223537), array(-1.18094305), array(-1.15708828), array(-1.13652348), array(-1.14184115), array(-1.17980115), array(-1.16978605), array(-1.16564188), array(-1.18432579), array(-1.15372692), array(-1.17142342), array(-1.15984224), array(-1.10850586), array(-1.12204), array(-1.15657201), array(-1.12497945), array(-1.19138334), array(-1.1378188), array(-1.10698312), array(-1.18277429), array(-1.11307422), array(-1.22550208), array(-1.19139545), array(-1.16458268), array(-1.15915936)]","[0, 0, 1, 0, 1, 1, 0]",5.442387316639132,"[1.0, 1.0, 1.0, 1.0, 0, 0, 0]",6.76637017433752
